"Level","Description","1"
1,"Aggregated",28842.4347826088
2,"ACT",209.90460270967
2,"NSW",10023.1701229944
2,"NT",1154.39130434786
2,"QLD",5551.51956629047
2,"SA",1991.30434782608
2,"TAS",439.181016539789
2,"VIC",4537.73512624081
2,"WA",4516.90286367201
3,"ACT-Female",12
3,"ACT-Male",200.218487508909
3,"NSW-Female",738
3,"NSW-Male",9401.43680847191
3,"NT-Female",51.7248804674316
3,"NT-Male",1107.47826086957
3,"QLD-Female",408
3,"QLD-Male",5152.94830650728
3,"SA-Female",128.521739130435
3,"SA-Male",1818.70416248565
3,"TAS-Female",35.9990038303831
3,"TAS-Male",413.696264310767
3,"VIC-Female",311.423576428976
3,"VIC-Male",4262.23313411616
3,"WA-Female",379
3,"WA-Male",4115.36419604088
4,"ACT-Female-Remanded",7
4,"ACT-Female-Sentenced",6.4166666666664
4,"ACT-Male-Remanded",72.164770331342
4,"ACT-Male-Sentenced",127.827555558833
4,"NSW-Female-Remanded",193
4,"NSW-Female-Sentenced",545
4,"NSW-Male-Remanded",2469.34906484654
4,"NSW-Male-Sentenced",7032
4,"NT-Female-Remanded",10.2510740220021
4,"NT-Female-Sentenced",38.9768760592216
4,"NT-Male-Remanded",245
4,"NT-Male-Sentenced",858.217391304348
4,"QLD-Female-Remanded",84.8856254259704
4,"QLD-Female-Sentenced",325
4,"QLD-Male-Remanded",1135
4,"QLD-Male-Sentenced",4052.56856157089
4,"SA-Female-Remanded",50
4,"SA-Female-Sentenced",77
4,"SA-Male-Remanded",647.75612142263
4,"SA-Male-Sentenced",1245.30434782611
4,"TAS-Female-Remanded",9.85536549718894
4,"TAS-Female-Sentenced",29
4,"TAS-Male-Remanded",86.0146256235197
4,"TAS-Male-Sentenced",331.980369959858
4,"VIC-Female-Remanded",69
4,"VIC-Female-Sentenced",243
4,"VIC-Male-Remanded",748.461238641735
4,"VIC-Male-Sentenced",3468.88874092757
4,"WA-Female-Remanded",63
4,"WA-Female-Sentenced",304.021282965056
4,"WA-Male-Remanded",689
4,"WA-Male-Sentenced",3443.7316147917
5,"ACT-Female-Remanded-ATSI",1.10533712178999
5,"ACT-Female-Remanded-Non-ATSI",6
5,"ACT-Female-Sentenced-ATSI",0
5,"ACT-Female-Sentenced-Non-ATSI",5.97134214649619
5,"ACT-Male-Remanded-ATSI",18
5,"ACT-Male-Remanded-Non-ATSI",59.2061314638952
5,"ACT-Male-Sentenced-ATSI",17
5,"ACT-Male-Sentenced-Non-ATSI",112.422979706964
5,"NSW-Female-Remanded-ATSI",55.8333333333336
5,"NSW-Female-Remanded-Non-ATSI",139
5,"NSW-Female-Sentenced-ATSI",146
5,"NSW-Female-Sentenced-Non-ATSI",399
5,"NSW-Male-Remanded-ATSI",526.419550320424
5,"NSW-Male-Remanded-Non-ATSI",1900
5,"NSW-Male-Sentenced-ATSI",1610.4347826087
5,"NSW-Male-Sentenced-Non-ATSI",5437
5,"NT-Female-Remanded-ATSI",8
5,"NT-Female-Remanded-Non-ATSI",1.19571462616569
5,"NT-Female-Sentenced-ATSI",32.6527711207225
5,"NT-Female-Sentenced-Non-ATSI",5.30591619397883
5,"NT-Male-Remanded-ATSI",217
5,"NT-Male-Remanded-Non-ATSI",28
5,"NT-Male-Sentenced-ATSI",693
5,"NT-Male-Sentenced-Non-ATSI",155
5,"QLD-Female-Remanded-ATSI",30
5,"QLD-Female-Remanded-Non-ATSI",55.1490630152298
5,"QLD-Female-Sentenced-ATSI",106.86423285514
5,"QLD-Female-Sentenced-Non-ATSI",216
5,"QLD-Male-Remanded-ATSI",346.058704942326
5,"QLD-Male-Remanded-Non-ATSI",775.594373213757
5,"QLD-Male-Sentenced-ATSI",1210
5,"QLD-Male-Sentenced-Non-ATSI",2897.02969499981
5,"SA-Female-Remanded-ATSI",13
5,"SA-Female-Remanded-Non-ATSI",41.3970762286114
5,"SA-Female-Sentenced-ATSI",20.2120765146974
5,"SA-Female-Sentenced-Non-ATSI",56
5,"SA-Male-Remanded-ATSI",197.507667180166
5,"SA-Male-Remanded-Non-ATSI",420
5,"SA-Male-Sentenced-ATSI",245.305591143836
5,"SA-Male-Sentenced-Non-ATSI",987.521739130425
5,"TAS-Female-Remanded-ATSI",2.39703216385543
5,"TAS-Female-Remanded-Non-ATSI",7.45833333333333
5,"TAS-Female-Sentenced-ATSI",4.45017597597483
5,"TAS-Female-Sentenced-Non-ATSI",21.6468469895877
5,"TAS-Male-Remanded-ATSI",16.1980258120578
5,"TAS-Male-Remanded-Non-ATSI",67.3000000000303
5,"TAS-Male-Sentenced-ATSI",45.2968614070844
5,"TAS-Male-Sentenced-Non-ATSI",286.954008213755
5,"VIC-Female-Remanded-ATSI",7
5,"VIC-Female-Remanded-Non-ATSI",62
5,"VIC-Female-Sentenced-ATSI",20
5,"VIC-Female-Sentenced-Non-ATSI",223
5,"VIC-Male-Remanded-ATSI",45.3333333333333
5,"VIC-Male-Remanded-Non-ATSI",711.72095393559
5,"VIC-Male-Sentenced-ATSI",216.782608695646
5,"VIC-Male-Sentenced-Non-ATSI",3250.59634121273
5,"WA-Female-Remanded-ATSI",32
5,"WA-Female-Remanded-Non-ATSI",30.6349688548787
5,"WA-Female-Sentenced-ATSI",142
5,"WA-Female-Sentenced-Non-ATSI",170.039019307139
5,"WA-Male-Remanded-ATSI",266
5,"WA-Male-Remanded-Non-ATSI",423
5,"WA-Male-Sentenced-ATSI",1314
5,"WA-Male-Sentenced-Non-ATSI",2160.28017053735
