,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11905.87,12002.543,11987.799,12070.164,12056.54,12153.738,12139.095,12221.154,12207.097,12304.922,12290.413,12372.17
Clerical and Administrative Workers,1336.1674,1341.3883,1337.1378,1339.1224,1346.6233,1351.8403,1347.5956,1349.5774,1357.0781,1362.2948,1358.0492,1360.0317
Community and Personal Service Workers,1222.662,1246.4554,1247.4062,1254.6644,1248.8649,1272.6584,1273.6091,1280.868,1275.0679,1298.8613,1299.8121,1307.1042
Labourers,1120.9719,1123.2562,1107.6844,1130.2932,1126.8845,1129.1735,1113.5804,1136.1998,1132.7715,1135.0939,1119.489,1142.106
Machinery Operators and Drivers,737.89026,738.24097,738.4827,739.6266,740.4498,740.80707,741.07043,742.1829,743.01025,743.3595,743.7308,744.7393
Managers,1549.648,1550.9131,1555.7814,1570.7651,1572.6787,1574.1228,1578.982,1593.9489,1595.7169,1597.3525,1602.2039,1617.1367
Professionals,2733.6333,2788.2095,2803.3474,2805.3303,2794.5808,2849.5005,2864.5886,2866.4807,2855.442,2910.7812,2925.835,2927.6294
Sales Workers,1452.5614,1464.6509,1461.2478,1481.266,1468.4233,1480.5139,1477.161,1497.1147,1484.2776,1496.3677,1493.0359,1512.9568
Technicians and Trades Workers,1752.336,1749.4302,1736.711,1749.0957,1758.0356,1755.1216,1742.5066,1754.782,1763.7317,1760.8119,1748.2552,1760.4652
Clerical and Administrative Workers-Full time,831.35876,826.2188,822.8645,824.99884,831.3588,826.2188,822.8645,824.99884,831.3588,826.2188,822.8645,824.9989
Clerical and Administrative Workers-Part time,504.80865,515.1695,514.2733,514.12354,515.26447,525.62146,524.731,524.5786,525.7193,536.076,535.1847,535.0328
Community and Personal Service Workers-Full time,551.9379,554.6195,557.3351,560.05066,562.80023,565.4818,568.1974,570.9136,573.66254,576.3441,579.05975,581.8093
Community and Personal Service Workers-Part time,670.72406,691.836,690.07117,694.6138,686.0647,707.1766,705.41174,709.95435,701.4053,722.5172,720.7523,725.295
Labourers-Full time,616.9212,609.22595,597.04956,611.56696,616.7432,608.95703,596.78156,611.29065,616.48987,608.691,596.51404,611.01355
Labourers-Part time,504.05078,514.0302,510.63495,518.7262,510.1413,520.21643,516.7989,524.9092,516.2816,526.40295,522.975,531.0924
Machinery Operators and Drivers-Full time,623.3997,623.12067,622.71826,623.30963,623.54224,623.26984,622.88416,623.44916,623.686,623.40564,623.1261,623.58905
Machinery Operators and Drivers-Part time,114.490524,115.120255,115.76445,116.31694,116.90755,117.53723,118.18625,118.73372,119.324234,119.95384,120.60463,121.15022
Managers-Full time,1345.3717,1346.2643,1350.7314,1365.3303,1366.7992,1367.8783,1372.3363,1386.8752,1388.2218,1389.4696,1393.9517,1408.424
Managers-Part time,204.27621,204.64877,205.0499,205.4347,205.87952,206.24448,206.64569,207.07358,207.49512,207.8829,208.25217,208.71268
Professionals-Full time,2031.7578,2040.6155,2049.4731,2058.3308,2067.1885,2076.0464,2084.9038,2093.7617,2102.6194,2111.477,2120.3347,2129.1924
Professionals-Part time,701.8755,747.594,753.8744,746.9994,727.39233,773.45404,779.68475,772.71893,752.8225,799.304,805.5003,798.4369
Sales Workers-Full time,738.30066,734.9326,730.7292,741.38153,738.2304,734.8623,730.69025,741.303,738.1551,734.78705,730.62463,741.2206
Sales Workers-Part time,714.2607,729.71826,730.51855,739.8845,730.1929,745.6516,746.4708,755.8119,746.12256,761.5806,762.4113,771.7362
Technicians and Trades Workers-Full time,1509.7512,1500.2965,1487.8848,1499.3298,1509.8822,1500.4193,1488.0071,1499.4474,1510.0095,1500.5409,1488.127,1499.562
Technicians and Trades Workers-Part time,242.58484,249.1336,248.82631,249.76584,248.1535,254.7023,254.49957,255.33455,253.7222,260.271,260.12827,260.90323
Clerical and Administrative Workers-Full time-Females,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876,618.53876
Clerical and Administrative Workers-Full time-Males,212.82004,207.68005,204.32571,206.4601,212.82005,207.68005,204.32573,206.4601,212.82008,207.68007,204.32574,206.46013
Clerical and Administrative Workers-Part time-Females,465.89664,473.81985,473.6664,473.43887,475.33322,483.25262,483.10492,482.8747,484.7688,492.6879,492.53934,492.30966
