,0,1,2,3,4,5,6,7
Aggregated,35073.566,35342.586,35281.75,35469.496,35681.65,35823.195,35823.562,35983.29
ACT,348.50653,349.80884,350.88428,351.8812,352.7342,353.68683,354.70627,355.64536
NSW,10767.72,10858.329,10689.551,10681.93,10771.908,10772.824,10653.446,10642.513
NT,1592.5874,1612.2612,1630.1854,1649.0778,1667.4725,1686.0707,1704.5287,1723.1266
QLD,7292.4746,7297.5312,7294.0103,7301.4526,7309.749,7294.4272,7280.649,7276.259
SA,2715.4243,2760.63,2770.037,2803.9976,2829.6597,2856.2983,2882.442,2909.3638
TAS,464.60654,462.30222,457.4393,461.54233,464.83463,463.72476,461.7717,463.35226
VIC,6443.149,6515.427,6601.702,6713.19,6744.937,6827.6885,6919.1636,7029.56
WA,5449.0967,5486.298,5487.9414,5506.4233,5540.3516,5568.476,5566.855,5583.4697
ACT-Female,18.659592,18.950388,19.017197,19.006508,18.856739,18.797972,18.805882,18.733175
ACT-Male,329.84692,330.85846,331.8671,332.8747,333.87744,334.88885,335.9004,336.91217
NSW-Female,721.11743,718.49866,716.3458,714.6714,713.4015,712.3453,711.50085,710.8372
NSW-Male,10046.604,10139.83,9973.205,9967.258,10058.508,10060.48,9941.945,9931.677
NT-Female,118.80765,122.1135,123.73357,126.15666,128.20944,130.43298,132.57777,134.75888
NT-Male,1473.7798,1490.1478,1506.4519,1522.9211,1539.2631,1555.6377,1571.9509,1588.3678
QLD-Female,690.7936,697.9093,703.9313,710.34326,716.698,723.0248,729.2848,735.6015
QLD-Male,6601.6816,6599.622,6590.079,6591.1094,6593.051,6571.4023,6551.3643,6540.6567
SA-Female,177.03679,175.34348,173.82869,172.48633,171.29675,170.2426,169.30844,168.48059
SA-Male,2538.3875,2585.2864,2596.2085,2631.5112,2658.363,2686.0557,2713.1335,2740.883
TAS-Female,29.600174,31.513588,31.388554,30.907516,31.665457,31.798674,31.691996,31.477875
TAS-Male,435.00638,430.78864,426.05078,430.63483,433.1692,431.9261,430.0797,431.8744
VIC-Female,442.44965,444.70795,445.82007,450.1588,453.78967,456.35956,459.09137,462.13965
VIC-Male,6000.699,6070.7188,6155.882,6263.0312,6291.147,6371.329,6460.0723,6567.421
WA-Female,530.958,533.4414,535.80786,538.26447,540.78644,543.2395,545.6069,548.0696
WA-Male,4918.1387,4952.8564,4952.1333,4968.1587,4999.5654,5025.2363,5021.248,5035.4
ACT-Female-Remanded,6.029157,6.1360617,6.2049685,6.218665,6.1585884,6.135931,6.1418576,6.109133
ACT-Female-Sentenced,12.630435,12.814326,12.812227,12.787843,12.698151,12.662041,12.664022,12.6240425
ACT-Male-Remanded,87.486374,87.475204,87.47145,87.47359,87.462585,87.46013,87.45982,87.45971
ACT-Male-Sentenced,242.36053,243.38327,244.39565,245.4011,246.41484,247.42871,248.44058,249.45245
