,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11928.696,11973.056,11992.376,12046.125,12093.456,12140.823,12167.692,12215.873,12253.022,12303.313,12331.928,12369.139
Clerical and Administrative Workers,1331.1465,1335.9355,1332.9211,1338.3439,1346.127,1345.2795,1345.2477,1346.4819,1354.781,1355.266,1357.0863,1359.9642
Community and Personal Service Workers,1252.8057,1250.6233,1259.8395,1272.2844,1280.3158,1283.9423,1294.1134,1303.9459,1308.6934,1314.5706,1321.7526,1329.6381
Labourers,1127.3591,1124.5792,1125.4851,1137.3108,1136.1304,1132.2112,1136.0516,1142.4395,1142.6733,1142.6299,1143.273,1144.5978
Machinery Operators and Drivers,739.7895,745.8616,742.1588,738.69604,739.4939,743.30774,746.0083,745.6726,744.3075,744.1938,745.81537,747.7251
Managers,1545.4432,1549.002,1560.9707,1562.323,1568.3629,1573.4633,1577.3618,1586.634,1591.1674,1596.0515,1602.3573,1606.5869
Professionals,2749.4333,2778.3828,2785.2993,2800.6057,2818.6978,2854.2068,2857.1768,2873.0752,2883.8643,2919.3342,2926.4663,2937.2576
Sales Workers,1451.8038,1454.8323,1454.3695,1460.337,1463.6174,1467.3616,1470.2095,1474.1675,1478.3914,1481.9965,1485.2932,1489.7727
Technicians and Trades Workers,1730.916,1733.8387,1731.3324,1736.2231,1740.7084,1741.0502,1741.5245,1743.4557,1749.1437,1749.2698,1749.8859,1753.5957
Clerical and Administrative Workers-Full time,826.92426,826.38513,821.5148,823.85284,827.7545,826.71466,824.2243,825.03076,829.20447,828.34564,826.0311,827.3276
Clerical and Administrative Workers-Part time,504.22223,509.55054,511.4063,514.4911,518.37244,518.56494,521.0234,521.45123,525.5765,526.9204,531.05524,532.6366
Community and Personal Service Workers-Full time,563.9529,558.8443,558.9829,562.90265,567.79236,568.9704,571.2286,574.3529,577.6412,579.91876,582.5188,585.5616
Community and Personal Service Workers-Part time,688.85284,691.77893,700.85645,709.3817,712.52344,714.97186,722.8848,729.5929,731.0521,734.65186,739.23376,744.0764
Labourers-Full time,615.001,609.7523,607.93604,618.3777,615.5946,610.07043,612.2865,617.0506,615.7701,614.14734,613.25287,612.9472
Labourers-Part time,512.3581,514.8269,517.549,518.93304,520.53577,522.1408,523.76514,525.3888,526.90326,528.4826,530.0201,531.65063
Machinery Operators and Drivers-Full time,630.9909,633.13617,628.4302,624.6463,624.92975,628.06464,630.1697,629.22595,627.42035,626.65,627.6981,629.09845
Machinery Operators and Drivers-Part time,108.79857,112.7254,113.72862,114.04978,114.56415,115.24315,115.838615,116.44666,116.88717,117.54375,118.11723,118.62662
Managers-Full time,1339.9924,1347.1183,1352.705,1357.2073,1362.0702,1367.4724,1372.6515,1377.8064,1382.4312,1387.7913,1392.9492,1397.6116
Managers-Part time,205.45078,201.88362,208.26575,205.11575,206.29276,205.99089,204.71037,208.82767,208.7362,208.26025,209.40811,208.9754
Professionals-Full time,2032.5481,2031.6006,2037.8649,2050.2085,2076.1694,2080.5498,2080.2976,2096.8726,2114.5474,2118.9202,2122.2798,2134.312
Professionals-Part time,716.88525,746.78217,747.4345,750.3972,742.5284,773.65686,776.8791,776.20245,769.3169,800.41394,804.1863,802.9456
Sales Workers-Full time,730.31885,730.02136,726.4317,728.18195,727.5807,727.76624,727.01,727.3019,727.487,727.5238,727.19507,727.7054
Sales Workers-Part time,721.4849,724.8109,727.93774,732.155,736.03674,739.59534,743.1995,746.8657,750.9044,754.47266,758.0981,762.06726
Technicians and Trades Workers-Full time,1492.6901,1491.9496,1486.5422,1490.903,1493.9438,1492.2257,1490.968,1492.1941,1495.9359,1494.5675,1493.6117,1495.8303
Technicians and Trades Workers-Part time,238.22586,241.88911,244.79013,245.32013,246.7645,248.82446,250.55652,251.26158,253.20784,254.70235,256.27414,257.7654
Clerical and Administrative Workers-Full time-Females,616.09717,616.1539,614.973,615.79535,615.91534,615.63196,615.58057,615.4655,615.8501,615.66693,615.63696,615.83484
Clerical and Administrative Workers-Full time-Males,210.82709,210.23125,206.54178,208.0575,211.83916,211.08269,208.64374,209.56523,213.3544,212.67871,210.39418,211.49274
Clerical and Administrative Workers-Part time-Females,464.95575,469.039,471.71298,474.20944,476.3108,478.29547,480.2626,482.1791,484.13342,486.04575,487.97137,489.88397
Clerical and Administrative Workers-Part time-Males,39.266464,40.51152,39.693317,40.281662,42.061657,40.26944,40.760746,39.272125,41.443054,40.874634,43.083866,42.75263
Community and Personal Service Workers-Full time-Females,328.84128,323.4466,320.98166,327.30893,329.887,330.28943,331.3242,334.128,336.23947,337.67072,339.31186,341.49243
Community and Personal Service Workers-Full time-Males,235.1116,235.3977,238.00125,235.59372,237.90535,238.68098,239.9044,240.2249,241.40172,242.24805,243.20695,244.06917
Community and Personal Service Workers-Part time-Females,527.51154,528.5834,532.8881,540.58307,543.60315,544.0727,550.3669,556.02716,556.26874,558.47565,561.86786,565.41345
Community and Personal Service Workers-Part time-Males,161.34131,163.19553,167.96834,168.79866,168.92026,170.89915,172.51796,173.56577,174.78342,176.17618,177.36589,178.66298
Labourers-Full time-Females,123.3636,126.307655,130.11337,129.2228,129.19254,128.7063,128.385,127.979996,127.862495,127.4175,127.111435,126.95923
Labourers-Full time-Males,491.63736,483.44464,477.82263,489.1549,486.4021,481.36414,483.9015,489.0706,487.90756,486.72986,486.14142,485.98798
Labourers-Part time-Females,240.8676,240.77658,241.11473,241.06621,241.0861,241.06557,241.08527,241.0903,241.09306,241.07104,241.05473,241.10225
Labourers-Part time-Males,271.49048,274.0503,276.43427,277.86682,279.44965,281.07526,282.67987,284.29852,285.8102,287.41156,288.96536,290.54837
Machinery Operators and Drivers-Full time-Females,54.42638,54.413128,54.351204,54.517967,54.56175,54.553772,54.575294,54.56778,54.652637,54.665123,54.690556,54.744625
Machinery Operators and Drivers-Full time-Males,576.5645,578.723,574.079,570.12836,570.368,573.51086,575.59436,574.65814,572.7677,571.9849,573.00757,574.3538
Machinery Operators and Drivers-Part time-Females,20.246319,20.363148,20.636654,20.493982,20.461193,20.499104,20.509499,20.519026,20.449968,20.486801,20.480207,20.442743
Machinery Operators and Drivers-Part time-Males,88.55225,92.36226,93.09197,93.5558,94.10295,94.74404,95.32912,95.927635,96.4372,97.056946,97.637024,98.183876
Managers-Full time-Females,433.4104,436.1761,439.07455,441.07397,443.38474,445.92972,448.38275,450.80518,452.96735,455.49762,457.94,460.13046
Managers-Full time-Males,906.5821,910.9422,913.6304,916.1333,918.6854,921.5427,924.26874,927.0012,929.46375,932.2937,935.0092,937.4811
Managers-Part time-Females,130.97337,131.17049,131.33688,131.26245,131.28981,131.35829,131.40164,131.40993,131.38734,131.4738,131.5084,131.45561
Managers-Part time-Males,74.47741,70.713135,76.92886,73.853294,75.00294,74.6326,73.30873,77.41774,77.34886,76.78646,77.89971,77.51979
Professionals-Full time-Females,947.1287,947.39594,943.16895,952.9779,969.7025,970.69354,967.98047,976.492,992.5247,994.31793,991.7851,1001.0445
Professionals-Full time-Males,1085.4193,1084.2046,1094.6959,1097.2306,1106.4668,1109.8562,1112.3171,1120.3806,1122.0227,1124.6022,1130.4948,1133.2675
Professionals-Part time-Females,543.83435,574.15814,576.69354,572.71844,565.98785,596.13104,599.4707,594.77234,588.24457,618.47577,621.8456,617.4138
Professionals-Part time-Males,173.05093,172.62404,170.74097,177.67879,176.54054,177.5258,177.40839,181.4301,181.07234,181.93819,182.3407,185.53181
Sales Workers-Full time-Females,329.54587,329.46677,328.37482,329.07388,329.23395,329.03323,328.9231,328.86176,329.19113,329.04208,329.012,329.18454
Sales Workers-Full time-Males,400.77298,400.55457,398.0569,399.10806,398.3467,398.73297,398.08688,398.44012,398.29587,398.48172,398.1831,398.52084
Sales Workers-Part time-Females,523.05225,525.2718,527.3358,530.0768,532.60516,534.9226,537.29694,539.6728,542.3006,544.6317,547.0175,549.5892
Sales Workers-Part time-Males,198.4327,199.53911,200.60196,202.07828,203.43158,204.67271,205.90259,207.1929,208.6038,209.84094,211.08057,212.47812
Technicians and Trades Workers-Full time-Females,148.2081,147.32373,144.45544,147.2996,150.02823,148.76637,147.6419,149.1773,152.1335,151.05617,150.09885,152.00563
Technicians and Trades Workers-Full time-Males,1344.4819,1344.6259,1342.0868,1343.6034,1343.9156,1343.4594,1343.3262,1343.0167,1343.8024,1343.5114,1343.5128,1343.8247
Technicians and Trades Workers-Part time-Females,104.25788,104.01367,104.86159,106.492065,106.75111,107.39759,107.87464,108.289795,109.104294,109.635925,110.24549,110.90543
Technicians and Trades Workers-Part time-Males,133.96799,137.87544,139.92854,138.82806,140.0134,141.42688,142.68188,142.97179,144.10355,145.06642,146.02866,146.85997
