,0,1,2,3,4,5,6,7
Aggregated,35383.973,35750.117,35801.465,35979.977,36268.125,36622.883,36658.344,36829.598
ACT,368.1344,366.46976,366.91812,367.95068,369.00363,367.36615,367.8547,368.92944
NSW,10778.2,10883.449,10792.153,10798.019,10893.045,10998.354,10901.858,10907.819
NT,1582.675,1589.544,1595.4629,1613.4646,1653.6775,1660.5603,1666.4626,1684.4948
QLD,7406.9873,7456.6396,7462.8135,7488.5977,7597.751,7647.3433,7652.3506,7677.768
SA,2771.7095,2794.6926,2817.4836,2841.5667,2869.4575,2892.4832,2915.3174,2939.5293
TAS,440.60184,454.16956,457.01566,458.81683,438.2115,451.80234,454.67142,456.4863
VIC,6532.287,6626.406,6733.4995,6822.64,6815.5024,6909.7734,7016.8716,7106.2905
WA,5503.3804,5578.748,5576.12,5588.919,5631.474,5695.2,5682.9546,5688.282
ACT-Female,23.994133,23.577236,23.567896,23.648344,24.018923,23.612083,23.61486,23.707264
ACT-Male,344.14026,342.89252,343.35022,344.3023,344.9847,343.75406,344.23987,345.22217
NSW-Female,734.7079,733.76575,731.6102,730.54236,732.3888,731.4885,729.37634,728.3841
NSW-Male,10043.492,10149.684,10060.543,10067.477,10160.656,10266.865,10172.482,10179.436
NT-Female,119.87758,121.1091,122.42945,123.90623,126.5708,127.81395,129.15106,130.66292
NT-Male,1462.7975,1468.4349,1473.0334,1489.5583,1527.1067,1532.7462,1537.3116,1553.8318
QLD-Female,709.23895,711.84644,711.428,712.3456,718.88116,721.53314,721.1117,722.09314
QLD-Male,6697.749,6744.793,6751.3857,6776.252,6878.8696,6925.81,6931.2383,6955.675
SA-Female,193.20996,192.10326,193.00539,193.97751,194.4444,193.3381,194.26163,195.25354
SA-Male,2578.4993,2602.5894,2624.4783,2647.589,2675.0132,2699.145,2721.0557,2744.276
TAS-Female,35.365948,35.382553,35.118313,34.809273,34.801743,34.827545,34.570168,34.26328
TAS-Male,405.23587,418.78702,421.89734,424.00757,403.40973,416.9748,420.10126,422.22302
VIC-Female,453.23416,457.8736,466.0747,463.24765,454.43002,459.08987,467.30682,464.52844
VIC-Male,6079.0527,6168.5317,6267.425,6359.3926,6361.0723,6450.6836,6549.5645,6641.762
WA-Female,544.0331,549.4896,547.77734,545.8449,546.78265,552.25244,550.4967,548.5768
WA-Male,4959.347,5029.2583,5028.343,5043.074,5084.6914,5142.9478,5132.458,5139.706
ACT-Female-Remanded,8.988417,8.7547455,8.928291,9.021388,8.982733,8.754143,8.935919,9.031944
ACT-Female-Sentenced,15.005717,14.822491,14.639605,14.626956,15.03619,14.857941,14.678941,14.67532
ACT-Male-Remanded,89.65314,88.310875,88.97041,89.56091,89.529686,88.191315,88.87432,89.47997
ACT-Male-Sentenced,254.48712,254.58163,254.37982,254.74142,255.45502,255.56274,255.36552,255.74219
NSW-Female-Remanded,233.46246,232.25261,231.49371,231.31927,232.27032,231.08093,230.35037,230.21399
NSW-Female-Sentenced,501.24542,501.51312,500.11655,499.22308,500.1185,500.40762,499.026,498.1701
NSW-Male-Remanded,2815.0625,2841.7334,2739.837,2760.0403,2928.6318,2955.2424,2848.0957,2868.163
NSW-Male-Sentenced,7228.4297,7307.9497,7320.706,7307.4365,7232.024,7311.6226,7324.386,7311.2725
NT-Female-Remanded,44.300877,44.34198,44.5118,44.84681,45.90307,45.951008,46.12965,46.483593
NT-Female-Sentenced,75.57669,76.76712,77.917656,79.05942,80.66773,81.86294,83.02141,84.17933
NT-Male-Remanded,440.10162,434.5019,430.16907,438.04135,465.58435,459.9983,455.67093,463.5708
NT-Male-Sentenced,1022.69586,1033.933,1042.8644,1051.517,1061.5223,1072.748,1081.6406,1090.261
QLD-Female-Remanded,172.37454,172.31537,171.19621,170.56033,172.1797,172.13623,171.01715,170.40565
QLD-Female-Sentenced,536.8644,539.53107,540.23175,541.7852,546.7014,549.3969,550.0945,551.68744
QLD-Male-Remanded,1569.9742,1574.796,1549.7974,1537.854,1584.6624,1589.265,1563.1616,1550.6106
QLD-Male-Sentenced,5127.7744,5169.997,5201.588,5238.398,5294.2075,5336.545,5368.077,5405.0645
SA-Female-Remanded,82.40489,81.70068,82.25461,82.76863,82.87238,82.16822,82.73407,83.25538
SA-Female-Sentenced,110.80507,110.40257,110.75078,111.20887,111.57201,111.16989,111.52754,111.99817
SA-Male-Remanded,870.5646,877.0918,882.181,888.009,896.16296,902.70984,907.8041,913.68616
SA-Male-Sentenced,1707.9348,1725.4977,1742.2972,1759.5801,1778.8501,1796.4352,1813.2517,1830.5897
TAS-Female-Remanded,6.515238,6.755867,6.349679,6.022154,6.1998396,6.4453,6.036287,5.707674
TAS-Female-Sentenced,28.85071,28.626686,28.768635,28.787117,28.601904,28.382242,28.533882,28.555607
TAS-Male-Remanded,87.52263,97.15381,95.71667,89.989746,86.95254,96.59053,95.15941,89.43562
TAS-Male-Sentenced,317.71326,321.6332,326.18066,334.01782,316.45718,320.38428,324.94183,332.7874
VIC-Female-Remanded,128.67926,128.84612,128.65614,128.6095,129.23781,129.41406,129.231,129.20493
VIC-Female-Sentenced,324.5549,329.0275,337.41858,334.63815,325.1922,329.6758,338.07584,335.32355
VIC-Male-Remanded,1329.3162,1350.8787,1366.2924,1382.8684,1406.589,1428.1938,1443.5795,1460.2329
VIC-Male-Sentenced,4749.737,4817.6533,4901.1323,4976.5244,4954.4834,5022.4897,5105.9854,5181.5293
WA-Female-Remanded,158.19035,159.38786,158.56693,157.83032,158.90802,160.11447,159.2833,158.56326
WA-Female-Sentenced,385.84274,390.10175,389.2104,388.01456,387.87463,392.13797,391.2134,390.01355
WA-Male-Remanded,1099.2396,1130.7352,1119.2222,1126.8723,1158.3254,1189.8306,1178.2422,1185.8843
WA-Male-Sentenced,3860.1074,3898.523,3909.1206,3916.202,3926.3662,3953.1172,3954.2156,3953.8213
ACT-Female-Remanded-ATSI,3.2245774,3.090839,3.2925935,3.4194775,3.2808442,3.148374,3.3537865,3.4786587
ACT-Female-Remanded-Non-ATSI,5.7638397,5.6639066,5.6356974,5.6019106,5.701889,5.605768,5.5821323,5.553286
ACT-Female-Sentenced-ATSI,5.7266903,5.314125,5.3110514,5.454756,5.7393947,5.3296733,5.3309984,5.4791236
ACT-Female-Sentenced-Non-ATSI,9.279027,9.508366,9.328553,9.1722,9.296795,9.528267,9.347942,9.196197
ACT-Male-Remanded-ATSI,16.892124,16.073824,16.251698,16.524374,16.721077,15.907179,16.097984,16.381975
