,0,1,2,3,4,5,6,7
Aggregated,34889.96,35127.734,35060.52,35268.88,35464.887,35624.652,35621.902,35801.402
ACT,347.88266,349.05783,349.85977,350.95883,351.8957,352.7548,353.6297,354.48578
NSW,10697.033,10773.519,10603.024,10603.186,10688.0625,10696.535,10576.099,10573.403
NT,1585.5518,1605.808,1623.8771,1642.0123,1660.7631,1678.8641,1697.426,1715.3767
QLD,7229.354,7227.9043,7223.005,7234.6104,7239.9087,7229.8896,7215.272,7216.985
SA,2697.9402,2740.0496,2748.97,2784.0376,2807.6265,2835.2314,2861.1191,2889.2808
TAS,461.81595,458.60696,453.42422,457.9434,461.57828,461.17487,459.05386,461.22995
VIC,6423.4043,6492.87,6578.0884,6692.824,6722.3657,6807.99,6899.056,7012.5645
WA,5446.9814,5479.9194,5480.272,5503.3066,5532.686,5562.209,5560.2427,5578.0747
ACT-Female,17.729336,17.931416,17.847837,17.968168,17.9833,18.049952,17.986282,18.004839
ACT-Male,330.15332,331.1264,332.01196,332.99066,333.91238,334.70483,335.64343,336.48093
NSW-Female,710.176,705.13776,702.70935,702.479,700.6426,701.057,700.0442,700.88086
NSW-Male,9986.857,10068.381,9900.315,9900.706,9987.42,9995.4795,9876.055,9872.522
NT-Female,115.28686,118.74549,120.36363,122.572426,124.784744,126.9419,129.08215,131.15514
NT-Male,1470.265,1487.0625,1503.5134,1519.44,1535.9783,1551.9224,1568.3439,1584.2216
QLD-Female,681.0939,687.2981,693.01,700.561,706.7456,714.621,720.73914,728.7367
QLD-Male,6548.2603,6540.6064,6529.995,6534.0493,6533.163,6515.2686,6494.5327,6488.248
SA-Female,176.60274,174.5061,172.85962,171.69577,170.34213,169.27452,168.25607,167.4989
SA-Male,2521.3374,2565.5435,2576.1104,2612.3416,2637.2847,2665.957,2692.863,2721.7817
TAS-Female,29.747658,31.363605,31.074732,30.624826,31.370008,31.445608,31.252583,30.929834
TAS-Male,432.0683,427.24335,422.3495,427.31857,430.20828,429.72925,427.80127,430.30014
VIC-Female,443.76053,445.9143,446.67932,451.61108,454.93378,457.67365,460.29358,463.50122
VIC-Male,5979.6436,6046.9556,6131.409,6241.213,6267.4326,6350.3164,6438.7627,6549.063
WA-Female,531.11206,533.38184,535.58344,538.68384,540.4977,542.8563,545.2348,547.48627
WA-Male,4915.87,4946.537,4944.6885,4964.623,4992.1885,5019.3525,5015.008,5030.5884
ACT-Female-Remanded,5.708677,5.7103553,5.664431,5.6996875,5.7787476,5.8483953,5.791376,5.8403378
ACT-Female-Sentenced,12.02066,12.221061,12.183406,12.26848,12.204552,12.201556,12.194905,12.164501
ACT-Male-Remanded,87.87558,87.89264,87.86718,87.797195,87.78306,87.64467,87.6291,87.4982
ACT-Male-Sentenced,242.27774,243.23376,244.14476,245.19345,246.12932,247.06015,248.01431,248.98273
NSW-Female-Remanded,218.70132,216.90782,216.22629,216.45679,215.958,216.4521,216.23715,216.8768
NSW-Female-Sentenced,491.47473,488.22992,486.48306,486.0222,484.68463,484.60492,483.807,484.00403
NSW-Male-Remanded,2790.2437,2814.6401,2651.783,2675.039,2790.7683,2788.9263,2684.256,2697.1836
NSW-Male-Sentenced,7196.6143,7253.74,7248.532,7225.667,7196.652,7206.5527,7191.799,7175.339
NT-Female-Remanded,41.669617,42.48131,43.249607,43.961967,44.815968,45.62369,46.394962,47.18082
NT-Female-Sentenced,73.61724,76.264175,77.11403,78.61046,79.96877,81.31821,82.687195,83.97433
NT-Male-Remanded,424.05774,430.07187,436.30707,442.3732,448.67007,454.8789,461.06396,467.33017
NT-Male-Sentenced,1046.2072,1056.9906,1067.2063,1077.0668,1087.3082,1097.0433,1107.2799,1116.8914
QLD-Female-Remanded,160.67284,160.61353,160.46616,160.91101,160.90988,161.48325,161.435,162.01974
QLD-Female-Sentenced,520.421,526.6846,532.5439,539.64996,545.8357,553.13776,559.30414,566.717
QLD-Male-Remanded,1510.4081,1531.1523,1515.8688,1500.7275,1512.0236,1524.2725,1517.1167,1511.6111
QLD-Male-Sentenced,5037.852,5009.4536,5014.126,5033.322,5021.1396,4990.996,4977.416,4976.6367
SA-Female-Remanded,74.38383,72.54656,70.98134,69.64055,68.39831,67.25781,66.28725,65.41143
SA-Female-Sentenced,102.2189,101.95953,101.87829,102.05522,101.943825,102.01671,101.96883,102.08748
SA-Male-Remanded,836.0782,863.1034,855.9629,873.65564,880.9423,890.9773,900.134,910.2776
SA-Male-Sentenced,1685.2593,1702.4402,1720.1475,1738.686,1756.3422,1774.9796,1792.729,1811.5042
TAS-Female-Remanded,5.6544523,5.4271817,5.235469,5.017943,4.9686775,4.7927465,4.61538,4.4051924
TAS-Female-Sentenced,24.093206,25.936422,25.839264,25.606884,26.40133,26.652863,26.637201,26.524641
TAS-Male-Remanded,89.27127,87.78623,87.67192,87.91632,87.907104,88.283066,88.20004,88.5992
TAS-Male-Sentenced,342.79703,339.45712,334.67755,339.40225,342.30118,341.44617,339.60123,341.70093
VIC-Female-Remanded,125.33493,125.69609,125.87411,126.455246,126.70689,127.08487,127.38149,127.7681
VIC-Female-Sentenced,318.4256,320.21823,320.80524,325.15585,328.22687,330.58878,332.9121,335.73312
VIC-Male-Remanded,1290.5276,1307.5596,1324.8032,1343.6515,1360.9083,1379.7858,1397.2184,1416.2435
VIC-Male-Sentenced,4689.1157,4739.396,4806.606,4897.5615,4906.524,4970.531,5041.5444,5132.8193
WA-Female-Remanded,149.78204,149.74728,149.62189,149.99481,149.74516,149.79865,149.78143,149.77142
WA-Female-Sentenced,381.33002,383.63455,385.96155,388.68903,390.7525,393.05768,395.45334,397.71484
WA-Male-Remanded,1098.9976,1123.4067,1117.8765,1132.6448,1160.9128,1186.2285,1181.877,1196.0173
WA-Male-Sentenced,3816.872,3823.1309,3826.8123,3831.9783,3831.2754,3833.124,3833.1309,3834.571
ACT-Female-Remanded-ATSI,1.4563713,1.3828335,1.3323046,1.4317948,1.4028817,1.4797041,1.4545342,1.5371121
ACT-Female-Remanded-Non-ATSI,4.2523055,4.327522,4.3321266,4.267893,4.375866,4.368691,4.336842,4.3032255
ACT-Female-Sentenced-ATSI,3.4617453,3.4817495,3.470111,3.4741879,3.4453425,3.3909948,3.3923588,3.3164506
ACT-Female-Sentenced-Non-ATSI,8.558915,8.739311,8.713295,8.794292,8.759209,8.810561,8.8025465,8.848051
ACT-Male-Remanded-ATSI,16.813587,16.75188,16.684107,16.757895,16.69546,16.673744,16.643585,16.6308
ACT-Male-Remanded-Non-ATSI,71.06199,71.14076,71.183075,71.0393,71.0876,70.970924,70.98551,70.8674
ACT-Male-Sentenced-ATSI,46.957573,47.958633,48.88387,49.91876,50.865158,51.793743,52.756935,53.718292
ACT-Male-Sentenced-Non-ATSI,195.32018,195.27513,195.2609,195.27469,195.26416,195.2664,195.25739,195.26443
NSW-Female-Remanded-ATSI,70.61109,70.22519,70.16575,70.581535,70.45416,70.86563,70.84333,71.254265
NSW-Female-Remanded-Non-ATSI,148.09024,146.68263,146.06053,145.87524,145.50383,145.58647,145.39383,145.62254
NSW-Female-Sentenced-ATSI,162.1524,158.51929,155.97556,154.31827,152.54234,151.50742,150.33989,149.74307
NSW-Female-Sentenced-Non-ATSI,329.32233,329.71063,330.5075,331.70392,332.14227,333.0975,333.46713,334.26096
NSW-Male-Remanded-ATSI,646.02673,644.51355,593.6142,596.6784,687.1333,672.38275,613.77106,617.3894
NSW-Male-Remanded-Non-ATSI,2144.2168,2170.1267,2058.1687,2078.3606,2103.635,2116.5435,2070.485,2079.7942
NSW-Male-Sentenced-ATSI,1675.631,1697.5509,1682.1349,1678.7412,1681.68,1691.3323,1686.4176,1686.8002
NSW-Male-Sentenced-Non-ATSI,5520.9834,5556.1895,5566.3975,5546.926,5514.9717,5515.2207,5505.3813,5488.5386
NT-Female-Remanded-ATSI,38.24284,39.09856,39.87754,40.51591,41.354,42.02611,42.803646,43.442028
NT-Female-Remanded-Non-ATSI,3.4267778,3.38275,3.3720655,3.446055,3.4619687,3.5975792,3.5913146,3.7387917
NT-Female-Sentenced-ATSI,65.13143,67.85703,68.71698,70.19961,71.545494,72.850945,74.226295,75.48274
NT-Female-Sentenced-Non-ATSI,8.485812,8.407144,8.397053,8.410852,8.423278,8.467265,8.460897,8.491583
NT-Male-Remanded-ATSI,349.92712,355.95297,362.16452,368.37848,374.5755,380.81793,387.005,393.30322
NT-Male-Remanded-Non-ATSI,74.1306,74.118904,74.14254,73.99471,74.094574,74.06099,74.05895,74.02694
NT-Male-Sentenced-ATSI,904.04987,914.53253,924.7282,934.8457,944.9827,954.95746,965.1732,975.0839
NT-Male-Sentenced-Non-ATSI,142.1573,142.4581,142.4781,142.22102,142.32545,142.08592,142.10669,141.80748
QLD-Female-Remanded-ATSI,53.884747,53.74625,53.655033,53.936184,53.905876,54.236828,54.19942,54.55178
QLD-Female-Remanded-Non-ATSI,106.788086,106.86727,106.81112,106.97482,107.00401,107.246414,107.23558,107.46796
QLD-Female-Sentenced-ATSI,183.43057,185.91022,188.67386,191.97054,194.78745,198.21458,201.02225,204.51263
QLD-Female-Sentenced-Non-ATSI,336.99048,340.77438,343.87003,347.67944,351.04828,354.9232,358.2819,362.20435
QLD-Male-Remanded-ATSI,417.03635,438.4244,423.31717,407.4944,418.8207,430.1124,423.06635,416.45184
QLD-Male-Remanded-Non-ATSI,1093.3717,1092.7279,1092.5516,1093.2332,1093.2029,1094.16,1094.0503,1095.1593
QLD-Male-Sentenced-ATSI,1680.6649,1707.4174,1713.7196,1747.6832,1765.1233,1779.4916,1782.4382,1799.1334
QLD-Male-Sentenced-Non-ATSI,3357.1873,3302.0364,3300.4065,3285.6387,3256.016,3211.5044,3194.9778,3177.5034
SA-Female-Remanded-ATSI,21.272112,21.267923,21.265675,21.241302,21.250414,21.233614,21.226274,21.231577
SA-Female-Remanded-Non-ATSI,53.111717,51.27864,49.71566,48.399242,47.147896,46.024197,45.06097,44.17985
SA-Female-Sentenced-ATSI,23.732258,23.55553,23.48388,23.581806,23.529526,23.57493,23.535471,23.598139
