,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49673.906,26208.047,28203.256,34989.934,27393.209,28269.807,33548.605,29417.172,31649.605,35523.18,31127.355,30937.05
NSW,16455.186,8268.0625,8925.5205,11149.395,8523.388,8516.302,9899.964,8837.966,9632.641,10936.767,9491.069,9796.626
NT,548.1694,461.8516,485.8877,683.78296,799.1312,1013.93726,1047.8192,1102.3956,1031.6554,902.64984,613.27734,662.3549
QLD,10376.543,6087.9863,5913.1294,8043.8013,6840.723,7377.1333,9193.132,8604.594,9070.42,9239.79,7831.0977,7680.0933
SA,3597.673,1767.4259,2051.5132,2407.1594,1877.1548,1936.2505,2181.7505,1802.0957,2023.6877,2440.4844,2249.8323,2141.0867
TAS,1855.918,1125.2643,1109.5637,1336.4001,842.30615,825.66125,859.0149,651.24475,815.555,1044.4718,961.7082,821.67206
VIC,11553.224,5381.1924,6118.097,7261.3496,5312.5435,5228.888,6338.2266,5194.7275,5477.5166,6860.2456,6368.1133,6134.1167
WA,5287.207,3116.2556,3599.5405,4108.0444,3197.96,3371.6328,4028.703,3224.156,3598.1235,4098.7744,3612.2593,3701.103
NSW-Blue Mountains,311.83377,231.05682,248.81702,294.17755,258.2598,264.9686,275.91876,243.79529,277.14948,323.9395,274.26694,292.03482
NSW-Canberra,678.2107,613.4893,544.0784,682.376,622.64246,609.83057,659.93866,640.3771,630.1279,670.71594,634.40356,612.9862
NSW-Capital Country,448.46805,228.1562,308.5311,311.2165,283.16718,264.25616,306.35724,267.14374,351.6399,391.70203,267.3488,336.36127
NSW-Central Coast,870.05975,302.86438,321.01785,390.55765,287.1426,261.83264,269.95825,236.53508,327.89862,404.16287,304.3762,405.04425
NSW-Central NSW,853.7241,607.7976,646.4679,977.1974,663.88116,831.2349,637.9549,682.28876,724.5061,876.20526,649.1405,742.8615
NSW-Hunter,1347.6794,773.7828,851.1695,1054.2695,791.63837,745.86487,932.6588,820.9308,828.84076,951.9912,902.4326,934.9396
NSW-New England North West,537.19714,287.2121,346.35284,432.1297,395.58167,349.03674,431.83322,419.10806,396.53732,542.0565,367.61374,425.11755
NSW-North Coast NSW,3690.756,1246.2753,1397.3022,1910.4049,1243.7266,1171.6315,1475.73,1249.111,1443.1866,1788.2516,1517.547,1660.155
NSW-Outback NSW,170.33467,85.895355,146.83037,230.8714,206.43896,184.47047,196.89136,179.37737,351.55194,234.73328,176.5804,157.26436
NSW-Riverina,285.6472,232.08635,241.54233,298.30945,244.57425,245.7718,295.7447,237.90337,266.21887,282.1372,258.13287,256.87894
NSW-Snowy Mountains,403.9253,268.84088,185.23239,330.15594,163.09782,206.25002,630.666,626.26074,498.1102,309.07745,231.53601,202.85242
NSW-South Coast,2874.4634,904.97424,966.48694,1361.9911,661.1887,707.5295,766.60913,599.99725,742.3407,1017.8088,972.71344,990.7998
NSW-Sydney,3624.9377,2187.561,2455.0635,2571.23,2451.6965,2398.1523,2701.3123,2376.0945,2493.6233,2782.8494,2626.3618,2505.81
NSW-The Murray,357.94992,298.0702,266.6284,304.50812,250.35214,275.4715,318.39087,259.0427,300.9092,361.13583,308.6152,273.5205
NT-Alice Springs,115.1733,69.51211,75.465454,118.84037,93.339005,143.73532,146.94005,112.26311,98.04695,119.17114,109.06547,96.24141
NT-Barkly,9.834637,20.369028,20.160858,25.889517,40.614376,38.767937,44.185467,60.85275,46.49574,45.628696,26.189693,30.559212
NT-Darwin,263.98898,255.69824,222.67738,263.94662,267.84186,441.3692,507.22052,503.0133,394.38092,407.29648,236.51881,296.32126
NT-Katherine Daly,62.534958,47.252373,55.26866,120.309006,145.44785,149.83745,129.25652,183.72948,188.88138,106.731964,74.10056,80.46013
NT-Lasseter,31.819927,23.796688,45.722996,61.068283,83.9346,96.6553,79.761635,83.42839,104.292244,88.66722,42.709747,39.884983
NT-Litchfield Kakadu Arnhem,59.639305,29.922812,44.47795,65.53044,124.51139,102.96649,99.14132,109.70944,147.45749,89.02156,93.75756,83.71848
NT-MacDonnell,5.178299,15.300332,22.11439,28.198687,43.44218,40.60557,41.31362,49.399166,52.100765,46.13281,30.935463,35.1694
QLD-Brisbane,2767.197,1363.7499,1341.8427,1932.2417,1551.1633,1822.5669,2100.3953,1780.6545,1989.0535,1961.3416,1945.0353,1863.6583
QLD-Bundaberg,223.61357,164.10939,182.12755,234.71524,210.70639,207.18832,264.53177,260.78915,274.47552,251.11028,209.8707,228.26541
