,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11893.903,11937.731,11955.607,12009.86,12057.441,12104.038,12130.46,12178.391,12216.087,12265.885,12294.052,12331.509
Clerical and Administrative Workers,1325.8663,1330.7277,1327.4093,1333.0835,1340.8617,1339.875,1339.8009,1341.0569,1349.4392,1349.8331,1351.5919,1354.4645
Community and Personal Service Workers,1254.2496,1251.9845,1261.5364,1273.9335,1281.9211,1285.6356,1295.7983,1305.7037,1310.2928,1316.1995,1323.2794,1331.0778
Labourers,1122.896,1120.1475,1120.627,1132.5227,1131.3623,1127.374,1131.1399,1137.6182,1137.8546,1137.8446,1138.4352,1139.6777
Machinery Operators and Drivers,738.7396,744.84546,740.70166,737.57477,738.5159,742.21924,744.9082,744.491,743.3528,743.13574,744.74097,746.79205
Managers,1541.4922,1544.761,1556.5015,1557.8539,1563.932,1568.7783,1572.5924,1581.7568,1586.3688,1591.0353,1597.2595,1601.4951
Professionals,2741.6018,2770.6394,2776.2852,2792.2856,2810.6426,2845.8716,2848.624,2864.292,2875.6396,2910.9648,2917.93,2929.0193
Sales Workers,1447.8148,1450.8011,1450.5269,1456.215,1459.441,1463.2352,1465.9854,1469.962,1474.135,1477.7634,1481.0236,1485.5573
Technicians and Trades Workers,1721.2432,1723.8273,1722.0212,1726.3917,1730.766,1731.0481,1731.6104,1733.5114,1739.0051,1739.1094,1739.7903,1743.4259
Clerical and Administrative Workers-Full time,822.3464,821.9404,816.7901,819.36035,823.3166,822.1665,819.6501,820.4235,824.7507,823.8344,821.49115,822.8093
Clerical and Administrative Workers-Part time,503.51993,508.78723,510.6192,513.72314,517.5451,517.70844,520.1508,520.6334,524.6886,525.99866,530.1008,531.6552
Community and Personal Service Workers-Full time,564.0436,559.06006,559.3756,563.18274,568.0426,569.3311,571.6875,574.81085,578.01294,580.3802,583.0485,586.0292
Community and Personal Service Workers-Part time,690.20593,692.92444,702.16077,710.7507,713.87854,716.30457,724.1109,730.89294,732.2799,735.8192,740.23096,745.0486
Labourers-Full time,611.63806,606.3756,604.1935,614.6889,611.90894,606.3626,608.49133,613.3085,612.0537,610.4494,609.4631,609.1171
Labourers-Part time,511.25784,513.77185,516.43353,517.8338,519.45337,521.01135,522.64856,524.3097,525.8009,527.39526,528.9721,530.5606
Machinery Operators and Drivers-Full time,630.2206,632.3994,627.69226,623.9259,624.26587,627.3819,629.51697,628.57794,626.8275,626.0258,627.10065,628.56256
Machinery Operators and Drivers-Part time,108.519035,112.446075,113.00943,113.64888,114.25006,114.83734,115.39123,115.91308,116.52525,117.109955,117.64031,118.22947
Managers-Full time,1336.5793,1343.4572,1348.9602,1353.3499,1358.296,1363.4896,1368.5913,1373.607,1378.3499,1383.5381,1388.613,1393.3071
Managers-Part time,204.9128,201.30383,207.54117,204.50406,205.63605,205.28867,204.00102,208.14975,208.01895,207.4972,208.64645,208.18805
Professionals-Full time,2026.0635,2025.1882,2030.5823,2043.3713,2069.5918,2073.7703,2073.359,2089.7417,2107.8792,2112.162,2115.3926,2127.6562
Professionals-Part time,715.53845,745.45123,745.70294,748.9141,741.05066,772.1013,775.2652,774.5503,767.7604,798.80286,802.5375,801.36304
Sales Workers-Full time,725.7464,725.2948,721.94714,723.478,722.77527,722.9619,722.14856,722.45184,722.5632,722.5619,722.21643,722.7792
Sales Workers-Part time,722.06836,725.50635,728.5797,732.73694,736.66583,740.2733,743.8368,747.51013,751.5718,755.20154,758.80707,762.778
Technicians and Trades Workers-Full time,1484.7051,1483.719,1479.3507,1483.1326,1486.1001,1484.4104,1483.2874,1484.4823,1488.0526,1486.7164,1485.8374,1487.9666
Technicians and Trades Workers-Part time,236.538,240.10826,242.67053,243.25916,244.66586,246.63776,248.323,249.02908,250.95251,252.39297,253.95291,255.45938
Clerical and Administrative Workers-Full time-Females,613.76575,613.8027,612.5506,613.492,613.6688,613.3127,613.23883,613.1117,613.60345,613.37866,613.30835,613.5465
Clerical and Administrative Workers-Full time-Males,208.58064,208.13774,204.23949,205.86833,209.64775,208.85379,206.41124,207.31183,211.14723,210.45573,208.1828,209.26285
Clerical and Administrative Workers-Part time-Females,464.11307,468.20383,471.2195,473.43326,475.4192,477.45956,479.4577,481.4129,483.1574,485.0873,487.01422,488.82193
Clerical and Administrative Workers-Part time-Males,39.40687,40.58339,39.399685,40.289906,42.125904,40.248875,40.69309,39.22051,41.531185,40.91134,43.086594,42.833298
Community and Personal Service Workers-Full time-Females,328.44528,323.05453,320.80997,326.97296,329.5041,329.97925,331.06186,333.87177,335.87466,337.34222,339.0184,341.13977
Community and Personal Service Workers-Full time-Males,235.59827,236.00555,238.56567,236.20978,238.53848,239.35185,240.62566,240.9391,242.13824,243.03798,244.03014,244.8894
Community and Personal Service Workers-Part time-Females,528.65314,529.5905,534.0297,541.7981,544.749,545.2908,551.53644,557.2818,557.36176,559.60077,562.90155,566.37683
Community and Personal Service Workers-Part time-Males,161.55283,163.33391,168.13104,168.95259,169.1295,171.01382,172.57446,173.61111,174.91812,176.21848,177.32938,178.67172
Labourers-Full time-Females,122.104095,125.02108,128.77689,127.80983,127.75833,127.29066,126.93913,126.561226,126.41114,125.99847,125.66125,125.45371
Labourers-Full time-Males,489.53394,481.35455,475.41656,486.8791,484.1506,479.07196,481.5522,486.74722,485.64255,484.45096,483.80185,483.66342
Labourers-Part time-Females,241.26022,241.22115,241.67682,241.58743,241.60228,241.6232,241.67395,241.73433,241.67139,241.68239,241.7224,241.71379
Labourers-Part time-Males,269.99762,272.55072,274.7567,276.24637,277.8511,279.38818,280.9746,282.57538,284.12955,285.71286,287.24973,288.8468
Machinery Operators and Drivers-Full time-Females,54.79789,54.76241,54.543816,54.872307,54.97772,54.9548,54.98001,54.972805,55.13811,55.13752,55.168495,55.279903
Machinery Operators and Drivers-Full time-Males,575.42267,577.637,573.14844,569.0536,569.28815,572.4271,574.537,573.60516,571.6894,570.8883,571.9321,573.28265
Machinery Operators and Drivers-Part time-Females,20.379341,20.5104,20.291517,20.476374,20.538593,20.502502,20.485601,20.403112,20.528423,20.517029,20.48926,20.548624
Machinery Operators and Drivers-Part time-Males,88.139694,91.93568,92.71791,93.17251,93.711464,94.33484,94.905624,95.509964,95.996826,96.592926,97.151054,97.68085
Managers-Full time-Females,431.8898,434.55338,437.505,439.40408,441.74188,444.18658,446.61945,448.9887,451.19345,453.64758,456.0633,458.2679
Managers-Full time-Males,904.6896,908.90375,911.4552,913.9458,916.55414,919.30304,921.9719,924.61835,927.1564,929.89056,932.5498,935.03925
