,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49249.11,26379.354,28168.066,34964.387,27307.906,28005.014,33513.414,29259.488,31254.879,35407.727,30816.84,30745.348
NSW,16294.386,8231.928,8816.075,11143.08,8305.513,8291.854,9894.468,8721.676,9322.05,10914.798,9296.088,9693.82
NT,485.27817,447.30737,455.09134,637.5548,809.61993,1030.3403,1036.4368,1121.6953,1047.7988,852.1302,583.7468,622.3997
QLD,10334.359,6198.322,5951.7114,8028.115,6954.0596,7429.5244,9160.084,8666.756,9090.449,9160.57,7774.1895,7685.8877
SA,3610.5552,1772.7917,2065.2703,2403.0967,1914.2703,1942.3486,2191.5527,1803.311,2048.3245,2490.0356,2237.3877,2153.1086
TAS,1831.3925,1129.1278,1125.7067,1347.9688,863.5261,831.15967,878.303,648.155,832.1222,1070.0073,975.7129,846.18994
VIC,11476.096,5425.9746,6123.399,7279.0435,5220.696,5096.4727,6352.687,5052.3345,5320.0273,6865.568,6351.5796,6047.161
WA,5217.04,3173.9058,3630.815,4125.521,3240.2153,3383.3125,3999.8875,3245.556,3594.1113,4054.6133,3598.1362,3696.7805
NSW-Blue Mountains,301.80478,226.9703,239.11337,292.84705,240.74152,247.07785,278.40323,232.83887,256.375,324.9086,259.22253,282.7887
NSW-Canberra,665.5072,611.8099,537.10785,680.50726,607.5322,594.0361,660.5901,630.8568,608.5727,670.3232,620.5221,604.7194
NSW-Capital Country,433.52905,227.16316,302.79,311.85358,269.85138,249.79121,303.12573,260.5653,328.6298,386.95703,255.0821,330.391
NSW-Central Coast,860.4858,299.806,312.78146,388.8644,271.5016,245.56874,270.764,228.71252,306.7418,404.5379,289.3754,398.74115
NSW-Central NSW,837.6605,606.3638,640.00024,978.7574,648.93304,815.31934,635.5404,674.8224,699.3867,872.0487,636.05707,736.3667
NSW-Hunter,1336.3243,771.3686,843.3484,1053.207,775.3678,728.923,933.1601,811.48334,806.00073,951.6596,887.6744,926.4526
NSW-New England North West,527.22833,284.7652,338.6672,429.32874,380.94122,333.74747,431.53912,410.4374,375.58948,540.29736,353.2816,417.52197
