,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,47932.383,25056.994,27397.107,33687.363,26446.459,26645.248,31391.502,28403.799,29489.314,34070.164,29524.121,30037.873
NSW,16089.939,7911.776,8712.303,10947.209,8329.132,8305.919,9288.183,8687.042,9120.351,10696.887,9227.236,9609.551
NT,535.3835,426.80942,458.23087,614.18787,708.7231,814.34674,969.69556,1062.1526,956.4607,801.5478,524.4465,619.90356
QLD,9994.131,5685.716,5707.094,7537.923,6569.4707,6979.3003,8609.365,8243.267,8623.472,8915.327,7468.3203,7361.252
SA,3266.1758,1574.3691,1841.8446,2134.1692,1722.2078,1716.6725,1901.3223,1560.3402,1749.3623,2213.8413,2009.9867,1957.1093
TAS,1706.2292,1077.572,1074.6633,1267.9443,787.4624,758.68646,734.2136,552.344,671.667,936.82056,867.0164,768.00854
VIC,11268.803,5412.1104,6215.146,7283.7515,5327.0674,5090.747,6138.25,5192.488,4993.1567,6611.6606,6040.411,6193.514
WA,5071.723,2968.6348,3387.8242,3902.1738,3002.3901,2979.5767,3750.4756,3106.1653,3374.8442,3894.0806,3386.7043,3528.5444
NSW-Blue Mountains,284.29773,204.21617,231.6408,276.41956,241.74048,246.9264,230.86452,229.40732,237.15852,303.3686,253.22964,276.28525
NSW-Canberra,653.29553,589.8253,530.09784,670.68536,609.4387,596.1812,617.0768,630.7425,595.0869,655.2499,616.0306,600.3456
NSW-Capital Country,420.6339,201.49635,291.17395,294.11792,266.59998,246.8038,261.146,253.50987,312.0296,372.29587,246.58263,320.90408
NSW-Central Coast,841.5296,275.6656,303.5378,372.50372,270.9798,244.80814,225.16214,224.28578,289.32068,384.65616,284.06424,390.508
NSW-Central NSW,828.5804,582.9073,631.53253,963.5215,650.5736,815.8678,593.8065,670.4049,686.9739,859.10846,630.14105,728.4767
NSW-Hunter,1320.2218,747.95013,836.2647,1039.1803,777.8435,731.82806,888.93744,811.26855,793.00604,935.0939,883.9394,921.5008
NSW-New England North West,513.26416,260.59866,330.3763,416.61844,381.14618,334.01337,388.10822,407.2295,360.4599,525.59863,348.82745,411.28564
NSW-North Coast NSW,3666.0635,1224.8496,1386.2961,1902.7623,1232.8873,1160.4926,1434.6136,1244.5771,1409.2008,1773.4196,1500.7137,1651.0947
NSW-Outback NSW,144.22127,59.57051,130.18434,214.4905,192.05812,168.10703,153.65111,169.33133,315.33942,216.6014,156.80591,143.15982
NSW-Riverina,260.42773,204.68149,225.01404,283.59204,230.39957,229.32591,251.77693,225.2169,230.04614,265.15906,238.71405,242.25038
NSW-Snowy Mountains,377.537,242.8772,169.40263,313.99115,149.14914,190.04892,587.1927,614.1112,461.85968,291.00812,212.56198,189.47014
NSW-South Coast,2848.9355,876.7615,949.95483,1346.0131,648.27136,692.4887,724.06055,589.8021,706.73096,1003.4013,955.951,978.32385
NSW-Sydney,3599.41,2170.096,2447.6719,2566.8171,2443.7815,2390.7288,2658.6953,2372.6377,2461.2793,2768.8435,2610.8445,2497.2588
NSW-The Murray,331.52084,270.27972,249.15408,286.4962,234.26309,258.29883,273.09058,244.51627,261.85822,343.08203,288.8305,258.6876
NT-Alice Springs,115.04555,65.0709,71.58638,109.59948,81.54925,116.178764,137.1821,108.99501,89.465675,106.5192,97.07843,91.23611
NT-Barkly,8.218423,14.822962,15.169714,15.002478,27.22344,9.466611,33.044292,52.911304,35.070812,31.203005,13.558087,23.096617
NT-Darwin,261.07278,252.63591,221.1614,257.57867,256.78644,414.2819,497.03635,501.54584,386.0546,394.15335,224.4119,292.11618
NT-Katherine Daly,61.01283,41.701744,51.122875,109.773834,132.82986,121.792305,117.964836,177.72096,178.37898,93.31325,62.209114,74.592514
NT-Lasseter,30.609987,17.993803,41.59153,50.858494,70.3414,67.79766,68.12883,76.26116,92.168106,73.56134,29.942348,33.555885
NT-Litchfield Kakadu Arnhem,57.826183,25.449677,40.47634,55.49909,110.52503,74.238266,87.91263,103.113,136.29605,73.85336,80.35887,77.55681
NT-MacDonnell,1.5977061,9.134388,17.122606,15.8758,29.467648,10.59126,28.426487,41.60536,39.026505,28.944246,16.887758,27.749376
QLD-Brisbane,2739.7437,1332.578,1328.3933,1895.4226,1532.7411,1793.6173,2056.549,1755.8414,1955.6775,1938.2117,1918.9413,1841.0227
QLD-Bundaberg,193.07527,130.66559,163.85999,192.51154,186.61014,173.81516,217.8963,229.54347,236.91124,223.57448,179.87595,201.51404
QLD-Capricorn,342.90625,293.0086,267.43658,330.51144,354.05988,298.32706,386.3417,364.53827,389.87878,398.84985,368.47284,337.95364
QLD-Fraser Coast,387.91766,135.97984,174.56493,248.60202,212.79893,226.59978,226.52248,372.72867,326.18637,326.1817,286.90985,277.896
QLD-Gladstone,153.26239,132.60727,156.50401,163.17838,173.47276,163.44229,157.69824,174.02444,185.17833,193.1863,162.19183,165.47086
QLD-Gold Coast,1684.2886,916.5683,844.1372,1170.3163,760.15375,945.82605,1365.5051,1214.8486,1090.6722,1294.0911,1157.5698,1061.931
QLD-Mackay,328.63464,301.736,330.81992,336.6031,350.4999,342.665,335.0552,355.52118,365.6677,374.36118,340.84134,345.46524
QLD-Outback Queensland,329.2101,288.14795,312.72168,378.99402,402.51346,398.8516,410.6681,404.2036,520.0106,422.149,376.6124,411.33942
QLD-Southern Queensland Country,483.05258,439.93976,466.21234,529.90204,481.51605,497.90237,482.63525,551.76215,559.71796,543.28186,515.45483,559.09326
QLD-Sunshine Coast,1960.3842,784.75635,821.2868,1064.6448,824.4573,749.22815,1020.061,1017.71967,1191.5802,1299.242,950.8672,985.0536
QLD-Townsville,388.41003,259.7179,240.88747,338.43243,382.14035,333.72665,472.17453,368.61008,397.7025,441.6176,328.59586,363.951
QLD-Tropical North Queensland,723.5824,504.77463,407.79294,650.9918,686.0391,833.5714,1237.6511,1202.1953,1127.4165,1183.9712,641.6727,567.91974
QLD-Whitsundays,279.6629,165.23607,192.47697,237.81178,222.4682,221.72746,240.60703,231.73004,276.87207,276.60892,240.31464,242.64069
SA-Adelaide,1131.13,580.41705,722.8709,743.20105,674.3951,723.3585,730.2835,721.8453,754.03577,831.97064,781.62683,793.4863
SA-Adelaide Hills,67.18857,42.25434,41.8141,60.3103,56.659584,46.436813,48.824444,41.107193,48.2021,58.706055,51.302525,52.28611
SA-Barossa,55.883373,39.120724,43.109947,52.054115,49.250244,43.322227,42.743736,38.365257,46.003654,55.65982,47.63482,47.67688
SA-Clare Valley,50.020233,30.226252,34.290462,43.456215,40.233517,33.75107,33.76513,28.644346,36.447403,45.81892,37.78329,37.895424
SA-Eyre Peninsula,147.533,128.40866,144.81245,166.93813,140.47241,125.07015,148.4478,127.070435,135.99881,149.15111,142.2915,147.83395
SA-Fleurieu Peninsula,512.01465,162.14024,156.78369,222.801,112.49436,111.88365,134.82588,72.641014,81.49332,191.20453,135.22461,185.26913
SA-Flinders Ranges and Outback,251.12474,196.78789,223.06996,243.21777,244.77975,246.53339,283.15512,263.17462,260.59232,357.18826,321.19995,236.70947
SA-Kangaroo Island,79.93519,21.050003,28.293253,46.533524,31.084484,27.050676,36.698135,16.164282,40.57642,61.90851,54.043697,39.85007
SA-Limestone Coast,300.92706,133.71342,145.77457,147.63773,141.83119,99.4226,109.908775,59.408794,83.22838,118.13468,130.1458,113.86688
"SA-Murray River, Lakes and Coorong",113.84682,56.078323,92.01061,67.28201,56.418625,62.63875,53.95717,49.178482,61.111298,89.311325,89.09221,67.38712
SA-Riverland,170.51431,74.19846,69.5913,112.73677,102.01272,88.064514,84.716774,63.944332,92.54374,121.774475,112.17184,89.06183
SA-Yorke Peninsula,386.05768,109.9737,139.42346,228.00038,72.57575,109.140305,193.99576,78.796104,109.12912,133.0133,107.469734,145.78606
TAS-East Coast,299.76807,107.62685,123.49962,150.91145,67.88739,69.9638,51.605824,31.914438,74.34446,82.41683,99.22182,101.7616
TAS-Hobart and the South,802.33435,476.03876,476.8786,494.37662,334.66205,299.86578,294.00497,233.2851,273.85367,405.89948,383.59952,347.3421
TAS-Launceston and the North,286.76236,298.74277,257.47537,252.11823,190.28032,189.8515,145.20381,121.98652,159.45486,191.11353,191.48581,152.3149
TAS-North West,259.31454,152.37936,165.68626,308.56717,149.21436,163.0541,184.74052,138.75264,132.1376,207.59375,141.40962,123.61974
TAS-West Coast,58.04992,42.784317,51.12339,61.970806,45.41825,35.951298,58.658436,26.405333,31.876408,49.79699,51.299686,42.970207
