,0,1,2,3,4,5,6,7
Aggregated,35199.79,35450.64,35409.14,35592.586,35802.98,35954.137,35957.688,36129.336
ACT,357.2587,359.2508,360.72052,361.7502,362.90173,364.1725,365.2911,366.57968
NSW,10761.81,10836.748,10674.469,10665.1455,10754.641,10756.492,10638.437,10631.598
NT,1601.8766,1622.3048,1640.9465,1659.3773,1678.6029,1697.7985,1716.2517,1735.0332
QLD,7302.5537,7304.9854,7309.17,7314.062,7322.958,7310.378,7300.1123,7298.3125
SA,2729.199,2773.9585,2785.4607,2818.7234,2843.3086,2870.6943,2897.6191,2925.104
TAS,470.59564,468.6328,464.02063,468.02765,471.74194,470.9327,468.6646,470.4434
VIC,6483.907,6558.7847,6649.0977,6759.5312,6791.467,6877.26,6970.3564,7082.481
WA,5492.5864,5525.9795,5525.2524,5545.966,5577.364,5606.4043,5600.952,5619.7812
ACT-Female,21.714977,22.13591,22.343786,22.373245,22.487776,22.550083,22.546432,22.67848
ACT-Male,335.5437,337.11487,338.3767,339.37695,340.41397,341.6224,342.7447,343.90118
NSW-Female,718.4859,711.75916,710.7904,708.9112,707.84076,706.8194,705.9846,706.30176
NSW-Male,10043.323,10124.988,9963.678,9956.234,10046.801,10049.674,9932.451,9925.295
NT-Female,123.84857,127.718155,129.53253,131.9172,134.21854,136.76079,138.8222,141.12294
NT-Male,1478.028,1494.5867,1511.4141,1527.4602,1544.3843,1561.0376,1577.4294,1593.9102
QLD-Female,699.91266,707.9369,716.28296,721.93835,728.95703,736.35095,743.9363,750.8995
QLD-Male,6602.6406,6597.048,6592.8867,6592.1235,6594.001,6574.027,6556.1763,6547.413
SA-Female,183.70401,182.69785,181.50922,180.30002,179.13293,178.37015,177.53299,176.96964
SA-Male,2545.4949,2591.2607,2603.9514,2638.4233,2664.1758,2692.3242,2720.086,2748.1345
TAS-Female,32.413445,34.532112,34.372734,33.94654,34.600853,34.803673,34.499077,34.297737
TAS-Male,438.1822,434.1007,429.6479,434.08112,437.1411,436.12903,434.16556,436.14566
VIC-Female,457.4415,461.175,463.1661,467.47363,471.3051,474.89044,478.02505,481.60065
VIC-Male,6026.466,6097.6094,6185.9316,6292.0576,6320.1616,6402.369,6492.331,6600.8804
WA-Female,545.2181,547.5463,548.9861,552.1997,554.25073,557.1305,558.2581,561.2964
WA-Male,4947.368,4978.433,4976.2666,4993.766,5023.1133,5049.2734,5042.6943,5058.485
ACT-Female-Remanded,7.8695717,8.06593,8.159637,8.229294,8.339351,8.358491,8.339941,8.4675255
ACT-Female-Sentenced,13.845405,14.069979,14.184149,14.143952,14.148424,14.191591,14.2064905,14.210955
ACT-Male-Remanded,89.337326,89.69601,89.81267,89.80214,89.76227,89.83482,89.914894,89.94078
ACT-Male-Sentenced,246.20639,247.41887,248.56406,249.57483,250.6517,251.78758,252.82977,253.96042
NSW-Female-Remanded,222.94644,220.27089,220.38611,219.85318,219.76347,219.65695,219.58035,220.01282
NSW-Female-Sentenced,495.5395,491.48822,490.4043,489.058,488.0773,487.16245,486.40424,486.28888
NSW-Male-Remanded,2815.7656,2839.995,2680.3252,2700.4277,2817.606,2813.7654,2710.3374,2721.83
NSW-Male-Sentenced,7227.5576,7284.993,7283.3525,7255.8066,7229.1943,7235.908,7222.1143,7203.4653
NT-Female-Remanded,46.191525,47.278584,48.13253,48.8856,49.86981,50.83298,51.562675,52.409508
NT-Female-Sentenced,77.65704,80.439575,81.40001,83.0316,84.34873,85.92782,87.25953,88.713425
NT-Male-Remanded,430.98373,437.16238,443.88528,449.77753,456.3845,462.85663,469.22934,475.5942
NT-Male-Sentenced,1047.0443,1057.4243,1067.5288,1077.6827,1087.9999,1098.1809,1108.2001,1118.3159
QLD-Female-Remanded,168.2017,168.84254,169.96393,169.63167,170.03812,170.57425,171.2227,171.4892
QLD-Female-Sentenced,531.71094,539.0943,546.31903,552.3067,558.9189,565.7767,572.7136,579.4103
QLD-Male-Remanded,1533.9681,1555.244,1542.9886,1525.8096,1538.3135,1549.8513,1544.0403,1537.6353
QLD-Male-Sentenced,5068.6724,5041.804,5049.8984,5066.314,5055.6875,5024.176,5012.1357,5009.7783
SA-Female-Remanded,78.17932,76.81847,75.46542,74.200806,73.0164,72.12683,71.18873,70.507385
SA-Female-Sentenced,105.52469,105.87938,106.0438,106.099205,106.11652,106.24332,106.34427,106.46224
SA-Male-Remanded,846.0779,873.7952,867.75244,884.50854,892.2298,901.9596,911.59106,921.3215
SA-Male-Sentenced,1699.417,1717.4653,1736.199,1753.9148,1771.9458,1790.3645,1808.495,1826.813
TAS-Female-Remanded,7.073367,7.051689,6.869663,6.776514,6.4825006,6.3337965,6.0947104,5.9091234
TAS-Female-Sentenced,25.340076,27.480423,27.503073,27.170027,28.118351,28.46988,28.404366,28.388615
TAS-Male-Remanded,93.42876,92.41754,92.53285,92.43292,92.66887,92.72088,92.625725,92.746925
TAS-Male-Sentenced,344.75342,341.68317,337.11505,341.6482,344.47223,343.40817,341.53983,343.39874
VIC-Female-Remanded,131.8991,132.90004,133.78282,134.1276,134.6192,135.48888,136.09117,136.70782
VIC-Female-Sentenced,325.54242,328.27493,329.38327,333.34604,336.6859,339.40158,341.9339,344.89282
VIC-Male-Remanded,1311.0848,1329.9111,1348.6417,1366.0273,1383.9833,1402.6227,1420.5709,1438.8198
VIC-Male-Sentenced,4715.381,4767.6987,4837.2896,4926.0303,4936.178,4999.7466,5071.7603,5162.0605
WA-Female-Remanded,157.57391,157.6015,157.22028,157.6325,157.50586,157.7396,157.17259,157.49258
WA-Female-Sentenced,387.64413,389.94482,391.7658,394.56723,396.74484,399.39093,401.0855,403.80377
WA-Male-Remanded,1111.2284,1135.437,1129.4667,1143.6008,1172.2605,1197.1986,1191.7878,1206.0016
WA-Male-Sentenced,3836.1396,3842.996,3846.7996,3850.1653,3850.8525,3852.0752,3850.9065,3852.4834
ACT-Female-Remanded-ATSI,2.2456114,2.2261543,2.2180023,2.2454185,2.297842,2.2725396,2.2620604,2.3080091
ACT-Female-Remanded-Non-ATSI,5.62396,5.839776,5.9416347,5.9838753,6.0415087,6.0859513,6.0778804,6.1595163
ACT-Female-Sentenced-ATSI,4.343298,4.2159853,4.2597647,4.2820644,4.295552,4.3115163,4.2726107,4.3192663
ACT-Female-Sentenced-Non-ATSI,9.502107,9.853993,9.924384,9.861888,9.852873,9.880075,9.93388,9.891688
ACT-Male-Remanded-ATSI,17.369318,17.587053,17.706879,17.728426,17.676033,17.75246,17.771357,17.82339
ACT-Male-Remanded-Non-ATSI,71.96801,72.108955,72.10579,72.073715,72.086235,72.08237,72.14354,72.11739
ACT-Male-Sentenced-ATSI,47.900482,49.021862,50.065937,51.04767,52.039185,53.077755,54.08977,55.1109
ACT-Male-Sentenced-Non-ATSI,198.30591,198.397,198.49812,198.52716,198.61252,198.70982,198.74,198.84952
NSW-Female-Remanded-ATSI,72.67861,71.81418,72.17278,72.12643,72.24382,72.281654,72.31863,72.580444
NSW-Female-Remanded-Non-ATSI,150.26782,148.45671,148.21332,147.72676,147.51965,147.3753,147.26172,147.43237
NSW-Female-Sentenced-ATSI,164.29051,160.16649,157.96948,155.97974,154.43259,153.07684,151.92339,151.3062
NSW-Female-Sentenced-Non-ATSI,331.24896,331.32175,332.4348,333.07828,333.6447,334.0856,334.48087,334.9827
NSW-Male-Remanded-ATSI,658.57477,657.0458,607.67914,609.1443,700.36804,684.5947,626.6139,629.4503
NSW-Male-Remanded-Non-ATSI,2157.191,2182.9495,2072.646,2091.2834,2117.238,2129.1707,2083.7236,2092.3796
NSW-Male-Sentenced-ATSI,1690.9309,1712.7743,1699.0759,1693.4241,1697.5162,1705.6382,1701.2109,1700.5648
NSW-Male-Sentenced-Non-ATSI,5536.627,5572.2188,5584.277,5562.383,5531.678,5530.27,5520.9033,5502.9004
NT-Female-Remanded-ATSI,40.784313,41.616978,42.369625,43.20899,44.12033,45.00345,45.688343,46.54837
NT-Female-Remanded-Non-ATSI,5.4072127,5.6616063,5.762905,5.676613,5.7494783,5.8295326,5.874333,5.8611393
NT-Female-Sentenced-ATSI,66.322815,69.06148,69.97543,71.58006,72.87506,74.3876,75.73118,77.11508
NT-Female-Sentenced-Non-ATSI,11.334231,11.3781,11.424575,11.451538,11.473669,11.540214,11.528352,11.59834
NT-Male-Remanded-ATSI,353.12448,359.32523,365.8025,371.8381,378.2185,384.52618,390.79056,397.07834
NT-Male-Remanded-Non-ATSI,77.85925,77.837166,78.08279,77.939415,78.16599,78.33043,78.438774,78.51588
NT-Male-Sentenced-ATSI,904.7751,915.05963,925.19147,935.33734,945.5766,955.7966,965.8818,976.0567
NT-Male-Sentenced-Non-ATSI,142.26921,142.36467,142.33728,142.34537,142.42323,142.3844,142.31831,142.25923
QLD-Female-Remanded-ATSI,57.92145,58.309902,58.885414,58.742386,58.94106,59.225258,59.575413,59.70679
QLD-Female-Remanded-Non-ATSI,110.28025,110.53264,111.07852,110.88928,111.09706,111.34898,111.64729,111.78241
QLD-Female-Sentenced-ATSI,188.62636,191.66655,195.06364,197.72853,200.8104,203.93315,207.08798,210.11577
