,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11966.761,12026.006,12006.519,12090.317,12139.948,12185.427,12213.106,12252.102,12299.542,12350.943,12383.122,12425.065
Clerical and Administrative Workers,1332.3608,1338.458,1331.586,1340.2056,1347.6998,1346.1649,1346.8606,1347.1351,1356.0183,1356.34,1359.1714,1362.2778
Community and Personal Service Workers,1247.6957,1248.1226,1253.8451,1268.206,1275.3312,1280.7719,1290.4119,1299.7051,1304.3394,1311.6067,1318.32,1326.619
Labourers,1129.9888,1128.8673,1126.32,1140.0472,1139.2054,1134.6451,1138.6787,1143.1931,1143.9521,1143.003,1144.3032,1146.2314
Machinery Operators and Drivers,741.869,747.5306,739.9348,740.2224,739.5595,744.2128,747.20776,747.10297,745.12103,746.2077,748.12897,749.98035
Managers,1541.7788,1551.2432,1555.9447,1561.258,1568.3608,1574.181,1577.3845,1583.0645,1589.8015,1595.7771,1602.0914,1606.8472
Professionals,2767.7397,2796.757,2799.5144,2820.941,2841.0234,2873.036,2877.5542,2892.81,2907.4338,2940.968,2949.3408,2961.5974
Sales Workers,1468.327,1472.5227,1465.3152,1477.282,1481.0975,1485.1202,1487.3226,1491.6898,1497.453,1501.6829,1504.4432,1510.1328
Technicians and Trades Workers,1736.9999,1742.5024,1734.057,1742.1544,1747.6702,1747.2957,1747.6848,1747.4009,1755.4229,1755.3575,1757.322,1761.378
Clerical and Administrative Workers-Full time,828.0689,828.47754,821.9778,825.89087,829.7095,828.10046,826.18787,826.45874,831.0214,829.8285,828.374,829.8013
Clerical and Administrative Workers-Part time,504.292,509.98038,509.6083,514.3148,517.99036,518.0645,520.6728,520.6764,524.9969,526.5115,530.79736,532.47656
Community and Personal Service Workers-Full time,560.01086,556.3626,554.62476,558.94244,563.6269,565.38806,567.2608,569.82117,573.14795,575.7336,578.1862,581.33606
Community and Personal Service Workers-Part time,687.68494,691.7601,699.22034,709.2637,711.70435,715.3838,723.1511,729.8839,731.19147,735.8731,740.1337,745.28296
Labourers-Full time,618.9797,614.40344,610.8151,621.82446,619.21326,613.0833,615.47205,619.11224,618.04553,615.5974,615.28485,615.30426
Labourers-Part time,511.00903,514.46387,515.5048,518.2228,519.9922,521.5618,523.2067,524.0809,525.9066,527.40564,529.0183,530.9272
Machinery Operators and Drivers-Full time,632.0655,633.5865,626.4297,625.4189,624.7436,628.18365,630.5713,630.05225,627.94666,627.7832,629.05554,630.47925
Machinery Operators and Drivers-Part time,109.80351,113.94412,113.50517,114.8035,114.815895,116.029175,116.63649,117.05072,117.1744,118.42454,119.07342,119.5011
Managers-Full time,1332.8811,1343.7448,1345.1827,1351.4365,1356.8337,1362.8195,1367.409,1370.2882,1375.9165,1381.9408,1386.9788,1391.7849
Managers-Part time,208.89769,207.49841,210.76196,209.82153,211.5271,211.36148,209.9755,212.77628,213.88498,213.83624,215.1127,215.06223
