,0,1,2,3,4,5,6,7
Aggregated,35042.16,35357.824,35453.836,35668.254,35911.703,36215.54,36295.848,36502.19
ACT,346.2044,346.4435,346.48904,346.47842,346.32834,346.5259,346.58395,346.5719
NSW,10742.82,10839.681,10757.27,10769.705,10859.847,10956.689,10868.998,10881.286
NT,1602.5121,1611.175,1620.3374,1640.2272,1676.7777,1685.4257,1694.585,1714.4642
QLD,7329.4956,7373.545,7395.6343,7431.98,7519.955,7564.1235,7585.1416,7620.9536
SA,2707.6848,2729.1462,2751.6038,2775.576,2800.6177,2822.0828,2844.5432,2868.5378
TAS,445.57233,460.12286,464.03705,466.89676,446.0876,460.52768,464.4,467.25342
VIC,6444.84,6531.041,6645.284,6740.8745,6724.3125,6810.5215,6924.7695,7020.409
WA,5423.0303,5466.6714,5473.181,5496.515,5537.774,5569.642,5566.8257,5582.717
ACT-Female,18.14757,18.18192,18.178291,18.185268,18.176619,18.176025,18.183563,18.194984
ACT-Male,328.05682,328.2616,328.31076,328.29315,328.15173,328.34985,328.4004,328.37692
NSW-Female,730.98755,730.40955,730.4404,730.376,730.4779,729.94226,729.9407,729.8909
NSW-Male,10011.832,10109.271,10026.829,10039.329,10129.369,10226.747,10139.058,10151.3955
NT-Female,119.13295,121.119255,123.02376,124.885574,126.65374,128.62706,130.53082,132.3895
NT-Male,1483.3792,1490.0558,1497.3136,1515.3417,1550.1239,1556.7986,1564.054,1582.0747
QLD-Female,691.70215,693.0509,695.18646,697.7637,700.91986,702.67236,704.8308,707.54346
QLD-Male,6637.793,6680.494,6700.4478,6734.217,6819.035,6861.451,6880.3115,6913.41
SA-Female,176.50507,176.50507,176.50507,176.50507,176.50507,176.50507,176.50507,176.50507
SA-Male,2531.1797,2552.641,2575.0986,2599.0708,2624.1128,2645.5776,2668.038,2692.0327
TAS-Female,35.907444,36.305805,36.448563,36.52168,36.372177,36.7032,36.83898,36.914127
TAS-Male,409.66486,423.81705,427.5885,430.3751,409.7154,423.82446,427.561,430.3393
VIC-Female,430.47195,434.43066,443.1654,440.5172,430.47675,434.43552,443.17188,440.52353
VIC-Male,6014.367,6096.6104,6202.118,6300.3574,6293.8354,6376.0864,6481.5977,6579.8857
WA-Female,521.80597,521.8708,521.94183,521.9071,521.7995,521.8125,521.9039,521.8721
WA-Male,4901.2246,4944.801,4951.2393,4974.608,5015.9746,5047.829,5044.922,5060.8447
ACT-Female-Remanded,6.0247507,6.028511,6.024646,6.036031,6.039791,6.0435514,6.0477314,6.0577135
ACT-Female-Sentenced,12.122819,12.153408,12.153646,12.149237,12.136827,12.132475,12.135833,12.137272
ACT-Male-Remanded,86.81813,86.96101,86.9996,86.980606,86.872406,87.01885,87.06031,87.03729
ACT-Male-Sentenced,241.23871,241.30057,241.31116,241.31256,241.27933,241.33102,241.34009,241.33963
NSW-Female-Remanded,229.37343,229.1819,229.28845,229.23416,229.1267,228.93872,228.98389,228.93234
NSW-Female-Sentenced,501.61414,501.22763,501.15195,501.14185,501.35126,501.0035,500.95676,500.9586
NSW-Male-Remanded,2827.1423,2852.7983,2753.6528,2775.7168,2943.7192,2969.3071,2864.9084,2886.7788
NSW-Male-Sentenced,7184.6904,7256.4736,7273.1763,7263.6123,7185.6504,7257.44,7274.1494,7264.6167
NT-Female-Remanded,43.133392,43.601757,44.08568,44.54476,44.974163,45.442192,45.92498,46.384567
NT-Female-Sentenced,75.99956,77.5175,78.93808,80.34081,81.67957,83.18486,84.605835,86.00493
NT-Male-Remanded,445.33533,441.29163,438.2629,446.6678,472.29248,468.2486,465.2196,473.6256
NT-Male-Sentenced,1038.0438,1048.7642,1059.0507,1068.6738,1077.8315,1088.55,1098.8345,1108.4491
QLD-Female-Remanded,165.29483,165.20366,165.121,165.18204,165.39648,165.30644,165.21913,165.2851
QLD-Female-Sentenced,526.40735,527.8472,530.0655,532.5816,535.5234,537.36597,539.6117,542.25836
QLD-Male-Remanded,1552.8392,1556.5754,1536.1729,1527.4733,1568.3287,1571.7751,1550.276,1540.874
QLD-Male-Sentenced,5084.954,5123.9185,5164.275,5206.743,5250.7065,5289.6763,5330.035,5372.536
