,0,1,2,3,4,5,6,7
Aggregated,36413.426,36725.836,36675.906,36912.67,37211.797,37400.965,37421.645,37632.27
ACT,366.12375,367.99023,369.11703,370.71307,372.5775,374.0641,375.17996,376.68213
NSW,11251.172,11356.934,11193.603,11205.238,11331.371,11351.543,11241.891,11250.605
NT,1563.6107,1581.726,1599.4584,1617.0262,1633.0332,1650.3353,1668.4037,1685.5083
QLD,7717.4023,7740.4873,7737.833,7763.358,7802.298,7802.676,7791.894,7806.2734
SA,2843.394,2892.1401,2902.1528,2939.7778,2972.745,3003.8066,3031.8584,3063.5034
TAS,442.0601,438.53967,433.13495,436.12604,437.74307,435.56366,432.86697,433.3199
VIC,6599.5376,6676.9844,6764.7812,6882.6104,6925.8447,7014.6553,7108.9775,7225.7773
WA,5630.128,5671.0366,5675.831,5697.827,5736.1816,5768.33,5770.569,5790.601
ACT-Female,19.771608,20.038319,20.025307,19.982368,19.777699,19.692781,19.619814,19.511326
ACT-Male,346.35214,347.95197,349.09174,350.7307,352.7998,354.37134,355.56015,357.17084
NSW-Female,780.4242,779.0525,777.5974,777.14734,777.71045,777.96643,778.01355,778.60455
NSW-Male,10470.747,10577.881,10416.006,10428.09,10553.661,10573.577,10463.877,10472.002
NT-Female,121.29747,124.648254,126.207344,128.61552,130.59958,132.76022,134.77861,136.88165
NT-Male,1442.3131,1457.0778,1473.251,1488.4108,1502.4336,1517.5751,1533.6251,1548.6266
QLD-Female,760.27594,770.0319,776.4603,785.70435,796.9891,805.79004,812.68164,821.84705
QLD-Male,6957.1265,6970.456,6961.372,6977.6533,7005.309,6996.8853,6979.2124,6984.426
SA-Female,204.66461,203.84564,202.68542,202.22977,202.51546,202.35492,201.92465,201.92175
SA-Male,2638.7295,2688.2947,2699.4675,2737.5483,2770.2295,2801.4517,2829.934,2861.5818
TAS-Female,18.008305,19.075861,18.727438,17.496435,16.789738,16.163843,15.75563,14.678144
TAS-Male,424.0518,419.4638,414.40753,418.6296,420.9533,419.39984,417.11133,418.64172
VIC-Female,453.10516,455.6215,456.84607,461.30444,465.2138,467.9696,470.85626,474.04904
VIC-Male,6146.4326,6221.3633,6307.9355,6421.306,6460.631,6546.686,6638.121,6751.7285
WA-Female,533.001,534.9846,537.4587,539.50085,541.0933,543.19775,545.6573,547.6228
WA-Male,5097.127,5136.052,5138.372,5158.326,5195.0884,5225.132,5224.9116,5242.978
ACT-Female-Remanded,2.6703942,2.6150417,2.5914292,2.4602752,2.1591856,1.9913394,1.8861036,1.7027988
ACT-Female-Sentenced,17.101215,17.423277,17.433878,17.522093,17.618513,17.701443,17.73371,17.808529
ACT-Male-Remanded,90.432144,90.537415,90.585976,90.66231,90.71969,90.76209,90.753296,90.79749
ACT-Male-Sentenced,255.92,257.41452,258.50577,260.06842,262.08014,263.60922,264.80685,266.37332
NSW-Female-Remanded,247.35541,247.07632,246.62851,246.72781,247.22171,247.50557,247.57608,247.98634
NSW-Female-Sentenced,533.0687,531.9762,530.9689,530.4195,530.4888,530.4609,530.43744,530.6182
NSW-Male-Remanded,2982.584,3017.2593,2856.7224,2884.7532,3015.5288,3018.2256,2917.3516,2934.7043
NSW-Male-Sentenced,7488.163,7560.621,7559.2827,7543.3374,7538.1323,7555.3516,7546.525,7537.297
NT-Female-Remanded,47.174446,47.99507,48.7627,49.587173,50.39699,51.20861,51.987656,52.798435
NT-Female-Sentenced,74.12302,76.65318,77.44465,79.02835,80.2026,81.551605,82.79097,84.08321
NT-Male-Remanded,435.7005,442.24127,448.52353,455.11148,461.98224,468.52966,474.87354,481.454
NT-Male-Sentenced,1006.61273,1014.83655,1024.7275,1033.2992,1040.4514,1049.0454,1058.7516,1067.1726
QLD-Female-Remanded,192.7182,193.73909,194.08884,195.3388,197.61417,198.69781,199.07483,200.26636
QLD-Female-Sentenced,567.55774,576.29285,582.3715,590.3655,599.3749,607.0922,613.6068,621.5806
QLD-Male-Remanded,1711.0007,1741.5624,1726.9525,1718.1957,1743.4817,1760.7753,1755.0804,1755.6375
QLD-Male-Sentenced,5246.126,5228.8936,5234.42,5259.458,5261.827,5236.1104,5224.132,5228.7886
SA-Female-Remanded,91.3591,90.16916,88.914185,88.11728,87.87385,87.38101,86.80409,86.524475
SA-Female-Sentenced,113.30552,113.676476,113.77123,114.11248,114.6416,114.973915,115.12056,115.397285
SA-Male-Remanded,889.6644,919.21674,912.4028,930.8178,941.681,952.80817,962.7002,974.01965
SA-Male-Sentenced,1749.065,1769.0779,1787.0647,1806.7305,1828.5486,1848.6434,1867.2339,1887.5621
TAS-Female-Remanded,3.1971633,2.726155,2.5684566,2.0984945,1.256044,0.80051315,0.59387076,0.06260407
TAS-Female-Sentenced,14.811142,16.349707,16.158981,15.397942,15.533693,15.363331,15.161758,14.61554
TAS-Male-Remanded,102.595985,102.00619,101.98338,102.22375,102.549805,102.74574,102.76251,102.98571
TAS-Male-Sentenced,321.4558,317.45764,312.42413,316.40588,318.40353,316.65408,314.34882,315.656
VIC-Female-Remanded,126.715935,127.11583,127.51898,127.891846,128.29082,128.68416,129.08923,129.47176
VIC-Female-Sentenced,326.38922,328.50568,329.32712,333.4126,336.92297,339.28546,341.76703,344.5773
VIC-Male-Remanded,1373.762,1394.4258,1412.5005,1433.3789,1456.9464,1477.6127,1496.2473,1517.232
VIC-Male-Sentenced,4772.6704,4826.9375,4895.4346,4987.9272,5003.6846,5069.073,5141.8735,5234.4966
WA-Female-Remanded,163.26799,163.60077,163.75203,164.05762,164.50256,164.8172,165.01779,165.31874
WA-Female-Sentenced,369.733,371.38385,373.70667,375.44324,376.59076,378.38058,380.63953,382.30402
WA-Male-Remanded,1134.2001,1160.3284,1155.6099,1169.9473,1200.3267,1225.928,1222.2711,1236.6874
WA-Male-Sentenced,3962.9272,3975.7236,3982.7625,3988.379,3994.7617,3999.204,4002.6406,4006.2908
ACT-Female-Remanded-ATSI,1.8089321,1.7202713,1.7029808,1.6295741,1.455081,1.3819513,1.358125,1.2654815
ACT-Female-Remanded-Non-ATSI,0.8614621,0.8947704,0.8884485,0.8307011,0.70410466,0.6093881,0.52797866,0.43731737
ACT-Female-Sentenced-ATSI,7.22618,7.2579694,7.239228,7.287105,7.316397,7.349441,7.3439775,7.3770204
ACT-Female-Sentenced-Non-ATSI,9.875034,10.165308,10.19465,10.234987,10.302116,10.352001,10.389732,10.431508
ACT-Male-Remanded-ATSI,19.144114,19.238972,19.291456,19.360847,19.433771,19.485449,19.486044,19.542343
ACT-Male-Remanded-Non-ATSI,71.28803,71.29844,71.29452,71.30146,71.28592,71.27664,71.26725,71.25515
ACT-Male-Sentenced-ATSI,52.153812,53.350517,54.346027,55.54152,56.842464,58.007774,59.03111,60.223465
ACT-Male-Sentenced-Non-ATSI,203.76619,204.06401,204.15973,204.52689,205.23767,205.60146,205.77574,206.14986
