,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11813.454,11896.254,11872.135,11956.618,11960.917,12043.4375,12018.9,12103.697,12107.607,12190.029,12165.531,12250.443
Clerical and Administrative Workers,1326.4565,1330.07,1324.5525,1327.6593,1336.7379,1340.3315,1334.8816,1337.9043,1346.963,1350.4735,1345.1086,1348.0664
Community and Personal Service Workers,1215.6023,1237.2203,1236.6024,1244.7856,1241.1787,1262.7787,1262.1222,1270.3649,1266.7019,1288.2688,1287.5933,1295.8864
Labourers,1109.0464,1111.2596,1096.2771,1116.5215,1114.4841,1116.5356,1101.5295,1121.7472,1119.6649,1121.7012,1106.7858,1126.9033
Machinery Operators and Drivers,735.35156,736.47797,736.3265,738.2048,738.32935,739.44147,739.2606,741.13776,741.32764,742.3617,742.1773,744.0373
Managers,1528.6019,1530.2429,1535.4246,1548.8312,1550.9193,1552.4839,1557.6263,1571.0696,1573.1814,1574.7179,1579.8228,1593.3103
Professionals,2720.8318,2767.746,2777.7732,2783.351,2780.989,2827.9873,2837.8074,2843.5742,2840.968,2888.1714,2898.0369,2903.8623
Sales Workers,1437.0975,1446.569,1441.4357,1461.5806,1452.04,1461.7404,1456.5632,1476.705,1466.8434,1476.7869,1471.5432,1491.7227
Technicians and Trades Workers,1740.4674,1736.6697,1723.7445,1735.6857,1746.2391,1742.1385,1729.109,1741.1936,1751.9568,1747.548,1734.4634,1746.6561
Clerical and Administrative Workers-Full time,830.09033,824.3169,820.291,823.2741,830.17224,824.3941,820.4404,823.3339,830.2239,824.386,820.5073,823.3353
Clerical and Administrative Workers-Part time,496.36624,505.7531,504.2615,504.38528,506.5657,515.93744,514.4411,514.57043,516.73914,526.08746,524.6014,524.73114
Community and Personal Service Workers-Full time,545.2218,545.4712,546.6582,550.66284,555.46655,555.71204,556.8734,560.90784,565.6856,565.91626,567.06964,571.12067
Community and Personal Service Workers-Part time,670.38043,691.74915,689.9443,694.12286,685.71216,707.0666,705.2488,709.45703,701.01636,722.35254,720.52356,724.7657
Labourers-Full time,610.6199,603.5136,592.385,604.7752,610.1993,602.9841,591.8538,604.2193,609.63354,602.4028,591.3647,603.6529
Labourers-Part time,498.4265,507.74603,503.8921,511.74628,504.2848,513.5515,509.6757,517.5279,510.03137,519.29834,515.4211,523.25037
Machinery Operators and Drivers-Full time,621.9949,621.9191,621.0938,622.45154,622.40515,622.37445,621.53754,622.90076,622.8461,622.8059,621.9709,623.32275
Machinery Operators and Drivers-Part time,113.356705,114.558784,115.23266,115.753235,115.92421,117.06702,117.72313,118.237015,118.481514,119.55583,120.206406,120.71454
Managers-Full time,1332.477,1333.9828,1338.9055,1352.4487,1353.5308,1354.9583,1359.859,1373.4348,1374.5176,1375.9363,1380.816,1394.4193
Managers-Part time,196.12488,196.26007,196.51901,196.38243,197.38855,197.52557,197.7674,197.6347,198.66391,198.78162,199.0067,198.89093
Professionals-Full time,2022.4773,2026.3271,2031.2556,2043.5049,2057.622,2061.2522,2066.04,2078.453,2092.7283,2096.1445,2100.7637,2113.3706
