,0,1,2,3,4,5,6,7
Aggregated,35067.027,35383.82,35479.008,35689.906,35938.848,36244.18,36323.945,36526.652
ACT,345.12598,345.26526,345.50287,345.4056,345.0768,345.16443,345.4089,345.31213
NSW,10752.383,10850.217,10767.4,10779.3955,10871.416,10969.404,10881.368,10893.178
NT,1605.2191,1613.4318,1622.6232,1642.6826,1679.3912,1687.5308,1696.7273,1716.7866
QLD,7339.2266,7383.56,7405.166,7440.2944,7530.308,7574.643,7595.25,7629.743
SA,2709.323,2731.2053,2753.689,2777.1074,2802.3608,2824.2969,2846.813,2870.255
TAS,442.0385,456.47702,460.7264,463.3977,442.05798,456.4417,460.69092,463.35822
VIC,6447.734,6534.022,6647.98,6742.5303,6727.12,6813.598,6927.626,7022.241
WA,5425.9766,5469.6426,5475.921,5499.091,5541.12,5573.1016,5570.0625,5585.7764
ACT-Female,16.785534,16.899023,17.03521,16.971718,16.748516,16.835148,16.97363,16.910522
ACT-Male,328.34045,328.3662,328.46765,328.4339,328.3283,328.32928,328.43527,328.4016
NSW-Female,733.5156,733.09424,732.9866,733.0283,733.7051,733.328,733.2411,733.2876
NSW-Male,10018.867,10117.123,10034.414,10046.367,10137.711,10236.076,10148.127,10159.891
NT-Female,119.289925,121.17994,123.13671,124.946014,126.69743,128.5691,130.53143,132.34207
NT-Male,1485.9291,1492.2518,1499.4865,1517.7366,1552.6938,1558.9615,1566.1958,1584.4447
QLD-Female,694.1438,695.82434,697.948,700.4989,704.0161,705.7292,707.8728,710.4384
QLD-Male,6645.082,6687.736,6707.218,6739.7954,6826.292,6868.9146,6887.377,6919.3047
SA-Female,176.39769,176.43405,176.51114,176.47345,176.40082,176.42136,176.50525,176.46718
SA-Male,2532.9253,2554.7712,2577.1777,2600.6338,2625.96,2647.8755,2670.3079,2693.7876
TAS-Female,34.537277,34.82263,35.128197,35.109615,34.731556,34.987545,35.29326,35.272263
TAS-Male,407.50125,421.6544,425.5982,428.28812,407.32642,421.45416,425.39767,428.08594
VIC-Female,431.25095,435.04053,443.76007,441.1095,431.28326,435.07843,443.80756,441.15988
VIC-Male,6016.4834,6098.981,6204.2197,6301.4204,6295.837,6378.5195,6483.8184,6581.081
WA-Female,521.1682,521.1111,521.1619,521.1348,521.18774,521.1115,521.1727,521.1488
WA-Male,4904.8086,4948.5312,4954.759,4977.956,5019.9316,5051.99,5048.8896,5064.6274
ACT-Female-Remanded,4.9678874,5.037901,5.118393,5.085932,4.951189,5.009311,5.0921,5.059332
ACT-Female-Sentenced,11.817645,11.861122,11.916816,11.885787,11.797327,11.825838,11.881531,11.851191
ACT-Male-Remanded,86.59327,86.66392,86.74049,86.70782,86.57207,86.628876,86.70787,86.67422
ACT-Male-Sentenced,241.7472,241.70232,241.72714,241.72609,241.75624,241.70041,241.7274,241.7274
NSW-Female-Remanded,229.97466,229.80261,229.81221,229.80807,229.98514,229.835,229.85406,229.85025
NSW-Female-Sentenced,503.54095,503.29163,503.17435,503.2202,503.71994,503.49304,503.38696,503.43735
NSW-Male-Remanded,2828.468,2854.798,2755.696,2777.9534,2946.2444,2972.5303,2868.1367,2890.1577
NSW-Male-Sentenced,7190.399,7262.325,7278.718,7268.414,7191.4663,7263.546,7279.99,7269.733
NT-Female-Remanded,43.17443,43.59824,44.08821,44.53493,45.01511,45.435028,45.926815,46.375683
NT-Female-Sentenced,76.11549,77.5817,79.0485,80.41108,81.68232,83.13409,84.60462,85.966385
NT-Male-Remanded,446.11493,441.87454,438.84778,447.23117,472.97394,468.7348,465.717,474.10553
NT-Male-Sentenced,1039.8142,1050.3773,1060.6387,1070.5054,1079.72,1090.2268,1100.4789,1110.3391
QLD-Female-Remanded,166.23997,166.04984,165.988,166.01704,166.32037,166.13982,166.08505,166.1174
QLD-Female-Sentenced,527.9038,529.77454,531.95996,534.4818,537.6957,539.58936,541.7878,544.32104
QLD-Male-Remanded,1553.8462,1557.6914,1537.1761,1527.9087,1569.2543,1572.9148,1551.3328,1541.3683
QLD-Male-Sentenced,5091.2363,5130.0444,5170.042,5211.8867,5257.0376,5295.9995,5336.044,5377.9365
SA-Female-Remanded,75.781364,75.80452,75.85124,75.82905,75.79385,75.81465,75.86453,75.84073
