,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11799.844,11894.143,11878.6045,11957.557,11947.278,12042.064,12026.445,12105.178,12094.419,12189.772,12174.071,12252.617
Clerical and Administrative Workers,1326.2074,1331.0281,1326.4915,1328.3918,1336.3981,1341.2239,1336.6819,1338.576,1346.5616,1351.3994,1346.8522,1348.7433
Community and Personal Service Workers,1210.3992,1233.8136,1234.5706,1241.4536,1236.1742,1259.5935,1260.3438,1267.2192,1261.9155,1285.3481,1286.0916,1292.9631
Labourers,1108.7473,1111.1931,1095.3301,1117.9645,1114.5713,1117.0046,1101.1326,1123.7567,1120.3564,1122.782,1106.9011,1129.52
Machinery Operators and Drivers,730.92285,731.36053,731.87915,732.3124,733.1676,733.60114,734.1166,734.546,735.39844,735.8295,736.34174,736.76953
Managers,1536.7373,1538.2731,1543.6595,1557.1589,1559.3254,1560.8645,1566.2439,1579.7356,1581.8793,1583.4298,1588.8026,1602.2903
Professionals,2711.3562,2765.1184,2780.1423,2781.5835,2771.462,2825.6907,2840.6794,2841.9546,2831.5103,2886.227,2901.1812,2902.2961
Sales Workers,1438.9412,1450.3342,1446.2654,1466.6284,1454.578,1465.9825,1461.9053,1482.2585,1470.1709,1481.5989,1477.5132,1497.8618
Technicians and Trades Workers,1736.5332,1733.0203,1720.265,1732.065,1741.6016,1738.1035,1725.3405,1737.1316,1746.6277,1743.1576,1730.3868,1742.1736
Clerical and Administrative Workers-Full time,825.07043,819.737,816.29895,818.27136,824.88135,819.55444,816.1134,818.08246,824.67615,819.3607,815.91693,817.8843
Clerical and Administrative Workers-Part time,501.137,511.29102,510.1925,510.12045,511.5168,521.66943,520.5684,520.4936,521.8855,532.03864,530.9353,530.859
Community and Personal Service Workers-Full time,545.01794,547.4963,550.1007,552.6012,555.6349,558.1161,560.7167,563.21277,566.23224,568.7213,571.31805,573.8119
Community and Personal Service Workers-Part time,665.3811,686.3173,684.46985,688.8524,680.53937,701.47754,699.62714,704.00635,695.6832,716.62683,714.77356,719.1512
Labourers-Full time,608.71484,601.0604,588.7655,603.30707,608.3924,600.73364,588.4334,602.9691,608.0464,600.3871,588.0818,602.6144
Labourers-Part time,500.0324,510.1327,506.56458,514.65735,506.17892,516.271,512.6991,520.7876,512.3101,522.3949,518.81934,526.9056
Machinery Operators and Drivers-Full time,618.083,617.95215,617.88794,617.7636,617.94305,617.8121,617.7456,617.61865,617.79236,617.66345,617.5947,617.46655
Machinery Operators and Drivers-Part time,112.839874,113.4084,113.99126,114.54878,115.22454,115.78902,116.37092,116.92738,117.60603,118.16605,118.74703,119.302956
