"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144"
1,"Aggregated",41973.6674785498,17006.4229762875,20511.8737514038,24263.2944988472,18397.3582401124,17822.7747435007,23374.3106594191,21760.758374994,22297.063127337,25038.3213185205,21105.4420969693,20270.3930066052,42518.585230746,17309.8248586189,20282.5812004101,24507.5842028471,18432.0921983057,18228.6627871043,23359.2093633753,21877.4147580377,22305.1919763521,25032.7399853664,20482.3001118563,19981.1433361579,42632.4697778944,17738.858498471,19776.3428477929,24472.9008703661,18660.3524165572,18478.9358983599,22900.9022231266,21050.7727153954,22656.0496363475,24811.7091334789,20545.4414172703,20009.019426642,42379.3913444914,18291.999222771,19246.9675552354,24977.4284515823,17552.8322054067,18387.8208997653,22732.1086464832,21349.7381899532,22637.6717433199,25521.4344356937,20269.933463624,20529.0016608021,41834.813852781,18343.7386493297,18973.1074404454,24366.6822942194,18203.7208436427,18521.3378108581,22712.350426806,21267.8789598079,22619.1067161716,25529.1804684233,19925.6047745295,20821.4167359653,41770.6352348732,18495.5527067331,19133.2298321853,24057.7916940234,18190.4774850769,18193.5207679685,23063.9703591096,21121.8265056999,22983.8399335244,25631.2272930868,19947.047375814,20346.5101064194,41626.1761397188,18282.5620511654,19046.5340521177,24244.821571041,18126.497493753,18946.8589245113,23031.44254028,20801.7928619297,22859.6264271336,25540.9742131296,19833.5003449577,20403.4091483269,41821.9612452133,17891.1074872565,18780.3860536257,23960.8926747627,18394.7027202172,17953.3378618569,22845.6890218518,20829.2323481942,22557.2637235934,25599.6504971209,19597.8945680768,19532.1797513461,41337.6275064307,17648.2941410099,19259.0589706519,23701.9490554499,17805.7094433656,18932.3223510423,22928.0530860171,21156.1245677475,22382.6592567844,25059.6496976961,19185.9865735386,20990.8282571447,41365.315738184,17720.6334509719,18881.6335442245,24130.2935406322,18526.1996687265,18986.0040735352,22899.834580515,21100.039471204,22636.891757749,25364.6275881421,19314.7073667733,20316.3699680645,41303.5396294105,17618.5891159031,19023.1182717023,23610.8133186493,18910.5449894865,17751.2705117226,22781.1986553576,20537.4996412554,22194.5969982203,24773.9357339605,18900.9582591984,19594.2335015441,41738.8817142521,17090.4340075273,18686.173419457,23431.4215550623,18040.7362729783,18040.6193758417,22493.2290730545,19970.9393849419,21848.9868655187,24449.3577035925,19255.0310438335,19748.9572572542
2,"NSW",15932.4730604149,5874.47134466704,7079.33363766959,9646.02288175475,7103.24617178368,5977.90595635767,7449.95704819296,6893.86141706883,6428.41635503192,8745.73104570595,7098.81113296977,7158.716341424,15840.1439101836,5875.40290324268,6986.03871235951,9472.21786734263,6911.36084392183,5917.9671668596,7397.34233022511,6761.04941589058,6364.50318817705,8689.99394717637,7064.82567396604,7132.53141512112,15684.3687582815,6048.30839886278,6862.98965455318,9113.29231134784,6528.10082027271,5881.37401233226,7351.46706774327,6535.84601025876,6423.4068019937,8661.35287438447,7114.11917205135,7253.90966861399,15378.8906854323,6200.20098841043,6644.51092088766,8720.28548493211,6236.93846509835,5658.45503691785,6965.05016356387,6300.02933815991,6925.78497351733,8468.3931631107,7048.62062984548,7545.26373446393,14944.7357960683,6717.23288575383,6094.23473994997,8637.16084182318,5942.1714466479,5923.16971628707,7282.5898983227,6064.35769161252,6964.26735209977,8260.74499894357,6846.80194858861,7316.57398813419,14637.3189979246,6658.3117025847,6103.00489332019,8691.65745480045,5782.96732176508,6073.0686395085,7335.30957611462,6335.67544427258,7256.87070498961,8627.42657107645,6366.5385789133,7798.87388963707,14313.0918757414,6424.78577963247,6390.05549482335,8653.03268949797,5955.85724666396,6224.70382724045,7521.55650970787,6425.3531376728,6687.35253856857,8373.08025284099,6116.10381396223,7467.75974617197,14448.7034349505,5943.4802848065,6547.1822167312,9004.35056425354,5909.02086606985,5987.65765883206,7398.40116350359,6356.59629485383,6592.39275292495,8538.56937245182,5983.12128955526,7226.45091033223,14289.8683618959,5856.02594196231,6663.34365017871,8082.6066791971,5909.77460748434,5531.88758163066,7065.14678139388,6063.0307869407,6264.13517874745,7399.8840197029,5910.61013848126,6723.27889066149,14978.9027806823,5676.81665549846,6035.95088608906,8474.59449993881,5785.99360347342,5795.92093907515,7032.25633781196,5874.7546430754,6387.33390008828,7639.79073227009,5817.67570664707,6533.40379963804,15111.397135115,5507.39103289575,6078.14783638339,8287.97237723709,5574.83199797723,5636.55105665755,6910.84084935132,5588.5886688335,5884.69499303947,7431.67944395062,5735.62702285334,6575.97640776878,15314.6161046757,5470.50310199384,6389.30967488653,8165.77241113512,5588.21356706671,5741.42246141524,6813.74999079948,5720.70590759889,5702.51415316608,7723.15327621863,5838.08913489524,6435.33583254879
2,"NT",110.611800402498,73.6106316337741,276.209202798092,238.942576294373,264.33986654722,455.986683918888,1066.19727597969,839.113845021422,628.025671538299,749.989239075939,403.740567368483,117.249858551665,149.116753017259,75.7348818220805,275.366644040795,243.454264723432,302.339811166188,477.087054906818,1027.18882398257,844.08752026224,631.966376248173,731.292482104947,412.649078795998,128.311448874514,265.714927460981,92.5274698214067,275.670886394819,261.667531953706,409.135457696578,538.468354950199,903.12260870952,863.512679373279,651.597205535196,674.157155721173,444.519807995788,166.815053459527,288.583270223455,208.261345229929,315.130628563056,320.98348535879,347.04967342836,536.541012727578,853.633498720147,940.437932610852,757.312084338036,683.413462367706,515.087921490286,230.424238620003,295.816387166637,189.700596525369,312.443135352989,372.940238317362,431.710557026207,553.57049118796,706.109550442938,1080.20504052419,666.384450670906,686.808810446483,454.222610860249,202.315447765638,202.039562261805,222.882130479915,277.082539708098,345.824211424721,432.182552359157,475.061036824819,799.629519123139,879.101412963183,639.566736556306,820.552311724967,520.999145788988,227.005231056612,159.632649691055,190.029913063019,312.794230688624,369.471443243152,521.833601692346,413.138564444882,803.74072871201,690.882598841477,661.949518460779,703.279608800333,386.996730421026,205.607127039495,177.04956945778,196.119856184303,300.835139177797,355.53264024926,461.297902679658,450.336605894732,986.02922934196,626.902955225188,632.618923966427,591.708323463635,370.810553144135,188.170762082736,272.155289044446,151.040560987316,277.5327810575,367.805588542992,513.706409947109,505.332650222598,1003.55369702023,843.639072221126,711.477392148629,430.529848269635,283.511867848002,159.165894262221,319.190742562338,143.705857873706,228.138931105984,339.72129149701,398.083768321096,558.399371777942,1018.23713222027,858.552941029036,751.313505631739,606.062292891403,380.108256286289,153.088900350114,321.473370262684,151.576132956796,272.506185955322,319.186823858051,593.315578991888,709.598753811492,936.919456329605,890.005143832232,799.633042698291,649.314208483094,406.271419253623,190.30201124617,253.110986539619,183.691584697227,274.388335523644,360.323110205669,514.532826487557,722.087681404264,1033.37242458743,808.437137884193,734.526527664431,654.361480660609,446.985919751031,151.096726541471
2,"QLD",8615.25597289834,3477.44844285921,4712.95899147271,4728.92308886625,4215.06436747832,4846.43219050394,6193.66778321088,6728.35539263878,6996.31751409956,6089.83802363007,5014.90493768844,4599.03279170656,9132.63220797652,3722.43532671223,4458.1094592471,5098.24171213239,4522.40865501472,4949.95119591275,6156.7132874599,6895.48035104159,7366.51554652772,6387.33882423208,4947.87780356764,4733.17265555802,9277.85922975394,3834.32343046114,4431.95078624921,5353.57825907669,4664.49662560992,4960.23585145786,6234.01503187186,6783.48629759754,7564.79101992067,6577.98892188414,4973.84042514498,4799.94684982427,9379.71700416316,3962.15861391205,4323.71618313289,5543.18139331183,4736.48092641594,5051.8818705761,6188.28062121991,6852.06604098205,7684.47925579462,6766.55703091814,4956.82559668022,4897.43189380605,9299.61044069806,4008.84187853606,4372.40157031092,5664.7609685748,4739.63251354861,5030.09205404873,6271.0657441687,6720.90935866674,7746.48700597138,6919.01255034605,4991.65265510335,4955.77201100182,9200.41368073094,4112.6613828012,4238.55575311672,5720.87681667315,4661.21593118785,5206.23759262616,6119.11931269081,6929.59426183072,7694.81762934118,7085.44133052903,4952.87522320812,5083.04148156889,9105.65236028502,4151.58818858252,4213.66326420746,5648.03535707349,4592.07681251383,5107.21718803436,6184.33317984171,7020.71156216145,7714.95779183762,7305.26675880847,4884.43926213213,5184.67296955607,9183.14468640436,4100.15933336177,4225.59916764856,5551.73833737541,4708.15869764961,5177.95982768276,6320.28704902388,6957.73110612646,7658.82999673944,7236.431517605,4909.95797418176,5175.52198626461,9191.3964026423,4105.36488977969,4257.43170707388,5568.27778199532,4792.93691017924,5212.33583210463,6540.18353042182,7003.95454903639,7777.704876714,7324.34653551665,5046.7429873566,5105.88886696573,9304.46036346316,4120.93122318555,4392.29002838596,5533.40651238752,4851.99186079028,5178.52289212618,6556.12542283408,6844.37095895634,7716.50458720967,7102.86632304268,5151.43663372253,5106.74852017899,9323.32170813248,4091.70403951848,4256.59807288939,5577.71786413459,4953.03570613401,5197.30508167426,6528.50784954281,6642.28420171102,7538.5293061987,7316.28694956625,5200.51230184375,5135.47984502755,9215.73662943843,4086.88074188988,4278.07446411886,5763.62159590611,5062.25892466071,5299.33711980613,6724.43090960403,6496.92762034332,7624.86659455941,7369.59779272596,5215.23240647432,5233.7176429018
2,"SA",3362.52069556938,1318.56594824707,1437.31336495677,1838.62099752875,1264.71531179559,1202.60579128519,1730.64686737242,1142.26429989391,1381.49693405625,1628.36958446991,1618.33956163957,1251.38149574957,3271.06686609267,1318.15951881556,1384.63450004088,1851.60637272526,1332.38466331045,1225.02879035077,1742.08994339699,1132.03074963612,1352.2836998848,1661.93271262345,1534.96347922315,1245.24651286149,3159.09595246972,1351.3529155317,1326.32351680646,1856.55771035033,1401.94389828699,1256.78794414527,1752.29964771145,1132.21959913652,1301.89060130631,1701.95558163253,1415.46213048791,1266.27749851805,3177.39844990003,1438.68024634813,1357.84325146532,1827.56341352818,1362.17046021825,1255.72867535962,1741.96200405369,1174.27013223723,1271.22721413155,1699.63689454087,1399.10711958732,1357.42276371322,3081.21897437754,1432.58692964861,1337.78242454414,1805.62010200567,1392.39181882664,1227.59538985087,1723.33103581218,1188.92285971096,1246.1259582537,1732.53607530126,1382.37116094512,1415.13395069637,2987.04822280378,1373.43544610049,1314.61988907084,1780.13723512802,1362.3174545647,1277.25121090399,1691.24522594493,1178.14326845602,1302.5693793298,1815.45445582351,1386.47999377686,1378.72354820044,2981.32369953342,1333.10068338263,1297.77257244559,1795.75153883445,1432.04652192439,1282.25199212249,1710.31269144268,1213.26308175449,1322.99808533519,1824.00120999825,1417.41394439816,1337.66781156312,3078.2462887878,1333.87678452926,1309.40604682928,1840.60115480526,1447.5327815963,1233.58111677993,1688.49825844482,1202.14398874292,1347.22488827656,1837.77828281669,1439.91860159056,1352.31209130007,3051.97550875057,1326.50315809492,1366.3287298871,1751.53366721916,1380.09903534529,1232.01710086641,1607.48620698346,1220.79241005691,1324.4888214994,1766.13347069938,1423.11129586064,1369.21829416102,3071.87973196668,1252.44172686468,1382.3564575417,1795.39786668147,1390.94858257642,1274.78297681295,1515.53604532252,1158.25226076009,1308.14613377301,1798.96638021865,1371.12047624377,1403.61929177365,2976.83500868568,1251.91545646421,1507.72530201382,1804.87694774823,1335.22246325443,1312.15842979236,1523.5521225417,1143.49968539987,1333.61561564324,1795.86811008508,1389.85886601704,1387.02832257714,3012.74692570401,1225.07687749821,1525.586894647,1754.02374077909,1328.14926518192,1262.35222534338,1491.74991489668,1151.7790516461,1322.62786447029,1801.53466223267,1401.17090882098,1382.51764180699
2,"TAS",1464.74784006781,756.323717874855,899.89740549357,836.442642678783,470.143717366054,591.681582834493,423.238945509473,315.520824344467,370.828544804099,632.593053151857,666.7030515305,621.825771557683,1487.2191868497,797.70691247512,892.930606283192,775.886564971534,454.465203574861,581.303165931741,461.907395594017,369.379024607516,423.210048790184,657.656743086744,634.36756526174,576.441222325018,1463.30701021634,764.417559397032,826.903234415833,745.514970332663,485.864877656137,534.796245123593,510.975274231096,372.232109134624,477.024547037527,697.238708273981,634.964745550612,605.87680436704,1440.87870095474,789.167057552947,869.508362312453,701.068649329314,471.892941478627,531.174277624466,536.976627432506,349.40118040412,524.958474613334,678.711454024604,619.913476656858,551.32006969601,1445.52977045847,851.628609895137,745.800964048188,739.290543246806,449.456076300301,548.873460210688,494.245637291835,336.868571642217,508.948599599814,672.552592867568,540.137728701852,590.590274136487,1502.76187911214,756.08360827894,795.774749330682,732.734011697123,532.640832009357,575.786838343698,500.664212604739,336.579605342111,534.023521467372,611.343417067544,579.160589938962,622.039464689073,1476.72922921138,860.305766217496,887.475458442503,822.650322613751,590.919276604749,534.188686092822,498.114388174774,337.552870490771,495.69817904074,629.375663694322,600.482920655135,641.17834310277,1557.2994195411,897.210771052486,847.784090671762,833.366732274543,519.969747185955,543.80654462159,459.287882366544,397.880451577458,467.840084822771,652.788832407714,564.038299255562,649.09293485713,1540.20439469169,871.052902824184,862.530713354103,795.903929832735,597.234521343005,578.375211875245,516.20382738592,370.66041101436,484.031216396999,601.372911390507,600.766002515926,604.800397001213,1550.41298941857,838.449398893285,885.242882693358,921.928389310761,597.028964188767,541.254072389423,528.537160087817,370.959271980849,448.352065200205,607.41755319198,619.135734699719,678.86350268285,1564.64442700925,836.47816624361,976.616310757802,883.889306799771,602.677215463783,516.090988074055,525.349960237964,338.292933823489,484.93499209773,621.218885216598,587.357839278043,658.944854330337,1540.34513375413,858.924891842048,1009.89037557806,814.783436485707,603.568005071485,568.748378338297,509.295483351189,358.369771837956,518.866139385386,591.840557061934,643.429644087244,693.701448324067
2,"VIC",9013.09988606592,3681.2209862861,4239.65122145218,5001.82099378361,3539.88327221933,3319.94373928523,3862.10079616748,3348.74418979866,3777.04276531463,4267.39041286596,4081.13217320088,4335.33393816188,9129.20893654299,3706.91543970665,4144.28755439898,4906.25266529462,3502.47317262522,3367.5522773877,3813.40919865933,3291.97719918852,3613.57525477259,4140.4139032158,3929.23656199283,4030.66019745315,9333.33668419303,3725.17875059805,4101.09955230287,4840.21267849285,3400.34140959638,3368.94917426782,3732.64828870767,3252.04014302699,3424.17995865304,4034.18773236949,3827.3135985752,3717.11827183784,9440.48698840792,3753.9914027249,4186.78517146126,4921.64079938074,3346.07887951707,3331.53344235653,3789.65671327682,3292.19712880777,3437.792233889,4113.84042688233,3919.3636632802,3920.38037367328,9478.68920991918,3799.0704107804,4096.26677569486,4863.84913620832,3364.70506201947,3430.508820027,3906.47678601386,3281.11954208572,3392.22719840956,4090.88991403671,3795.63256520397,4054.03470912896,9483.1869094909,3671.00988506268,4154.84058582172,4863.54341444809,3318.29452952612,3428.77565393866,3822.53040576351,3382.80271402045,3452.21553687147,4170.11454751835,3886.68417939418,4114.32030916865,9330.37960712934,3739.1731664204,4121.66973705685,4932.20975524124,3427.37256512754,3542.03429305157,3935.51383324473,3389.98847916183,3339.39716230969,4105.98507847329,3907.86350357314,4123.60322851207,9370.2295225526,3679.60632571148,4132.58705549874,4921.18742035,3476.12235214631,3464.8479693671,3850.26568808546,3415.94586943136,3386.62822641757,4058.43184911543,3917.39598483529,4111.23841232231,9250.01521058155,3632.78694392439,4215.1735023606,4807.55374989386,3428.65175759518,3455.0479311785,3851.9131322654,3342.09526689049,3367.15022868091,4009.04620416335,3866.19997243153,4125.43467421647,9283.11707618575,3643.26897524531,4163.67661196043,4901.62482263766,3557.91117104479,3534.47720210536,3819.829557939,3351.25932575511,3350.50756971251,4030.87697969832,3858.51543795348,4113.50652450865,9250.87400016751,3555.87802379791,4203.10358906452,4852.55460366545,3450.12319119102,3452.41233702942,3802.18183408345,3293.37601899842,3393.45040270054,4037.80813805085,3853.91718199255,4095.6787712525,9129.64341422831,3578.88300930789,4244.73042904843,4724.89654069554,3486.60313469108,3461.50340054897,3777.43966131322,3348.76915253409,3371.83412501377,3971.86196925813,3933.81641056379,4026.46248766862
2,"WA",3474.95929457104,1824.78406773384,1866.51315097237,1972.52563298099,1539.97092490029,1428.22527241947,2648.50949690387,2492.90704183371,2714.94505826973,2924.42075430459,2221.82255710028,2186.86576626531,3482.35331828991,1814.93045239664,1913.65202134602,2023.8836291967,1606.53393288035,1581.22600533482,2770.65311649376,2562.28864323006,2725.50803672301,2894.10038425006,2114.46458576162,2062.00464006785,3430.14762862089,1704.27501900632,2038.08127879821,2034.02740370895,1685.67698891756,1934.21393730505,2726.54591766417,2331.89690339781,2391.28101537855,2621.42651689131,1768.87961296701,1928.65729506958,3576.71076113436,1544.58413617223,1958.55498137104,2110.09435860182,1673.15946422891,1754.97877924562,2529.85640005097,1997.33389462373,2249.53080945389,2827.40401841869,2110.06027311108,2025.71175888167,3285.71182342189,1753.49580677022,2008.29224517173,2483.60706816255,1843.84220253731,2066.13059216049,2628.21964725599,2250.11399568974,2387.18739712021,3091.80986933452,1838.30260745049,1852.61733064177,3747.04287957859,1992.30506517898,1838.56371202632,2415.23322518594,1864.07199928029,2001.97182902172,2421.90072482997,1854.94619156773,2219.40098283684,3093.99011635735,1999.16523872168,1932.5432236315,3742.25461989227,1876.82684493434,1885.8237516489,2404.68643631086,1891.54769493252,2201.73342268393,2482.62633530165,2268.34671147427,2898.11961719935,3311.63449989653,2019.96024986994,2080.37481529616,4199.03833544804,1838.75732960389,2014.47105938799,2310.68724272955,1996.07253209619,2005.52156695678,2820.32969292209,2205.92805371061,2591.07004137082,2953.69471683113,1825.50389163965,1891.07136250477,3825.61860503408,1452.39415251305,2029.5077887631,2405.73659597053,1827.32377634004,2197.80967154743,2481.00626203538,2213.52785780227,2894.87524397351,2521.26858170421,2327.79104320023,2164.27457676991,3667.24765079192,1576.70435243414,2195.70366456551,2706.40760696041,1969.35791393281,2020.40866884435,2703.91716750524,2328.70413847436,2855.05400236718,3084.25349557277,2235.19691295006,2061.63553754964,3488.11382127509,1749.24679416467,2097.01116770438,2781.0006541324,1742.11592635836,2312.21545626259,2236.3688682606,2576.24856044981,2519.13581188225,2780.8078025345,2173.06829122755,1946.29190802654,3265.18627214843,1582.74044370912,2163.18784855397,2297.90025341471,1747.07878749794,1916.78520681996,2310.35344189296,2297.25185955648,2335.78149810284,2545.32395927717,1703.30179920064,1445.94818794612
3,"NSW-Blue Mountains",235.375295733714,188.936800505423,147.576288735283,145.351549246681,149.263731672403,143.641252112427,150.482763592435,156.362314636753,152.591390943698,157.65196203084,164.349217881749,160.96091582683,178.521824868135,147.423105858958,153.870472106937,173.23076917548,166.981430508144,153.779380963524,202.39175755347,165.561724631137,162.797971066801,190.568812244182,177.029964788362,147.754144584505,205.685470708625,152.02762986572,162.650028960123,171.73639904541,161.505912006731,176.74789120511,175.363479474496,154.941798934626,152.36510385908,187.814703404844,169.827437109948,146.48226752507,179.411800402162,154.316948694899,162.468943523118,168.562772703056,134.321654652206,177.110263314632,153.524098502226,156.892559006276,159.042275669315,139.223872635116,124.39926777669,135.383875458985,139.548001346161,128.448146952237,122.357927907512,132.91089254065,118.03636941282,139.033992375758,151.997549202597,147.605385181916,141.565114652618,129.138918244514,109.305552635059,119.044716052276,127.238209275329,115.160449443195,130.257864598037,119.312205900155,133.806227693615,133.044954583591,132.841193258766,113.297688428735,109.722667401197,134.896302502059,116.904146160364,99.1568065657627,95.8105673194336,106.295979558597,110.159964169189,129.747642458099,105.461234840763,125.322263361285,124.990546179412,107.621138616287,108.844186106865,123.64466653154,94.6422494858653,114.895295314273,115.762220032419,108.464053214288,86.6577228815122,137.350965937586,105.62114080989,117.2738386269,115.966082626677,107.832834764431,111.042235786311,116.643793670543,116.940985314018,115.143929971771,152.264346727565,132.658685015473,115.599962356555,139.376618701402,130.492785008897,112.415496275835,130.448410046341,111.350447352719,113.556265424743,107.387040910152,132.328974980716,116.805533640896,144.160992098292,125.905900643642,115.982197282088,134.543750907105,118.330114208795,130.459664714854,140.525111938763,122.55845663931,135.145683198455,150.991002282804,119.643183739062,122.504449965708,129.138564410116,98.403211551647,120.302408146866,133.120781098203,122.18194290631,127.269679955383,129.786035066302,129.381204368231,130.359203884162,147.566784929794,117.186683788779,116.409616499515,126.870058911412,107.565735592049,133.87598000148,135.154172851582,130.214065598201,122.581098591661,136.096282686284,124.770386229281,112.864477807188,124.671891420132,110.958205048182,114.16868589719
3,"NSW-Canberra",452.597400209549,444.400712659671,442.016684799496,446.208683232105,436.682387422795,430.759298261601,438.553951301705,438.788437050455,444.405602463377,447.336255167356,434.528527178977,445.234722656329,492.279055531556,449.718122808522,439.224960642851,460.460560625908,413.988849437066,384.625324008768,424.58719123704,421.634840486038,448.163139293336,471.333979098769,405.359536349015,453.9808006986,511.27284806201,438.196786230643,439.367000546273,470.423757788782,421.086319716883,384.831018328574,448.240181593152,400.745042255191,419.447671262464,540.153562185263,432.260435751353,444.825047673962,518.590779823742,454.765948508366,441.535391271689,487.988072305323,470.517823074611,425.182708828097,434.73047220477,427.765567219736,413.906063883331,532.078529742991,460.894445175834,436.937726473982,461.864760610228,443.161559267729,433.129229444548,515.822730100427,463.520388707221,441.825555022055,480.25344675198,437.49339148084,421.913723371101,468.15633666453,454.57809966802,476.686162541133,427.639647297239,415.760075523841,428.231769381636,519.678716870402,415.771774665051,468.727347178409,506.56385836037,379.216670820663,458.086743223637,484.770465808592,417.070611722547,472.821666050672,415.377307400103,412.84077325373,414.48438031471,449.330313104323,444.822913706285,463.04119147789,458.177418476434,368.98884852178,474.518591965463,474.490202352257,440.306956835932,490.252199894877,434.926364190676,410.529992972471,421.266386497414,428.227498340239,469.212582444188,428.457398787986,441.16323234062,400.611441121103,427.998205234508,465.200255528811,430.310796127676,489.502145009992,483.893650755722,396.551296346576,438.430623427292,450.72213091602,417.288243960957,424.234446743524,456.774130770174,419.933759359531,440.083861854941,505.139988678712,385.144600132698,410.488578416426,491.563493228601,377.916824782641,435.037613596575,473.260199787861,457.730952618067,433.448651427931,478.946366990828,425.044421177162,449.584111174412,510.744656797984,392.107276776683,410.179686421006,538.436654749852,425.156198908286,416.884207664518,525.55465873548,454.297399209324,408.114912510462,487.722294344265,406.889801759731,421.349767866047,493.81896622963,418.632771526993,421.360970553422,550.602949631345,419.63769715555,446.710595415665,488.779177036452,428.407208087397,381.867543101044,465.67962258366,424.448573235072,427.079668921718,476.599706115712,432.564011166742,415.502948367694
