Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
1,Aggregated,7583.01318359375,7742.09814453125,7724.42236328125,7883.50634765625,7812.80224609375,7918.8583984375,7830.47802734375,7848.154296875,7724.42236328125,7724.42236328125,7636.041015625,7636.041015625,7643.0,7689.0419921875,7643.0,7643.0,7596.95751953125,7689.0419921875,7643.0,7781.12646484375,7781.12646484375,7919.25244140625,7919.25244140625,8057.37939453125,8094.43310546875,8242.9541015625,8242.9541015625,8317.21484375,8317.21484375,8317.21484375,8317.21484375,8391.4755859375,8391.4755859375,8391.4755859375,8317.21484375,8539.9970703125,8518.4931640625,8595.9345703125,8518.4931640625,8595.9345703125,8595.9345703125,8673.375,8673.375,8828.2568359375,8828.2568359375,8905.697265625,8983.138671875,8983.138671875,8984.3505859375,9065.291015625,9065.291015625,9146.2314453125,9146.2314453125,9227.1708984375,9227.1708984375,9389.05078125,9469.9912109375,9469.9912109375,9389.05078125,9469.9912109375,9509.7822265625,9595.4560546875,9509.7822265625,9766.8037109375,9852.4775390625,9938.150390625,9938.150390625,10023.82421875,10023.82421875,10195.171875,10195.171875,10280.845703125,10375.572265625,10466.5859375,10466.5859375,10648.61328125,10739.626953125,10739.626953125,10830.640625,10830.640625,10830.640625,10921.654296875,10830.640625,10921.654296875,11029.6201171875,11029.6201171875,11029.6201171875,11224.8349609375,11224.8349609375,11322.4423828125,11224.8349609375,11322.4423828125,11322.4423828125,11517.65625,11322.4423828125,11517.65625
2,Clerical and Administrative Workers,1381.6710205078125,1384.0167236328125,917.2042846679688,907.8211059570312,832.755859375,1039.1854248046875,891.400634765625,1015.7274780273438,959.4285278320312,1168.2039794921875,910.1669311523438,907.8211059570312,980.3638916015625,992.618408203125,980.3638916015625,974.2365112304688,974.2365112304688,986.4911499023438,980.3638916015625,998.7456665039062,992.618408203125,1004.8729248046875,1017.1275024414062,1035.50927734375,1079.2724609375,1079.2724609375,1089.174072265625,1089.174072265625,1089.174072265625,1099.07568359375,1089.174072265625,1099.07568359375,1099.07568359375,1108.9771728515625,1099.07568359375,1108.9771728515625,1125.0540771484375,1135.3756103515625,1135.3756103515625,1145.697265625,1125.0540771484375,1145.697265625,1145.697265625,1156.018798828125,1166.34033203125,1166.34033203125,1176.6619873046875,1186.9835205078125,1218.7540283203125,1218.7540283203125,1218.7540283203125,1229.5394287109375,1229.5394287109375,1240.3248291015625,1240.3248291015625,1240.3248291015625,1240.3248291015625,1240.3248291015625,1240.3248291015625,1251.1102294921875,1236.4920654296875,1247.8359375,1247.8359375,1259.179931640625,1270.52392578125,1270.52392578125,1281.8677978515625,1281.8677978515625,1293.2117919921875,1281.8677978515625,1293.2117919921875,1304.5557861328125,1264.117431640625,1275.931640625,1275.931640625,1287.745849609375,1299.56005859375,1299.56005859375,1299.56005859375,1299.56005859375,1299.56005859375,1311.374267578125,1323.1884765625,1323.1884765625,1298.171875,1322.6656494140625,1322.6656494140625,1322.6656494140625,1322.6656494140625,1334.9127197265625,1334.9127197265625,1347.15966796875,1359.406494140625,1359.406494140625,1371.6534423828125,1383.9002685546875
2,Community and Personal Service Workers,438.572021484375,442.5863952636719,438.572021484375,403.44610595703125,504.8094177246094,540.93896484375,501.79864501953125,436.5648193359375,393.4101257324219,460.6511535644531,479.719482421875,434.5575866699219,497.66363525390625,508.601318359375,508.601318359375,514.0701293945312,511.3357238769531,522.2733764648438,519.5389404296875,533.2109985351562,535.9454345703125,541.4142456054688,541.4142456054688,549.6175537109375,548.541748046875,557.7609252929688,553.1513671875,562.37060546875,562.37060546875,562.37060546875,562.37060546875,576.1993408203125,576.1993408203125,585.4185791015625,585.4185791015625,594.6377563476562,665.703125,676.2698364257812,670.9865112304688,681.55322265625,681.55322265625,702.6866455078125,702.6866455078125,718.5367431640625,713.25341796875,734.3867797851562,734.3867797851562,755.5202026367188,719.6321411132812,731.6260986328125,731.6260986328125,737.623046875,737.623046875,755.6138305664062,755.6138305664062,761.6107788085938,773.6046142578125,773.6046142578125,779.6015625,791.5953979492188,806.17333984375,819.8372802734375,819.8372802734375,826.6692504882812,826.6692504882812,833.5013427734375,833.5013427734375,847.165283203125,853.9972534179688,853.9972534179688,853.9972534179688,867.6611938476562,885.5182495117188,900.6553344726562,900.6553344726562,908.223876953125,900.6553344726562,915.7923583984375,915.7923583984375,923.3610229492188,915.7923583984375,930.9295043945312,930.9295043945312,930.9295043945312,1027.1390380859375,1027.1390380859375,1027.1390380859375,1027.1390380859375,1035.5582275390625,1060.815673828125,1060.815673828125,1086.0732421875,1086.0732421875,1102.9114990234375,1094.4923095703125,1102.9114990234375
2,Labourers,1048.5579833984375,1141.00634765625,987.7368774414062,1184.7977294921875,1211.55908203125,1192.0963134765625,1153.1705322265625,975.5726318359375,939.079833984375,1150.73779296875,1143.439208984375,1160.4691162109375,1010.8736572265625,1017.15234375,1004.594970703125,992.0374145507812,1004.594970703125,1004.594970703125,1004.594970703125,1023.4310913085938,1023.4310913085938,1035.988525390625,1035.988525390625,1048.5458984375,1064.8408203125,1054.8890380859375,1054.8890380859375,1064.8408203125,1054.8890380859375,1064.8408203125,1064.8408203125,1074.7926025390625,1074.7926025390625,1074.7926025390625,1064.8408203125,1054.8890380859375,1049.613037109375,1059.7054443359375,1059.7054443359375,1069.7978515625,1069.7978515625,1079.890380859375,1079.890380859375,1089.9827880859375,1089.9827880859375,1089.9827880859375,1089.9827880859375,1100.0753173828125,1081.4373779296875,1081.4373779296875,1081.4373779296875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1101.841796875,1101.841796875,1101.841796875,1101.841796875,1112.044189453125,1112.044189453125,1106.5888671875,1116.9307861328125,1116.9307861328125,1116.9307861328125,1116.9307861328125,1127.2728271484375,1127.2728271484375,1127.2728271484375,1127.2728271484375,1137.61474609375,1137.61474609375,1147.9566650390625,1140.1939697265625,1140.1939697265625,1140.1939697265625,1150.75146484375,1150.75146484375,1161.3087158203125,1161.3087158203125,1171.8660888671875,1171.8660888671875,1171.8660888671875,1182.4234619140625,1182.4234619140625,1178.746337890625,1178.746337890625,1178.746337890625,1178.746337890625,1178.746337890625,1189.6607666015625,1189.6607666015625,1200.5750732421875,1200.5750732421875,1211.4893798828125,1211.4893798828125,1222.4036865234375
2,Machinery Operators and Drivers,1034.709228515625,721.9581298828125,572.8898315429688,648.8854370117188,692.7290649414062,634.2708740234375,640.1167602539062,654.7312622070312,603.5803833007812,502.74005126953125,505.6629943847656,653.2698364257812,577.2067260742188,580.8599243164062,573.5535278320312,573.5535278320312,573.5535278320312,584.51318359375,584.51318359375,602.7791748046875,606.432373046875,613.73876953125,617.3919677734375,639.311279296875,595.561767578125,601.288330078125,607.014892578125,607.014892578125,595.561767578125,607.014892578125,595.561767578125,595.561767578125,595.561767578125,601.288330078125,607.014892578125,595.561767578125,627.0062255859375,627.0062255859375,627.0062255859375,632.7586059570312,632.7586059570312,627.0062255859375,632.7586059570312,638.5109252929688,638.5109252929688,644.2632446289062,644.2632446289062,644.2632446289062,626.5868530273438,632.498046875,632.498046875,632.498046875,632.498046875,632.498046875,638.4092407226562,638.4092407226562,638.4092407226562,644.3204956054688,644.3204956054688,644.3204956054688,630.4456176757812,642.569580078125,642.569580078125,648.6315307617188,642.569580078125,648.6315307617188,648.6315307617188,654.6934814453125,654.6934814453125,654.6934814453125,654.6934814453125,660.7555541992188,684.5443115234375,690.7113647460938,690.7113647460938,690.7113647460938,696.87841796875,696.87841796875,696.87841796875,703.0454711914062,696.87841796875,703.0454711914062,709.2125244140625,715.3795776367188,681.9994506835938,694.9899291992188,694.9899291992188,707.98046875,707.98046875,707.98046875,714.4756469726562,720.9708862304688,720.9708862304688,720.9708862304688,727.4661254882812,733.9613647460938
2,Managers,936.5198364257812,932.1229858398438,960.7023315429688,1066.2255859375,929.9246215820312,1050.8367919921875,918.9326171875,804.6156005859375,773.8380126953125,940.9166259765625,984.884765625,1055.233642578125,936.4798583984375,942.1900634765625,925.059326171875,936.4798583984375,936.4798583984375,953.6105346679688,930.7695922851562,953.6105346679688,953.6105346679688,959.32080078125,959.32080078125,999.29248046875,1019.7101440429688,1019.7101440429688,1010.4400634765625,1019.7101440429688,1010.4400634765625,1010.4400634765625,1019.7101440429688,1028.980224609375,1019.7101440429688,1028.980224609375,1028.980224609375,1038.250244140625,998.9725952148438,998.9725952148438,998.9725952148438,1008.486572265625,1018.0006103515625,1018.0006103515625,1018.0006103515625,1018.0006103515625,1027.5146484375,1027.5146484375,1027.5146484375,1037.02880859375,1065.2105712890625,1055.52685546875,1055.52685546875,1065.2105712890625,1065.2105712890625,1074.894287109375,1074.894287109375,1074.894287109375,1074.894287109375,1074.894287109375,1084.5780029296875,1094.26171875,1150.7578125,1160.9415283203125,1160.9415283203125,1171.125244140625,1171.125244140625,1171.125244140625,1171.125244140625,1171.125244140625,1181.308837890625,1181.308837890625,1181.308837890625,1181.308837890625,1325.104736328125,1336.239990234375,1336.239990234375,1358.5107421875,1347.3753662109375,1369.6461181640625,1369.6461181640625,1380.781494140625,1380.781494140625,1391.916748046875,1391.916748046875,1414.1873779296875,1465.2138671875,1489.8392333984375,1489.8392333984375,1502.152099609375,1502.152099609375,1502.152099609375,1502.152099609375,1514.46484375,1526.777587890625,1551.4029541015625,1526.777587890625,1539.0902099609375
2,Professionals,1161.309326171875,1213.1048583984375,1117.692138671875,1125.870361328125,1033.1837158203125,1005.9228515625,915.9622802734375,924.1405029296875,932.3187255859375,962.3056640625,989.56640625,801.4669799804688,1301.3621826171875,1315.9024658203125,1308.63232421875,1315.9024658203125,1308.63232421875,1315.9024658203125,1315.9024658203125,1330.44287109375,1323.1727294921875,1330.44287109375,1337.7130126953125,1352.25341796875,1347.411376953125,1347.411376953125,1347.411376953125,1359.44189453125,1359.44189453125,1359.44189453125,1359.44189453125,1383.5028076171875,1371.4722900390625,1383.5028076171875,1383.5028076171875,1395.533203125,1549.17138671875,1562.2999267578125,1562.2999267578125,1575.428466796875,1588.55712890625,1601.685791015625,1601.685791015625,1614.8143310546875,1614.8143310546875,1654.2000732421875,1654.2000732421875,1667.32861328125,1708.8648681640625,1737.5853271484375,1723.22509765625,1751.9456787109375,1751.9456787109375,1795.0262451171875,1766.3057861328125,1795.0262451171875,1795.0262451171875,1852.467041015625,1838.1068115234375,1852.467041015625,1889.1219482421875,1905.1314697265625,1889.1219482421875,1905.1314697265625,1937.150390625,1937.150390625,1921.140869140625,1953.16015625,1937.150390625,2001.1885986328125,1953.16015625,1953.16015625,2092.06201171875,2092.06201171875,2109.791259765625,2127.520751953125,2109.791259765625,2127.520751953125,2109.791259765625,2145.25,2127.520751953125,2145.25,2145.25,2180.708740234375,2344.39208984375,2344.39208984375,2324.691162109375,2364.0927734375,2364.0927734375,2383.79345703125,2383.79345703125,2383.79345703125,2383.79345703125,2403.49462890625,2383.79345703125,2423.1953125
2,Sales Workers,1607.328857421875,1194.1522216796875,1120.11474609375,1189.3756103515625,1132.0562744140625,1022.1942749023438,1179.8223876953125,1120.11474609375,1060.4072265625,924.2738037109375,938.6036376953125,1201.317138671875,1045.2440185546875,1057.761962890625,1051.5030517578125,1057.761962890625,1045.2440185546875,1064.0208740234375,1051.5030517578125,1095.315673828125,1082.7977294921875,1101.5745849609375,1107.83349609375,1120.3514404296875,1102.3372802734375,1102.3372802734375,1102.3372802734375,1102.3372802734375,1102.3372802734375,1112.450439453125,1122.5635986328125,1122.5635986328125,1122.5635986328125,1122.5635986328125,1122.5635986328125,1132.6767578125,1213.00341796875,1213.00341796875,1234.2841796875,1255.56494140625,1255.56494140625,1244.924560546875,1234.2841796875,1244.924560546875,1234.2841796875,1234.2841796875,1234.2841796875,1234.2841796875,1223.4129638671875,1223.4129638671875,1223.4129638671875,1234.534912109375,1245.6568603515625,1245.6568603515625,1245.6568603515625,1256.77880859375,1256.77880859375,1256.77880859375,1256.77880859375,1267.9007568359375,1277.5362548828125,1277.5362548828125,1289.2568359375,1300.977294921875,1300.977294921875,1312.6978759765625,1312.6978759765625,1312.6978759765625,1312.6978759765625,1312.6978759765625,1312.6978759765625,1336.1387939453125,1324.42529296875,1336.6885986328125,1348.9517822265625,1361.2149658203125,1361.2149658203125,1361.2149658203125,1373.4781494140625,1373.4781494140625,1385.7413330078125,1385.7413330078125,1398.0045166015625,1410.2677001953125,1382.1119384765625,1382.1119384765625,1394.909423828125,1407.706787109375,1407.706787109375,1407.706787109375,1394.909423828125,1407.706787109375,1407.706787109375,1420.5040283203125,1420.5040283203125,1433.3013916015625
2,Technicians and Trades Workers,1528.57666015625,1519.218017578125,1874.8460693359375,1328.92578125,1712.6297607421875,1353.882080078125,1569.1307373046875,1232.2198486328125,1319.567138671875,982.6563720703125,1447.468505859375,910.9068603515625,1273.4600830078125,1265.450927734375,1233.4141845703125,1241.42333984375,1233.4141845703125,1241.42333984375,1249.4324951171875,1273.4600830078125,1273.4600830078125,1281.4693603515625,1281.4693603515625,1289.478515625,1329.0472412109375,1341.704833984375,1354.3624267578125,1354.3624267578125,1341.704833984375,1354.3624267578125,1354.3624267578125,1367.02001953125,1367.02001953125,1367.02001953125,1354.3624267578125,1367.02001953125,1334.353759765625,1347.0618896484375,1321.6456298828125,1334.353759765625,1347.0618896484375,1359.77001953125,1359.77001953125,1372.4781494140625,1359.77001953125,1372.4781494140625,1372.4781494140625,1397.89453125,1377.989990234375,1377.989990234375,1390.868408203125,1390.868408203125,1390.868408203125,1390.868408203125,1390.868408203125,1403.7469482421875,1403.7469482421875,1403.7469482421875,1403.7469482421875,1403.7469482421875,1436.63330078125,1436.63330078125,1436.63330078125,1449.8133544921875,1462.9935302734375,1462.9935302734375,1462.9935302734375,1462.9935302734375,1476.173583984375,1476.173583984375,1476.173583984375,1476.173583984375,1584.5596923828125,1584.5596923828125,1584.5596923828125,1584.5596923828125,1584.5596923828125,1612.1173095703125,1598.3385009765625,1625.89599609375,1612.1173095703125,1612.1173095703125,1598.3385009765625,1598.3385009765625,1589.846923828125,1604.56787109375,1619.28857421875,1634.0093994140625,1634.0093994140625,1648.730224609375,1648.730224609375,1663.4510498046875,1663.4510498046875,1663.4510498046875,1678.1717529296875,1678.1717529296875
3,Clerical and Administrative Workers-Full time,745.3744506835938,747.083984375,743.6648559570312,752.2127075195312,743.6648559570312,764.1797485351562,747.083984375,760.7605590820312,748.7935791015625,757.3414306640625,747.083984375,779.5658569335938,719.9035034179688,719.9035034179688,706.6537475585938,697.8204956054688,693.4039306640625,697.8204956054688,693.4039306640625,697.8204956054688,693.4039306640625,697.8204956054688,697.8204956054688,693.4039306640625,738.6636352539062,731.6287231445312,731.6287231445312,738.6636352539062,745.698486328125,745.698486328125,745.698486328125,752.7333984375,745.698486328125,745.698486328125,745.698486328125,752.7333984375,761.625244140625,747.3892822265625,740.2713012695312,747.3892822265625,754.5072631835938,754.5072631835938,754.5072631835938,761.625244140625,768.7432250976562,775.861328125,768.7432250976562,768.7432250976562,808.6630859375,808.6630859375,794.2227172851562,801.44287109375,808.6630859375,808.6630859375,794.2227172851562,808.6630859375,801.44287109375,808.6630859375,801.44287109375,815.88330078125,793.570068359375,793.570068359375,793.570068359375,800.9180297851562,793.570068359375,800.9180297851562,793.570068359375,793.570068359375,793.570068359375,793.570068359375,808.2659301757812,815.61376953125,811.0946655273438,818.6048583984375,811.0946655273438,811.0946655273438,811.0946655273438,811.0946655273438,826.114990234375,833.6251220703125,833.6251220703125,833.6251220703125,833.6251220703125,841.13525390625,808.363525390625,816.0621948242188,823.7608642578125,823.7608642578125,831.4595947265625,823.7608642578125,823.7608642578125,831.4595947265625,839.1583862304688,839.1583862304688,839.1583862304688,854.5557250976562
