"Level","Description","1","2","3","4","5","6","7","8"
1,"Aggregated",29795.6097173326,30133.3661387655,30215.7970951813,30395.2086960768,30512.3386621204,30769.147475425,30803.9503468958,31058.2007832147
2,"ACT",272,272,272,272,272,272,272,272
2,"NSW",9731.34956758607,9790.71775967524,9805.16530303572,9904.29085089627,9967.45384004109,10055.4102517576,10120.1728165522,10228.6571157744
2,"NT",1487.62277200797,1517.29004737592,1528.03987174298,1553.36543704516,1581.67523706789,1605.65712850241,1623.77229940625,1646.40773039111
2,"QLD",5744,5744,5744,5744,5744,5744,5744,5744
2,"SA",2176.51612903226,2196.03225806452,2215.54838709677,2235.06451612903,2254.58064516129,2274.09677419355,2293.61290322581,2313.12903225806
2,"TAS",460.653528779918,480.317600077269,482.966431064219,486.561573205781,452.007742796838,474.593478720827,503.294469556423,507.250296655601
2,"VIC",4994.86734522192,5084.8813906819,5150.30770133383,5216.39259211136,5121.42862493016,5242.0757071177,5331.26503742676,5431.74788299653
2,"WA",4956.9910453621,5008.29771239661,5059.60437943113,5110.91104646564,5162.21771350016,5213.52438053467,5264.83104756919,5316.1377146037
3,"ACT-Female",13.5511084449703,12.9508513673143,12.7021726045558,12.5991482015973,12.556466520672,12.5387840509435,12.5314584318742,12.5284235224088
3,"ACT-Male",257,257,257,257,257,257,257,257
3,"NSW-Female",655.54977218832,657.832710758812,659.876739845222,661.706861321151,663.345460614541,664.812580518664,666.126166348803,667.302285443291
3,"NSW-Male",9017.13661124474,9013.72754682614,8958.59614190899,8990.14754838293,8958.06927492177,8948.23846795108,8913.63728591883,8920.54941764715
3,"NT-Female",90.0322580645161,92.0645161290323,94.0967741935484,96.1290322580645,98.1612903225806,100.193548387097,102.225806451613,104.258064516129
3,"NT-Male",1375.22580645163,1394.45161290326,1413.67741935489,1432.90322580651,1452.12903225814,1471.35483870977,1490.5806451614,1509.80645161303
3,"QLD-Female",474,474,474,474,474,474,474,474
3,"QLD-Male",5270,5270,5270,5270,5270,5270,5270,5270
3,"SA-Female",136.786619076284,138.174394714342,139.5621703524,140.949945990458,142.337721628516,143.725497266574,145.113272904632,146.50104854269
3,"SA-Male",2040.129032258,2058.258064516,2076.38709677399,2094.51612903199,2112.64516128999,2130.77419354798,2148.90322580598,2167.03225806398
3,"TAS-Female",40.4280731704133,36.7486633963585,36.7486633963585,36.7486633963585,36.7486633963585,36.7486633963585,36.7486633963585,36.7486633963585
3,"TAS-Male",424.315391493108,451.343753463431,463.641895776228,472.692236362985,447.099635668403,467.309190892216,474.116050996942,479.349047505139
3,"VIC-Female",338,338,338,338,338,338,338,338
3,"VIC-Male",4648.6579835089,4739.319715148,4794.76260540337,4871.76865424022,4803.56937860806,4891.63156489663,4949.63347586319,5030.44405618243
3,"WA-Female",448.84707944223,445.249744271888,451.67582829783,454.89590452511,456.998299328053,462.660127898435,468.321956468817,473.983785039198
3,"WA-Male",4507.16342923784,4552.71617832587,4598.26892741389,4643.82167650192,4689.37442558995,4734.92717467798,4780.479923766,4826.03267285403
4,"ACT-Female-Remanded",4.73828646792578,5.14934498124327,5.37821156448906,5.50563846657137,5.57658641862278,5.61608837478773,5.63808202641176,5.65032751394506
4,"ACT-Female-Sentenced",5.30492303956316,2.74252321448291,3.77358755635028,6.26906409103467,7.97219376184114,8.06023704868573,7.12097447241155,6.1944674134881
4,"ACT-Male-Remanded",86,86,86,86,86,86,86,86
4,"ACT-Male-Sentenced",171,171,171,171,171,171,171,171
4,"NSW-Female-Remanded",210.815868594317,208.593749676447,207.042993173012,205.960762283564,205.20550270833,204.678427542075,204.310596083868,204.053896488992
4,"NSW-Female-Sentenced",437.070016863021,439.87440564227,443.952643076935,446.541102511373,448.079311880808,450.980077963989,454.062035082487,456.384390013668
4,"NSW-Male-Remanded",2503.73275251169,2470.76942556946,2431.11788736359,2491.78951811233,2494.52822239236,2478.78067278221,2459.8379681787,2488.82258847564
4,"NSW-Male-Sentenced",6445.93815386303,6537.92784402541,6538.63429048198,6501.94209792293,6378.88025178596,6470.86994194833,6471.57638840491,6434.88419584585
4,"NT-Female-Remanded",23,23,23,23,23,23,23,23
4,"NT-Female-Sentenced",62.0986089842808,65.5771333344236,66.3241462415994,68.2406346567079,69.6564211739072,71.2865793379425,72.8249559386183,74.4026281061148
4,"NT-Male-Remanded",282,282,282,282,282,282,282,282
4,"NT-Male-Sentenced",1088.87096774195,1103.74193548389,1118.61290322584,1133.48387096779,1148.35483870974,1163.22580645168,1178.09677419363,1192.96774193558
4,"QLD-Female-Remanded",100.84002279331,98.5135330394972,96.8006869584749,95.539627591046,94.6111899772991,93.9276405545804,93.4243866941369,93.0538729615029
4,"QLD-Female-Sentenced",371.839728439646,374.869059218051,377.898389996456,380.927720774861,383.957051553265,386.98638233167,390.015713110075,393.04504388848
4,"QLD-Male-Remanded",1117.42466235752,1126.41543084187,1112.92059825886,1094.42064262078,1122.96387548497,1129.19515811992,1113.51957503039,1093.99093328834
4,"QLD-Male-Sentenced",4099.02875231402,4059.56651860187,4026.73030077349,4089.61256104112,4038.51222620145,4021.89800505355,4015.5810647685,4068.02021954963
4,"SA-Female-Remanded",50.5444996182801,50.176762372481,49.8798785774833,49.6401966068939,49.4466951494429,49.2904764153281,49.1643569885809,49.0625375115946
