"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92"
1,"Aggregated",7015.27127429221,7096.50150150571,7085.28741611876,7175.14226363173,7224.76039360279,7329.4781064609,7340.10861008886,7447.33072338951,7557.90531994862,7668.58064350777,7702.2443003575,7830.65872214599,7887.00314242048,7895.46178986742,7848.32138557206,7900.85861924114,7789.20285699662,7765.30787101196,7619.75660493391,7682.39050987871,7582.63757107516,7662.75768571484,7596.57050070424,7690.67729817467,7582.02276572618,7590.8678389902,7593.31296682658,7676.5225531483,7756.68997556124,7866.47089106781,7848.44879074268,7970.1840894318,8018.2694216922,8174.83674441823,8168.00268901527,8272.05517774379,8311.29236066643,8349.76475816503,8258.59398707746,8351.9824920731,8298.63489093012,8369.80671311107,8304.87053815792,8328.0528682234,8457.05093838362,8535.46162699598,8447.827185878,8566.13686046519,8544.98788797316,8645.61894024708,8587.39065445979,8711.79928804687,8771.80910468952,8855.36480389713,8850.930966615,9047.54186535312,8908.98723277769,8975.15313666616,8999.49548068034,9074.27994477082,9042.48156847667,9180.62063618301,9129.86934028294,9244.88650062399,9301.17893739624,9476.28764540237,9384.42202431545,9403.3050191762,9423.18392214005,9506.43308385044,9521.42745781398,9568.59568060994,9656.63699492161,9857.2603279872,9854.94670591915,9994.81816609741,9963.81860023836,10021.4926687792,10063.8365510886,10227.5097602393,10221.7161238303,10355.3021117745,10413.8027181412,10520.0194199854,10551.3533505151,10713.5813256092,10679.9618964234,10803.2980743569,10774.0923121888,10827.5692163837,10750.7212754491,10766.0410331466
2,"Clerical and Administrative Workers",929.480990316166,934.362181537163,939.155015164232,935.094710424743,933.476067922183,973.936927234419,993.768720066768,980.702471776088,1014.51089366292,1028.45294025263,1032.62408972691,1034.66908326252,1047.44014407801,1055.12136420946,1053.66387555466,1035.11999722254,1029.66886843436,1047.49294691681,1038.02986430793,1031.45653425752,1008.67752195876,1003.48240006431,1006.33144538671,1009.24940703843,991.478005456292,1013.91182658273,1031.15109622776,1019.72975755606,1045.5183545874,1059.34565497896,1067.03490572168,1072.42194892867,1071.97375370397,1086.15316117972,1081.57914603076,1101.26512397257,1095.78088397818,1106.96320139187,1113.43102888929,1103.08082367959,1112.0108452135,1111.75210653651,1104.32509473024,1097.12842143889,1114.71442694607,1130.03362932652,1116.39035591467,1124.47181202522,1107.50163844463,1104.65657990117,1126.87512774654,1130.79925124817,1156.06406372231,1175.52744760574,1201.99188249254,1218.81147484301,1216.61180284757,1233.47031668701,1214.13119871196,1208.30269799716,1200.96698705525,1210.3343801675,1191.86882878939,1185.56853549557,1217.29564839403,1226.23573078363,1233.52305000575,1238.55889681982,1229.24910909617,1204.29572579529,1213.93403908908,1196.76158191588,1209.69296426464,1235.77374910752,1240.9025318364,1258.7049484499,1245.02369240212,1256.93179839858,1268.55689620287,1264.46611769245,1272.29387377868,1286.11159756538,1300.28318113945,1295.09624277253,1299.75452445744,1319.308151603,1303.22285533836,1301.63635789882,1298.91555205851,1313.37389577155,1320.34036330263,1288.10885548268
2,"Community and Personal Service Workers",375.771523186533,384.254656048556,396.652572866633,403.360324336664,408.550316671189,414.52276214079,429.477647629153,441.740497334089,443.037996181475,450.879227241058,460.016497279621,457.875061905313,462.826710053055,473.788886071104,490.877945716884,496.547458903496,491.483605787646,489.561229303407,500.16039943922,496.453743635906,493.333217449165,511.904238170194,515.117484507599,516.905034332233,523.713961164022,513.050536004879,514.618464799918,509.480153523168,514.910436429199,525.605405692625,534.369069864483,549.617670192027,553.001208166699,566.671230198848,572.804843208829,596.12008790383,593.883605397549,583.163658815092,598.731154827725,616.090717695585,616.041547133073,641.47223710238,659.456373880756,646.35543373113,669.364470481341,664.895609227883,660.327948850285,685.808205472859,676.576059162945,693.981286622579,700.078381672498,691.18073024001,698.323729505382,700.308317314088,707.31244602637,720.998465330455,718.044711881735,737.942504436452,741.746538479456,748.009644463999,755.04362602519,759.151541505735,767.457951094407,769.368559334873,786.173321603622,790.84895182475,793.559695074788,802.713026031775,799.846072401526,810.232223633035,817.888889749798,822.03536557222,830.229649541157,831.312094542511,837.371619776043,857.833337145565,863.352982657792,843.194345843094,880.722325804467,873.427668074909,862.856761449955,914.285291605409,915.75792637918,904.600592325227,910.361550008527,921.32705452075,926.555860086375,922.691782080861,952.530690118016,974.941370263901,981.51421313276,999.804019001881
2,"Labourers",971.142658292585,973.074117381387,973.102553970039,969.102056166637,987.647951222081,1003.80469891601,1004.46241386456,1012.11602557117,1037.43260046303,1056.10403210838,1063.61766066243,1089.46067139207,1087.07740692752,1082.30966295376,1069.73916371734,1084.50154193036,1070.62710422124,1061.72027210936,1019.47683427805,1010.66899059569,977.869351285176,1005.74698394447,982.493791935826,1004.18244838049,988.62876236447,983.657603313026,960.639723642551,1001.80646757171,995.684023413776,1017.4046851175,1005.7375210641,1031.15201831046,1031.8540337881,1075.81075798498,1055.11917440538,1084.0728720289,1096.52940600601,1082.60285278494,1056.61502960374,1069.18777441748,1050.15154732146,1036.63712835897,1007.26738176843,1057.67111857775,1052.6171509407,1034.56563516267,1014.84849146176,1063.9419252957,1061.62632144549,1060.54575644491,1032.03515075383,1065.90576195607,1060.33148902057,1075.69714210621,1058.19011436786,1083.27122806813,1062.72933239406,1059.53808236335,1046.81321661898,1043.12459923741,1029.09324294298,1046.28004972837,1055.30544064875,1093.77274226823,1093.11288519499,1085.46570968761,1078.20031165585,1082.46470913089,1096.56393070325,1083.16438066016,1084.12696104444,1105.77368230612,1106.52913703352,1117.25554245275,1110.26650762346,1098.36519323678,1097.60568560375,1095.59612109924,1097.56872584567,1143.28767357714,1142.24266304681,1158.01309949094,1146.2816217082,1149.79060430453,1145.62753962863,1151.67809642636,1169.95964524494,1162.7024122999,1162.45760902627,1151.2631227664,1148.26727134186,1154.98631484085
2,"Machinery Operators and Drivers",585.285083269005,585.870953929985,589.29751787,585.19325952,609.63057099,596.00794233,607.27836852,603.11412262,607.82209443,609.10600033,611.49073881,624.46340502,624.26752124,609.69721109,601.55423322,597.39025505,587.36431081,586.69631945,583.06430373,571.87851306,567.95107242,557.36906117,552.34835248,562.02693446,544.28759857,554.35290846,557.21727643,548.74453303,579.7228109,579.62598887,577.48059183,588.63791868,585.50159499,590.83117356,599.24927992,612.54850326,612.80646866,590.36761985,587.51780531,631.06133254,640.1007725,627.77675053,614.149661,607.44954891,624.12436548,610.3677862,608.71806214,619.8059939,649.84124709,626.70899573,623.87635733,609.68439187,621.00462832,616.64031784,633.99036028,613.36465366,607.62510149,605.43377058,622.01010421,627.64675806,616.33931896,626.16607828,622.34246999,619.99822277,632.59661605,635.31066951,632.65696563,626.57417633,613.23985523,625.90767782,644.45433326,637.18897432,648.49109732,635.80573796,647.58541919,635.54155981,637.07460477,638.47986348,653.37719985,661.01149599,690.37759948,704.63270616,707.99339353,713.72006522,731.12680054,698.5034564,722.10273816,722.74711306,735.81508196,710.79587458,690.91747811,689.93363873
2,"Managers",860.506711355204,868.196954855053,885.880934115867,894.784643413154,895.324101791897,906.795561182463,921.502742759986,927.253834510487,937.838493507476,942.171561399027,940.125978047937,937.959939276359,962.328448701972,978.146620803088,983.990764603447,978.834485453219,985.774973215082,978.13602626328,972.484737184277,954.619289917441,972.292944206434,951.341464424798,950.865775850299,962.695514605282,960.971449571813,965.27459903727,974.369208230767,984.732183450873,1002.19697218145,986.546722761049,988.623509054496,1003.07139717351,1011.51500734145,978.827826126271,991.502219799722,978.167140392613,998.03814661053,1016.58116353958,1009.02662487025,991.503662634668,980.278567807962,981.422586972775,984.69771736306,973.666225413189,983.397981780822,966.0409893234,981.992966306387,986.219392329819,994.917676204238,999.437676209716,999.496243027271,1020.89833300218,1041.09800605534,1049.21824887064,1028.8106045081,1033.24884974825,1055.99730018921,1055.16792638389,1086.62084922243,1102.98440366925,1156.44062396017,1161.17012137635,1147.12436817443,1112.01990821863,1109.55218012748,1122.75407497283,1138.41148110152,1131.60124101804,1152.8153894776,1160.98829818357,1156.60639129781,1189.28871245739,1225.07337904365,1262.33866632396,1248.82169436931,1253.25266980228,1254.58204231632,1292.42207187007,1271.99899285085,1278.56648659467,1309.76220398341,1317.61655905124,1322.02562565631,1348.89269679987,1370.53880859909,1361.88477581938,1376.72451880152,1399.9081383881,1368.00007823034,1379.07845494804,1402.16181155756,1408.10368688527
2,"Professionals",1071.15855041529,1088.05538191194,1113.14462631796,1120.5266791849,1117.70418441179,1133.78921035743,1148.40680152252,1154.29149526919,1164.95315713072,1179.95256290276,1215.84540148913,1211.40779895861,1227.27559157025,1246.80847688363,1257.15125105282,1279.57158983373,1264.2026648118,1283.94954318245,1296.20680662234,1306.58820089412,1283.90412126272,1293.68918182903,1321.90793079399,1312.76183576715,1309.24347498102,1301.18897613237,1302.00998089013,1307.49301428957,1302.36662318802,1316.12779632346,1337.00465184585,1339.11408970142,1338.02038075523,1350.246093668,1411.22244607314,1412.03594628305,1441.05651776664,1450.17434381929,1459.37741329023,1455.44591835881,1473.99378828197,1473.837140925,1484.58800567126,1527.46734507062,1513.84210549323,1531.86078423535,1554.72103000033,1570.93506674183,1578.52054364462,1614.74283511491,1607.37892530852,1612.12901823665,1631.25100909966,1639.01623483804,1678.62649951105,1712.80482091561,1701.72759800577,1727.92132544527,1748.3168729034,1761.68393694049,1748.54339949637,1775.52814681733,1800.27324200992,1816.01996420521,1819.09693270879,1852.89985370132,1839.61035846493,1833.34523843505,1870.56985524482,1888.17361075534,1927.90675766318,1900.36290532192,1910.22194800829,1897.42446652518,1950.39730214835,1987.18318371123,1980.06283527523,2052.29114443974,2062.87171163614,2043.40661805623,2058.46128048306,2091.27124410352,2117.51931728825,2131.17105364046,2170.82546986501,2235.95843681634,2211.77516797113,2253.8858217972,2262.72298690712,2266.34619480486,2258.56311616723,2305.27627255215
2,"Sales Workers",970.831252370951,975.883964454194,975.065745231773,968.356086982216,995.711036771778,994.072902937231,981.648572753359,976.643886307534,989.127361511222,1004.41037197662,1023.82721653155,1056.84018604183,1081.28222889247,1077.46975097028,1086.22809631156,1071.80029762074,1091.60773033605,1071.00728123008,1043.76002315913,1053.72136609809,1058.07723507395,1062.91724356738,1061.30311499984,1037.6218774696,1051.46267099948,1046.13211071678,1047.13990680319,1024.9680467524,1031.63539993965,1042.52735913832,1082.3095330712,1082.17138148538,1099.72437391342,1123.93541864378,1139.83908494744,1123.41688050198,1136.91885294057,1154.82757147857,1178.00474377697,1173.03464515104,1143.83258075202,1138.46266683219,1141.98026459416,1127.73582470671,1174.42357398432,1191.2086146882,1193.05922502826,1177.70228881051,1187.65549481701,1198.8726881428,1200.41069887864,1189.65011618467,1189.57092630758,1186.74883744452,1185.21082208605,1204.53385088348,1222.71546194006,1226.14956383562,1220.17607886992,1194.73020926657,1209.14845376969,1199.56608824293,1223.52564839173,1245.59082747865,1287.22463665244,1296.40353228761,1295.35081884813,1278.18580316991,1273.95798558611,1275.17139306793,1269.00691095594,1249.46867886024,1280.2026720875,1313.24428409951,1333.10084215956,1338.28301344061,1364.60500910671,1342.14498742221,1334.21721966676,1336.19508569798,1323.92255665862,1314.15096910637,1316.23030619748,1313.9357777392,1332.30918975961,1336.2474341779,1356.32161626877,1352.26761684134,1371.73436414034,1366.72276711178,1371.7156786814,1367.41253652861
2,"Technicians and Trades Workers",1251.08868237003,1252.34928814248,1252.90836327726,1260.64968638028,1254.01874500349,1272.57848105337,1291.90591895549,1309.11707662459,1323.09654705149,1359.43252753617,1386.11376979742,1368.20611788398,1384.84930929493,1355.24257211025,1358.00042566976,1351.90630525447,1322.22132888631,1302.48102460346,1283.29125127406,1268.06403389001,1272.50926006069,1276.97382760994,1269.92622169953,1265.42284375935,1237.25170793069,1243.95744093931,1264.17612584459,1257.36084879984,1278.74328215621,1275.85664706685,1258.35038400715,1277.48986556824,1305.77814606226,1316.13168844457,1327.94863025116,1322.6507185675,1311.39152931184,1334.05186067958,1324.82194701227,1317.55513945354,1316.90045342972,1339.86094190121,1338.46462896145,1301.88645702262,1321.70136627797,1351.3834142943,1327.81895682223,1309.33509361819,1312.69649193435,1298.07705418599,1331.16406196517,1345.64564785073,1385.84598199535,1372.36914496164,1380.47436911939,1377.44784883042,1348.64554130899,1330.65031532903,1341.80097202111,1337.85754019421,1348.57977968901,1363.56695755953,1358.2059065729,1345.37150216415,1364.77439793575,1401.56433578905,1400.44894474036,1408.55462438043,1425.71564887398,1442.83353604245,1436.38594155839,1408.84070650923,1462.32667731025,1490.85754222097,1487.28477746897,1496.23362055365,1510.25342412119,1501.6534252481,1531.11507690042,1538.69854830655,1563.20848780551,1565.07233734934,1590.29850837133,1591.10261203137,1608.20882465458,1654.21675982162,1609.33506285259,1645.63930621704,1652.43783144779,1658.50693271319,1633.19384919761,1547.51670424435
3,"Clerical and Administrative Workers-Full time",680.637526487694,681.798992965564,686.084020043649,682.180603198935,676.838169079425,715.560743612602,711.808381859455,699.12828447602,735.837467642022,738.477190900161,738.714451947904,738.343011131942,747.147213341313,754.4867326307,737.926208278413,732.591897009962,739.839419816233,742.197676831094,729.499969773419,727.553001426582,703.351581046753,708.056584551771,701.972706189436,684.910783963978,695.6732623232,714.180394478552,709.136296954878,706.0913660887,720.268029538879,724.281409708382,738.181939585959,734.851938081052,728.44735660881,735.599902751623,722.691291773445,747.384762021225,733.175808292389,743.48890726859,752.82677447277,733.237128811083,744.975506700402,739.493223666757,718.743329646114,721.012028824887,745.698824168917,737.618091856876,718.043546624035,734.313942985917,716.674825824566,724.429872621332,733.57248179761,731.242387203194,750.351556147782,758.20343456861,779.069625733125,788.552992843946,798.187861754228,810.737982152081,773.291056460482,759.402357575463,757.130895764768,754.338172633565,722.240384058984,743.692052753388,759.324067491835,754.743538288236,762.433941934489,772.927914340317,769.471586330206,759.833380943396,767.2474608316,754.048752265893,766.664762989572,789.868396132325,774.729438019356,777.567692265471,768.289621266485,772.413227474332,770.438855335588,790.572884681919,811.559837895914,819.236452608113,822.065459165874,810.9993252011,810.867335105356,838.100387428221,815.093715463988,818.218430465137,821.863169616767,826.2424289857,817.751471066836,787.216443111993
