Level,Description,1,2,3,4,5,6,7,8
1,Aggregated,36219.890625,65799.4765625,66704.9765625,68515.96875,34710.73046875,49198.6875,38030.88671875,38030.88671875
2,ACT,355.67999267578125,358.43719482421875,374.98046875,388.7664794921875,391.5237121582031,405.3097229003906,408.0669860839844,408.0669860839844
2,NSW,10990.3310546875,10990.3310546875,10990.3310546875,11089.34375,11188.35546875,11089.34375,11188.35546875,11287.3671875
2,NT,1613.9931640625,1641.820556640625,1655.7342529296875,1711.389404296875,1794.8717041015625,1864.4403076171875,1892.2679443359375,1892.2679443359375
2,QLD,7395.1708984375,7514.447265625,7216.2548828125,7335.5322265625,7395.1708984375,7633.72412109375,7454.80908203125,7454.80908203125
2,SA,2716.36376953125,2760.176025390625,2694.45751953125,2738.269775390625,2738.269775390625,2803.98828125,2869.706787109375,2935.425048828125
2,TAS,456.2579345703125,456.2579345703125,465.6653137207031,484.4800720214844,484.4800720214844,489.18377685546875,489.18377685546875,489.18377685546875
2,VIC,6461.02685546875,6564.40283203125,6616.09130859375,6409.33837890625,6616.09130859375,6719.46728515625,6822.84375,6771.15576171875
2,WA,5448.06640625,5448.06640625,5496.279296875,5544.4921875,5640.91796875,5737.34423828125,5833.77001953125,5978.4091796875
3,ACT-Female,16.41128921508789,17.6319637298584,19.395160675048828,19.66642189025879,20.751466751098633,22.514663696289062,22.379032135009766,22.921554565429688
3,ACT-Male,335.56207275390625,346.0483703613281,353.91314697265625,367.0210266113281,372.26416015625,377.50732421875,395.8583984375,406.3446960449219
3,NSW-Female,734.1251831054688,720.6549072265625,727.3900146484375,740.8602294921875,734.1251831054688,740.8602294921875,727.3900146484375,720.6549072265625
3,NSW-Male,10150.458984375,10242.736328125,10058.1826171875,10150.458984375,10242.736328125,10150.458984375,10242.736328125,10058.1826171875
3,NT-Female,123.79704284667969,125.5284652709961,133.31988525390625,133.31988525390625,135.0513153076172,144.5741729736328,146.3055877685547,146.3055877685547
3,NT-Male,1448.330322265625,1448.330322265625,1474.4263916015625,1448.330322265625,1474.4263916015625,1487.474365234375,1500.5223388671875,1500.5223388671875
3,QLD-Female,733.8924560546875,733.8924560546875,749.2887573242188,739.0245971679688,749.2887573242188,764.6851806640625,780.0814819335938,831.4026489257812
3,QLD-Male,6486.255859375,6486.255859375,6595.2685546875,6704.28173828125,6704.28173828125,6813.29443359375,6976.8134765625,7140.33203125
3,SA-Female,177.83724975585938,172.236083984375,177.83724975585938,186.23899841308594,200.24192810058594,214.244873046875,222.64662170410156,225.4472198486328
3,SA-Male,2645.256591796875,2747.785888671875,2829.809326171875,2891.326904296875,2973.350341796875,2973.350341796875,2952.844482421875,2952.844482421875
3,TAS-Female,38.17204284667969,35.39589309692383,35.04887771606445,32.272727966308594,34.35483932495117,34.70185852050781,36.43695068359375,37.82502746582031
3,TAS-Male,440.0238342285156,448.7371520996094,453.0938415527344,453.0938415527344,474.8772277832031,487.9472351074219,487.9472351074219,496.6605529785156
