Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,Aggregated,7563.89013671875,7724.45751953125,7716.70263671875,7870.3916015625,7803.435546875,7900.66748046875,7800.6142578125,7790.27587890625,7696.3037109375,7680.59521484375,7593.5888671875,7602.74072265625,7586.49462890625,7612.7734375,7538.4306640625,7578.30029296875,7561.841796875,7628.25439453125,7606.22119140625,7710.59814453125,7733.72412109375,7839.71728515625,7873.92626953125,7996.888671875,8018.482421875,8118.5810546875,8106.08154296875,8213.4677734375,8229.380859375,8270.6123046875,8260.7529296875,8330.173828125,8310.3662109375,8345.892578125,8326.1904296875,8388.0458984375,8442.1513671875,8492.1162109375,8502.564453125,8578.7724609375,8592.6259765625,8671.962890625,8667.4345703125,8759.158203125,8778.6591796875,8842.142578125,8841.666015625,8927.8544921875,8975.5947265625,9045.220703125,9035.8916015625,9104.9326171875,9123.0791015625,9188.2890625,9178.234375,9249.607421875,9257.025390625,9316.53125,9300.9619140625,9383.0166015625
2,Clerical and Administrative Workers,1023.912109375,1039.1197509765625,1026.7423095703125,1051.4647216796875,1056.1771240234375,1059.042236328125,1037.0614013671875,1035.2999267578125,1057.09521484375,1044.4534912109375,1021.0375366210938,1001.197998046875,1011.1466064453125,1017.9041748046875,1010.1185302734375,1006.7498779296875,1027.2640380859375,1041.4503173828125,1042.18115234375,1044.049072265625,1063.7843017578125,1077.0537109375,1075.236083984375,1081.923828125,1091.068359375,1093.831787109375,1090.737060546875,1093.7845458984375,1103.4854736328125,1101.797119140625,1101.203125,1094.824462890625,1102.616455078125,1101.4091796875,1099.5228271484375,1096.840087890625,1128.2872314453125,1136.15478515625,1139.3121337890625,1141.1881103515625,1159.4649658203125,1162.7890625,1170.321044921875,1177.3724365234375,1183.249267578125,1193.3209228515625,1190.1068115234375,1193.5303955078125,1224.4801025390625,1219.9593505859375,1221.7557373046875,1222.7791748046875,1233.16357421875,1229.97607421875,1228.458740234375,1221.5733642578125,1230.435546875,1225.47216796875,1228.6505126953125,1228.9844970703125
2,Community and Personal Service Workers,432.7806396484375,467.0005187988281,462.62542724609375,467.77099609375,465.7926025390625,499.0265197753906,495.8918762207031,500.58453369140625,485.38623046875,516.6663208007812,512.3270263671875,520.2138061523438,488.5182800292969,514.22216796875,511.4367370605469,517.573974609375,500.78692626953125,526.5814819335938,524.5770874023438,532.177490234375,519.0205688476562,547.3170776367188,545.8886108398438,550.992431640625,538.4453735351562,565.7531127929688,566.0466918945312,579.4166259765625,568.21484375,608.9194946289062,604.0936279296875,614.61083984375,594.0670166015625,636.1296997070312,634.171630859375,644.5440063476562,652.4071044921875,686.0294189453125,692.856201171875,702.90576171875,693.7722778320312,722.2109985351562,722.4951171875,732.3643188476562,724.5237426757812,760.5011596679688,759.6915283203125,768.7993774414062,726.3502197265625,766.8251342773438,765.94921875,777.1010131835938,771.4749755859375,808.5770874023438,811.0771484375,815.9066772460938,809.9240112304688,849.0240478515625,850.8062133789062,858.1139526367188
2,Labourers,1047.1556396484375,1070.1932373046875,1054.1082763671875,1085.2718505859375,1059.0587158203125,1081.147216796875,1043.606689453125,1062.6375732421875,1033.528076171875,1015.577392578125,976.7786254882812,994.1839599609375,979.2335205078125,977.172119140625,947.025634765625,975.6185302734375,980.31982421875,990.3544921875,970.6832885742188,1007.8087158203125,1018.9608154296875,1024.8963623046875,1010.3978881835938,1038.4466552734375,1039.4488525390625,1048.0323486328125,1024.7169189453125,1049.138916015625,1044.206787109375,1047.0985107421875,1020.6117553710938,1045.99853515625,1036.441162109375,1041.280029296875,1013.3861694335938,1040.088134765625,1037.4420166015625,1036.00439453125,1018.4544067382812,1050.1932373046875,1046.8228759765625,1049.1502685546875,1036.278564453125,1069.394775390625,1059.087158203125,1059.645751953125,1047.9813232421875,1076.7222900390625,1067.239013671875,1053.3304443359375,1047.312744140625,1068.257080078125,1065.6431884765625,1057.345947265625,1053.6182861328125,1073.12548828125,1071.87744140625,1060.3131103515625,1055.02392578125,1079.991455078125
2,Machinery Operators and Drivers,611.0186767578125,609.921630859375,620.9548950195312,614.3487548828125,600.5704345703125,592.9906005859375,586.2260131835938,576.4349365234375,574.1282348632812,565.58837890625,556.3983764648438,544.704833984375,558.2158203125,552.7153930664062,547.1336669921875,540.1982421875,549.4264526367188,550.9163818359375,553.0538330078125,557.9247436523438,565.81494140625,567.9450073242188,576.9365234375,589.9019165039062,587.6983642578125,590.1334228515625,597.3370971679688,610.357666015625,599.7269897460938,598.1412353515625,605.5146484375,614.1178588867188,604.4141845703125,597.7326049804688,609.6912231445312,611.7391967773438,610.39306640625,609.9077758789062,613.6759643554688,613.8504028320312,607.3536376953125,605.5015869140625,605.08056640625,607.4048461914062,602.9004516601562,600.1216430664062,606.152587890625,612.0306396484375,608.6406860351562,609.5511474609375,613.7940673828125,616.6113891601562,612.0919189453125,607.5197143554688,612.4736328125,619.1304931640625,613.452880859375,607.1369018554688,610.4075317382812,619.6782836914062
2,Managers,948.358154296875,958.120361328125,957.8958740234375,972.5825805664062,981.6917114257812,985.864990234375,985.4137573242188,988.5363159179688,980.3811645507812,981.4135131835938,981.9786987304688,983.144287109375,969.0194702148438,972.5062255859375,972.5343017578125,982.149658203125,991.2195434570312,983.982666015625,993.46484375,1003.1353759765625,1008.2555541992188,1004.4231567382812,1021.4478149414062,1030.605712890625,1009.2008056640625,1010.2838134765625,1021.2147827148438,1034.0079345703125,1035.3623046875,1033.8795166015625,1042.75146484375,1055.7740478515625,1063.6595458984375,1063.3411865234375,1074.4219970703125,1086.7935791015625,994.291259765625,999.6631469726562,1011.7271118164062,1022.19287109375,1035.0147705078125,1035.3271484375,1050.233642578125,1057.665283203125,1069.6329345703125,1076.4071044921875,1091.6624755859375,1093.1163330078125,1063.0762939453125,1062.037841796875,1075.0721435546875,1086.3994140625,1101.6358642578125,1104.9559326171875,1112.904296875,1123.833740234375,1137.2391357421875,1138.529296875,1151.822021484375,1159.1605224609375
2,Professionals,1174.4989013671875,1220.1793212890625,1213.5660400390625,1222.0162353515625,1235.3192138671875,1267.993896484375,1270.4234619140625,1264.5516357421875,1250.9512939453125,1277.3848876953125,1272.9666748046875,1273.27978515625,1277.4727783203125,1306.7132568359375,1312.06396484375,1315.0804443359375,1304.0745849609375,1330.4266357421875,1336.287841796875,1336.6171875,1333.025390625,1354.400634765625,1363.6051025390625,1367.1826171875,1369.26904296875,1401.4979248046875,1419.545166015625,1430.8089599609375,1440.7977294921875,1470.4989013671875,1488.0736083984375,1495.2845458984375,1503.4638671875,1537.9530029296875,1543.449462890625,1549.36962890625,1543.5816650390625,1575.549072265625,1587.742431640625,1606.2139892578125,1614.606689453125,1648.4197998046875,1659.273193359375,1668.7349853515625,1682.58447265625,1712.9185791015625,1725.44482421875,1737.0838623046875,1728.9542236328125,1762.46044921875,1780.4622802734375,1798.840576171875,1811.5458984375,1845.2960205078125,1858.141357421875,1862.8355712890625,1885.642822265625,1914.6217041015625,1919.7396240234375,1924.680908203125
2,Sales Workers,1001.212890625,1009.1777954101562,1008.791015625,1056.108154296875,1058.2718505859375,1060.3846435546875,1047.229736328125,1056.8487548828125,1037.532958984375,1024.2042236328125,1010.8333129882812,1021.6358642578125,1062.9329833984375,1062.31640625,1054.21826171875,1077.799072265625,1083.5340576171875,1081.9144287109375,1076.9144287109375,1092.3173828125,1099.0809326171875,1098.0872802734375,1087.8751220703125,1107.45751953125,1093.8011474609375,1091.41552734375,1090.8543701171875,1106.6224365234375,1110.387939453125,1106.914794921875,1097.1265869140625,1125.1724853515625,1117.38525390625,1123.4910888671875,1115.100830078125,1134.4927978515625,1176.3101806640625,1182.7640380859375,1181.4183349609375,1201.3876953125,1216.00390625,1211.5103759765625,1197.7777099609375,1220.94287109375,1220.913330078125,1217.1693115234375,1209.0775146484375,1235.763671875,1230.9508056640625,1234.7701416015625,1234.2325439453125,1260.002197265625,1254.197509765625,1248.852294921875,1250.712158203125,1273.21875,1268.725341796875,1276.225830078125,1273.6429443359375,1295.63134765625
2,Technicians and Trades Workers,1362.0631103515625,1375.7210693359375,1361.63134765625,1370.4278564453125,1343.607177734375,1345.369384765625,1325.5325927734375,1299.3980712890625,1272.4324951171875,1255.8460693359375,1235.4847412109375,1230.9014892578125,1256.511962890625,1242.844970703125,1233.77587890625,1239.4320068359375,1240.1556396484375,1240.24853515625,1234.94140625,1243.60791015625,1250.26611328125,1249.7767333984375,1251.593505859375,1261.1510009765625,1309.6253662109375,1304.322021484375,1289.6708984375,1291.274169921875,1321.2330322265625,1315.870849609375,1300.87646484375,1300.317626953125,1325.1688232421875,1318.06640625,1306.6317138671875,1300.9527587890625,1333.479736328125,1331.48779296875,1316.1080322265625,1317.0972900390625,1336.729736328125,1333.4234619140625,1322.6904296875,1323.1925048828125,1342.4224853515625,1340.56103515625,1326.7982177734375,1325.836181640625,1376.2911376953125,1369.857421875,1355.215576171875,1349.3095703125,1372.252685546875,1363.768310546875,1353.4962158203125,1351.8597412109375,1373.5767822265625,1365.0621337890625,1349.8955078125,1351.30224609375
3,Clerical and Administrative Workers-Full time,749.781982421875,750.6851806640625,737.9661254882812,762.4733276367188,768.0953979492188,748.114990234375,739.22314453125,749.1455688476562,758.5678100585938,737.183837890625,720.3869018554688,700.3504638671875,710.44482421875,698.7025146484375,697.14599609375,691.1524047851562,709.0896606445312,706.4146728515625,710.61181640625,713.065185546875,729.1821899414062,723.860595703125,726.4540405273438,726.3560180664062,744.313720703125,740.11865234375,738.9720458984375,731.3621215820312,743.9585571289062,728.9168090820312,727.5338745117188,724.4010009765625,732.1829223632812,722.14892578125,722.7071533203125,724.2286376953125,751.146240234375,738.5867919921875,742.2659301757812,739.8170776367188,755.9837036132812,749.1085205078125,749.785888671875,747.8126220703125,762.9702758789062,753.4446411132812,756.115478515625,752.4221801757812,796.5681762695312,780.0850830078125,777.0955810546875,769.0554809570312,778.2601318359375,765.7188110351562,763.1945190429688,755.1185302734375,766.0855712890625,752.6655883789062,759.9893188476562,759.488037109375
