"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
1,"Aggregated",24145.004854113,24830.3921777392,24773.6106321698,24687.778490783,24406.6300181469,24999.8747125228,25104.9812999423,25619.581186403,25983.2986149205,26458.5842600974,26657.151954209,26678.8516857351,26587.3078901073,26870.4372476376,26806.9810570548,27386.0125092023,27469.3675210908,28071.72136649,28499.0460728549,28874.40077781,28944.8897643301,29447.4717019689,29475.3867914159,29086.3162568161,28616.7231890117,28872.0037802351,28985.755636242,29154.1216570362,29082.7932753503,29730.7019567831,29580.9363127795,29484.856421503
2,"ACT",178.191134109297,178.007260616636,182.810340672521,186.840847296564,203.34817479705,190.507057481012,190.019261606396,165.950407374776,178.504284768114,172.247078443341,160.465230103715,165.789750544605,174.65013000209,185.568852178035,178.287518194652,160.694688453719,172.532557793811,160.476074615607,169.638214385998,162.290153058742,175.479203669356,193.29645000335,215.137559625465,214.043212508598,217.849693405369,232.424484889115,237.788202755024,239.915980397575,235.186743481787,263.86748300942,274.577108772668,273.059909674072
2,"NSW",9106.57117311465,9137.73978602546,9031.45132446049,8941.55102361617,8993.28218189879,9282.13258883249,9252.9953169865,9321.89962800567,9566.19100682555,9710.7449473906,9622.5047111718,9585.58901493098,9576.88081474557,9750.76557710428,9737.22584436925,10055.295618743,10014.0267880156,10343.9119542427,10478.1399524485,10461.6357551163,10386.7359907761,10382.5210953822,10366.6163610984,10117.216842343,10014.3905363312,10035.7384442301,10013.335907686,9849.8634659963,9709.56160709465,9742.46491609515,9558.50485890329,9541.590840842
2,"NT",802.810219472478,814.915225577049,805.629402612597,813.259789070579,818.665921766222,835.684450229653,800.476950201121,791.747783261039,865.19693092789,862.343901553799,882.488631761873,874.714914470188,897.944759860142,929.114833882629,890.5191664402,959.94627147014,1029.33333129561,1124.89910157584,1069.21916036165,1055.9148142345,1123.4131628977,1128.07318409908,1097.2776873449,1113.82460856594,1194.90945052765,1204.87566471329,1231.27078990309,1278.78532713988,1338.71247916197,1403.0309925136,1406.17888801307,1426.79911040587
2,"QLD",5300.7148834935,5295.02803492339,5337.34939439546,5363.30745499679,5327.47718479384,5408.37565244317,5508.83885510882,5569.9522763676,5629.275836838,5617.18560140981,5673.77085228619,5537.6136885284,5455.7913580304,5423.78577958876,5527.28925292012,5556.68585564446,5584.89967266394,5549.41475415305,5702.3527683601,5624.98592191711,5546.23595438506,5587.53432439349,5710.72950270502,5617.7993623443,5563.7675518337,5448.7857343889,5551.442343954,5601.03494267541,5650.33393516065,5629.72547568292,5642.66150158058,5635.32605816951
2,"SA",1502.11542159043,1563.42110231822,1541.24099540255,1552.66237272321,1575.98011300791,1563.94695564462,1594.37360705529,1622.8210948945,1674.57100267481,1715.91964019563,1789.62995356714,1823.59471283476,1851.87722993011,1897.06804554971,1929.04869013345,1974.92007629225,1956.4283052676,1951.3905322607,1991.26546411177,2011.65863296481,1992.5585306271,1957.21342780802,1995.59132112756,2007.54807614398,1999.9528721814,2019.77096673922,2029.12823039045,2060.22702230177,2071.66028696659,2120.27904549241,2150.44226640959,2112.7378776417
2,"TAS",503.362487741178,546.799313012023,547.54934372441,536.002135442213,482.653543234315,497.799406772394,510.546910992667,548.997074330454,511.181734551644,527.800444504095,536.549966651915,538.997521983553,530.649514842998,539.801864881866,542.550014963472,526.002775556043,491.648142570025,531.799419254296,532.548339267587,523.004612461689,470.651664203844,473.80075214024,484.546316420434,498.002267373943,454.650459001813,474.801174363799,483.546852172642,531.997263733421,491.650683328872,528.799687168778,518.552879584783,498.999791053757
2,"VIC",3505.73837964257,3656.07365819734,3706.29201106441,3763.67496483445,3572.1370469792,3662.14544889056,3774.56819946315,4028.74876566509,3987.00452516201,4140.37739827849,4233.45030279341,4257.36129691523,4170.78710902057,4221.68147939655,4280.22914311672,4361.86448247068,4282.32104541552,4315.54324314247,4410.02452632463,4460.96298746011,4423.68159750916,4584.65939546203,4663.78292899791,4635.18716317841,4518.74684505748,4610.57162231815,4736.54330223204,4834.89036381659,4763.32925208004,4896.61133907012,4995.29986621423,4995.81987024395
2,"WA",3417.72843689952,3458.20563242131,3599.05961186269,3464.46748829978,3441.28791780471,3482.18802793497,3526.18281913166,3582.16505330509,3639.16436544828,3619.27650739811,3764.03143354169,3888.0711074315,3939.18425006917,3796.46501996091,3770.27722773061,3875.08021666299,3995.06393789594,4027.198267983,4223.95844294932,4577.74614443071,4818.93975648906,4874.22814039217,4886.2913952806,4781.4569140255,4620.52271940841,4645.2330879452,4712.1696277963,4680.31446161164,4773.12602944184,4886.10133322902,5003.10201365738,4988.29964192453
3,"ACT-Female",9.50453328949806,8.79086892593056,9.13540966813742,8.24197768433531,9.31282254610148,10.3634802323183,11.6846521021615,12.0594592266333,12.042516376917,11.1755542475331,10.2706831042575,10.4785012556159,10.9120508664886,13.2167042305054,13.724852653098,13.2333575405824,13.4518115755829,13.323068299583,14.6557555109779,14.4688986057971,14.0503373540672,13.7510447303817,15.2467295102942,14.8914751296734,14.0675520591187,14.3332522073576,14.2382923098515,13.8854421014209,11.9234419651895,11.375359018278,11.2684008253037,12.0467673955168
