Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
1,Aggregated,7548.88818359375,7670.57763671875,7667.9140625,7779.38427734375,7743.4052734375,7824.068359375,7690.22119140625,7668.38037109375,7581.8095703125,7557.8359375,7491.056640625,7484.34130859375,7535.13427734375,7537.6787109375,7502.4580078125,7550.0966796875,7532.185546875,7584.03564453125,7598.6708984375,7673.69384765625,7712.15673828125,7793.2412109375,7836.48779296875,7940.1064453125,7926.939453125,7986.74365234375,8005.984375,8085.41259765625,8107.3046875,8160.67529296875,8153.85498046875,8223.6962890625,8242.37890625,8256.986328125,8240.220703125,8301.8583984375,8424.2587890625,8491.59765625,8490.068359375,8554.916015625,8585.7919921875,8634.6328125,8655.0634765625,8738.8798828125,8758.87109375,8834.458984375,8818.6708984375,8892.6328125,8965.03125,9020.6923828125,9021.2626953125,9113.9853515625,9140.7646484375,9201.1728515625,9203.0048828125,9253.693359375,9287.7529296875,9305.478515625,9301.9228515625,9362.345703125,9486.802734375,9550.6181640625,9531.87109375,9633.9560546875,9647.224609375,9717.111328125,9695.953125,9782.7626953125,9806.1171875,9841.30859375,9810.2939453125,9884.10546875,10174.791015625,10252.185546875,10221.275390625,10310.26171875,10337.7763671875,10379.439453125,10341.5654296875,10427.3076171875,10467.90234375,10503.3134765625,10470.7236328125,10505.7138671875,10880.6572265625,10930.6611328125,10893.3701171875,10976.876953125,11025.498046875,11067.3623046875,11065.873046875,11142.033203125,11207.4130859375,11249.255859375,11222.2841796875,11321.62890625,11437.134765625,11493.154296875,11444.1103515625,11565.771484375,11611.4970703125,11664.8427734375,11635.326171875,11748.8017578125,11793.921875,11824.0830078125,11808.0927734375,11887.189453125
2,Clerical and Administrative Workers,999.8638916015625,1020.2022094726562,1009.0537719726562,1026.2706298828125,1018.5698852539062,1029.6585693359375,1008.0686645507812,1011.8306274414062,986.5156860351562,979.4876708984375,962.0709228515625,958.5413818359375,1003.1607666015625,1000.0007934570312,997.320068359375,996.4483032226562,1000.2310180664062,1002.1651611328125,996.9010620117188,1004.3174438476562,1010.8507690429688,1011.78271484375,1009.8334350585938,1019.4802856445312,1068.2093505859375,1078.028564453125,1076.431640625,1082.0540771484375,1076.3193359375,1080.213623046875,1071.690673828125,1079.2882080078125,1080.0711669921875,1082.2850341796875,1075.2696533203125,1079.3233642578125,1109.210205078125,1113.3115234375,1107.8309326171875,1116.10888671875,1114.2425537109375,1117.3038330078125,1113.3787841796875,1121.610595703125,1124.336181640625,1123.4322509765625,1117.2684326171875,1135.904541015625,1205.1868896484375,1215.53076171875,1211.9595947265625,1221.58349609375,1219.8936767578125,1227.512939453125,1217.93701171875,1215.0074462890625,1219.0501708984375,1215.9415283203125,1210.9765625,1223.6197509765625,1227.8502197265625,1225.923828125,1218.0185546875,1223.3310546875,1232.8095703125,1238.636474609375,1225.9638671875,1236.4930419921875,1246.6856689453125,1239.5880126953125,1242.7801513671875,1237.5703125,1266.075927734375,1269.53662109375,1261.4434814453125,1273.4425048828125,1272.6949462890625,1278.119873046875,1277.7562255859375,1270.6453857421875,1274.2908935546875,1276.1343994140625,1270.940185546875,1266.9862060546875,1291.7081298828125,1297.48779296875,1287.5589599609375,1295.4869384765625,1302.0594482421875,1297.4814453125,1294.2752685546875,1288.5867919921875,1294.8780517578125,1298.3267822265625,1292.12060546875,1297.6265869140625,1347.8580322265625,1353.1593017578125,1346.014892578125,1355.7542724609375,1352.683349609375,1353.829345703125,1345.6614990234375,1347.1378173828125,1353.0732421875,1342.8939208984375,1344.0941162109375,1339.0191650390625
2,Community and Personal Service Workers,433.1302795410156,441.9220275878906,441.15081787109375,446.7060852050781,443.4609680175781,451.775146484375,450.147216796875,456.45538330078125,449.7626647949219,449.56268310546875,449.8621520996094,455.6923828125,484.6686096191406,490.0884094238281,490.5898742675781,494.8165588378906,484.8109130859375,491.8720703125,491.28448486328125,496.65289306640625,493.3512268066406,499.2672424316406,495.6992492675781,505.94183349609375,539.768310546875,545.2778930664062,546.4943237304688,556.083984375,550.6118774414062,562.81103515625,560.8108520507812,577.6093139648438,566.4641723632812,576.9880981445312,581.33984375,588.732666015625,650.9623413085938,664.754150390625,659.1605224609375,673.302490234375,664.9810791015625,671.4336547851562,672.958740234375,686.781005859375,675.08837890625,685.3935546875,678.8394165039062,691.8404541015625,709.32763671875,712.5521240234375,712.095458984375,720.9369506835938,712.5462036132812,716.6102905273438,718.3211669921875,724.7301025390625,714.0629272460938,722.7147216796875,722.6535034179688,726.8652954101562,786.2158813476562,796.1065673828125,792.0303344726562,801.762451171875,799.422119140625,807.9041748046875,805.0609741210938,806.1541748046875,803.5603637695312,808.5955810546875,808.556884765625,808.7144775390625,862.442626953125,873.38525390625,870.1619262695312,880.3119506835938,877.9852294921875,877.3491821289062,872.1787719726562,877.79443359375,874.2581787109375,874.9962158203125,879.6411743164062,870.6341552734375,1008.5040893554688,1016.4951782226562,1011.326416015625,1017.4550170898438,1019.4127807617188,1020.7295532226562,1014.5300903320312,1025.0352783203125,1012.5948486328125,1024.74755859375,1023.9088745117188,1029.3685302734375,1079.9964599609375,1095.1593017578125,1086.394775390625,1093.5059814453125,1090.1204833984375,1092.8397216796875,1083.17138671875,1081.73388671875,1085.3353271484375,1081.9971923828125,1073.3487548828125,1079.52197265625
2,Labourers,1034.229248046875,1051.639892578125,1041.91064453125,1067.2899169921875,1057.0784912109375,1065.35302734375,1042.8668212890625,1040.0406494140625,1020.7703857421875,1016.5457763671875,999.827880859375,996.8949584960938,991.1464233398438,986.6389770507812,976.5262451171875,987.3615112304688,986.9205932617188,993.608154296875,984.1699829101562,997.8969116210938,1013.8330688476562,1021.514892578125,1017.9715576171875,1032.6920166015625,1029.249755859375,1037.442138671875,1024.144775390625,1043.34326171875,1039.7662353515625,1048.561279296875,1041.21337890625,1059.32080078125,1055.69091796875,1052.414306640625,1047.9178466796875,1058.4053955078125,1048.941162109375,1044.20751953125,1039.09619140625,1049.5247802734375,1049.9991455078125,1052.312255859375,1047.8992919921875,1050.131103515625,1055.91357421875,1064.5865478515625,1060.1260986328125,1071.5291748046875,1066.752685546875,1067.0445556640625,1066.233642578125,1074.0682373046875,1076.1292724609375,1081.7325439453125,1073.749267578125,1073.9793701171875,1082.0928955078125,1077.1741943359375,1075.0191650390625,1087.52099609375,1094.713134765625,1099.66796875,1100.0675048828125,1099.5146484375,1104.227783203125,1104.9429931640625,1096.6666259765625,1103.335205078125,1106.240478515625,1107.5452880859375,1102.0921630859375,1103.4610595703125,1132.103759765625,1124.3675537109375,1125.1126708984375,1129.7188720703125,1132.761474609375,1129.552001953125,1129.376220703125,1133.4873046875,1132.5452880859375,1133.765869140625,1126.0457763671875,1122.455810546875,1152.4095458984375,1154.9127197265625,1147.4737548828125,1151.6654052734375,1156.1778564453125,1159.08984375,1146.897216796875,1148.9976806640625,1158.6409912109375,1161.160400390625,1151.6806640625,1158.9205322265625,1149.1881103515625,1145.6622314453125,1132.553466796875,1138.7879638671875,1154.2294921875,1151.5511474609375,1139.767578125,1144.054931640625,1156.6358642578125,1157.41064453125,1147.468017578125,1155.552734375
2,Machinery Operators and Drivers,607.5233154296875,620.0512084960938,614.5899047851562,627.2326049804688,619.5521850585938,629.0813598632812,617.2986450195312,621.02880859375,610.5045166015625,608.3961181640625,604.2522583007812,609.4547729492188,561.9805297851562,558.3175659179688,556.6386108398438,554.2218017578125,551.7461547851562,553.486083984375,551.9743041992188,554.6030883789062,559.8991088867188,559.885986328125,560.631591796875,568.0774536132812,586.1141357421875,585.8701782226562,587.195068359375,596.6435546875,589.6627197265625,598.5783081054688,597.894775390625,609.5008544921875,601.6024780273438,611.5374145507812,605.1844482421875,615.7546997070312,618.5521240234375,623.0537719726562,624.8244018554688,628.4711303710938,619.2745971679688,627.0933837890625,631.1250610351562,634.5233154296875,630.0345458984375,637.6364135742188,639.1981811523438,644.7490844726562,611.82666015625,614.1595458984375,612.0809936523438,614.8599853515625,612.2222900390625,614.5260620117188,614.2235107421875,623.28564453125,620.2683715820312,626.7731323242188,625.63671875,631.3601684570312,620.6681518554688,623.30908203125,628.1198120117188,631.8843383789062,630.1748657226562,630.2521362304688,634.3482055664062,636.5314331054688,634.299072265625,641.3428344726562,641.9093017578125,648.564453125,670.9654541015625,679.8269653320312,674.211669921875,681.363037109375,676.5518188476562,684.1260986328125,691.166259765625,691.8818969726562,689.6163330078125,693.5704345703125,691.5785522460938,702.7435913085938,678.3338012695312,679.8919067382812,682.2793579101562,679.95751953125,677.4191284179688,678.5465087890625,671.5117797851562,675.3306274414062,678.5645141601562,676.7254638671875,677.0805053710938,684.725341796875,760.5596313476562,769.177490234375,758.4064331054688,769.3526611328125,765.67529296875,773.0494995117188,768.4653930664062,773.6412963867188,767.0609130859375,774.2681884765625,768.1752319335938,781.443603515625
2,Managers,931.25146484375,945.869140625,942.7387084960938,956.5960693359375,953.5724487304688,957.0630493164062,944.565185546875,936.5333251953125,919.3638916015625,912.965576171875,902.1918334960938,896.518798828125,951.51513671875,954.50390625,937.7007446289062,943.3961181640625,941.9141235351562,938.9073486328125,931.9426879882812,941.1388549804688,935.4522705078125,937.7268676757812,932.4364624023438,940.0238037109375,995.92919921875,1002.7686157226562,1000.5108642578125,1008.7776489257812,999.0020141601562,1008.317626953125,1006.516845703125,1009.52783203125,1007.6141967773438,1012.3513793945312,1004.281005859375,1011.061767578125,973.8963012695312,977.8523559570312,964.6939086914062,972.70068359375,984.9430541992188,980.6844482421875,973.4273681640625,985.9920043945312,990.6226196289062,988.903564453125,985.22412109375,995.5189208984375,1043.8731689453125,1046.9034423828125,1045.707275390625,1055.865966796875,1055.90625,1057.8975830078125,1044.563232421875,1061.296142578125,1058.4844970703125,1059.97412109375,1052.561279296875,1062.8258056640625,1145.95068359375,1147.11474609375,1135.60595703125,1148.8603515625,1145.15087890625,1150.069091796875,1135.9014892578125,1136.4453125,1135.3035888671875,1141.894775390625,1143.7049560546875,1148.3594970703125,1304.9144287109375,1295.041015625,1288.8214111328125,1307.0823974609375,1307.0413818359375,1302.0157470703125,1297.974609375,1298.392822265625,1295.841064453125,1295.32568359375,1290.403076171875,1292.515380859375,1421.017822265625,1429.342529296875,1421.31982421875,1424.958251953125,1426.8092041015625,1428.0885009765625,1425.696044921875,1424.3594970703125,1424.4786376953125,1416.32373046875,1413.18017578125,1419.4476318359375,1443.16162109375,1448.191650390625,1435.33251953125,1437.2156982421875,1445.3426513671875,1446.1900634765625,1442.0245361328125,1444.08251953125,1453.381591796875,1450.2591552734375,1448.2974853515625,1449.3873291015625
2,Professionals,1155.9119873046875,1173.7371826171875,1165.9205322265625,1183.6204833984375,1176.8377685546875,1185.43115234375,1157.7039794921875,1148.2086181640625,1133.7564697265625,1121.3795166015625,1104.334228515625,1106.073486328125,1272.4810791015625,1272.12158203125,1267.33984375,1267.554931640625,1266.9541015625,1267.7423095703125,1267.14599609375,1270.9622802734375,1268.130859375,1279.757080078125,1264.0020751953125,1270.3907470703125,1335.9249267578125,1339.0408935546875,1343.408935546875,1347.851806640625,1342.752197265625,1344.830078125,1348.653076171875,1357.7059326171875,1355.7938232421875,1359.47314453125,1354.3902587890625,1363.6480712890625,1512.66796875,1517.94677734375,1508.616943359375,1521.6944580078125,1520.4456787109375,1525.88427734375,1518.2244873046875,1525.510009765625,1528.415283203125,1523.943603515625,1516.0772705078125,1507.909912109375,1696.8177490234375,1704.8529052734375,1704.5716552734375,1716.6741943359375,1716.7620849609375,1716.26904296875,1701.7322998046875,1705.7916259765625,1703.5977783203125,1696.0595703125,1677.71728515625,1679.652587890625,1855.6646728515625,1869.28369140625,1850.0692138671875,1854.6864013671875,1865.1025390625,1869.9249267578125,1860.64794921875,1851.7916259765625,1865.5704345703125,1859.483642578125,1855.80322265625,1848.177490234375,2060.25146484375,2072.26171875,2060.107666015625,2055.544677734375,2064.1494140625,2065.719970703125,2061.2900390625,2047.5286865234375,2060.850341796875,2061.69775390625,2053.6875,2043.4517822265625,2324.2333984375,2322.77392578125,2317.834716796875,2328.60107421875,2328.843505859375,2327.394775390625,2316.345703125,2312.96728515625,2319.480224609375,2314.454345703125,2292.83984375,2283.225830078125,2557.6005859375,2558.17236328125,2552.532470703125,2546.40478515625,2568.66552734375,2568.289794921875,2538.3056640625,2543.0400390625,2557.994140625,2564.18505859375,2532.923583984375,2520.010986328125
2,Sales Workers,995.3756103515625,1009.258056640625,1002.735107421875,1019.2320556640625,1010.2664794921875,1012.9404907226562,991.271728515625,984.0214233398438,968.0208740234375,954.8822021484375,952.2107543945312,944.4879760742188,1047.4901123046875,1043.81640625,1039.73095703125,1053.6259765625,1046.6925048828125,1043.7203369140625,1040.1976318359375,1047.799072265625,1048.0091552734375,1050.0257568359375,1050.2115478515625,1055.99169921875,1081.83984375,1090.79736328125,1080.5684814453125,1098.3800048828125,1095.285400390625,1095.22265625,1093.2099609375,1102.65673828125,1099.407470703125,1105.0902099609375,1100.21142578125,1106.6573486328125,1163.648681640625,1170.8643798828125,1155.198486328125,1170.06640625,1175.4344482421875,1174.3482666015625,1165.597412109375,1175.7926025390625,1180.683349609375,1182.27587890625,1168.897705078125,1183.6502685546875,1218.90087890625,1215.86083984375,1212.5220947265625,1222.0213623046875,1228.13134765625,1229.1424560546875,1223.2445068359375,1229.552001953125,1231.35888671875,1237.15185546875,1232.8038330078125,1236.6390380859375,1279.6639404296875,1281.8465576171875,1281.73974609375,1282.4798583984375,1289.2203369140625,1291.585693359375,1282.531005859375,1285.7025146484375,1286.276611328125,1282.524169921875,1272.30419921875,1274.447021484375,1333.51708984375,1324.642333984375,1327.7540283203125,1334.9329833984375,1343.9091796875,1337.1944580078125,1333.5443115234375,1328.3797607421875,1332.72998046875,1332.8299560546875,1327.785400390625,1325.381591796875,1375.91064453125,1376.686279296875,1365.326171875,1365.4254150390625,1371.8326416015625,1380.173095703125,1373.386962890625,1369.884521484375,1381.929443359375,1371.6219482421875,1364.5374755859375,1371.5302734375,1394.307861328125,1399.79541015625,1384.8843994140625,1399.919677734375,1400.1121826171875,1401.1707763671875,1394.8203125,1399.6578369140625,1406.7257080078125,1408.5,1401.4293212890625,1402.93408203125
2,Technicians and Trades Workers,1326.7923583984375,1339.596435546875,1330.7342529296875,1355.2076416015625,1353.7098388671875,1358.544921875,1325.23974609375,1314.691650390625,1295.3890380859375,1285.066650390625,1260.9398193359375,1264.3546142578125,1274.5689697265625,1275.4530029296875,1269.66259765625,1278.52978515625,1295.992431640625,1291.81005859375,1292.7529296875,1301.770263671875,1320.1746826171875,1329.88427734375,1333.55908203125,1345.8521728515625,1299.614990234375,1294.9735107421875,1294.9307861328125,1307.849853515625,1311.4923095703125,1304.813720703125,1299.2198486328125,1308.4801025390625,1313.6614990234375,1312.59814453125,1308.9544677734375,1311.5938720703125,1330.6053466796875,1337.2755126953125,1322.642578125,1331.5169677734375,1341.134521484375,1345.8702392578125,1339.038330078125,1346.3345947265625,1352.1270751953125,1358.5013427734375,1348.54150390625,1362.3873291015625,1372.654541015625,1376.106689453125,1379.80517578125,1380.946044921875,1382.31396484375,1386.32666015625,1383.2757568359375,1391.9505615234375,1392.1866455078125,1389.2125244140625,1394.5723876953125,1391.4248046875,1416.3643798828125,1419.28759765625,1409.6002197265625,1417.2470703125,1418.9921875,1422.2041015625,1415.419677734375,1420.368408203125,1422.2454833984375,1417.7178955078125,1414.2774658203125,1422.1639404296875,1557.729736328125,1557.915283203125,1544.9521484375,1558.3309326171875,1558.697021484375,1562.9525146484375,1544.0697021484375,1552.0672607421875,1555.0721435546875,1561.400146484375,1541.7037353515625,1533.07958984375,1589.931884765625,1595.189697265625,1577.6259765625,1587.34423828125,1608.8900146484375,1602.4951171875,1589.725830078125,1594.47314453125,1620.9989013671875,1613.6737060546875,1604.462158203125,1618.9007568359375,1676.8624267578125,1679.7164306640625,1664.9659423828125,1676.628173828125,1689.860595703125,1679.8116455078125,1667.728759765625,1672.8502197265625,1694.5487060546875,1683.4425048828125,1671.009521484375,1666.1112060546875
3,Clerical and Administrative Workers-Full time,740.8870849609375,750.5958862304688,741.1943969726562,754.9677124023438,758.364501953125,765.759521484375,742.6732788085938,743.4495239257812,736.9151611328125,735.0848999023438,717.7841186523438,724.4258422851562,719.5026245117188,713.7717895507812,708.0469360351562,708.1453247070312,715.4393310546875,707.6897583007812,705.331298828125,712.5407104492188,719.1493530273438,720.27001953125,722.3775634765625,719.6724243164062,738.6700439453125,738.37890625,740.1227416992188,736.9046630859375,737.7821655273438,747.5927734375,739.3365478515625,744.0975341796875,746.9334716796875,751.031982421875,745.5706787109375,746.1516723632812,745.773193359375,743.6102905273438,736.92822265625,749.6790771484375,754.4352416992188,752.9266967773438,746.3854370117188,754.0647583007812,764.5540161132812,765.4986572265625,759.2201538085938,768.2507934570312,798.8226318359375,796.4387817382812,801.9578857421875,808.076904296875,810.0889892578125,816.7454223632812,811.7000732421875,814.368408203125,815.278076171875,817.2990112304688,812.96826171875,812.1530151367188,777.8672485351562,760.5859985351562,762.4523315429688,766.4110717773438,774.4158935546875,769.2431030273438,770.6344604492188,770.824462890625,780.4422607421875,770.3040771484375,770.8214721679688,770.9932861328125,811.9790649414062,807.9342651367188,809.6937866210938,813.134765625,822.882080078125,815.793701171875,811.677001953125,809.090087890625,823.298828125,817.7559204101562,814.3388061523438,808.3919677734375,818.02294921875,810.065185546875,800.931396484375,802.1638793945312,823.5674438476562,807.3056640625,800.530517578125,801.325439453125,824.9693603515625,810.2963256835938,804.589599609375,801.138916015625,861.0081787109375,858.81298828125,848.5023193359375,849.7376708984375,863.8316040039062,854.7562866210938,850.9034423828125,850.2337036132812,862.9261474609375,858.5675659179688,851.1681518554688,842.1795654296875
