Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
1,Aggregated,7538.80322265625,7673.9453125,7646.2373046875,7800.880859375,7737.26708984375,7834.314453125,7704.98193359375,7690.92138671875,7595.62255859375,7593.78955078125,7461.47998046875,7453.4931640625,7517.1123046875,7520.89892578125,7446.29736328125,7514.748046875,7476.44482421875,7542.3271484375,7545.6083984375,7640.1357421875,7685.33154296875,7764.60302734375,7817.0576171875,7920.91357421875,7929.50341796875,8030.0966796875,8013.08642578125,8117.47900390625,8135.6875,8190.509765625,8165.78662109375,8239.6640625,8247.4658203125,8298.41796875,8277.2392578125,8337.232421875,8429.6982421875,8482.375,8458.79296875,8545.0556640625,8574.900390625,8641.2138671875,8641.3505859375,8756.4931640625,8782.169921875,8848.359375,8843.7578125,8940.7490234375,8953.7724609375,9025.4853515625,9028.615234375,9136.490234375,9168.70703125,9214.31640625,9212.763671875,9299.673828125,9327.400390625,9385.5419921875,9364.7802734375,9440.8388671875,9480.7216796875,9558.8349609375,9531.798828125,9642.6826171875,9711.7880859375,9781.3779296875,9769.951171875,9868.9814453125,9916.8525390625,9984.6123046875,9952.8896484375,10061.623046875,10188.4501953125,10254.8720703125,10221.2578125,10330.6435546875,10380.4521484375,10459.0107421875,10427.4150390625,10529.0078125,10583.52734375,10664.4716796875,10641.6884765625,10770.65625,10935.912109375,10997.2470703125,10971.939453125,11113.8935546875,11172.5166015625,11246.1953125,11244.873046875,11377.9306640625,11442.2265625,11530.3583984375,11497.4189453125,11640.08203125
2,Clerical and Administrative Workers,1019.3759155273438,1037.2799072265625,1041.4208984375,1059.7724609375,1060.939697265625,1079.343505859375,1062.072021484375,1063.5975341796875,1051.26171875,1052.362548828125,1043.4591064453125,1047.981689453125,1009.591064453125,1017.8123779296875,1008.4363403320312,1013.3828735351562,1018.3196411132812,1023.449951171875,1019.803466796875,1026.34619140625,1037.267333984375,1044.4273681640625,1047.2264404296875,1057.38525390625,1081.5574951171875,1092.60791015625,1095.9188232421875,1102.333984375,1113.0335693359375,1119.49951171875,1125.7425537109375,1141.1632080078125,1132.218017578125,1151.0849609375,1148.334228515625,1159.6715087890625,1123.9248046875,1133.5230712890625,1133.5447998046875,1152.55126953125,1156.23681640625,1168.4534912109375,1170.733642578125,1180.9921875,1189.9622802734375,1196.48046875,1198.0062255859375,1219.69189453125,1226.4090576171875,1238.8553466796875,1240.496826171875,1256.791259765625,1257.7291259765625,1271.7884521484375,1276.6944580078125,1290.0506591796875,1287.4527587890625,1305.6910400390625,1302.4786376953125,1312.61083984375,1246.0548095703125,1251.302978515625,1261.508056640625,1273.990966796875,1285.473388671875,1293.1650390625,1289.88134765625,1319.561279296875,1323.0777587890625,1329.900634765625,1331.71728515625,1347.6265869140625,1285.7861328125,1294.6429443359375,1300.991455078125,1311.6226806640625,1324.3294677734375,1332.6326904296875,1331.438720703125,1356.5115966796875,1360.5087890625,1364.50244140625,1368.42626953125,1376.4613037109375,1319.541259765625,1330.4051513671875,1328.017822265625,1353.9154052734375,1361.3470458984375,1371.633056640625,1369.85888671875,1392.8304443359375,1406.540283203125,1421.1365966796875,1420.398193359375,1436.45947265625
2,Community and Personal Service Workers,443.1111755371094,452.606201171875,456.326416015625,470.9109802246094,466.9833068847656,477.87335205078125,475.49957275390625,482.3396911621094,467.843017578125,477.8845520019531,483.1640930175781,490.3408508300781,485.85479736328125,496.2922058105469,497.2972106933594,508.05902099609375,499.28997802734375,506.8067321777344,509.349609375,517.7396850585938,514.9185791015625,521.8236694335938,521.0180053710938,536.5056762695312,542.9684448242188,552.1292724609375,556.6165161132812,567.552490234375,562.215576171875,569.8197021484375,577.409912109375,589.8318481445312,588.0776977539062,599.8955688476562,599.6774291992188,613.5760498046875,659.9639282226562,671.0206909179688,677.35888671875,692.6513061523438,684.8217163085938,698.0693969726562,703.02685546875,714.4976806640625,712.52587890625,728.9406127929688,729.9457397460938,743.7256469726562,717.9537963867188,726.912841796875,726.09326171875,738.4879760742188,741.6199340820312,749.4071044921875,754.5374755859375,762.9342651367188,758.1906127929688,773.9835815429688,768.0311279296875,790.971435546875,798.6035766601562,808.4935913085938,809.6687622070312,818.952392578125,821.000732421875,832.22900390625,830.6272583007812,847.0165405273438,842.49462890625,853.7109375,854.9261474609375,860.6119995117188,876.1972045898438,893.2088012695312,890.538330078125,903.6790161132812,905.4530639648438,911.790283203125,918.8495483398438,926.6791381835938,923.9508666992188,937.0576782226562,939.68115234375,947.792236328125,1017.8782348632812,1034.623779296875,1032.878662109375,1055.0836181640625,1054.4830322265625,1068.336181640625,1071.1781005859375,1086.185546875,1087.6806640625,1095.0509033203125,1097.5081787109375,1112.1407470703125
2,Labourers,1059.0821533203125,1076.441650390625,1074.4337158203125,1104.86669921875,1102.8795166015625,1115.554931640625,1093.848388671875,1103.084228515625,1087.5645751953125,1086.14697265625,1083.1915283203125,1092.169189453125,998.6853637695312,1001.0663452148438,994.765625,1012.3896484375,1009.3034057617188,1021.9051513671875,1014.042724609375,1036.4298095703125,1042.46630859375,1058.135986328125,1058.0992431640625,1076.418212890625,1037.93310546875,1046.2091064453125,1049.7181396484375,1061.660888671875,1061.2559814453125,1071.514404296875,1080.2030029296875,1092.7244873046875,1092.4188232421875,1107.098388671875,1102.563720703125,1120.4613037109375,1061.100341796875,1070.48046875,1067.6949462890625,1085.6148681640625,1093.2918701171875,1100.537109375,1104.4158935546875,1115.2666015625,1128.786865234375,1138.7333984375,1141.8758544921875,1156.6474609375,1080.3433837890625,1093.2635498046875,1088.87353515625,1103.6744384765625,1108.6116943359375,1123.51123046875,1123.635986328125,1130.4180908203125,1139.5848388671875,1152.1375732421875,1148.65234375,1176.6695556640625,1109.2296142578125,1116.40087890625,1117.961181640625,1135.4097900390625,1139.9034423828125,1148.6971435546875,1149.6328125,1165.2750244140625,1168.23095703125,1174.693603515625,1176.0567626953125,1193.5897216796875,1143.6553955078125,1150.9874267578125,1150.9326171875,1160.26904296875,1173.1561279296875,1182.854248046875,1186.9410400390625,1209.799560546875,1215.7271728515625,1227.01513671875,1226.5677490234375,1240.6409912109375,1172.5269775390625,1175.1905517578125,1176.1644287109375,1192.787353515625,1204.252685546875,1213.9898681640625,1210.5574951171875,1224.4603271484375,1240.6900634765625,1240.673828125,1243.3797607421875,1263.498291015625
2,Machinery Operators and Drivers,620.6830444335938,633.1983032226562,634.4326171875,655.152587890625,655.0773315429688,666.0338745117188,656.7797241210938,665.3800659179688,651.7125854492188,658.2232666015625,658.9689331054688,666.8392333984375,567.0223388671875,571.88037109375,568.295654296875,574.1591186523438,568.2288818359375,574.4666748046875,577.9293212890625,582.1925048828125,582.0364379882812,590.3401489257812,590.2299194335938,602.9107666015625,586.4535522460938,592.852783203125,599.4866333007812,609.7233276367188,608.270751953125,617.4592895507812,621.4581909179688,631.7359619140625,630.5767211914062,640.3339233398438,648.4373779296875,657.8010864257812,625.6560668945312,632.489501953125,635.0157470703125,647.0227661132812,642.2438354492188,650.1415405273438,652.8703002929688,664.3670654296875,664.5651245117188,674.521240234375,679.829833984375,690.892333984375,619.7854614257812,626.3585205078125,624.7322998046875,635.7225341796875,633.9513549804688,638.0029296875,639.0528564453125,645.1802368164062,649.2035522460938,656.2349243164062,655.3825073242188,670.4278564453125,625.912841796875,634.3588256835938,636.2922973632812,647.3152465820312,647.4767456054688,654.3886108398438,655.0328369140625,673.1213989257812,664.845703125,679.3077392578125,678.11181640625,694.9929809570312,678.1434326171875,688.2841796875,687.981689453125,698.669677734375,697.8468017578125,707.2633056640625,707.10986328125,724.2731323242188,718.9957275390625,737.877685546875,737.5565185546875,747.7922973632812,687.8611450195312,697.7522583007812,694.6233520507812,698.9051513671875,704.4981689453125,707.9649658203125,709.4486694335938,725.1010131835938,724.3948364257812,726.64013671875,726.247314453125,740.9070434570312
2,Managers,952.2265014648438,967.8436279296875,967.4301147460938,991.804443359375,989.9671020507812,1002.8413696289062,985.3759155273438,988.5825805664062,974.3978271484375,981.35400390625,973.4336547851562,972.7193603515625,960.1268310546875,964.865234375,959.3204345703125,974.4315795898438,967.8394165039062,972.6302490234375,973.37255859375,986.552978515625,983.4287719726562,991.8070068359375,988.7891235351562,1000.1221313476562,1009.832275390625,1016.5447387695312,1022.85986328125,1040.91064453125,1042.30810546875,1050.7235107421875,1049.2283935546875,1064.4241943359375,1063.6495361328125,1075.3182373046875,1072.1107177734375,1085.049072265625,986.1719970703125,991.4092407226562,992.7557983398438,1007.5838623046875,1010.384033203125,1026.7991943359375,1022.6792602539062,1036.2711181640625,1043.1954345703125,1051.835205078125,1056.939453125,1075.3487548828125,1057.7420654296875,1067.6527099609375,1068.8426513671875,1085.1082763671875,1091.7822265625,1097.149658203125,1095.779541015625,1109.343994140625,1105.7960205078125,1115.7176513671875,1114.1055908203125,1141.43408203125,1160.6026611328125,1171.2864990234375,1168.8111572265625,1185.8375244140625,1193.01416015625,1197.373291015625,1198.239013671875,1209.8343505859375,1218.02978515625,1225.2122802734375,1224.14013671875,1232.57177734375,1319.994873046875,1327.0618896484375,1334.3624267578125,1353.1978759765625,1365.5689697265625,1374.19921875,1368.402587890625,1392.2586669921875,1389.260009765625,1397.53076171875,1393.479248046875,1414.5426025390625,1454.4901123046875,1464.251708984375,1470.2943115234375,1492.6939697265625,1500.5390625,1506.684326171875,1514.6712646484375,1534.64111328125,1544.1912841796875,1558.0882568359375,1552.15966796875,1552.3148193359375
2,Professionals,1179.859619140625,1203.224853515625,1203.4656982421875,1227.4345703125,1228.4854736328125,1246.03466796875,1218.2977294921875,1227.409912109375,1206.02685546875,1204.55517578125,1198.7440185546875,1201.624755859375,1278.30419921875,1282.2054443359375,1284.2950439453125,1290.146484375,1292.1612548828125,1298.1083984375,1298.8590087890625,1304.9005126953125,1305.7730712890625,1315.0081787109375,1316.583251953125,1328.2386474609375,1345.3045654296875,1357.7784423828125,1367.5072021484375,1379.044921875,1379.4493408203125,1396.346435546875,1402.0111083984375,1418.70263671875,1421.70263671875,1432.9444580078125,1430.3392333984375,1449.0628662109375,1530.68359375,1556.69384765625,1553.8765869140625,1576.8184814453125,1584.0556640625,1591.263427734375,1598.163330078125,1608.3604736328125,1617.6090087890625,1626.8743896484375,1628.4063720703125,1641.827392578125,1719.6514892578125,1741.004150390625,1743.3475341796875,1764.0863037109375,1775.4903564453125,1794.6514892578125,1795.8543701171875,1813.435302734375,1823.972900390625,1840.069580078125,1843.6998291015625,1838.890869140625,1893.5535888671875,1912.4227294921875,1919.4879150390625,1940.735595703125,1961.6650390625,1971.6416015625,1984.70947265625,1999.41259765625,2013.5965576171875,2020.2032470703125,2023.9588623046875,2046.3267822265625,2108.7060546875,2137.472900390625,2140.580322265625,2165.579833984375,2187.59375,2214.767822265625,2210.449951171875,2230.73291015625,2258.94140625,2264.1416015625,2266.689208984375,2291.419189453125,2376.45654296875,2401.667236328125,2412.035400390625,2440.682861328125,2471.012939453125,2487.89794921875,2494.87841796875,2515.009521484375,2549.351318359375,2553.72314453125,2550.968994140625,2575.077880859375
2,Sales Workers,1013.7791748046875,1028.4300537109375,1034.654296875,1060.0064697265625,1059.142333984375,1068.6729736328125,1052.8037109375,1058.544189453125,1044.81103515625,1043.9056396484375,1042.898681640625,1042.239990234375,1053.6180419921875,1058.434814453125,1058.638916015625,1061.8212890625,1060.0255126953125,1065.947265625,1060.8380126953125,1074.9588623046875,1075.7147216796875,1085.890869140625,1089.0115966796875,1108.3299560546875,1096.191162109375,1111.62255859375,1103.91015625,1126.7901611328125,1126.6522216796875,1143.78076171875,1139.6168212890625,1155.0758056640625,1156.46337890625,1176.610107421875,1177.63623046875,1190.1558837890625,1181.0103759765625,1190.9481201171875,1188.7781982421875,1200.0037841796875,1204.8907470703125,1220.8016357421875,1217.600341796875,1235.1611328125,1234.6854248046875,1246.470458984375,1250.43408203125,1264.4765625,1227.831787109375,1238.436279296875,1240.531494140625,1254.9361572265625,1260.806396484375,1269.4539794921875,1269.9671630859375,1289.955078125,1289.006591796875,1303.4114990234375,1303.3394775390625,1316.107177734375,1297.1920166015625,1312.4215087890625,1313.353515625,1335.3328857421875,1344.3822021484375,1351.9481201171875,1353.0281982421875,1376.9813232421875,1378.1513671875,1391.6214599609375,1392.948486328125,1404.74853515625,1346.849365234375,1365.9300537109375,1365.2481689453125,1385.609375,1393.2095947265625,1410.550048828125,1406.9781494140625,1421.4669189453125,1435.3751220703125,1445.84912109375,1440.2506103515625,1457.0164794921875,1385.800048828125,1402.99560546875,1407.6634521484375,1421.2247314453125,1435.714111328125,1447.42626953125,1447.80712890625,1466.5283203125,1477.600341796875,1493.3924560546875,1490.1527099609375,1505.6962890625
2,Technicians and Trades Workers,1345.86572265625,1372.341552734375,1375.6055908203125,1392.8253173828125,1396.567138671875,1412.6300048828125,1391.515869140625,1379.6385498046875,1367.8836669921875,1367.3992919921875,1355.2042236328125,1351.3280029296875,1289.4132080078125,1291.09716796875,1294.165771484375,1302.178955078125,1317.622802734375,1325.1319580078125,1327.184814453125,1347.9537353515625,1361.79833984375,1378.1661376953125,1381.6597900390625,1413.7515869140625,1312.73193359375,1319.8563232421875,1317.8421630859375,1343.2293701171875,1351.6617431640625,1364.0389404296875,1364.7083740234375,1381.4359130859375,1384.4127197265625,1393.1314697265625,1400.2777099609375,1415.892578125,1347.0615234375,1360.5457763671875,1367.7735595703125,1381.6290283203125,1396.2919921875,1397.7335205078125,1405.6025390625,1427.6827392578125,1437.4593505859375,1451.1376953125,1451.239501953125,1466.4207763671875,1390.5662841796875,1401.9228515625,1414.4195556640625,1428.29443359375,1438.8314208984375,1451.857666015625,1455.372802734375,1482.569091796875,1487.638916015625,1502.068359375,1501.9771728515625,1509.5562744140625,1433.4151611328125,1448.065673828125,1452.882080078125,1463.800537109375,1478.703125,1484.3154296875,1488.239501953125,1508.4678955078125,1524.80712890625,1528.6954345703125,1521.60498046875,1540.7825927734375,1582.2294921875,1594.558349609375,1600.0020751953125,1621.5172119140625,1636.55810546875,1647.253662109375,1651.379150390625,1665.0556640625,1675.3880615234375,1688.1478271484375,1680.147216796875,1691.5621337890625,1617.6478271484375,1642.3489990234375,1646.6820068359375,1662.187744140625,1697.2923583984375,1707.281494140625,1709.3212890625,1742.6756591796875,1757.924560546875,1775.05029296875,1774.791015625,1799.076171875
3,Clerical and Administrative Workers-Full time,754.293212890625,770.0870361328125,767.80126953125,783.153076171875,795.7293701171875,809.0399780273438,799.7279052734375,811.7969970703125,807.0851440429688,822.8363647460938,816.9261474609375,824.7772216796875,723.2086791992188,722.4407958984375,721.7536010742188,725.3236694335938,734.0232543945312,737.6294555664062,737.84619140625,746.4378051757812,753.9675903320312,754.6948852539062,761.1966552734375,772.1732177734375,744.3314208984375,754.5222778320312,752.8685302734375,760.895263671875,764.613525390625,781.5194091796875,778.150634765625,787.7615356445312,788.423828125,804.007080078125,803.3367919921875,815.6625366210938,764.2919311523438,759.4259643554688,760.9408569335938,779.0018310546875,786.4100952148438,785.0778198242188,790.2755737304688,810.9156494140625,814.9598999023438,816.89697265625,828.55224609375,842.548095703125,806.8338623046875,818.7421875,819.7584838867188,834.2625732421875,835.280517578125,846.8617553710938,852.1165161132812,864.8324584960938,874.1959838867188,890.2974853515625,891.6306762695312,900.712890625,792.2976684570312,785.6149291992188,794.3319702148438,802.93994140625,817.654052734375,824.8682250976562,833.9663696289062,849.96923828125,864.4766235351562,875.4155883789062,882.8364868164062,895.8291625976562,825.0189208984375,819.2267456054688,830.7156982421875,847.89013671875,858.2354736328125,861.482177734375,869.2667236328125,890.8670654296875,901.6892700195312,906.585693359375,909.0613403320312,924.0696411132812,828.544921875,834.1143798828125,824.2632446289062,833.0043334960938,864.8403930664062,869.03857421875,869.4332885742188,881.5358276367188,900.6817016601562,906.9728393554688,918.3048706054688,933.6072998046875
