Level,Description,1,2,3,4,5,6,7,8
1,Aggregated,289159.53125,289159.53125,289159.53125,289159.53125,289159.53125,289159.53125,289159.53125,289159.53125
2,ACT,292.05462646484375,296.38134765625,298.54473876953125,300.7080993652344,318.0150146484375,318.0150146484375,318.0150146484375,315.8516540527344
2,NSW,13669.1826171875,12882.466796875,13275.8251953125,13374.1650390625,13275.8251953125,13669.1826171875,13472.50390625,13472.50390625
2,NT,1489.937744140625,1525.412353515625,1513.5875244140625,1549.0621337890625,1620.0115966796875,1667.3111572265625,1655.486328125,1667.3111572265625
2,QLD,5706.736328125,5651.86376953125,5706.736328125,5651.86376953125,5706.736328125,5706.736328125,5706.736328125,5706.736328125
2,SA,2130.241943359375,2228.8642578125,2228.8642578125,2248.588623046875,2268.313232421875,2307.761962890625,2347.2109375,2366.935302734375
2,TAS,505.51318359375,510.3739013671875,500.6524963378906,505.51318359375,505.51318359375,505.51318359375,505.51318359375,505.51318359375
2,VIC,5066.8232421875,5066.8232421875,5112.0625,5112.0625,5157.30224609375,5202.54150390625,5293.0205078125,5383.49951171875
2,WA,5065.32470703125,5110.9580078125,5110.9580078125,5110.9580078125,5156.591796875,5202.22509765625,5293.4921875,5339.12548828125
3,ACT-Female,15.237048149108887,15.368401527404785,71.8505630493164,19.177663803100586,18.38953971862793,17.864126205444336,16.156524658203125,18.126832962036133
3,ACT-Male,264.1617736816406,268.2257995605469,270.2578125,268.2257995605469,276.3538818359375,284.4819030761719,294.6419677734375,306.8340759277344
3,NSW-Female,639.5820922851562,646.5341186523438,653.486083984375,702.1499633789062,702.1499633789062,681.2939453125,702.1499633789062,702.1499633789062
3,NSW-Male,8499.0341796875,9230.1337890625,9230.1337890625,9230.1337890625,9230.1337890625,9504.2958984375,9595.68359375,9595.68359375
3,NT-Female,83.8819580078125,76.46382904052734,81.5994644165039,83.8819580078125,83.8819580078125,86.73509216308594,86.73509216308594,88.44696807861328
3,NT-Male,1440.54736328125,1485.564453125,1463.055908203125,1519.327392578125,1530.5816650390625,1564.344482421875,1575.5987548828125,1575.5987548828125
3,QLD-Female,494.6656799316406,486.2098693847656,481.9819641113281,477.7540588378906,481.9819641113281,481.9819641113281,494.6656799316406,494.6656799316406
3,QLD-Male,5267.033203125,5267.033203125,5267.033203125,5267.033203125,5267.033203125,5267.033203125,5267.033203125,5267.033203125
3,SA-Female,133.34188842773438,133.34188842773438,134.59982299804688,133.34188842773438,135.85775756835938,135.85775756835938,138.3736572265625,137.11572265625
3,SA-Male,1975.9176025390625,2049.78369140625,2012.850830078125,1994.384033203125,2012.850830078125,2049.78369140625,2068.250244140625,2049.78369140625
3,TAS-Female,48.36876678466797,47.996700286865234,49.48497009277344,47.996700286865234,53.20564270019531,54.32184600830078,54.693912506103516,54.693912506103516
3,TAS-Male,453.3522644042969,466.81817626953125,466.81817626953125,471.3067932128906,457.8409118652344,471.3067932128906,475.7954406738281,471.3067932128906
3,VIC-Female,345.3238220214844,336.1559143066406,330.0439758300781,330.0439758300781,333.0999755859375,348.3797607421875,348.3797607421875,342.2678527832031
3,VIC-Male,4766.73876953125,4851.10595703125,4808.92236328125,4851.10595703125,4851.10595703125,4977.65625,4977.65625,4977.65625
3,WA-Female,470.2755432128906,496.19622802734375,477.68145751953125,477.68145751953125,473.9784851074219,488.7903137207031,496.19622802734375,518.4140014648438
3,WA-Male,4528.50439453125,4570.43505859375,4528.50439453125,4528.50439453125,4528.50439453125,4528.50439453125,4570.43505859375,4654.29638671875
4,ACT-Female-Remanded,3.9919352531433105,5.443548202514648,7.016129016876221,4.89919376373291,5.141129016876221,11.854838371276855,5.443548202514648,5.685483932495117
4,ACT-Female-Sentenced,9.496578216552734,8.717009544372559,8.008309364318848,8.504398345947266,13.536168098449707,10.205278396606445,9.213098526000977,8.150049209594727
4,ACT-Male-Remanded,88.59237670898438,90.92375183105469,81.59823608398438,85.48387145996094,95.58651733398438,100.249267578125,97.91789245605469,97.91789245605469
4,ACT-Male-Sentenced,173.1744842529297,175.68426513671875,173.1744842529297,166.90003967285156,170.6647186279297,176.93914794921875,173.1744842529297,174.42938232421875
4,NSW-Female-Remanded,216.81817626953125,220.90907287597656,227.0454559326172,229.09091186523438,237.27272033691406,241.36363220214844,237.27272033691406,233.18182373046875
4,NSW-Female-Sentenced,471.0263977050781,485.7459411621094,490.6524963378906,500.4655456542969,510.2785949707031,515.1851196289062,510.2785949707031,510.2785949707031
