Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
1,Aggregated,7583.01318359375,7742.09814453125,7724.42236328125,7883.50634765625,7812.80224609375,7918.8583984375,7830.47802734375,7848.154296875,7724.42236328125,7724.42236328125,7636.041015625,7636.041015625,7643.0,7689.0419921875,7643.0,7643.0,7596.95751953125,7689.0419921875,7643.0,7781.12646484375,7781.12646484375,7919.25244140625,7919.25244140625,8057.37939453125,8094.43310546875,8242.9541015625,8242.9541015625,8391.4755859375,8317.21484375,8317.21484375,8317.21484375,8391.4755859375,8391.4755859375,8391.4755859375,8317.21484375,8539.9970703125,8518.4931640625,8595.9345703125,8518.4931640625,8595.9345703125,8595.9345703125,8673.375,8673.375,8828.2568359375,8828.2568359375,8905.697265625,8983.138671875,9060.5791015625,9065.291015625,9065.291015625,9065.291015625,9146.2314453125,9146.2314453125,9227.1708984375,9227.1708984375,9389.05078125,9469.9912109375,9469.9912109375,9469.9912109375,9469.9912109375,9509.7822265625,9595.4560546875,9509.7822265625,9766.8037109375,9852.4775390625,9852.4775390625,9938.150390625,10023.82421875,10023.82421875,10195.171875,10195.171875,10280.845703125,10375.572265625,10466.5859375,10466.5859375,10648.61328125,10739.626953125,10739.626953125,10830.640625,10830.640625,10921.654296875,10921.654296875,10921.654296875,10921.654296875
2,Clerical and Administrative Workers,1027.45654296875,1036.8397216796875,1025.1107177734375,1046.222900390625,1053.26025390625,1053.26025390625,1025.1107177734375,1025.1107177734375,1050.9144287109375,1039.1854248046875,1027.45654296875,994.6153564453125,1004.8729248046875,1011.000244140625,1017.1275024414062,986.4911499023438,1023.2547607421875,1035.50927734375,1023.2547607421875,1047.7637939453125,1060.0184326171875,1072.27294921875,1072.27294921875,1072.27294921875,1089.174072265625,1089.174072265625,1099.07568359375,1099.07568359375,1108.9771728515625,1108.9771728515625,1108.9771728515625,1108.9771728515625,1108.9771728515625,1108.9771728515625,1099.07568359375,1118.8787841796875,1145.697265625,1125.0540771484375,1125.0540771484375,1114.7322998046875,1114.7322998046875,1135.3756103515625,1135.3756103515625,1156.018798828125,1176.6619873046875,1207.626708984375,1197.30517578125,1197.30517578125,1229.5394287109375,1218.7540283203125,1218.7540283203125,1197.1832275390625,1229.5394287109375,1197.1832275390625,1197.1832275390625,1229.5394287109375,1240.3248291015625,1251.1102294921875,1240.3248291015625,1240.3248291015625,1236.4920654296875,1236.4920654296875,1247.8359375,1259.179931640625,1281.8677978515625,1293.2117919921875,1281.8677978515625,1270.52392578125,1293.2117919921875,1315.899658203125,1304.5557861328125,1304.5557861328125,1299.56005859375,1311.374267578125,1299.56005859375,1299.56005859375,1311.374267578125,1311.374267578125,1311.374267578125,1311.374267578125,1346.8167724609375,1335.0025634765625,1323.1884765625,1323.1884765625
2,Community and Personal Service Workers,426.52880859375,476.70867919921875,484.7374572753906,514.8453979492188,486.7446594238281,530.9029541015625,512.8381958007812,527.8921508789062,515.8489990234375,528.895751953125,528.895751953125,515.8489990234375,514.0701293945312,519.5389404296875,535.9454345703125,538.6798706054688,508.601318359375,533.2109985351562,530.4766235351562,549.6175537109375,508.601318359375,541.4142456054688,552.3519287109375,549.6175537109375,553.1513671875,576.1993408203125,571.5897827148438,571.5897827148438,576.1993408203125,594.6377563476562,590.0281372070312,594.6377563476562,590.0281372070312,613.0761108398438,608.4664916992188,617.6856689453125,670.9865112304688,676.2698364257812,670.9865112304688,676.2698364257812,676.2698364257812,702.6866455078125,697.4032592773438,702.6866455078125,702.6866455078125,729.1034545898438,734.3867797851562,734.3867797851562,713.63525390625,737.623046875,743.6199340820312,755.6138305664062,755.6138305664062,767.607666015625,767.607666015625,773.6046142578125,767.607666015625,791.5953979492188,797.5923461914062,797.5923461914062,799.3413696289062,826.6692504882812,819.8372802734375,826.6692504882812,833.5013427734375,853.9972534179688,860.8292236328125,867.6611938476562,874.4931640625,881.3251342773438,874.4931640625,888.1571044921875,893.0867919921875,908.223876953125,908.223876953125,923.3610229492188,930.9295043945312,946.0665893554688,946.0665893554688,953.6350708007812,953.6350708007812,968.7721557617188,968.7721557617188,976.3406982421875
2,Labourers,1048.5579833984375,1080.1851806640625,1058.28955078125,1094.7822265625,1065.588134765625,1092.349365234375,1046.125244140625,1082.6180419921875,1043.6923828125,1036.393798828125,970.7069091796875,999.901123046875,1023.4310913085938,1004.594970703125,973.2012939453125,1010.8736572265625,979.4800415039062,998.316162109375,998.316162109375,1042.2672119140625,1023.4310913085938,1035.988525390625,973.2012939453125,1048.5458984375,1064.8408203125,1074.7926025390625,1044.937255859375,1074.7926025390625,1054.8890380859375,1064.8408203125,1064.8408203125,1074.7926025390625,1054.8890380859375,1074.7926025390625,1074.7926025390625,1094.6962890625,1029.42822265625,1059.7054443359375,1059.7054443359375,1069.7978515625,1059.7054443359375,1059.7054443359375,1069.7978515625,1079.890380859375,1089.9827880859375,1069.7978515625,1089.9827880859375,1089.9827880859375,1071.235107421875,1061.0328369140625,1071.235107421875,1091.6395263671875,1071.235107421875,1081.4373779296875,1071.235107421875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1101.841796875,1101.841796875,1085.9049072265625,1106.5888671875,1116.9307861328125,1116.9307861328125,1127.2728271484375,1116.9307861328125,1085.9049072265625,1116.9307861328125,1106.5888671875,1116.9307861328125,1147.9566650390625,1137.61474609375,1140.1939697265625,1140.1939697265625,1119.0792236328125,1140.1939697265625,1129.6365966796875,1108.52197265625,1129.6365966796875,1150.75146484375,1140.1939697265625,1140.1939697265625,1150.75146484375,1161.3087158203125
2,Machinery Operators and Drivers,610.8876342773438,612.3490600585938,625.5021362304688,625.5021362304688,610.8876342773438,603.5803833007812,599.196044921875,588.9658813476562,587.50439453125,584.5814819335938,572.8898315429688,569.9669189453125,562.5938720703125,555.2874755859375,562.5938720703125,547.9810791015625,547.9810791015625,562.5938720703125,558.940673828125,569.9002685546875,569.9002685546875,577.2067260742188,584.51318359375,588.1663818359375,595.561767578125,601.288330078125,601.288330078125,601.288330078125,601.288330078125,601.288330078125,607.014892578125,595.561767578125,601.288330078125,601.288330078125,601.288330078125,612.741455078125,615.50146484375,615.50146484375,627.0062255859375,655.7679443359375,632.7586059570312,627.0062255859375,615.50146484375,627.0062255859375,621.2538452148438,627.0062255859375,621.2538452148438,609.7491455078125,620.6756591796875,626.5868530273438,620.6756591796875,626.5868530273438,632.498046875,626.5868530273438,620.6756591796875,632.498046875,638.4092407226562,632.498046875,620.6756591796875,620.6756591796875,630.4456176757812,642.569580078125,642.569580078125,654.6934814453125,642.569580078125,648.6315307617188,648.6315307617188,648.6315307617188,648.6315307617188,660.7555541992188,672.8794555664062,672.8794555664062,659.8759765625,659.8759765625,659.8759765625,672.210205078125,659.8759765625,672.210205078125,659.8759765625,690.7113647460938,666.0430297851562,672.210205078125,666.0430297851562,678.3772583007812
2,Managers,1070.62255859375,982.6863403320312,1094.804931640625,1110.1937255859375,1303.6531982421875,973.8927612304688,978.28955078125,989.2815551757812,989.2815551757812,973.8927612304688,980.4879150390625,962.9007568359375,993.582275390625,999.29248046875,993.582275390625,993.582275390625,993.582275390625,993.582275390625,1010.7130126953125,1010.7130126953125,1016.4232177734375,1010.7130126953125,1016.4232177734375,1027.84375,1028.980224609375,1047.5203857421875,1047.5203857421875,1066.060546875,1075.3306884765625,1056.7904052734375,1075.3306884765625,1103.140869140625,1112.4110107421875,1112.4110107421875,1103.140869140625,1121.6810302734375,960.91650390625,989.4585571289062,989.4585571289062,998.9725952148438,998.9725952148438,998.9725952148438,1027.5146484375,1046.542724609375,1056.0567626953125,1018.0006103515625,1027.5146484375,1056.0567626953125,1074.894287109375,1103.9454345703125,1074.894287109375,1123.31298828125,1113.6292724609375,1103.9454345703125,1103.9454345703125,1132.9967041015625,1152.3641357421875,1162.0478515625,1152.3641357421875,1162.0478515625,1160.9415283203125,1171.125244140625,1191.4925537109375,1222.0435791015625,1242.4111328125,1242.4111328125,1242.4111328125,1242.4111328125,1272.962158203125,1272.962158203125,1272.962158203125,1313.6968994140625,1347.3753662109375,1336.239990234375,1336.239990234375,1369.6461181640625,1391.916748046875,1391.916748046875,1391.916748046875,1414.1873779296875,1425.32275390625,1436.4580078125,1436.4580078125,1447.5933837890625
2,Professionals,1185.8441162109375,1322.14794921875,1322.14794921875,1308.517578125,1251.2698974609375,1401.2042236328125,1313.9697265625,1300.3392333984375,1251.2698974609375,1300.3392333984375,1251.2698974609375,1251.2698974609375,1265.0113525390625,1294.092041015625,1315.9024658203125,1315.9024658203125,1257.7410888671875,1344.983154296875,1315.9024658203125,1344.983154296875,1257.7410888671875,1337.7130126953125,1344.983154296875,1366.7938232421875,1407.563720703125,1443.655029296875,1431.62451171875,1455.6854248046875,1443.655029296875,1491.7769775390625,1503.807373046875,1527.8682861328125,1539.898681640625,1539.898681640625,1539.898681640625,1563.9595947265625,1536.0428466796875,1562.2999267578125,1562.2999267578125,1588.55712890625,1588.55712890625,1601.685791015625,1614.8143310546875,1641.0714111328125,1667.32861328125,1680.4571533203125,1680.4571533203125,1693.585693359375,1694.504638671875,1737.5853271484375,1751.9456787109375,1766.3057861328125,1780.666015625,1809.386474609375,1809.386474609375,1838.1068115234375,1838.1068115234375,1866.8272705078125,1852.467041015625,1895.547607421875,1889.1219482421875,1921.140869140625,1905.1314697265625,1937.150390625,1953.16015625,2001.1885986328125,2017.1981201171875,2033.20751953125,2033.20751953125,2049.217041015625,2049.217041015625,2065.2265625,2074.332763671875,2145.25,2145.25,2180.708740234375,2180.708740234375,2233.896728515625,2233.896728515625,2251.626220703125,2269.35546875,2269.35546875,2269.35546875,2304.814208984375
2,Sales Workers,1005.4761352539062,1026.9708251953125,1062.7955322265625,1184.5989990234375,1043.6890869140625,1160.716064453125,800.0819702148438,823.9650268554688,785.752197265625,752.31591796875,704.5498657226562,709.3264770507812,1051.5030517578125,1045.2440185546875,1045.2440185546875,1051.5030517578125,1032.7261962890625,1038.985107421875,1045.2440185546875,1082.7977294921875,1064.0208740234375,1095.315673828125,1076.5386962890625,1070.27978515625,1092.2239990234375,1082.11083984375,1092.2239990234375,1112.450439453125,1112.450439453125,1122.5635986328125,1122.5635986328125,1132.6767578125,1132.6767578125,1132.6767578125,1132.6767578125,1132.6767578125,1202.363037109375,1202.363037109375,1181.0823974609375,1202.363037109375,1191.72265625,1191.72265625,1191.72265625,1191.72265625,1191.72265625,1202.363037109375,1202.363037109375,1213.00341796875,1245.6568603515625,1245.6568603515625,1234.534912109375,1245.6568603515625,1234.534912109375,1234.534912109375,1234.534912109375,1256.77880859375,1256.77880859375,1256.77880859375,1256.77880859375,1256.77880859375,1277.5362548828125,1277.5362548828125,1277.5362548828125,1300.977294921875,1312.6978759765625,1312.6978759765625,1324.4183349609375,1336.1387939453125,1324.4183349609375,1324.4183349609375,1312.6978759765625,1324.4183349609375,1336.6885986328125,1336.6885986328125,1361.2149658203125,1385.7413330078125,1385.7413330078125,1385.7413330078125,1373.4781494140625,1385.7413330078125,1385.7413330078125,1385.7413330078125,1373.4781494140625,1398.0045166015625
2,Technicians and Trades Workers,1360.121337890625,1381.9581298828125,1366.3603515625,1381.9581298828125,1353.882080078125,1254.0567626953125,1291.4912109375,1282.1326904296875,1254.0567626953125,1169.8291015625,1016.9713745117188,1007.61279296875,1297.4876708984375,1265.450927734375,1273.4600830078125,1273.4600830078125,1273.4600830078125,1273.4600830078125,1273.4600830078125,1281.4693603515625,1281.4693603515625,1273.4600830078125,1297.4876708984375,1297.4876708984375,1329.0472412109375,1329.0472412109375,1316.3897705078125,1329.0472412109375,1354.3624267578125,1354.3624267578125,1354.3624267578125,1367.02001953125,1354.3624267578125,1354.3624267578125,1341.704833984375,1341.704833984375,1347.0618896484375,1347.0618896484375,1321.6456298828125,1308.9375,1321.6456298828125,1334.353759765625,1347.0618896484375,1372.4781494140625,1359.77001953125,1372.4781494140625,1372.4781494140625,1359.77001953125,1339.3548583984375,1365.111572265625,1365.111572265625,1377.989990234375,1390.868408203125,1390.868408203125,1377.989990234375,1403.7469482421875,1429.5037841796875,1416.6253662109375,1416.6253662109375,1429.5037841796875,1436.63330078125,1436.63330078125,1423.4530029296875,1423.4530029296875,1436.63330078125,1449.8133544921875,1449.8133544921875,1462.9935302734375,1462.9935302734375,1476.173583984375,1462.9935302734375,1476.173583984375,1570.781005859375,1584.5596923828125,1584.5596923828125,1612.1173095703125,1625.89599609375,1612.1173095703125,1653.45361328125,1653.45361328125,1667.2322998046875,1653.45361328125,1639.6748046875,1584.5596923828125
3,Clerical and Administrative Workers-Full time,748.7935791015625,752.2127075195312,735.1168823242188,753.9223022460938,760.7605590820312,747.083984375,731.69775390625,740.24560546875,752.2127075195312,736.8264770507812,726.5690307617188,694.087158203125,711.0703125,702.2371215820312,706.6537475585938,706.6537475585938,719.9035034179688,702.2371215820312,711.0703125,715.4868774414062,715.4868774414062,719.9035034179688,711.0703125,733.1531982421875,752.7333984375,745.698486328125,759.7682495117188,745.698486328125,752.7333984375,752.7333984375,752.7333984375,752.7333984375,752.7333984375,731.6287231445312,731.6287231445312,745.698486328125,754.5072631835938,726.0353393554688,747.3892822265625,747.3892822265625,747.3892822265625,747.3892822265625,747.3892822265625,754.5072631835938,768.7432250976562,775.861328125,782.9793090820312,775.861328125,823.103515625,779.7822265625,765.341796875,765.341796875,779.7822265625,743.6812133789062,758.1216430664062,750.9014282226562,772.56201171875,765.341796875,758.1216430664062,765.341796875,771.5264892578125,778.8743286132812,764.1786499023438,771.5264892578125,793.570068359375,778.8743286132812,778.8743286132812,764.1786499023438,778.8743286132812,778.8743286132812,808.2659301757812,808.2659301757812,863.6656494140625,826.114990234375,811.0946655273438,803.5845336914062,811.0946655273438,811.0946655273438,803.5845336914062,796.0744018554688,803.5845336914062,788.5642700195312,796.0744018554688,788.5642700195312
