Level,Description,1,2,3,4,5,6,7,8,9,10,11,12
1,Aggregated,38294.23046875,15731.6845703125,16766.6640625,21527.568359375,17387.65234375,16559.66796875,20906.58203125,19457.611328125,20906.58203125,21320.572265625,18215.634765625,18836.623046875
2,NSW,12127.015625,5930.244140625,5730.34814453125,6263.404296875,5197.29248046875,5463.82080078125,6529.931640625,5663.71630859375,5930.244140625,6596.5634765625,5730.34814453125,6796.45947265625
2,NT,299.0746765136719,144.55276489257812,239.25975036621094,398.7662658691406,408.73541259765625,643.0105590820312,692.8563842773438,712.794677734375,638.0260009765625,353.905029296875,368.8587951660156,229.29058837890625
2,QLD,7193.9423828125,3908.52001953125,3908.52001953125,5777.81201171875,4871.48828125,5947.74755859375,6740.78076171875,6400.90966796875,7307.23291015625,7250.587890625,4928.1337890625,5211.35986328125
2,SA,2626.975341796875,1020.0488891601562,1159.7816162109375,1732.6859130859375,1117.86181640625,1117.86181640625,1159.7816162109375,1131.8350830078125,1243.621337890625,1690.7659912109375,1173.7548828125,1243.621337890625
2,TAS,1349.3927001953125,665.53759765625,781.5487060546875,769.3369750976562,488.46795654296875,543.4205932617188,488.46795654296875,335.82171630859375,488.46795654296875,500.67962646484375,549.5264282226562,604.4790649414062
2,VIC,8695.66796875,3201.586669921875,3952.576171875,4980.24609375,3280.63818359375,3438.7412109375,3754.947265625,3280.63818359375,3517.792724609375,3833.998779296875,3557.318359375,3517.792724609375
2,WA,3711.070556640625,1702.50146484375,1664.2430419921875,1932.05224609375,1951.181396484375,1874.6644287109375,2123.344482421875,2027.6982421875,1970.3106689453125,1817.27685546875,1874.6644287109375,1759.8890380859375
3,NSW-Blue Mountains,132.40414428710938,126.27433776855469,143.43783569335938,167.95712280273438,122.59644317626953,127.50029754638672,89.49539947509766,128.72625732421875,115.24066162109375,131.17819213867188,127.50029754638672,118.91854858398438
3,NSW-Canberra,489.5548400878906,301.8921813964844,383.4846496582031,387.56427001953125,371.2457580566406,391.6438903808594,407.96240234375,363.0865173339844,354.9272766113281,444.67901611328125,338.6087951660156,367.1661376953125
3,NSW-Capital Country,200.96881103515625,102.2472915649414,213.30899047851562,183.3399658203125,181.57708740234375,146.31939697265625,229.17495727539062,146.31939697265625,141.03074645996094,246.80380249023438,163.9482421875,165.71112060546875
3,NSW-Central Coast,765.7803955078125,202.62918090820312,181.57679748535156,202.62918090820312,147.36668395996094,157.89285278320312,221.0500030517578,181.57679748535156,210.52383422851562,223.68154907226562,234.20774841308594,223.68154907226562
3,NSW-Central NSW,575.3597412109375,232.35682678222656,309.80908203125,368.82037353515625,280.303466796875,280.303466796875,379.88494873046875,317.18548583984375,335.62652587890625,497.9075012207031,394.63775634765625,357.7557373046875
3,NSW-Hunter,1240.5469970703125,421.66375732421875,598.884765625,794.43896484375,507.2187194824219,433.8858947753906,549.9962158203125,482.7744445800781,482.7744445800781,678.3286743164062,507.2187194824219,604.9957885742188
