Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
1,Aggregated,43957.9140625,18504.189453125,19257.75390625,24532.701171875,19425.2109375,19508.94140625,23276.763671875,21685.904296875,22690.658203125,25369.99609375,19508.94140625,19508.94140625,42702.77734375,18829.5703125,20847.025390625,25050.0546875,17820.841796875,17988.962890625,22696.357421875,19670.17578125,24377.568359375,25890.658203125,21687.62890625,20174.5390625,40904.72265625,20341.80859375,18351.849609375,25427.26171875,18130.7421875,20341.80859375,22995.087890625,22331.76953125,22331.76953125,26753.900390625,19678.48828125,21447.341796875,42149.171875,18536.806640625,19419.513671875,24274.392578125,17874.779296875,19419.513671875,23833.037109375,22067.62890625,24053.716796875,25819.125,19640.189453125,21626.275390625,40947.265625,17485.58984375,20362.96484375,24125.689453125,20141.62890625,20584.302734375,24125.689453125,21690.984375,22576.33203125,25232.37109375,20141.62890625,21248.3125,43102.9609375,18218.77734375,19996.21875,26883.8046875,19774.0390625,18663.13671875,24884.18359375,22440.201171875,23328.921875,25995.083984375,20218.3984375,19329.677734375,41641.34375,17686.376953125,21492.306640625,21940.0625,18581.888671875,17910.255859375,22387.818359375,20149.037109375,22611.697265625,20596.79296875,20149.037109375,20372.9140625,43149.703125,16865.62109375,18179.82421875,25188.9140625,19713.0625,20589.19921875,22122.4375,21465.333984375,22122.4375,24750.845703125,20370.166015625,21027.267578125,40768.328125,26889.75,20601.017578125,24070.6640625,17781.931640625,18649.341796875,24070.6640625,21034.72265625,22335.83984375,23853.810546875,20167.3125,20817.87109375,40394.890625,18025.67578125,23455.095703125,21500.505859375,18460.029296875,18242.853515625,22803.56640625,21934.859375,19763.091796875,22586.390625,21283.328125,19328.73828125,40025.62109375,15444.6689453125,18055.03515625,22188.115234375,18272.56640625,16967.3828125,21317.994140625,19142.689453125,22405.646484375,23928.361328125,20230.341796875,18925.158203125,39822.57421875,16434.712890625,17066.818359375,23177.16015625,16434.712890625,19384.533203125,22545.052734375,21280.845703125,21702.248046875,23809.263671875,20227.337890625,18541.7265625,37493.1328125,16068.4853515625,17510.529296875,23896.72265625,19776.59765625,17922.54296875,23278.705078125,20600.623046875,20600.623046875,23278.705078125,18334.5546875,19570.591796875,41813.1640625,16352.671875,19043.6171875,25460.490234375,17387.65234375,18215.634765625,23597.52734375,20906.58203125,20699.5859375,25874.482421875,21734.564453125,20285.59375
2,NSW,15809.171875,7700.408203125,7262.88525390625,8400.4453125,7496.23095703125,7350.3896484375,9421.3330078125,7350.3896484375,8662.9599609375,7700.408203125,7437.89453125,7992.0908203125,16170.462890625,7154.5576171875,7154.5576171875,9015.9052734375,5874.88037109375,5758.5458984375,7329.05859375,6165.7158203125,7678.06103515625,9597.5771484375,7329.05859375,7561.72705078125,14733.564453125,7179.80859375,5758.8046875,9199.1298828125,6207.54296875,6282.33251953125,8451.2333984375,6506.70166015625,7105.01904296875,8451.2333984375,7030.2294921875,6805.85986328125,15514.404296875,6353.51806640625,6353.51806640625,9308.642578125,6058.005859375,6279.6396484375,7757.2021484375,6427.396484375,7240.05517578125,8569.861328125,6353.51806640625,7757.2021484375,13955.91796875,6268.96826171875,7463.0576171875,8731.77734375,6418.2294921875,6418.2294921875,7686.94921875,6418.2294921875,6567.49072265625,8731.77734375,6268.96826171875,7686.94921875,14071.3076171875,5702.58251953125,6295.05859375,9109.3203125,5850.701171875,5776.64208984375,7183.7724609375,5924.76123046875,6739.41552734375,8442.7841796875,6369.11767578125,7109.71337890625,14072.3564453125,5936.775390625,6156.65576171875,7988.994140625,5716.89453125,5716.89453125,7622.52587890625,6010.06884765625,6303.24267578125,7182.76513671875,6010.06884765625,6669.71044921875,15052.162109375,5530.794921875,5880.84521484375,8611.23828125,6230.8955078125,5740.8251953125,6860.98583984375,5670.81494140625,5950.85498046875,7351.05615234375,6090.87548828125,6930.99609375,13874.7919921875,5549.9169921875,6243.65625,8532.9970703125,5549.9169921875,5549.9169921875,7214.8916015625,5688.66455078125,5688.66455078125,7978.00537109375,5966.16015625,6659.89990234375,14476.8486328125,5721.80224609375,6617.98779296875,8065.6728515625,5790.7392578125,5446.05224609375,6824.7998046875,5790.7392578125,5652.86474609375,7307.361328125,5928.6142578125,6686.92529296875,14466.2587890625,5442.06884765625,5786.50341796875,8197.546875,5648.72998046875,5373.181640625,6475.373046875,5510.9560546875,6130.9384765625,7439.7900390625,5993.16455078125,6682.03369140625,13912.220703125,5631.13720703125,5366.142578125,8016.0888671875,5432.39111328125,5233.64501953125,6624.86767578125,5763.634765625,6028.62939453125,7022.35888671875,6293.6240234375,5896.1318359375,13095.26171875,5527.64794921875,5527.64794921875,8094.056640625,5330.232421875,5330.232421875,7106.9755859375,5593.453125,5659.2587890625,6777.94921875,5790.86962890625,6514.72802734375,13992.7109375,5130.66064453125,5796.98046875,8195.7314453125,5330.556640625,5330.556640625,6929.7236328125,5397.1884765625,5663.71630859375,7462.779296875,6063.5078125,6529.931640625
2,NT,388.16802978515625,89.45436096191406,290.7266540527344,287.5318603515625,538.3235473632812,565.4793090820312,674.1024780273438,674.1024780273438,608.609130859375,608.609130859375,142.1685333251953,258.7786865234375,338.0910339355469,394.9974365234375,371.5653991699219,431.8192138671875,261.1000061035156,455.25128173828125,779.9525756835938,1054.4422607421875,974.1038208007812,615.9281616210938,532.2423095703125,318.00640869140625,180.87733459472656,196.381103515625,428.9376525878906,485.7848205566406,454.77728271484375,635.6546020507812,935.3941650390625,1204.126220703125,687.3338012695312,826.8677978515625,346.2508544921875,387.5942687988281,119.24122619628906,207.37606811523438,217.74485778808594,264.40447998046875,497.7025146484375,440.6741027832031,969.4830932617188,596.2061767578125,585.8373413085938,933.1922607421875,637.681396484375,466.59613037109375,169.0689697265625,243.658203125,402.7819519042969,442.5628662109375,502.2342834472656,367.9736328125,805.5639038085938,502.2342834472656,790.64599609375,586.7687377929688,328.19268798828125,348.0831604003906,238.3959503173828,191.65164184570312,308.51239013671875,397.3265686035156,383.30328369140625,486.1407470703125,892.816162109375,789.9786987304688,504.83843994140625,439.3964538574219,294.4891052246094,275.7913818359375,382.5780944824219,163.2955322265625,200.62020874023438,359.2501525878906,573.8671264648438,541.2080078125,937.7828979492188,947.1140747070312,755.8250122070312,401.24041748046875,307.9286804199219,163.2955322265625,343.3299865722656,167.025390625,301.5736083984375,320.13201904296875,250.53807067871094,617.0660400390625,1141.3402099609375,895.4417114257812,992.8731079101562,644.9036254882812,654.1828002929688,306.2132263183594,279.4265441894531,186.28436279296875,382.3731384277344,313.7420654296875,774.5507202148438,803.964111328125,921.6173706054688,887.3018188476562,799.0618896484375,769.6484985351562,406.8842468261719,235.3065643310547,187.13043212890625,213.8633575439453,267.3291931152344,449.1130065917969,470.4993591308594,753.8682861328125,1192.2882080078125,940.9987182617188,657.6298217773438,534.6583862304688,449.1130065917969,229.90309143066406,346.9505310058594,160.13101196289062,240.19651794433594,346.9505310058594,507.08154296875,640.5240478515625,757.9534301757812,741.9403686523438,816.6681518554688,453.70452880859375,400.3275451660156,352.2882080078125,386.7842712402344,211.9365997314453,222.53341674804688,429.1716003417969,455.6636657714844,720.5844116210938,725.8828735351562,932.52099609375,741.778076171875,667.6002807617188,302.0096435546875,217.23501586914062,280.0259094238281,106.91897583007812,386.9448547363281,295.3000183105469,386.9448547363281,519.3207397460938,972.4535522460938,1109.9207763671875,600.7827758789062,666.970703125,366.579345703125,417.4931335449219,503.4423828125,184.4293975830078,299.0746765136719,418.7045593261719,368.8587951660156,513.4115600585938,907.1931762695312,912.177734375,418.7045593261719,657.9642944335938,373.8433532714844,304.05926513671875
2,QLD,7633.56884765625,5689.7421875,4981.0556640625,6398.4287109375,5284.7783203125,5628.99755859375,5811.2314453125,5628.99755859375,5102.544921875,5365.77099609375,4292.61669921875,5082.29638671875,8521.9296875,4047.91650390625,4644.45166015625,5709.6923828125,4772.2802734375,4687.06103515625,6647.1044921875,5539.25390625,6902.7626953125,7925.39453125,5411.42529296875,5027.93798828125,8964.0517578125,4395.27734375,3990.448974609375,5956.75732421875,4626.60791015625,5494.0966796875,6419.41796875,7229.07470703125,7749.5673828125,7807.400390625,5031.43603515625,4973.60302734375,9033.9990234375,4106.36328125,4399.6748046875,5338.27197265625,4692.986328125,4927.6357421875,6746.16796875,7215.466796875,7567.4404296875,7508.7783203125,4868.97314453125,5220.947265625,8954.9521484375,4128.58203125,4477.47607421875,5524.1591796875,5117.11572265625,5233.41357421875,7094.18359375,6454.5439453125,7617.5244140625,6687.1396484375,5291.5625,5117.11572265625,9011.078125,4212.9716796875,4447.02587890625,5617.29541015625,4973.64697265625,5675.80908203125,6846.0791015625,7197.16015625,7899.322265625,7840.80810546875,5441.75537109375,5090.67431640625,9349.759765625,4228.2353515625,5002.41943359375,5478.84033203125,5181.07763671875,5061.97216796875,6669.89306640625,6253.0244140625,7324.9716796875,6729.4453125,5359.7353515625,5181.07763671875,9198.5458984375,4094.83642578125,4094.83642578125,5756.50927734375,5163.0546875,5163.0546875,6765.3818359375,6587.345703125,7299.4912109375,7952.29052734375,5400.4365234375,5044.36376953125,8935.8349609375,4379.15087890625,4675.0390625,6450.37109375,4852.572265625,5740.23779296875,6805.43701171875,6509.54833984375,7574.7470703125,7574.7470703125,5325.994140625,5385.171875,9082.55078125,4541.275390625,5307.984375,6133.67041015625,5013.09619140625,5720.8271484375,6782.42431640625,7254.2451171875,6251.62548828125,7313.22265625,5484.9169921875,5602.8720703125,8946.9111328125,3851.319091796875,4384.57861328125,5391.8466796875,4858.58740234375,4977.08935546875,6576.8681640625,6813.8720703125,7584.13623046875,7821.14013671875,5332.595703125,5273.3447265625,8922.7666015625,4229.623046875,4113.7431640625,5388.42431640625,4577.263671875,5620.18408203125,6778.9853515625,7416.32568359375,6894.865234375,6952.80517578125,5272.5439453125,4982.84375,5726.58251953125,4025.617431640625,3061.737060546875,5556.48583984375,5443.08837890625,4989.49755859375,7200.75244140625,7144.0537109375,6917.25830078125,7030.65576171875,5102.8955078125,4932.798828125,9006.5888671875,4191.74609375,4361.681640625,6287.619140625,4871.48828125,4871.48828125,6910.716796875,6287.619140625,6570.84521484375,6570.84521484375,5381.29541015625,5154.71484375
2,SA,3500.74365234375,1518.748046875,1782.6231689453125,1987.859375,1688.8009033203125,1688.8009033203125,2099.2734375,1530.475830078125,1442.5174560546875,1782.6231689453125,1430.7896728515625,1495.29248046875,3042.72314453125,1475.259765625,1486.7852783203125,1844.0748291015625,1141.021240234375,1175.59765625,1532.8870849609375,1221.699462890625,1244.7503662109375,1613.5654296875,1360.005126953125,1383.0560302734375,3490.1611328125,1308.810546875,1263.6790771484375,1775.168212890625,1278.722900390625,1188.4600830078125,1684.905517578125,1278.722900390625,1278.722900390625,2226.482177734375,1338.8980712890625,1444.2047119140625,3020.480712890625,1208.1922607421875,1223.294677734375,1812.288330078125,1268.601806640625,1359.21630859375,1570.64990234375,1238.3970947265625,1434.728271484375,1963.3123779296875,1344.1138916015625,1419.6258544921875,2842.9912109375,1184.5797119140625,1229.00146484375,1762.062255859375,1362.2666015625,1273.423095703125,1821.291259765625,1317.8448486328125,1362.2666015625,1732.44775390625,1303.03759765625,1332.652099609375,2863.50927734375,1304.321044921875,1334.3052978515625,2008.9539794921875,1409.266357421875,1184.3834228515625,1754.0867919921875,1289.3287353515625,1499.219482421875,2068.9228515625,1469.235107421875,1454.242919921875,3248.564208984375,1299.4256591796875,1438.64990234375,1748.0369873046875,1206.609619140625,1191.1402587890625,1407.711181640625,1160.2015380859375,1237.54833984375,1732.567626953125,1376.7724609375,1485.0579833984375,3148.788330078125,1044.550048828125,1392.7332763671875,1892.30078125,1544.117431640625,1347.318115234375,1301.90283203125,1074.8267822265625,1286.7645263671875,1665.2247314453125,1332.1798095703125,1483.563720703125,2753.771728515625,1180.1878662109375,1908.6988525390625,1806.7073974609375,1092.7666015625,1413.3114013671875,1588.1541748046875,1107.3367919921875,1311.31982421875,1748.4263916015625,1442.4517822265625,1340.460205078125,3077.453125,1181.3919677734375,1589.7745361328125,1735.625244140625,1254.3173828125,1123.0516357421875,1298.0726318359375,1181.3919677734375,1298.0726318359375,1779.380615234375,1414.7532958984375,1414.7532958984375,3050.382568359375,1290.5465087890625,1583.8524169921875,1862.4931640625,1378.538330078125,1114.5628662109375,1598.517822265625,1187.889404296875,1261.2158203125,1715.840087890625,1422.5341796875,1246.550537109375,2748.53564453125,1056.0162353515625,1229.60791015625,1822.7130126953125,1301.9378662109375,1316.40380859375,1258.5400390625,1200.676025390625,1287.471923828125,1808.2470703125,1316.40380859375,1359.8017578125,2706.158447265625,1096.341064453125,1360.01806640625,1859.6165771484375,1346.140380859375,1248.9962158203125,1665.3282470703125,1193.4852294921875,1165.7298583984375,1693.0838623046875,1290.6295166015625,1262.8739013671875,2752.734619140625,1117.86181640625,1341.4342041015625,1900.365234375,1243.621337890625,1173.7548828125,1285.541015625,1075.9420166015625,1257.5946044921875,1788.5789794921875,1383.35400390625,1411.300537109375
2,TAS,1531.0523681640625,696.604248046875,642.4512329101562,635.0667724609375,511.9917907714844,511.9917907714844,598.144287109375,541.5298461914062,546.4528198242188,642.4512329101562,610.4517822265625,607.9902954101562,1259.5001220703125,659.2695922851562,792.1075439453125,723.2285766601562,423.1133117675781,477.23248291015625,442.79302978515625,388.6738586425781,639.5899047851562,669.1094970703125,639.5899047851562,619.9102172851562,1561.428955078125,956.606689453125,666.538818359375,796.1436157226562,536.93408203125,555.4490356445312,401.1576232910156,333.2694091796875,438.18756103515625,740.5986938476562,641.8522338867188,555.4490356445312,1414.091552734375,643.3206176757812,795.0471801757812,394.48907470703125,534.0775146484375,528.0084838867188,491.5940856933594,333.7984619140625,376.2818908691406,625.1134643554688,558.353759765625,770.77099609375,1274.414306640625,803.9530029296875,851.5946655273438,792.0425415039062,684.8488159179688,518.10302734375,434.7301330566406,387.0884704589844,440.68536376953125,643.162353515625,625.2967529296875,619.341552734375,1768.051513671875,1127.2811279296875,795.0298461914062,949.2894287109375,533.9752807617188,539.9083251953125,367.8496398925781,332.25128173828125,391.58184814453125,569.5736083984375,670.4356689453125,640.7703247070312,1647.4334716796875,849.866455078125,1052.5269775390625,777.9546508789062,575.2942504882812,588.3690795898438,621.0562744140625,385.7086181640625,411.8583679199219,738.7301025390625,725.6552734375,581.8316650390625,1509.1522216796875,744.603759765625,904.1616821289062,890.8651123046875,731.3072509765625,545.1563110351562,531.8598022460938,392.24658203125,385.5983581542969,432.1360778808594,658.176513671875,591.6940307617188,1335.8302001953125,955.9732666015625,1316.8372802734375,861.0090942382812,519.1378173828125,538.130615234375,443.1664123535156,265.89984130859375,449.49737548828125,563.4544677734375,734.3900756835938,696.4044189453125,1520.2127685546875,900.3836059570312,1180.9378662109375,835.1383666992188,450.1918029785156,548.0595703125,489.3388977050781,378.4220886230469,443.6672668457031,371.8975524902344,632.8782958984375,587.2066650390625,1372.57373046875,971.9661865234375,932.5620727539062,893.1580810546875,610.7625122070312,545.089111328125,446.57904052734375,426.87701416015625,440.01165771484375,617.329833984375,689.570556640625,610.7625122070312,1643.2557373046875,683.5943603515625,815.0548706054688,828.2008666992188,512.6957397460938,466.6846008300781,427.2464599609375,354.9432067871094,446.965576171875,578.426025390625,644.1561889648438,584.9990234375,1321.1429443359375,629.4124755859375,853.7575073242188,529.7035522460938,492.31268310546875,523.4717407226562,461.1536865234375,274.1994934082031,442.458251953125,604.4852294921875,585.789794921875,548.3989868164062,1386.0277099609375,946.4066162109375,781.5487060546875,805.9720458984375,604.4790649414062,500.67962646484375,427.409423828125,335.82171630859375,335.82171630859375,671.6434326171875,647.219970703125,537.314697265625
2,VIC,9465.6435546875,3625.82275390625,3914.605224609375,4460.0830078125,3337.040283203125,3866.474609375,4620.517578125,3529.562255859375,3417.257568359375,3994.822509765625,3337.040283203125,3802.30078125,8821.7060546875,3962.029296875,4054.88916015625,4797.76953125,3064.3818359375,3064.3818359375,3528.682373046875,3342.9619140625,3373.915771484375,4023.935791015625,3590.589111328125,3559.6357421875,9106.0771484375,3770.798583984375,3851.0283203125,5054.474609375,3369.649658203125,3489.994384765625,4412.63671875,3489.994384765625,3409.764404296875,4773.67041015625,3810.913330078125,4131.83251953125,9546.2294921875,3262.6357421875,3947.38623046875,5155.77001953125,3866.827392578125,3383.473876953125,3947.38623046875,3464.03271484375,3705.70947265625,4672.41650390625,4027.9453125,4390.46044921875,8789.6328125,3614.4287109375,4025.1591796875,5010.91259765625,3573.355712890625,3450.136474609375,4353.74365234375,3367.990478515625,3367.990478515625,4230.5244140625,4107.3056640625,4066.232177734375,8781.498046875,3479.461669921875,4059.371826171875,5094.92626953125,3810.8388671875,3479.461669921875,3727.99462890625,3520.8837890625,3520.8837890625,4225.060546875,4017.94970703125,4473.59326171875,9377.384765625,3387.42529296875,4833.27734375,4254.9365234375,3263.494873046875,3304.80517578125,3883.14599609375,3056.94482421875,3346.115234375,3800.52587890625,4089.6962890625,4172.31640625,9259.017578125,3352.403076171875,4150.59423828125,4709.328125,3392.3125,3312.49365234375,3551.950927734375,2953.3076171875,3232.674560546875,4030.86572265625,3751.498779296875,4030.86572265625,8939.9453125,3190.024658203125,4056.450927734375,5041.0263671875,3190.024658203125,3308.173583984375,4017.06787109375,3150.6416015625,3347.556396484375,4765.34521484375,3702.00390625,4332.13232421875,8389.8115234375,3601.287109375,4392.77880859375,4392.77880859375,3245.115966796875,3442.989013671875,3917.8837890625,3363.839599609375,3324.26513671875,4115.7568359375,4155.3310546875,3759.58544921875,8509.2392578125,3419.60107421875,3737.70361328125,4016.043212890625,3499.126708984375,3141.261474609375,3499.126708984375,3419.60107421875,3499.126708984375,4135.33154296875,3936.517578125,3737.70361328125,8238.587890625,3240.771728515625,3709.31689453125,4373.08935546875,3006.4990234375,3357.90771484375,3982.635009765625,3201.726318359375,3240.771728515625,3514.089599609375,3787.40771484375,3826.453125,8808.126953125,3104.185791015625,3686.220458984375,4772.685546875,3647.418212890625,3142.988037109375,4151.84814453125,3220.592529296875,3142.988037109375,3725.022705078125,4229.453125,3802.627197265625,9011.8740234375,3043.483642578125,4031.627685546875,4980.24609375,3438.7412109375,3320.163818359375,4347.833984375,3083.00927734375,3320.163818359375,3992.101806640625,4189.73046875,3873.5244140625
2,WA,3513.962646484375,1794.54150390625,2178.489990234375,2069.98291015625,1861.3153076171875,2170.143310546875,2587.478515625,2337.077392578125,2921.346923828125,2370.464111328125,2362.117431640625,2453.93115234375,3751.1943359375,1659.820556640625,2041.5792236328125,2556.12353515625,1892.1953125,1991.784423828125,2556.12353515625,1858.9990234375,2157.7666015625,2722.105712890625,2157.7666015625,2058.177490234375,3056.066162109375,1802.8592529296875,1648.95654296875,2638.330322265625,1758.8870849609375,1758.8870849609375,2374.497314453125,2066.6923828125,2462.44189453125,3231.954833984375,1890.803466796875,1890.803466796875,4042.095458984375,2300.55419921875,1892.044677734375,2386.556396484375,1956.546142578125,2107.0498046875,2515.559326171875,1999.5472412109375,2386.556396484375,2795.06591796875,1806.0426025390625,1784.5421142578125,4154.029296875,1544.16796875,1913.8983154296875,2522.865966796875,1783.4052734375,2196.63330078125,2609.861083984375,2044.391357421875,2805.600830078125,3088.3359375,1957.39599609375,2000.8935546875,4313.80029296875,1580.973876953125,2235.94873046875,2597.314208984375,1942.33935546875,1851.998046875,2890.923828125,2777.9970703125,2642.48486328125,3094.19189453125,2168.19287109375,1942.33935546875,3549.63916015625,1613.472412109375,1959.2164306640625,2742.90283203125,1936.1668701171875,2328.01025390625,2604.60546875,2512.406982421875,2812.052001953125,2812.052001953125,2120.563720703125,2005.315673828125,3641.4609375,1657.33154296875,2077.500244140625,2777.781005859375,1867.4158935546875,2030.8148193359375,2357.612548828125,2240.89892578125,2614.38232421875,3338.005859375,2124.185546875,1960.78662109375,3559.66845703125,1849.1785888671875,2010.981689453125,2843.112060546875,1802.948974609375,2380.817138671875,2496.390869140625,2889.34130859375,2265.24365234375,3143.603515625,2057.2109375,1964.7520751953125,3577.585693359375,1742.3306884765625,2416.03173828125,2090.796875,1904.9482421875,1904.9482421875,2857.42236328125,2694.8046875,2625.111572265625,2532.1875,1997.8724365234375,1881.7171630859375,3389.731201171875,1521.920166015625,1729.454833984375,2282.880126953125,1568.0390625,1867.8111572265625,2559.59326171875,2582.652587890625,2997.7216796875,2444.2958984375,2029.2269287109375,2052.286376953125,2894.79248046875,1457.961181640625,1436.8314208984375,2091.857177734375,1669.2598876953125,1774.9093017578125,2028.4677734375,2070.7275390625,2218.636474609375,2429.935302734375,1901.6884765625,1774.9093017578125,3626.781494140625,1364.917724609375,1676.8988037109375,1969.38134765625,1696.3978271484375,1793.891845703125,2222.865966796875,2476.350830078125,1930.383544921875,3002.81884765625,1754.8941650390625,1657.4000244140625,3003.2890625,1492.079833984375,2065.956787109375,2410.282958984375,1568.5968017578125,2123.344482421875,2505.928955078125,2333.76611328125,1970.3106689453125,2563.316650390625,1817.27685546875,1625.9844970703125
3,NSW-Blue Mountains,258.664306640625,118.93938446044922,137.99278259277344,200.34934997558594,157.0461883544922,197.46246337890625,206.12310791015625,202.6588592529297,204.96835327148438,181.87332153320312,142.03440856933594,117.20726013183594,250.4158935546875,115.3877182006836,128.89053344726562,189.03944396972656,137.4832305908203,153.4411163330078,181.6742706298828,131.3455810546875,148.53099060058594,213.59002685546875,148.53099060058594,138.7107696533203,243.33502197265625,98.95624542236328,149.24546813964844,193.0457763671875,134.64537048339844,149.24546813964844,189.8013153076172,173.5789794921875,180.0679168701172,183.3123779296875,123.28974151611328,144.3787841796875,203.7299346923828,78.58154296875,122.23796081542969,165.89437866210938,110.59625244140625,136.79010009765625,180.44651794433594,184.81216430664062,149.88702392578125,152.79745483398438,106.23060607910156,106.23060607910156,125.5774917602539,72.14025115966797,106.87445831298828,137.60086059570312,113.55410766601562,148.28831481933594,216.4207763671875,140.27272033691406,169.66319274902344,176.3428497314453,85.49956512451172,93.51515197753906,133.02691650390625,68.84725952148438,77.01557922363281,129.52621459960938,103.8543472290039,114.3564682006836,161.03257751464844,157.53187561035156,129.52621459960938,143.529052734375,102.68744659423828,95.68602752685547,134.97164916992188,72.4238052368164,92.1757583618164,145.9449462890625,106.44105529785156,94.37041473388672,99.85707092285156,82.2997817993164,79.0077896118164,123.99834442138672,97.66240692138672,99.85707092285156,176.99581909179688,79.53610229492188,104.18109130859375,164.67332458496094,107.5417709350586,91.85859680175781,101.94063568115234,87.377685546875,92.97882080078125,144.50924682617188,109.78221893310547,104.18109130859375,189.1298828125,119.38823699951172,141.847412109375,158.39627075195312,122.9344253540039,131.2088623046875,132.3909149169922,88.65463256835938,109.93174743652344,146.57566833496094,99.2931900024414,113.4779281616211,161.42489624023438,67.9683837890625,105.59373474121094,142.00535583496094,112.87606048583984,108.02117919921875,160.211181640625,98.31140899658203,131.0818634033203,149.28770446777344,100.73884582519531,91.02908325195312,151.33050537109375,86.29591369628906,112.55988311767578,176.3438262939453,137.5731964111328,132.57052612304688,153.83184814453125,130.06919860839844,126.31720733642578,147.57850646972656,95.05056762695312,106.30655670166016,136.8603057861328,55.9342155456543,78.54591369628906,138.05039978027344,107.10807037353516,116.6287841796875,182.08370971679688,128.52967834472656,130.9098663330078,163.0422821044922,101.1576156616211,90.44681549072266,147.75823974609375,71.49591827392578,86.98670196533203,148.9498291015625,122.73466491699219,97.71109008789062,123.92626190185547,115.58506774902344,127.50105285644531,156.09942626953125,107.24388122558594,95.32789611816406,175.3129119873047,74.7838363647461,114.01469421386719,194.92832946777344,112.78872680664062,100.52908325195312,120.1445083618164,83.36558532714844,104.20697021484375,137.30801391601562,102.98101043701172,91.94733428955078
3,NSW-Canberra,762.6630859375,439.1563720703125,425.09088134765625,486.0414123535156,370.39166259765625,317.2553405761719,398.522705078125,381.33154296875,406.33685302734375,442.28204345703125,412.58819580078125,414.1510314941406,716.9772338867188,453.8663024902344,417.6885681152344,532.799560546875,381.51080322265625,381.51080322265625,420.9774475097656,351.91082763671875,430.8440856933594,529.5106811523438,414.3996887207031,401.244140625,670.1217651367188,384.203125,451.21533203125,594.1746215820312,433.34539794921875,388.6706237792969,451.21533203125,384.203125,428.8779296875,522.6949462890625,433.34539794921875,424.41046142578125,665.1240234375,469.77294921875,455.81927490234375,586.0533447265625,455.81927490234375,474.4241638183594,488.3778076171875,418.60955810546875,446.516845703125,539.5411987304688,437.21441650390625,427.9119567871094,642.508056640625,336.9797668457031,422.34796142578125,561.6329345703125,435.8271484375,426.8410339355469,503.2231140136719,399.88262939453125,426.8410339355469,503.2231140136719,390.8965148925781,435.8271484375,584.3092651367188,371.8331604003906,420.525634765625,500.20416259765625,442.6585693359375,429.3787841796875,460.3648681640625,376.259765625,469.2180480957031,526.763671875,371.8331604003906,398.3927001953125,604.6698608398438,312.9060974121094,376.3330078125,448.2168273925781,389.01837158203125,380.56146240234375,418.61761474609375,389.01837158203125,405.9322204589844,511.64373779296875,397.4753112792969,414.3891296386719,598.9279174804688,314.54486083984375,383.4862060546875,499.82470703125,361.9420471191406,409.3392028808594,456.7363586425781,396.4126892089844,456.7363586425781,486.8982238769531,405.0303955078125,383.4862060546875,619.8740844726562,341.99951171875,406.1243896484375,491.624267578125,384.7494201660156,389.0244140625,478.7992858886719,410.3993835449219,465.9743347167969,478.7992858886719,346.2745056152344,359.0994567871094,709.5105590820312,301.5419616699219,399.09967041015625,496.6573791503906,381.36187744140625,363.6241455078125,443.4440612792969,372.4930114746094,421.2718811035156,478.9195556640625,394.66522216796875,399.09967041015625,722.7440795898438,343.5264892578125,423.8313903808594,499.6748962402344,392.6017150878906,356.91064453125,423.8313903808594,423.8313903808594,446.1383056640625,526.4431762695312,401.52447509765625,419.3699951171875,609.9342041015625,323.1439514160156,383.7334289550781,416.0478210449219,379.6941223144531,359.49761962890625,432.2049865722656,395.851318359375,420.08709716796875,472.5979919433594,343.3404235839844,343.3404235839844,579.0353393554688,331.47674560546875,427.982666015625,503.50897216796875,394.4154052734375,369.23992919921875,390.219482421875,373.43585205078125,373.43585205078125,457.3540344238281,381.8276672363281,356.6521911621094,599.7047119140625,318.2106628417969,387.56427001953125,493.63446044921875,387.56427001953125,387.56427001953125,452.8382568359375,387.56427001953125,424.2808837890625,514.0325927734375,354.9272766113281,363.0865173339844
