"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156"
1,"Aggregated",41773.980437506,17906.530978264,19724.3575143868,24429.7391893397,18752.5128562789,19281.0222692701,23073.5040860416,20942.4287323221,22650.2648675382,25389.7753283847,20151.6988803377,20658.7762934248,41713.9345393473,18028.1343120078,19966.6021683333,24521.4927920032,18852.8037201381,19457.5909630092,23378.9261255056,21203.4548760242,22869.0285320405,25616.0571191089,20380.7250424429,20705.9601971273,41673.7139681146,17864.8377843446,19837.0906409065,24540.9749138983,18905.025970351,19350.6617993921,23128.5081111613,20913.7213070349,22416.7024642514,25357.4458646701,20189.5849102889,20733.2561996251,41899.8116850924,17888.338780498,20020.6454592766,24334.8814165247,18761.7835789747,19241.7072798029,23258.0264005821,21051.4405177327,22796.369930573,25506.680078018,20387.5853222814,20655.5360793034,41804.0654309832,17901.6526470906,19841.8803189243,24402.7177961833,18707.5102903816,19166.2197489929,23087.6862808457,20965.9113182723,22681.1631766167,25552.8393827557,20633.4024916635,20873.3402825844,42131.5109819128,18112.480036441,19939.0883542787,24592.1812784129,18869.0285818577,19543.3315838971,23544.8882884537,21416.9710641172,23029.7139788142,25754.2222476524,20474.6048867848,20843.059588534,41955.2262804077,18144.7890148294,20028.7274232755,24635.2309158561,19152.4584912782,19762.0220924068,23561.6778991554,21512.9345106226,23163.8363758676,25946.6877118841,20722.6820046686,21128.6264910231,42037.916752607,18099.2075029196,19931.5375352638,24685.190106391,18738.2407623763,19246.3171664579,23023.6310866333,20784.9291549767,22334.3396014668,25106.1206177689,19455.8376148807,19887.1298390271,40999.7473058439,17285.1676942651,19134.0511747286,23663.0526205523,18190.7881420622,18884.6112897237,22960.9847473868,20721.387561179,22204.1902678481,24965.3112863224,19995.042987229,20310.7114129447,41451.2163937465,17567.9233616544,19396.996875504,24160.1143261586,18722.1543372088,19248.4101959233,23277.1848428232,21161.8787780796,22652.2025219552,25367.7761525491,20232.9203526384,20598.0597488195,41689.181236495,17658.2004503814,19563.5783003689,24540.2607447495,18566.4969747304,19099.2855468245,22933.7646714875,20742.8232918548,22471.8856582187,24961.4013105593,19516.3079963547,20072.3085092915,41047.5891279959,17035.7262013859,18763.6056642159,23298.5615792799,17499.896587159,18118.5417702365,21918.426475308,19679.342008592,21233.6195359239,24102.9978848745,18850.0462899649,19376.8434241593,40404.6378168471,16440.7366282309,18318.0637316136,22812.1129783275,17154.9284844938,17627.7383591208,21706.4612766135,19603.2489557428,21377.7077633843,24153.8023807246,18885.705676415,19400.4743685506
2,"NSW",15457.9500197374,6569.76603093738,6962.76506637072,8964.91826119193,6469.49040144754,6518.82621895325,7733.90041062507,6721.30320806821,7100.06578834067,8687.86852597031,6956.06955486852,7575.91281984746,15432.0232980602,6527.93673521153,6980.69118184074,8967.86098926732,6399.79015763451,6373.35473102002,7616.13120946982,6632.34569705116,6979.77720237213,8589.35773644256,6881.0241493349,7538.34532305436,15433.4165574869,6454.51420769981,6962.03887802224,8902.55119330524,6257.19522277494,6198.264041959,7402.12777879406,6330.14915740384,6666.28081446266,8484.87299665145,6738.99950985035,7397.94780351071,15406.5093077772,6377.80159724199,6960.86917765142,8793.45808977493,6254.53973518329,6214.26852012773,7522.44164962915,6592.80289322142,6898.83131696154,8571.56422697049,6783.47459420167,7368.33482036002,15219.2169999365,6222.66194780204,6721.69286589746,8698.95187728793,6185.38392149621,6133.68563444639,7463.16284439071,6532.41968266749,6956.92547103644,8652.16137030668,7019.27808753232,7504.74995151112,15511.6616168514,6426.37523842722,6856.6435023118,8900.30414026506,6268.34347007796,6254.68170378885,7520.16320448532,6517.17702820502,6889.59612896889,8508.14252301326,6729.25607074127,7284.33211388035,15228.7176795829,6243.95314474401,6673.45208428802,8629.85947489124,6182.26350337044,6146.68391566234,7384.45913635463,6415.28117283965,6729.74727020817,8376.67862509681,6643.7939540068,7202.86203120393,15015.4785568892,6005.6526391714,6488.81744904285,8510.40204845149,5785.63059407657,5779.39589173786,6999.51266968963,6019.20066477013,6387.86841076297,8040.58144905018,6133.91999398862,6704.00055862842,14601.0013758724,5809.09827216419,6261.63060716373,8187.13157961506,5692.17077832725,5697.19504461821,7073.00853615481,6098.94775526641,6453.89550845922,8147.94293759235,6421.6678852151,6970.84504301869,14876.2634269125,6006.71409847142,6405.99709321818,8378.37816273654,5901.93275078745,5835.94896322524,7093.89224181528,6116.07414624713,6384.96209365775,7937.57791218749,6206.85582227341,6785.34554530779,14673.3798580296,5780.26410318337,6258.27622432478,8384.85719135441,5691.95606784755,5686.3241661491,6947.06937307341,5948.09069169565,6336.15733207237,7911.16737627968,6132.14184960224,6734.86733151196,14586.5434328594,5617.55086691596,6012.94179637011,8017.58454771235,5370.06494537906,5377.34597495431,6581.15316368879,5492.78504372781,5838.4788173882,7542.98995513081,5856.18198385273,6543.50024775889,14435.0485698681,5528.20129457748,5987.84123855359,7935.67716071488,5364.84892557811,5300.36972412816,6579.96924989776,5691.06155071917,6062.67203249607,7776.78226706486,6003.40819514474,6628.2007256809
2,"NT",277.888047686094,185.02325018995,264.273654361439,333.495531664138,479.089291276997,584.978294664001,868.30934621144,838.833799334527,686.473433549063,610.552997087099,402.726974276719,204.275167645241,277.810798853229,184.990409276626,264.246136300603,333.448724700432,479.018558066144,584.938886906809,868.31242547887,838.789357937274,686.433609064157,610.539034370457,402.699259527672,204.255417573242,277.817719395775,184.974079382591,264.278488819534,333.495766289129,479.12103079621,585.025633606797,868.419084349283,838.903760861687,686.536310866885,610.656554981252,402.78853053653,204.30451330758,277.908445977448,185.042450496987,264.323205212718,333.536635715885,479.148381815432,585.10720415317,868.536666884516,839.032511842734,686.661351943114,610.719572535377,402.848907662736,204.321572821523,277.88094410819,185.015259924603,264.307540038156,333.508439225034,479.074698518508,585.013729206838,868.359792487566,838.958131486073,686.491800466255,610.602551114842,402.77223197077,204.291141968774,277.850843935489,185.010505959579,264.296778671071,333.52003288534,479.126788517884,585.063214041018,868.462562752129,839.006537736398,686.540328550422,610.715481385937,402.811870513457,204.289154513186,277.830067376776,185.013788748771,264.301558353635,333.504311086824,479.093294316476,584.964711016429,868.376956034925,838.920709364018,686.541576606889,610.667631417804,402.769124733695,204.277898840605,277.790866800444,184.999358183311,264.273105284536,333.455474970272,479.001367647494,584.889999174653,868.298873903201,838.806902628062,686.46250145613,610.61137635439,402.732008063993,204.255166654206,277.782392445676,184.975238580465,264.256038344291,333.445980647696,478.996825536595,584.832496603386,868.230663474878,838.743655520872,686.364416066173,610.505709762172,402.696247029983,204.248348212214,277.794348065849,184.973123955255,264.253718402677,333.467886111293,479.00754450004,584.931222882954,868.441630350899,838.921788695562,686.551184363204,610.671468690274,402.783999596694,204.281211869256,277.848622965238,185.002496191214,264.308214372626,333.506652209819,479.117370685945,585.01181509972,868.482819204104,838.996094915466,686.613151445477,610.710235222112,402.799212104931,204.29117819467,277.82852495477,185.006777746833,264.30480525688,333.509873130017,479.094696332851,585.014596659445,868.505163847635,838.935029697814,686.570517660877,610.681600387972,402.783348834107,204.267945035144,277.854889933966,185.021157989517,264.326925773999,333.540829250089,479.160776429256,585.082796823726,868.586085111921,839.036438283117,686.654891248468,610.735022308361,402.843785388616,204.300943689584
2,"QLD",8914.91711291649,3988.22140087727,4244.87398247708,5467.5198912354,4767.2533943864,5088.62004251433,6383.37041978938,6510.90036389259,7307.74002268102,6941.83349002987,4950.47022121249,4944.79507301827,8792.15125773128,3934.28316561023,4223.55153092786,5414.14483799036,4761.91945313981,5121.75888137734,6427.70100948131,6548.14200103256,7363.74532939977,7041.47056604657,5083.16859847575,5063.31578104832,8922.68987093375,4009.96945377643,4284.50640921043,5511.48037372536,4861.59670969491,5203.27275709057,6491.48654742149,6638.54587826057,7391.51747693296,7058.66333486538,5100.80602950604,5100.18795493412,8953.71543530856,4032.91471232132,4328.69242627617,5505.17203237498,4848.92263538475,5168.8168896564,6504.89433679655,6591.92567250553,7434.21071487092,7079.32820770055,5141.95003407151,5118.83044913774,8996.58734671771,4072.8379102934,4354.31551944963,5554.27107669979,4871.33792556269,5193.32030620408,6470.03261769449,6607.63712806098,7418.37939014991,7079.33695883281,5157.94410205723,5127.8587628365,9003.20232056324,4109.82861836286,4375.48817384043,5576.66130454651,4890.64650784006,5247.10893785152,6563.58925294202,6708.83839612713,7493.94979644772,7136.53527821208,5162.87664415623,5151.33540470319,9007.31291451049,4097.27586450082,4376.42463047483,5582.12263705024,4915.1687766637,5261.80537835848,6566.20896359158,6730.0896627035,7538.6295679991,7214.73546979918,5274.78416127606,5278.99574361499,9122.06182664343,4231.14094535983,4504.98505523338,5724.90990258768,5038.92055970207,5380.53230483842,6669.84940763582,6794.03487292311,7556.42657648737,7192.87195030992,5192.53887304616,5194.31823247213,9054.37514677176,4146.98321694952,4415.52288216161,5587.40474898455,4924.02361243052,5281.67101194009,6587.05519802605,6715.6724519679,7474.49746009635,7097.35238805773,5189.13022648032,5185.05102628495,9048.83278851858,4120.89063037454,4396.33394461656,5606.7922920814,4967.66312084215,5327.10206399962,6645.06216069801,6814.69504674897,7575.90940760949,7241.50456086516,5286.13226990578,5276.12461748282,9149.76651536483,4214.7779623076,4501.09508127141,5751.54645450026,5056.87776952437,5401.91051759342,6692.39521368604,6818.0260190692,7606.56606153575,7170.68824012703,5173.8111813365,5184.5161521008,9049.92547585646,4121.85974988218,4372.921271803,5558.42957858471,4862.24769439835,5201.95752241481,6496.56421108402,6639.24468860373,7411.81622850299,7070.36351186074,5103.26980648381,5096.62493209634,8954.63776926558,4031.83733545901,4311.28927187039,5496.72815600654,4813.89140205643,5146.3135746215,6481.42362251385,6626.30339072626,7444.27312032444,7077.27329054881,5122.51765049847,5138.0244243803
2,"SA",2972.33841387767,1264.83140589384,1463.23996943533,1793.29208355882,1388.0781630852,1281.83898568498,1558.41796031741,1168.97430836788,1326.87713443658,1814.82648026305,1420.07840203224,1387.11793038185,2982.10198599877,1263.33402837665,1461.27997506708,1781.88579553926,1380.68397545959,1283.616261846,1564.08253427682,1174.06075319619,1330.72171487962,1814.17470394902,1423.047316514,1378.57072819527,2962.06780774902,1259.69342001601,1469.00907235762,1800.66128942403,1391.98506571722,1284.38837321057,1564.39055580611,1173.16193592176,1335.62301038353,1819.89199727704,1425.03911890122,1384.58599863683,2994.84312887875,1267.53807501676,1470.6151228836,1796.67592593576,1388.63740641148,1288.99992559021,1563.60807347981,1171.70171902743,1333.21902454908,1813.15200661895,1422.38048841423,1380.87750537309,2992.11480267135,1264.26038832226,1458.03660852543,1780.03553662638,1374.62931507778,1268.8033774804,1551.74181211298,1160.56819186513,1317.01317433027,1805.90933920888,1424.12338751358,1384.21152861899,2977.3525706849,1261.47018301892,1454.79900439113,1775.86713769217,1374.93995261358,1281.39759624296,1561.97050626473,1172.64732528098,1337.6507652924,1829.36951833107,1436.3024375451,1399.58314228502,3003.9271749033,1278.84129183083,1479.40351987239,1809.1071549353,1404.1861477174,1303.23946857786,1578.32758686973,1180.8931922004,1340.44570466691,1835.19459515811,1441.96551750128,1405.03176760139,3029.38249859395,1283.05029809581,1483.04371961971,1822.21512974193,1399.79859801641,1288.34593642777,1566.86781664414,1165.62544361884,1328.44368928514,1811.07493937083,1413.94545792148,1373.90811312444,2965.92285210431,1259.57049259021,1445.00016013605,1771.54975045493,1374.62354032661,1274.44695659677,1558.27111108562,1156.07407063578,1304.98400581296,1780.09546523997,1400.58970597278,1355.62009591896,2934.63572211753,1239.70140953619,1432.56786519292,1777.28086407633,1376.15443388948,1267.03558315653,1550.29625402233,1159.13174245992,1314.05189475539,1799.88549395045,1412.29040854639,1375.20979062129,2961.71043077354,1257.80519116636,1448.4194121496,1781.47870798396,1372.60400914701,1268.9093437849,1538.27686450994,1146.18627903954,1303.13589792013,1779.13604572857,1397.42873373282,1360.67327303197,2934.1436829677,1241.16338591958,1428.8424378972,1753.24904204875,1354.71104096522,1254.01879012146,1517.74816277078,1134.54018151086,1290.95847161891,1765.01781167423,1387.78389711466,1352.71034595589,2903.54004209985,1223.49156378095,1406.31294275735,1716.9312884065,1329.46910268276,1230.46009066796,1503.0009141793,1116.39055533924,1266.94785232545,1725.88969463783,1354.43851632867,1313.96916839945
2,"TAS",1451.8161565476,832.044888491758,908.45499129708,799.681271074935,539.107568892135,500.411827334262,472.961801015153,355.45409572226,465.377651937324,571.858651351938,613.424002419651,604.408283279245,1451.79168708971,832.026017368372,908.454327663429,799.67530914934,539.080437320451,500.405529006625,472.934526136806,355.447225296057,465.377026306991,571.893177131202,613.460260867904,604.425721039694,1451.81203988916,832.0226869021,908.410812291566,799.637034688463,539.06946417038,500.391914174272,472.928630975256,355.433319932868,465.346596590923,571.877909643759,613.439917838117,604.425541186372,1451.83880617578,832.03952038626,908.477001537782,799.669412719468,539.0824128277,500.414378695691,472.972152382935,355.452071439336,465.392543194826,571.90141219553,613.445289733477,604.389359916041,1451.73052606656,832.003280314475,908.347375691937,799.595404376887,539.017912271812,500.375261474972,472.913148262335,355.40340794238,465.326444063954,571.829342605597,613.312478076531,604.293258177049,1451.56386028211,831.853904536331,908.221491277814,799.480405698888,538.973444299879,500.351206515684,472.899454033948,355.390044134005,465.347210581176,571.818810564995,613.323539356958,604.324183503092,1451.59166523173,831.898328030738,908.308345814397,799.601504331633,539.076936059626,500.410619340782,472.952193464342,355.430422162558,465.374240514034,571.880263055404,613.387002588831,604.394391021145,1451.83320556732,832.052192301655,908.403336850754,799.68164756178,539.091272989013,500.43264285687,472.941850009121,355.454183984177,465.384072356272,571.926048421527,613.399627021128,604.406725430118,1451.8014300508,832.016231141739,908.366501751134,799.617864006019,539.082942464593,500.440197670794,472.986372541017,355.461733421808,465.411224585302,571.930252288516,613.44233979915,604.422800244529,1451.86696069222,832.035051324847,908.397031181904,799.711486070861,539.14652214746,500.460789884477,473.009293685899,355.473518118319,465.397738529712,571.925705349689,613.447503543453,604.481696949822,1452.04281035573,832.134786808709,908.565701964032,799.805640015512,539.214493449243,500.509631980971,473.050299198573,355.479067647583,465.443468969412,571.993514944108,613.491879972266,604.50284733533,1452.04263300971,832.147670160752,908.60218543742,799.780432955946,539.188452432445,500.524933770838,473.053479692858,355.489943528729,465.477094130407,572.012534293646,613.563689845939,604.598303160619,1452.1976503276,832.257531258353,908.689080463367,799.873079347617,539.24221369454,500.549498621383,473.07480785821,355.515630010733,465.465972610786,571.999306466446,613.539195474475,604.558070345713
2,"VIC",9116.9443654295,3516.29858975712,4137.48871850935,4754.11923413765,3457.1308267516,3512.92731153882,3818.87787567894,3341.23746981994,3427.4254432086,4047.54456889422,3997.2702901683,4061.60287499258,9188.32210316165,3606.45585031496,4227.44569412473,4818.26353798458,3496.61168570919,3541.62812077851,3855.40141649215,3364.71677459877,3437.00351942016,4021.33070052333,3944.77445976232,3979.05218493868,9045.0389107696,3489.47979316022,4112.47524288306,4741.93889701303,3449.55206879386,3481.80134742809,3778.28907522017,3289.18197533092,3380.3974304996,3982.59442991864,3934.12664546153,4008.13132870246,9112.47230931816,3546.89830566725,4191.97111098413,4787.36943025613,3480.94188263905,3529.43995553445,3854.03046270635,3407.1643119818,3480.79434099016,4065.86029526738,4002.03328144954,4034.71222832283,9181.4756445437,3613.70683010988,4204.00513683671,4815.72197507635,3497.5709100782,3528.41234094793,3842.00085396994,3351.24790721385,3457.35410827931,4076.57464125053,4037.3188360628,4092.47735770053,9237.96657377795,3602.50585029742,4219.51040524894,4824.55620031611,3532.72971363419,3595.72854781479,3939.50652795661,3474.48496092392,3568.96823411124,4139.58371414839,4072.71187281319,4139.6551311223,9255.25134206609,3652.33139972137,4264.28303489647,4863.31416110866,3573.48426316209,3655.46600688288,3956.26851669506,3460.06326388945,3552.64124174285,4138.41256840563,4047.76116668034,4113.11643813757,9205.92983619011,3590.66055563857,4187.31682442243,4827.91915889783,3475.55363956701,3512.13072721519,3795.71362916797,3304.06403623798,3364.67325032596,3968.8940789037,3879.05747754352,3919.33918955595,9034.68434481752,3457.41971089835,4076.74984188821,4693.28945255973,3392.77340305128,3473.2438417272,3810.91650469229,3319.04779064238,3389.79166448531,3986.06773617256,3930.21575868632,3964.80642237299,9088.63624118606,3511.13871368056,4102.33413945144,4713.19424449782,3423.68737399303,3458.16808529301,3774.11968794491,3291.10329264232,3361.59842212645,3977.26446128252,3944.03843515279,3994.56070956445,9113.84184114116,3472.44419349837,4087.20796649167,4723.36832443548,3369.67475580581,3414.13824037834,3722.2444543902,3239.78874891252,3354.797788927,3957.7057749545,3881.27991460843,3986.18477379172,9072.5717498824,3465.3238290157,4060.36963014918,4640.05863979192,3312.69079557933,3384.44182919622,3694.26283703276,3227.71821081378,3305.93531813108,3923.42525131101,3860.48262938434,3938.42858817331,9020.17550103342,3404.97577841646,4012.55874558287,4609.22719492758,3295.99967215462,3324.71207658382,3655.20658392457,3189.96967313259,3289.2754434983,3885.92080177996,3809.57220516139,3883.22723695623
2,"WA",3504.08663986891,1685.73853686247,1994.27925152434,2372.90470209898,1729.53390365909,1940.94896982903,2307.10849796218,2110.46914038556,2456.93462840066,2775.24044226729,1990.26549004814,1963.18467449797,3573.80931360015,1749.26730613525,2034.46799165949,2461.43124131083,1825.20347111383,2052.63671216866,2512.18799527455,2300.9493148431,2594.15450378157,2843.95217640769,2004.15075795293,1885.32892026474,3457.07969215232,1681.82528183712,1941.2832337399,2358.80832842157,1790.26960683298,2044.514948477,2477.18230403517,2234.91076339648,2449.93728419826,2663.51258947591,1889.55685265541,1859.8282776422,3448.1987793523,1567.87315995206,1875.0703487402,2213.14398082995,1667.41364372472,1907.45403136421,2322.48688946734,2075.1355216918,2382.33468492637,2670.15852564126,1973.24802791705,1904.17315144903,3472.62344551932,1735.11458354413,2122.5314324656,2478.88666291247,1873.95550844319,2130.74449831615,2582.95039387771,2321.01947697648,2557.20815892808,2806.06400795206,2012.69546379413,1914.61224439944,3474.81697243608,1735.99449363085,1990.15400748747,2389.48014883098,1754.6472354871,1990.00604310935,2466.14894935629,2219.7301919893,2497.79806783369,2861.19920659157,2078.73650529883,2005.16041429487,3604.90935916543,1878.7443390012,2113.62668332471,2527.11651595066,1926.40801957098,2178.73917683672,2558.28777190906,2399.1845965825,2713.23075894332,2998.37805173678,2192.28976341437,2118.39163555817,3673.2238097603,1838.74929719631,2085.83297520226,2478.62111968733,1927.67173648085,2144.99047465019,2596.42191080179,2300.23172416338,2575.64771624028,2894.58711143403,1968.77335046793,1988.93832200995,3592.8431424649,1726.04790298531,2002.0182554268,2412.98492444181,1883.92247961636,2122.45808843154,2557.80648680867,2278.7325078381,2547.66517223809,2847.32356967045,2116.69923934434,2058.53882315689,3637.93913387143,1808.63930378961,2117.86017032488,2520.71130179396,1967.70772198493,2183.13990093845,2671.43612941056,2386.46321149161,2778.50906025797,2987.08664920111,2202.62212567719,2116.35751667095,3662.33452296668,1815.98895712714,2077.27637662319,2521.85880739795,1867.40423813924,2112.02671981319,2524.31124499668,2302.07367438017,2637.47853326223,2928.47707104292,2035.43451069588,1970.95719654818,3493.22397926317,1653.12000899072,1921.90523156041,2288.85296135785,1698.28292331582,1898.67831613529,2296.03372947681,2025.0273732904,2241.14811142773,2506.0562657128,1617.24353103772,1534.56627436741,3153.85079290749,1316.53398007067,1626.88219831409,2006.40216106435,1431.51217669536,1683.82317220048,2129.24808992286,1868.82459376851,2182.32258427333,2460.21813319087,1651.53585593278,1606.5508445256
3,"NSW-Blue Mountains",218.050396026756,124.61515883249,149.344789480777,203.113812046669,140.662972769488,171.996842889995,192.886668269571,137.307779451521,146.248869011741,200.417107703351,134.621942981538,122.23941149947,210.715089577556,122.964250465492,152.064714561299,213.23337746387,147.869773010172,180.235022030197,213.973167739956,146.676480651246,156.026549335102,211.94728131517,139.428210863931,124.009460333935,219.513252724351,123.960713774926,152.052422926137,210.577429607836,147.053064548299,174.955735335391,203.085151919961,141.599830136938,154.601675815773,218.597283994047,141.185860195732,120.874266387403,211.014286494996,118.979330336314,146.545065296174,200.495247760925,136.725820531602,165.132491386406,190.875339986111,132.268359630947,142.684766593463,194.919498013443,127.007956875537,109.008119076266,187.722180159527,103.507641927141,124.139619943858,174.530125142798,120.385853282086,149.229685860408,174.614983895903,121.492478150559,128.805343458294,177.253821069865,117.602365991183,104.655324022799,182.597804674227,99.8826084221828,121.932070363835,163.146060001509,114.365836102071,133.927702828324,153.392151278434,106.073152149557,113.071050471391,155.433497855304,102.456905301228,86.8554851802421,157.936534914351,90.5478354445102,111.586484392846,148.679151406232,105.025670539723,128.962834376792,147.990492619542,101.123363217595,104.766312981531,141.170370057892,91.2426545900221,83.5099766862193,144.587460673104,83.8122492102766,107.703031353,149.598954674599,105.948965772237,131.337802535759,149.004752674583,104.961552625124,112.755191841196,156.930176283209,101.323408467328,89.5144472549422,160.687895735945,92.1087386377968,113.257579843816,153.513192307371,107.139191234867,128.157408261552,148.912664088443,103.23634436531,109.179713564096,152.59714334307,104.035337535119,92.0854403037929,162.672718541039,92.0687767223703,109.390730416725,154.879896298825,108.828847207439,135.98053303739,155.349786364345,107.767517194341,117.339764118257,162.424379739076,106.344061421278,92.5261537137487,161.56412095995,90.535939225568,110.535071482179,156.117601450302,109.303679571859,134.461332248252,156.154915589665,110.177371297938,119.08242076956,163.284861653611,108.179062451296,94.7673622645531,168.42251571162,93.026907553143,111.628383446563,155.205033120474,107.895828417917,129.828259330551,149.414850880376,103.309544275533,111.688688094549,158.171418417226,103.589291184223,91.3812726374096,157.390320761075,91.1580554122494,108.635073639838,149.194128067932,106.57719764188,129.500645912005,146.869062851367,103.758242508219,108.874860501949,150.484733401066,103.062211043175,88.6123630072225
3,"NSW-Canberra",546.70299002435,397.954921355258,448.428625827739,530.494374285378,451.560484707642,384.21280113764,487.438752163066,362.589658526986,422.687287419648,572.111100546153,389.265957380062,437.20310697318,546.568673374263,397.856729429962,448.278404175252,530.319603808093,451.406452178915,384.106509991615,487.368695860246,362.589714909574,422.665935944238,571.994721676667,389.250885018117,437.288067628879,546.642659124356,397.917670760653,448.401106629687,530.465295145534,451.550933047507,384.26972606906,487.614303391691,362.712189490614,422.874856081867,572.36883450293,389.433757446442,437.452898325106,546.872563605252,398.01648449769,448.42815080857,530.486619376182,451.596573384737,384.258412546678,487.584519428043,362.812681092273,422.934349703518,572.415801818314,389.46554613452,437.490356033333,546.968859301364,398.122270026704,448.555762850661,530.659913192339,451.719462347001,384.345520875479,487.757527076376,362.873365789715,422.92647910371,572.506446230876,389.569205196913,437.537304439846,546.931155241025,398.065264187559,448.47567210431,530.546810945796,451.520424855628,384.264469148349,487.581047278954,362.715189582479,422.816816409744,572.286632521703,389.374697294721,437.436076988048,546.872699183651,398.088746601777,448.503619941734,530.611102972282,451.645681505282,384.348607092511,487.654658119875,362.756236715343,422.897648171279,572.323261208799,389.443909719552,437.407349695636,546.726396030947,397.992792524391,448.365383153054,530.442778172664,451.501709958181,384.171135796302,487.434720869102,362.625818018067,422.754686322097,572.20807923589,389.384675847188,437.36854863743,546.587666589301,397.880286074264,448.242007000672,530.285379249101,451.39683927911,384.197569667474,487.476904203506,362.661235733273,422.794635708162,572.215470145356,389.36123128032,437.335074335883,546.641813919043,397.961688877674,448.433957395643,530.49066267732,451.624635873639,384.289760194949,487.534483422563,362.712226626109,422.82010974081,572.226299887285,389.358082463967,437.385666478564,546.68467971018,397.954512991194,448.316672154697,530.461960630743,451.49090093929,384.220871788265,487.462557303313,362.615982177829,422.765064054933,572.190884608847,389.324611788588,437.318782751579,546.646124142175,397.844925793191,448.221618122448,530.339735737161,451.38879959206,384.107149716284,487.320723890833,362.53453284489,422.588514568376,571.939401981195,389.164916599185,437.06494919808,546.301523293123,397.662078538021,448.117201967222,530.198243154699,451.337329693854,384.067230675721,487.34920357394,362.543137908506,422.622942500775,571.955354994066,389.198060718931,437.152378275617
