"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104"
1,"Aggregated",7015.27212283793,7096.50319766485,7085.28996224146,7175.14566244096,7225.48315103226,7329.21118375576,7338.81986145687,7449.69569935708,7555.14905673269,7669.4466519954,7706.0665648862,7832.73779884947,7892.57075894616,7905.52297606127,7855.67800160218,7894.91992141215,7796.73094123942,7768.16470292565,7617.127718358,7670.6214742822,7575.77837208128,7660.68837959782,7589.40035419973,7691.87668511963,7587.92798389955,7603.70905462208,7580.96701616117,7667.19117186162,7752.25567671137,7867.8429543224,7862.96042710763,7972.98560172028,8017.64051752657,8173.65898691667,8174.56357665074,8281.05532723736,8312.31259911435,8356.5197994425,8271.27557457222,8348.25170348469,8294.22292692981,8370.28675317815,8304.62351215379,8334.61212764857,8442.5243171206,8525.95734899252,8470.79641082012,8569.6607472873,8542.81159037046,8643.57302384314,8589.557253736,8716.27065083027,8763.34440884887,8856.67414052346,8859.01076771631,9045.23123510062,8922.19419083384,8989.09923479817,8983.1452409664,9074.53734267006,9047.1506679065,9176.45057746188,9130.85335395399,9251.80863912657,9293.64011576022,9470.68586858581,9396.72880596852,9426.66050518642,9417.32144067073,9494.31810565044,9516.92117808226,9575.28160224442,9658.89360115042,9839.21474272844,9861.15819446645,10008.7277408934,9975.7211001833,10027.796559233,10051.645282291,10218.7928379824,10229.8161949739,10359.4003811487,10405.8723697674,10524.9298754388,10560.2323660884,10708.6949950799,10680.7183265591,10810.0904853258,10778.0316925872,10833.2517384983,10747.5449185192,10769.5006738847,10820.1323607573,10951.0229188509,10941.2777951312,11076.5938523636,11181.5551957723,11231.2737191091,11171.7522410814,11215.3138119486,11237.3010765089,11288.8545733772,11357.6422203012,11382.0885620162
2,"Clerical and Administrative Workers",929.481142413221,934.523695315833,939.23158623988,935.5006109564,934.263089640483,973.086000439138,992.731027196196,980.981370527441,1015.34377303633,1028.93453688936,1031.93282346545,1035.96598175898,1047.40195077068,1055.17934836173,1053.71572650731,1036.31637915293,1030.51675376435,1047.11463439381,1037.36241232475,1031.53170957948,1010.60992214359,1003.88945219398,1006.4107894013,1008.01709175023,991.925579336599,1013.68411723533,1031.06291044002,1019.47757385237,1045.98045017923,1059.59830585315,1066.39880661269,1073.43925427023,1072.50395502497,1086.22678814627,1081.93025046979,1100.45461454564,1096.57205745088,1106.50982243005,1114.30753649465,1103.2336060584,1112.50423906284,1112.04003651579,1104.23075772481,1097.97225722289,1114.27284330338,1129.24316258551,1116.56676149654,1125.28923742348,1109.14681302809,1104.5801226715,1126.55640977762,1129.51363104969,1155.13399278524,1175.94258449912,1201.46342686078,1219.59535290254,1217.48985786054,1234.13831641028,1215.41762105703,1208.35895707365,1201.94058844741,1209.04366886509,1192.33243642169,1185.6998663709,1217.11720762118,1225.18094751657,1233.16634961592,1239.95181069924,1230.35123675189,1205.97053365413,1213.96939864115,1196.69831649796,1208.12071409644,1235.35295314626,1239.95351540246,1259.26191679243,1246.96210212559,1257.21474660357,1269.05244896878,1263.58757198556,1272.47457196245,1286.14490205851,1299.75218497869,1295.76578771299,1300.38494363144,1319.45224089653,1303.55638528188,1301.99451380278,1299.99078169292,1312.28519216081,1320.08984296954,1289.0319103066,1292.01352992226,1299.92182442767,1298.6253875886,1277.22067781452,1297.94098002695,1292.43948090815,1313.03764072014,1328.893118571,1349.75331482565,1365.47618876058,1351.8045937446,1359.03203406022
2,"Community and Personal Service Workers",375.771699964689,384.891088769115,396.725415639633,402.794427001079,408.512618905024,415.608412531864,429.006961381036,438.802153767885,441.50766192975,451.622518895639,461.185974454259,461.282295470135,465.595223942976,475.227152443804,490.293381270116,494.691514337558,494.186879715866,494.454211675584,502.092336059099,498.860343164782,497.395769597156,514.307256485581,516.700939498723,515.772243774358,518.883761004973,514.127776489462,517.938884887425,514.48399485081,520.095650466992,521.794479647675,529.927471021002,543.651598216559,545.245049199447,560.245748472174,565.047464821763,588.7221018571,591.731894990193,590.628522060206,605.943862218092,614.821683306021,614.598557787575,634.404087464038,656.49804704924,648.554279929335,665.149146402011,663.194589720888,664.032412691652,687.260151665769,687.024142639573,698.353438769847,694.759249340323,696.163731374115,698.692589941436,702.690930966357,712.725230933331,714.657637481767,719.318671900871,736.070157479448,737.830432890516,746.665319111224,751.595986199574,761.159310978078,770.838622954569,771.967547379681,786.849225056751,787.722857738269,795.277324824468,803.96980835067,802.558347359787,811.176048828661,815.037283157745,823.870748469006,830.527476896845,833.537401042847,838.757407794796,851.230857845521,859.886137544335,848.477793505021,881.954035258773,873.99501682873,865.677279277161,904.914592978955,911.685445970738,908.509079345872,911.255487181368,928.647515866298,922.789228774247,921.581769067937,958.612929712305,969.154292042731,977.028909513025,991.095641588509,1005.59670928911,1005.80856785661,1003.51071204569,1047.68611593085,1033.25491153182,1029.11163959084,1068.14453921943,1083.66669146497,1060.12524848955,1072.11042615366,1105.4734233382,1082.81686832731
2,"Labourers",971.142658155192,972.618490123447,974.766019346048,965.688358062123,987.389529231781,997.308571575079,999.996715017092,1002.26027631031,1036.62402292702,1044.93684320793,1057.85259546008,1075.80612452334,1083.91121083902,1078.2383653777,1079.50292310271,1072.25761747487,1070.05996794441,1061.68168094904,1033.60018073374,1000.23880880041,986.989059844926,1003.63525055967,982.064473238734,981.8498845682,996.009097835455,976.516325397019,972.45514092462,986.745947815204,995.647127686091,1011.56765802603,1022.37965345733,1013.71800127015,1031.22810345084,1073.29444308413,1059.22674052074,1066.49506376262,1105.55037873385,1074.72719589313,1070.38052105969,1065.16240904488,1052.02417264271,1036.70350231195,1027.53534773417,1043.54199952913,1034.22434206518,1030.1738180562,1036.13908292538,1045.66596695707,1048.58622861204,1055.40996318031,1053.61707060266,1056.63226782756,1058.46786165113,1070.64492795691,1067.11896512501,1073.10230056024,1067.14110914932,1057.95181022687,1056.24805797855,1033.74955150086,1037.14782957027,1049.09192290976,1051.4315253919,1075.00999035166,1086.75193542274,1084.44831846509,1084.43846058729,1078.76558075763,1096.96102339492,1082.58516523418,1092.66621978886,1103.31036228542,1096.42087390861,1114.37350479299,1109.27752949905,1093.69803444689,1102.7262890902,1097.92305307125,1095.40618770197,1133.6786761462,1134.37789483994,1150.50613805398,1147.4963319784,1144.14018708984,1147.26206689042,1152.33031375043,1172.14158600033,1149.70137175299,1166.22871956118,1155.63657327329,1143.16847413527,1150.64224404955,1152.41837398885,1160.52611268818,1148.16963654881,1121.85181650738,1153.0469786867,1168.17026959772,1151.82857963169,1156.55884095325,1140.61484215009,1124.98679671658,1124.97933401816,1148.972055462
2,"Machinery Operators and Drivers",585.285083269005,585.870953929985,589.29751787,585.19325952,609.63057099,596.00794233,607.27836852,603.11412262,607.82209443,609.10600033,611.49073881,624.46340502,624.26752124,609.69721109,601.55423322,597.39025505,587.36431081,586.69631945,583.06430373,571.87851306,567.95107242,557.36906117,552.34835248,562.02693446,544.28759857,554.35290846,557.21727643,548.74453303,579.7228109,579.62598887,577.48059183,588.63791868,585.50159499,590.83117356,599.24927992,612.54850326,612.80646866,590.36761985,587.51780531,631.06133254,640.1007725,627.77675053,614.149661,607.44954891,624.12436548,610.3677862,608.71806214,619.8059939,649.84124709,626.70899573,623.87635733,609.68439187,621.00462832,616.64031784,633.99036028,613.36465366,607.62510149,605.43377058,622.01010421,627.64675806,616.33931896,626.16607828,622.34246999,619.99822277,632.59661605,635.31066951,632.65696563,626.57417633,613.23985523,625.90767782,644.45433326,637.18897432,648.49109732,635.80573796,647.58541919,635.54155981,637.07460477,638.47986348,653.37719985,661.01149599,690.37759948,704.63270616,707.99339353,713.72006522,731.12680054,698.5034564,722.10273816,722.74711306,735.81508196,710.79587458,690.91747811,689.93363873,670.32570797,692.33162935,709.05065244,708.93920144,711.24877883,713.55797149,732.25868715,754.17449185,784.56370222,740.32727814,729.51346699,726.39363238
2,"Managers",860.505901415206,867.381611709973,884.977626857243,893.763422396695,894.173916417022,905.737087760144,920.506349914315,926.170491879302,936.787721492226,941.057204309505,938.920736650988,936.728891053715,961.397486616207,977.197335260291,982.921152454087,977.605270978339,984.642852579933,976.861295193,971.194696706222,953.183813009813,971.229606146291,949.931176727535,949.599206866171,961.609931038759,959.777657371449,964.121478083707,973.282451916647,983.677929468936,1001.23362050249,985.224631079838,987.410164483554,1002.03040393111,1010.45083807555,977.281527083965,990.351268997401,976.821444047902,997.024349646167,1015.64115496614,1007.80447506501,990.090385061408,978.886819562454,980.179738852695,983.519524435572,972.339865048365,982.27206248728,964.655481282959,980.92313005993,985.098680357038,993.835039815465,998.316922698764,998.313629534755,1019.94605833105,1040.1936917913,1048.18705241344,1027.41524305455,1032.04314693888,1055.05440140806,1054.02281381659,1085.79494122513,1102.06964782189,1155.9311831637,1160.20576209424,1145.82057067562,1110.38127174243,1108.20122380095,1121.66170005643,1137.41697713986,1130.37306472563,1151.84870127195,1159.94095637958,1155.39211890558,1188.45845170402,1224.38216617288,1261.70193565498,1247.61202184448,1252.09676213111,1253.40468968114,1291.6614057256,1270.67612192517,1277.40489248757,1308.92889276122,1316.60135878023,1320.92170309519,1348.02479249976,1369.6738937102,1360.67007576558,1375.68769541423,1399.01563866631,1366.50890742194,1377.92384580895,1401.23651245445,1407.04164871168,1439.76159701495,1445.50900543061,1477.69427436582,1461.44680229461,1441.58028558794,1417.71416485529,1436.90535161022,1451.17080232372,1464.77000933735,1458.6514232407,1485.84516864201,1449.81398484033
2,"Professionals",1071.15902090081,1088.95216510778,1114.63204285665,1118.98555956382,1116.32849067824,1135.96050704676,1151.62551114866,1155.72842418157,1166.04161452211,1178.31740760719,1217.99377522078,1211.08438050949,1222.2978151835,1246.2667709111,1254.70380118536,1283.48323329188,1265.53079940169,1281.87746358765,1309.82623543348,1309.29518465866,1287.6941343128,1297.00611407566,1324.20565525765,1312.69628912124,1303.54058393775,1292.89353324563,1297.05769114443,1315.27641225452,1298.9126481597,1305.55852843217,1332.63719747778,1335.2491465437,1338.85159474284,1347.89534644403,1404.70299667882,1408.76807568071,1438.31885597087,1452.3369909452,1461.04992476933,1473.81983652823,1494.48658632705,1481.2327284458,1498.06046673335,1535.30915641834,1511.99894187325,1523.4479133592,1549.46827368562,1548.95827118169,1574.63879571519,1604.35981892254,1595.85763596679,1617.98234232517,1649.96517760139,1646.51099443144,1693.14129272191,1714.46572441729,1695.21730193962,1735.27728040649,1750.13581438698,1749.89122531713,1751.24837882162,1772.74600964761,1806.71681946588,1820.5301884233,1815.99864199887,1850.85447086079,1840.76766307082,1839.25630552173,1880.2970877909,1878.56415022708,1920.55025752982,1899.62767182681,1904.8159058425,1910.93033171932,1955.63138590426,1984.02105574293,1966.73329389739,2044.7603929657,2063.0954647931,2032.81547041578,2075.10907554377,2092.38144947848,2126.5814217709,2149.49763904808,2169.39127172879,2234.39705694076,2211.13597535685,2250.17461686247,2267.15073664711,2253.3447865228,2273.21978222514,2318.5083198135,2338.26437378524,2371.30293592509,2377.68819336151,2399.88230373415,2393.20186316816,2431.68688468597,2481.77206682824,2420.721637261,2461.0110000027,2510.42404103362,2543.02108871611,2512.79505895521
2,"Sales Workers",970.831023511099,975.793862652601,974.208365517082,967.099892457932,998.280025250301,992.138713973051,980.159981446997,975.797902224807,989.9419059126,1004.93327808179,1024.90137080397,1059.18682741568,1082.24693479663,1075.87465533695,1086.90804030371,1069.15957522784,1093.85631476066,1067.13789391763,1041.36161615854,1054.81884755751,1057.31763652242,1062.87459763297,1060.30617888814,1034.58096507153,1053.20947038557,1044.09300981138,1047.14090211767,1021.73315913229,1032.67615596977,1042.49462641892,1085.78407467876,1080.07526221649,1101.53434486375,1125.06721804255,1140.31554526519,1120.63338195646,1138.53690119769,1155.34676218974,1179.4867268902,1171.12928395976,1140.51996490169,1138.22998707915,1141.60608840613,1125.49217477401,1179.43587072146,1190.39159192624,1192.7139701128,1175.32802532256,1188.7434561205,1198.85821996812,1199.74443118941,1187.88761277333,1189.35542684437,1185.68317956447,1184.58823187735,1206.0078163802,1223.3157175694,1225.46826870929,1218.93644862803,1191.58539245331,1210.99486234943,1197.0317100702,1226.18502761766,1246.18666616479,1290.67438923458,1295.32347654995,1294.78584351448,1275.69471662901,1273.55475796589,1274.60916523886,1267.7040214466,1246.98512919268,1283.57619084501,1314.77111984536,1333.86324167816,1337.73265977752,1366.80972514018,1338.09027620992,1333.97361347494,1335.65837172093,1321.95024375051,1312.96278862343,1316.04260790798,1312.9172006754,1333.82221643079,1335.29397325977,1357.99519576579,1350.39271889645,1373.67204472528,1364.64983378048,1372.15958120775,1365.95078541357,1369.88881373424,1350.93825889466,1362.43311106597,1397.44166435842,1456.89098361802,1443.09078831967,1402.19768625244,1402.60204650351,1382.9806998749,1369.13012775763,1366.17123096791,1377.2106414068
2,"Technicians and Trades Workers",1251.08868239469,1252.35651337407,1253.05329608502,1260.52072395512,1254.3582195113,1272.95760496445,1292.17515709061,1309.46129140935,1323.4885413369,1358.52437748375,1386.65562549377,1366.23113043086,1386.72956147896,1357.47624913801,1363.08153643366,1353.10348080578,1331.34740895531,1307.29387817885,1280.69582129311,1271.57537595465,1268.33161678535,1280.11199169198,1268.2769309039,1260.56179108849,1231.42621378527,1241.33127240481,1261.91301314866,1260.0495475209,1278.65082314535,1273.1922773401,1256.79556118021,1271.00815651236,1307.85095458732,1321.08305059154,1326.46047749903,1323.78752239988,1309.63365853424,1331.05693862031,1328.56255313419,1324.64239635665,1318.03694674854,1341.47025465031,1337.09397356046,1300.78573379432,1325.03196157366,1350.14583790859,1328.29480688283,1307.19978509837,1316.73217550124,1298.7551316438,1325.12490542774,1348.32791928456,1393.50351743827,1366.9860607322,1374.06755406696,1374.90016331154,1348.99299260626,1337.27681384305,1344.19841378319,1347.22829680127,1345.51675008448,1365.48221564014,1356.38963247407,1341.30151958594,1359.19643905631,1404.93234886912,1400.80049222731,1410.004010928,1424.97116871847,1442.39118171859,1433.04681302194,1412.35642084761,1468.95206559847,1491.57012280378,1489.12046708638,1496.18773881827,1513.41127315642,1500.28684484922,1525.27506360406,1548.37856320728,1570.52682286962,1563.59053073983,1588.60147283281,1593.12442292273,1608.0951083774,1658.97246404052,1610.11456834843,1650.20697593601,1649.27665954283,1667.05129747341,1630.57190488563,1552.25047828044,1571.72292468575,1584.1429509149,1604.73468576142,1625.49358006623,1650.48419263318,1668.97915519291,1621.26461412722,1580.88332299197,1669.33757860341,1667.66363030007,1666.54968793618,1669.94489610546
3,"Clerical and Administrative Workers-Full time",680.637526486338,681.789684536409,686.066648119506,682.217622372834,676.759293223264,715.285590771328,711.74834867215,699.174409742945,735.711594366231,738.555386288908,738.938707645096,738.633951457678,747.527808127016,754.891227086639,738.497890470873,733.169359490662,740.319104981149,742.709508921271,730.045219943523,728.059834944331,703.866612106957,708.378716922992,702.188956858526,685.10475249909,695.630986386588,714.05598755105,709.084101795814,706.020807605829,720.166417625502,724.238741483377,738.162095073357,734.964527763493,728.650185458487,735.756776610519,722.926469485136,747.523985316558,733.431485904572,743.774065957008,753.071055468414,733.661841927262,745.279762620653,739.829131595966,719.159862866342,721.235570052452,745.830957906718,737.848056702082,718.293490127381,734.432842249819,716.843737767971,724.492826063111,733.574331486765,731.345319670111,750.371996546747,758.319153884572,779.270066972251,788.876913825186,798.717711378494,811.383620429702,774.195849501791,760.251510228268,757.797678395614,754.952214227332,722.786984443965,743.971697361906,759.503867701274,754.989825960559,762.621565671631,773.164739462178,769.791438744992,760.176679668272,767.549537454146,754.377039810624,766.892140353329,790.046115837521,775.100128453525,777.911729194271,768.655394290437,772.76245661474,770.73093249998,790.855672954377,811.871715579441,819.708948802138,822.667141945217,811.720666751712,811.604343031832,838.777008857399,815.983297736449,819.077719377407,822.647143918471,827.062236069781,818.535702070921,788.055047110855,797.152789518039,801.035567217205,794.893738675681,791.726907091514,820.271193691531,809.570402861821,816.212278139418,821.344353151999,821.073967422301,851.993969954789,846.829383947469,842.224500605685
