Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1,Aggregated,25981.169921875,26588.208984375,26588.208984375,26709.615234375,26466.80078125,26831.0234375,27316.65234375,27559.466796875,27932.935546875,28687.87890625,28939.525390625,29191.173828125,29191.173828125,29694.46875,29442.822265625,28939.525390625,28915.55859375,29185.796875,29185.796875,29185.796875,29456.0390625,29726.27734375,29726.27734375,29726.27734375,30527.103515625,30527.103515625,30809.765625,30809.765625,31375.08203125,31657.740234375,32223.056640625,31940.3984375
2,ACT,177.64662170410156,165.02198791503906,193.8782958984375,169.53079223632812,171.3343048095703,157.80792236328125,163.21847534179688,166.82550048828125,172.1370849609375,179.09213256835938,173.8758544921875,206.91226196289062,222.56109619140625,226.03860473632812,226.03860473632812,219.08358764648438,230.49853515625,255.1319580078125,246.3343048095703,242.81524658203125,265.68914794921875,267.44866943359375,262.17010498046875,278.005859375,270.42095947265625,274.7476806640625,287.7278747558594,298.54473876953125,309.3615417480469,326.66851806640625,337.4853210449219,337.4853210449219
2,NSW,9524.48828125,9658.6357421875,9658.6357421875,9613.919921875,9658.6357421875,9792.7841796875,9971.6484375,9971.6484375,10128.091796875,10128.091796875,10036.0185546875,9759.796875,9759.796875,9759.796875,9759.796875,9575.6494140625,10054.833984375,10152.453125,10054.833984375,9859.5947265625,9859.5947265625,9761.974609375,9859.5947265625,9859.5947265625,9932.2841796875,10128.962890625,10128.962890625,10423.98046875,10620.6591796875,11014.017578125,10915.6787109375,11014.017578125
2,NT,836.4613647460938,902.6001586914062,859.8045043945312,867.5855712890625,933.7243041992188,906.49072265625,914.271728515625,925.9432983398438,1016.0576171875,1016.0576171875,1024.3182373046875,1040.8394775390625,1106.9244384765625,1106.9244384765625,1123.44580078125,1131.7064208984375,1193.8544921875,1242.3851318359375,1222.972900390625,1261.79736328125,1300.6219482421875,1349.152587890625,1339.446533203125,1349.152587890625,1466.2879638671875,1466.2879638671875,1454.4630126953125,1525.412353515625,1525.412353515625,1572.7119140625,1537.2373046875,1572.7119140625
2,QLD,5634.03466796875,5713.76123046875,5527.73193359375,5474.5810546875,5448.00537109375,5580.88330078125,5580.88330078125,5527.73193359375,5583.0107421875,5744.05908203125,5851.4248046875,5690.3759765625,5851.4248046875,6119.8388671875,6227.2041015625,6334.56982421875,5617.4267578125,5726.5029296875,5671.96484375,5726.5029296875,5671.96484375,5671.96484375,5671.96484375,5726.5029296875,5926.22607421875,6145.71630859375,6420.078125,6584.6953125,6749.3134765625,6749.3134765625,6749.3134765625,6749.3134765625
2,SA,1706.5604248046875,1790.740478515625,1813.6986083984375,1844.3095703125,1913.184326171875,1920.8370361328125,1966.75341796875,1936.1424560546875,1953.2880859375,1986.6776123046875,1953.2880859375,1936.5933837890625,1936.5933837890625,1953.2880859375,1953.2880859375,1936.5933837890625,2013.4530029296875,2032.0963134765625,2069.38232421875,2069.38232421875,2125.3115234375,2181.24072265625,2199.8837890625,2218.52685546875,2209.139892578125,2268.313232421875,2268.313232421875,2288.03759765625,2347.2109375,2366.935302734375,2386.659912109375,2366.935302734375
2,TAS,508.3847961425781,531.3770751953125,533.9317626953125,569.6975708007812,521.1582641601562,536.4864501953125,521.1582641601562,531.3770751953125,514.145263671875,529.569580078125,519.2866821289062,514.145263671875,457.5892639160156,483.2965393066406,493.5794372558594,498.72088623046875,461.06793212890625,476.1027526855469,526.2188110351562,531.2304077148438,506.17242431640625,516.1956176757812,496.149169921875,496.149169921875,461.7668762207031,466.6275634765625,476.3489685058594,486.0704040527344,476.3489685058594,471.4882507324219,447.18475341796875,461.7668762207031
2,VIC,4042.420166015625,4133.05712890625,4096.80224609375,4078.675048828125,4078.675048828125,4060.547607421875,3861.145263671875,4078.675048828125,4243.68310546875,4359.41943359375,4397.99853515625,4513.7353515625,4475.15625,4513.7353515625,4590.89306640625,4706.63037109375,4601.80078125,4728.45556640625,4812.89208984375,4939.54736328125,4939.54736328125,4981.765625,5066.2021484375,5192.857421875,5202.54150390625,5293.0205078125,5473.97802734375,5654.9365234375,5790.65478515625,5881.1337890625,6152.5712890625,6288.28955078125
2,WA,3720.511474609375,3737.500244140625,3856.42041015625,3907.386474609375,3839.431884765625,3839.431884765625,3839.431884765625,3856.42041015625,4008.91796875,4186.3037109375,4470.12109375,4718.4609375,4612.029296875,4541.0751953125,4541.0751953125,4576.55224609375,4644.62255859375,4644.62255859375,4644.62255859375,4644.62255859375,4848.333984375,5052.04541015625,5052.04541015625,5011.30322265625,5019.69091796875,5019.69091796875,5019.69091796875,5065.32470703125,5156.591796875,5202.22509765625,5202.22509765625,5247.8583984375
3,ACT-Female,9.032258033752441,8.064516067504883,11.075268745422363,9.677419662475586,13.817204475402832,13.602150917053223,14.301074981689453,13.440860748291016,13.093841552734375,14.931573867797852,13.897849082946777,13.093841552734375,12.749267578125,13.897849082946777,14.47214126586914,12.634408950805664,14.120233535766602,14.120233535766602,14.648094177246094,14.120233535766602,13.196481704711914,14.120233535766602,14.120233535766602,14.648094177246094,12.084554672241211,12.084554672241211,14.054862976074219,14.186216354370117,12.084554672241211,13.266739845275879,14.054862976074219,14.054862976074219
3,ACT-Male,163.66323852539062,164.51124572753906,156.03128051757812,163.66323852539062,163.66323852539062,161.1192626953125,149.247314453125,161.96725463867188,154.27052307128906,154.27052307128906,160.76612854003906,167.26173400878906,173.75732421875,175.3812255859375,177.00514221191406,183.500732421875,216.4662628173828,232.74192810058594,237.62461853027344,235.99705505371094,245.76246643066406,263.66571044921875,270.17596435546875,265.29327392578125,262.1297607421875,264.1617736816406,286.513916015625,314.9621276855469,296.6739807128906,302.7700500488281,339.3462829589844,349.50634765625
3,NSW-Female,684.308349609375,700.2969360351562,684.308349609375,668.3198852539062,645.9359741210938,697.0992431640625,719.483154296875,735.4716796875,741.458984375,774.266845703125,774.266845703125,761.1436767578125,741.458984375,741.458984375,728.3358154296875,688.9662475585938,699.9797973632812,692.9093017578125,692.9093017578125,657.5568237304688,650.486328125,650.486328125,664.6273193359375,657.5568237304688,688.2459716796875,702.1499633789062,709.1019287109375,709.1019287109375,702.1499633789062,660.4380493164062,743.8617553710938,771.6697387695312
3,NSW-Male,8843.3779296875,8967.931640625,8967.931640625,8926.4140625,9009.4501953125,9092.4873046875,9258.560546875,9258.560546875,9406.3173828125,9491.8291015625,9491.8291015625,9149.78125,9064.2685546875,9064.2685546875,8978.7568359375,8893.2451171875,9417.12109375,9507.669921875,9417.12109375,9236.0224609375,9145.4736328125,9054.9248046875,9145.4736328125,9145.4736328125,9230.1337890625,9412.908203125,9412.908203125,9595.68359375,9869.845703125,10235.396484375,10144.0087890625,10235.396484375
3,NT-Female,39.10923767089844,40.08003234863281,38.13844299316406,38.13844299316406,41.189517974853516,41.744258880615234,47.15298080444336,47.15298080444336,48.32233428955078,51.04472351074219,46.280548095703125,50.70442581176758,53.76710510253906,50.36412811279297,55.808895111083984,57.51038360595703,46.17424011230469,50.530303955078125,54.45075988769531,55.32197189331055,60.98484802246094,66.6477279663086,71.43939208984375,74.92424011230469,92.44135284423828,104.42448425292969,105.56573486328125,104.99510955810547,115.83699798583984,112.9838638305664,112.9838638305664,112.9838638305664
3,NT-Male,795.3885498046875,836.6587524414062,769.125732421875,780.3812255859375,840.4105834960938,862.9215698242188,851.6660766601562,817.8995971679688,974.200927734375,990.0415649414062,974.200927734375,997.9619140625,1005.8822021484375,1029.6431884765625,1005.8822021484375,1053.4041748046875,1121.7337646484375,1168.0865478515625,1149.5455322265625,1186.6275634765625,1242.250732421875,1279.3328857421875,1288.6033935546875,1325.6854248046875,1395.5303955078125,1418.038818359375,1440.54736328125,1463.055908203125,1463.055908203125,1496.8187255859375,1519.327392578125,1508.072998046875
3,QLD-Female,419.2815246582031,441.3489685058594,404.5699157714844,408.247802734375,408.247802734375,408.247802734375,433.9931335449219,445.02685546875,435.5327453613281,454.9761657714844,447.19879150390625,451.0874938964844,458.8648376464844,482.1969909667969,493.863037109375,505.5290832519531,420.8870849609375,433.26611328125,429.1397705078125,429.1397705078125,441.518798828125,466.2768859863281,486.9085998535156,482.7822570800781,507.3493957519531,545.400634765625,570.7681274414062,608.8192749023438,634.186767578125,651.0984497070312,659.5542602539062,689.149658203125
3,QLD-Male,5219.439453125,5268.9130859375,5145.2294921875,5071.01953125,5046.283203125,5169.96630859375,5145.2294921875,5169.96630859375,5178.58740234375,5327.9697265625,5228.38134765625,5228.38134765625,5327.9697265625,5477.3525390625,5527.146484375,5477.3525390625,5192.4130859375,5192.4130859375,5242.82470703125,5293.23681640625,5242.82470703125,5242.82470703125,5242.82470703125,5293.23681640625,5418.966796875,5570.90087890625,5722.83447265625,5925.412109375,6229.27978515625,6229.27978515625,6229.27978515625,6229.27978515625
3,SA-Female,110.25476837158203,118.51173400878906,120.45455169677734,122.3973617553711,128.7115020751953,126.28298950195312,126.76869201660156,118.51173400878906,122.85923767089844,129.3255157470703,122.85923767089844,123.93695068359375,121.78152465820312,126.09237670898438,113.15982055664062,122.85923767089844,122.67106628417969,127.5293197631836,131.1730194091797,132.38758850097656,131.1730194091797,137.245849609375,137.245849609375,138.46041870117188,134.59982299804688,137.11572265625,138.3736572265625,137.11572265625,139.63160705566406,149.69512939453125,148.43719482421875,144.66336059570312
3,SA-Male,1598.2484130859375,1669.918701171875,1698.5867919921875,2128.60888671875,1806.0924072265625,2042.6044921875,1841.927490234375,1841.927490234375,1842.812744140625,1874.046875,1858.4298095703125,1811.5787353515625,1827.1956787109375,1827.1956787109375,1874.046875,1827.1956787109375,1882.2799072265625,1899.7086181640625,1899.7086181640625,1934.565673828125,1986.8511962890625,2021.708251953125,2056.565185546875,2108.850830078125,2068.250244140625,2123.64990234375,2142.1162109375,2160.582763671875,2215.982421875,2271.382080078125,2289.8486328125,2234.44873046875
3,TAS-Female,36.191768646240234,32.151756286621094,33.16175842285156,40.23177719116211,35.181766510009766,38.21177673339844,41.241783142089844,34.1717643737793,33.45509338378906,34.48978805541992,42.42243957519531,45.181617736816406,34.48978805541992,38.28366470336914,34.48978805541992,35.17958068847656,28.186704635620117,40.31769561767578,39.247314453125,39.247314453125,37.463340759277344,35.32257843017578,46.38318634033203,50.307918548583984,37.20674514770508,33.48606872558594,32.369869232177734,35.34640884399414,31.253665924072266,30.509531021118164,30.509531021118164,26.41678810119629
3,TAS-Male,472.5,498.75,501.1363525390625,529.7727661132812,484.43182373046875,498.75,479.6590881347656,496.3636169433594,470.06231689453125,494.0450744628906,479.6554260253906,479.6554260253906,431.68988037109375,450.8760986328125,465.2657470703125,470.06231689453125,432.8977355957031,446.8621826171875,484.1006774902344,493.4103088378906,460.82659912109375,479.44586181640625,465.4814453125,460.82659912109375,426.42047119140625,426.42047119140625,435.3977355957031,444.375,439.8863525390625,421.93182373046875,430.9090881347656,439.8863525390625
3,VIC-Female,244.66275024414062,250.60116577148438,254.16421508789062,277.9178771972656,289.79473876953125,270.7917785644531,317.1114196777344,293.3577880859375,255.86387634277344,270.2113952636719,291.732666015625,315.6451416015625,318.0364074707031,322.8189392089844,322.8189392089844,318.0364074707031,308.9931640625,314.32061767578125,324.9755859375,330.30303955078125,324.9755859375,332.9667663574219,340.9579772949219,343.6217041015625,342.2678527832031,348.3797607421875,375.8834533691406,385.05133056640625,403.3870849609375,406.44305419921875,418.66693115234375,424.7788391113281
