"Level","Description","1","2","3","4","5","6","7","8"
1,"Aggregated",28892.9363527462,29132.8211588785,29372.7059650108,29612.5907711431,29852.4755772753,30092.3603834076,30332.2451895399,30572.1299956722
2,"ACT",217.448889932219,217.448889932219,217.448889932219,217.448889932219,217.448889932219,217.448889932219,217.448889932219,217.448889932219
2,"NSW",10100.0136044438,10100.0136044438,10100.0136044438,10100.0136044438,10100.0136044438,10100.0136044438,10100.0136044438,10100.0136044438
2,"NT",1137.77892467451,1137.77892467451,1137.77892467451,1137.77892467451,1137.77892467451,1137.77892467451,1137.77892467451,1137.77892467451
2,"QLD",5562.74144033315,5562.74144033315,5562.74144033315,5562.74144033315,5562.74144033315,5562.74144033315,5562.74144033315,5562.74144033315
2,"SA",1973.00120003629,1973.00120003629,1973.00120003629,1973.00120003629,1973.00120003629,1973.00120003629,1973.00120003629,1973.00120003629
2,"TAS",454.272461218062,474.796376445037,482.726713482181,491.00087529367,454.272461218062,474.796376445037,482.726713482181,491.00087529367
2,"VIC",4605.99595866638,4605.99595866638,4605.99595866638,4605.99595866638,4605.99595866638,4605.99595866638,4605.99595866638,4605.99595866638
2,"WA",4572.01610478243,4572.01610478243,4572.01610478243,4572.01610478243,4572.01610478243,4572.01610478243,4572.01610478243,4572.01610478243
3,"ACT-Female",15.8911713491764,16.149602249746,16.4080331503156,16.6664640508852,16.9248949514548,17.1833258520243,17.4417567525939,17.7001876531635
3,"ACT-Male",205.856257121792,205.856257121792,205.856257121792,205.856257121792,205.856257121792,205.856257121792,205.856257121792,205.856257121792
3,"NSW-Female",738.001001527208,738.001001527208,738.001001527208,738.001001527208,738.001001527208,738.001001527208,738.001001527208,738.001001527208
3,"NSW-Male",9362.01264750603,9362.01264750603,9362.01264750603,9362.01264750603,9362.01264750603,9362.01264750603,9362.01264750603,9362.01264750603
3,"NT-Female",51.5019107299637,52.1985341726839,52.8705413101421,53.5188019989175,54.1441553578134,54.7474108540261,55.3293493509318,55.8907241188485
3,"NT-Male",1089.04649310627,1089.04649310627,1089.04649310627,1089.04649310627,1089.04649310627,1089.04649310627,1089.04649310627,1089.04649310627
3,"QLD-Female",410.676020795393,410.676020795393,410.676020795393,410.676020795393,410.676020795393,410.676020795393,410.676020795393,410.676020795393
3,"QLD-Male",5152.79015661542,5251.68719500278,5185.87949915245,5145.9999852248,5152.79015661542,5251.68719500278,5185.87949915245,5145.9999852248
3,"SA-Female",127.106677341526,127.106677341526,127.106677341526,127.106677341526,127.106677341526,127.106677341526,127.106677341526,127.106677341526
3,"SA-Male",1846.00090046185,1846.00090046185,1846.00090046185,1846.00090046185,1846.00090046185,1846.00090046185,1846.00090046185,1846.00090046185
3,"TAS-Female",36.0419667148486,36.0419667148486,36.0419667148486,36.0419667148486,36.0419667148486,36.0419667148486,36.0419667148486,36.0419667148486
3,"TAS-Male",425.828812825972,446.399696066801,449.271351176189,456.00000086679,425.828812825972,446.399696066801,449.271351176189,456.00000086679
3,"VIC-Female",312.000600047323,312.000600047323,312.000600047323,312.000600047323,312.000600047323,312.000600047323,312.000600047323,312.000600047323
3,"VIC-Male",4209.19000138278,4287.39607498253,4382.01941759835,4440.23767704822,4355.4276762205,4433.63374982025,4528.25709243608,4586.47535188594
3,"WA-Female",379.00250053152,379.00250053152,379.00250053152,379.00250053152,379.00250053152,379.00250053152,379.00250053152,379.00250053152
3,"WA-Male",4193.01362080147,4193.01362080147,4193.01362080147,4193.01362080147,4193.01362080147,4193.01362080147,4193.01362080147,4193.01362080147
4,"ACT-Female-Remanded",7.98669528362615,7.98669528362615,7.98669528362615,7.98669528362615,7.98669528362615,7.98669528362615,7.98669528362615,7.98669528362615
4,"ACT-Female-Sentenced",6.41690637664353,6.41690637664353,6.41690637664353,6.41690637664353,6.41690637664353,6.41690637664353,6.41690637664353,6.41690637664353
