Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1,Aggregated,7583.01318359375,7742.09814453125,7724.42236328125,7883.50634765625,7812.80224609375,7918.8583984375,7830.47802734375,7848.154296875,7724.42236328125,7724.42236328125,7636.041015625,7636.041015625,7643.0,7689.0419921875,7643.0,7643.0,7596.95751953125,7689.0419921875,7643.0,7781.12646484375,7781.12646484375,7919.25244140625,7919.25244140625,8057.37939453125,8094.43310546875,8242.9541015625,8242.9541015625,8391.4755859375,8317.21484375,8391.4755859375,8317.21484375,8391.4755859375,8391.4755859375,8391.4755859375,8317.21484375,8539.9970703125,8518.4931640625,8595.9345703125,8518.4931640625,8595.9345703125,8595.9345703125,8673.375,8673.375,8828.2568359375,8828.2568359375,8905.697265625,8983.138671875,8983.138671875,8984.3505859375,9065.291015625,9065.291015625,9146.2314453125,9146.2314453125,9227.1708984375,9227.1708984375,9389.05078125,9469.9912109375,9469.9912109375,9389.05078125,9469.9912109375,9509.7822265625,9595.4560546875,9509.7822265625,9766.8037109375,9852.4775390625,9938.150390625,9938.150390625,10023.82421875,10023.82421875,10195.171875,10195.171875,10280.845703125
2,Clerical and Administrative Workers,743.61572265625,1025.1107177734375,828.0642700195312,933.6248779296875,846.83056640625,900.7837524414062,919.5501098632812,851.5221557617188,846.83056640625,952.3911743164062,907.8211059570312,926.5874633789062,1023.2547607421875,1023.2547607421875,1023.2547607421875,1017.1275024414062,1017.1275024414062,1035.50927734375,1023.2547607421875,1041.6365966796875,1041.6365966796875,1047.7637939453125,1041.6365966796875,1060.0184326171875,1069.3707275390625,1089.174072265625,1089.174072265625,1108.9771728515625,1118.8787841796875,1108.9771728515625,1099.07568359375,1118.8787841796875,1138.681884765625,1138.681884765625,1138.681884765625,1158.485107421875,1135.3756103515625,1135.3756103515625,1135.3756103515625,1145.697265625,1135.3756103515625,1156.018798828125,1145.697265625,1166.34033203125,1166.34033203125,1176.6619873046875,1176.6619873046875,1186.9835205078125,1218.7540283203125,1229.5394287109375,1218.7540283203125,1229.5394287109375,1240.3248291015625,1240.3248291015625,1240.3248291015625,1261.895751953125,1272.68115234375,1294.251953125,1294.251953125,1315.822998046875,1225.14794921875,1236.4920654296875,1236.4920654296875,1270.52392578125,1281.8677978515625,1293.2117919921875,1293.2117919921875,1304.5557861328125,1304.5557861328125,1315.899658203125,1304.5557861328125,1327.24365234375
2,Community and Personal Service Workers,519.8633422851562,446.6007995605469,427.53240966796875,484.7374572753906,502.80224609375,515.8489990234375,465.66912841796875,478.71588134765625,497.78424072265625,514.8453979492188,462.6583251953125,512.8381958007812,511.3357238769531,514.0701293945312,503.1324462890625,508.601318359375,516.8045654296875,516.8045654296875,516.8045654296875,519.5389404296875,519.5389404296875,533.2109985351562,530.4766235351562,530.4766235351562,557.7609252929688,562.37060546875,566.9801635742188,562.37060546875,571.5897827148438,580.8089599609375,580.8089599609375,594.6377563476562,594.6377563476562,603.85693359375,599.247314453125,613.0761108398438,665.703125,686.8365478515625,681.55322265625,686.8365478515625,686.8365478515625,702.6866455078125,702.6866455078125,713.25341796875,713.25341796875,718.5367431640625,723.820068359375,739.670166015625,719.6321411132812,731.6260986328125,737.623046875,749.6168823242188,749.6168823242188,761.6107788085938,761.6107788085938,773.6046142578125,773.6046142578125,785.5984497070312,779.6015625,797.5923461914062,813.0053100585938,819.8372802734375,826.6692504882812,840.3333129882812,847.165283203125,860.8292236328125,853.9972534179688,860.8292236328125,874.4931640625,881.3251342773438,881.3251342773438,888.1571044921875
2,Labourers,1420.7840576171875,1080.1851806640625,1092.349365234375,1089.91650390625,1082.6180419921875,1080.1851806640625,1075.3194580078125,1092.349365234375,1080.1851806640625,1065.588134765625,1075.3194580078125,1048.5579833984375,1004.594970703125,998.316162109375,1004.594970703125,1004.594970703125,998.316162109375,1010.8736572265625,1010.8736572265625,1029.7098388671875,1035.988525390625,1048.5458984375,1042.2672119140625,1048.5458984375,1064.8408203125,1064.8408203125,1074.7926025390625,1094.6962890625,1064.8408203125,1064.8408203125,1064.8408203125,1084.7445068359375,1084.7445068359375,1114.599853515625,1094.6962890625,1114.599853515625,1059.7054443359375,1059.7054443359375,1059.7054443359375,1079.890380859375,1069.7978515625,1079.890380859375,1089.9827880859375,1089.9827880859375,1100.0753173828125,1100.0753173828125,1100.0753173828125,1120.2601318359375,1071.235107421875,1081.4373779296875,1081.4373779296875,1101.841796875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1101.841796875,1112.044189453125,1101.841796875,1101.841796875,1096.246826171875,1106.5888671875,1106.5888671875,1106.5888671875,1106.5888671875,1106.5888671875,1106.5888671875,1116.9307861328125,1127.2728271484375,1137.61474609375,1137.61474609375,1158.2987060546875
2,Machinery Operators and Drivers,621.1177978515625,555.3524169921875,550.9680786132812,640.1167602539062,647.4240112304688,645.9625854492188,650.346923828125,648.8854370117188,650.346923828125,645.9625854492188,654.7312622070312,575.812744140625,580.8599243164062,588.1663818359375,588.1663818359375,588.1663818359375,588.1663818359375,606.432373046875,599.1259765625,610.0855712890625,602.7791748046875,617.3919677734375,610.0855712890625,617.3919677734375,601.288330078125,607.014892578125,601.288330078125,607.014892578125,595.561767578125,607.014892578125,612.741455078125,618.468017578125,624.1946411132812,618.468017578125,612.741455078125,629.921142578125,621.2538452148438,627.0062255859375,621.2538452148438,632.7586059570312,627.0062255859375,632.7586059570312,627.0062255859375,632.7586059570312,638.5109252929688,632.7586059570312,621.2538452148438,638.5109252929688,614.7644653320312,626.5868530273438,626.5868530273438,626.5868530273438,626.5868530273438,626.5868530273438,620.6756591796875,632.498046875,638.4092407226562,638.4092407226562,632.498046875,638.4092407226562,636.507568359375,642.569580078125,642.569580078125,648.6315307617188,642.569580078125,642.569580078125,642.569580078125,648.6315307617188,642.569580078125,642.569580078125,642.569580078125,642.569580078125
2,Managers,936.5198364257812,1105.796875,1125.58251953125,1013.4639892578125,978.28955078125,1070.62255859375,767.2427978515625,896.9486083984375,954.1069946289062,962.9007568359375,971.6943359375,870.5677490234375,930.7695922851562,953.6105346679688,953.6105346679688,959.32080078125,953.6105346679688,970.7412719726562,970.7412719726562,993.582275390625,999.29248046875,1005.0027465820312,1005.0027465820312,1005.0027465820312,1019.7101440429688,1028.980224609375,1028.980224609375,1038.250244140625,1047.5203857421875,1056.7904052734375,1038.250244140625,1047.5203857421875,1047.5203857421875,1066.060546875,1056.7904052734375,1066.060546875,989.4585571289062,998.9725952148438,998.9725952148438,1008.486572265625,1008.486572265625,1008.486572265625,1018.0006103515625,1018.0006103515625,1027.5146484375,1037.02880859375,1037.02880859375,1056.0567626953125,1065.2105712890625,1065.2105712890625,1055.52685546875,1065.2105712890625,1074.894287109375,1084.5780029296875,1084.5780029296875,1084.5780029296875,1084.5780029296875,1084.5780029296875,1084.5780029296875,1094.26171875,1171.125244140625,1191.4925537109375,1191.4925537109375,1222.0435791015625,1211.8599853515625,1232.227294921875,1222.0435791015625,1252.5948486328125,1252.5948486328125,1262.778564453125,1272.962158203125,1283.1458740234375
2,Professionals,1224.0091552734375,1224.0091552734375,1194.0223388671875,1253.9959716796875,1172.213623046875,1095.883544921875,1109.513916015625,1098.609619140625,1194.0223388671875,1076.8009033203125,1068.6226806640625,1074.0748291015625,1286.82177734375,1279.5516357421875,1279.5516357421875,1279.5516357421875,1279.5516357421875,1279.5516357421875,1279.5516357421875,1294.092041015625,1286.82177734375,1294.092041015625,1286.82177734375,1286.82177734375,1347.411376953125,1359.44189453125,1359.44189453125,1383.5028076171875,1383.5028076171875,1383.5028076171875,1383.5028076171875,1407.563720703125,1407.563720703125,1419.5941162109375,1419.5941162109375,1431.62451171875,1549.17138671875,1562.2999267578125,1575.428466796875,1614.8143310546875,1614.8143310546875,1654.2000732421875,1641.0714111328125,1667.32861328125,1667.32861328125,1693.585693359375,1693.585693359375,1706.7142333984375,1737.5853271484375,1766.3057861328125,1780.666015625,1795.0262451171875,1795.0262451171875,1838.1068115234375,1823.74658203125,1852.467041015625,1852.467041015625,1866.8272705078125,1852.467041015625,1881.1873779296875,1889.1219482421875,1905.1314697265625,1921.140869140625,1921.140869140625,1937.150390625,1969.1695556640625,1985.1790771484375,2001.1885986328125,2017.1981201171875,2049.217041015625,2017.1981201171875,2049.217041015625
2,Sales Workers,1139.22119140625,1098.6201171875,1139.22119140625,1074.737060546875,1163.1043701171875,1198.9288330078125,1146.3861083984375,1069.96044921875,1086.6785888671875,1060.4072265625,1072.3487548828125,1055.630615234375,1064.0208740234375,1064.0208740234375,1045.2440185546875,1051.5030517578125,1051.5030517578125,1070.27978515625,1057.761962890625,1082.7977294921875,1082.7977294921875,1095.315673828125,1076.5386962890625,1089.0567626953125,1112.450439453125,1112.450439453125,1092.2239990234375,1102.3372802734375,1112.450439453125,1122.5635986328125,1122.5635986328125,1132.6767578125,1142.7899169921875,1142.7899169921875,1142.7899169921875,1163.016357421875,1191.72265625,1213.00341796875,1191.72265625,1244.924560546875,1234.2841796875,1234.2841796875,1223.643798828125,1244.924560546875,1255.56494140625,1276.845703125,1266.205322265625,1287.486083984375,1234.534912109375,1234.534912109375,1201.1690673828125,1223.4129638671875,1234.534912109375,1245.6568603515625,1245.6568603515625,1256.77880859375,1267.9007568359375,1279.0225830078125,1279.0225830078125,1290.14453125,1289.2568359375,1300.977294921875,1289.2568359375,1312.6978759765625,1324.4183349609375,1336.1387939453125,1347.859375,1383.0208740234375,1383.0208740234375,1406.4619140625,1394.7413330078125,1418.182373046875
2,Technicians and Trades Workers,1282.1326904296875,1238.4591064453125,1238.4591064453125,1369.47998046875,1288.3717041015625,1341.4039306640625,1338.284423828125,1378.8385009765625,1353.882080078125,1338.284423828125,1338.284423828125,1229.100341796875,1273.4600830078125,1305.496826171875,1289.478515625,1289.478515625,1289.478515625,1297.4876708984375,1313.5059814453125,1313.5059814453125,1305.496826171875,1337.5335693359375,1329.5244140625,1329.5244140625,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1329.0472412109375,1316.3897705078125,1316.3897705078125,1316.3897705078125,1347.0618896484375,1347.0618896484375,1321.6456298828125,1321.6456298828125,1347.0618896484375,1347.0618896484375,1359.77001953125,1372.4781494140625,1372.4781494140625,1372.4781494140625,1372.4781494140625,1397.89453125,1365.111572265625,1377.989990234375,1377.989990234375,1403.7469482421875,1403.7469482421875,1416.6253662109375,1416.6253662109375,1429.5037841796875,1429.5037841796875,1429.5037841796875,1429.5037841796875,1455.2606201171875,1436.63330078125,1436.63330078125,1436.63330078125,1462.9935302734375,1476.173583984375,1489.353759765625,1489.353759765625,1515.7139892578125,1515.7139892578125,1515.7139892578125,1515.7139892578125,1542.07421875
3,Clerical and Administrative Workers-Full time,666.7339477539062,694.087158203125,694.087158203125,687.2489013671875,673.572265625,697.5062866210938,702.635009765625,692.3776245117188,682.1201782226562,692.3776245117188,676.9913940429688,682.1201782226562,719.9035034179688,733.1531982421875,706.6537475585938,733.1531982421875,719.9035034179688,733.1531982421875,728.7366333007812,737.56982421875,733.1531982421875,755.2361450195312,746.4029541015625,759.6527099609375,731.6287231445312,738.6636352539062,738.6636352539062,745.698486328125,745.698486328125,745.698486328125,752.7333984375,752.7333984375,752.7333984375,752.7333984375,745.698486328125,752.7333984375,754.5072631835938,747.3892822265625,754.5072631835938,754.5072631835938,754.5072631835938,754.5072631835938,754.5072631835938,761.625244140625,768.7432250976562,768.7432250976562,761.625244140625,761.625244140625,808.6630859375,808.6630859375,794.2227172851562,808.6630859375,801.44287109375,808.6630859375,815.88330078125,830.3236694335938,830.3236694335938,823.103515625,830.3236694335938,837.5438842773438,778.8743286132812,786.2222290039062,793.570068359375,800.9180297851562,793.570068359375,793.570068359375,793.570068359375,800.9180297851562,800.9180297851562,793.570068359375,808.2659301757812,830.3095092773438
