Level,Description,1,2,3,4,5,6,7,8
1,Aggregated,29201.212890625,30162.12890625,30396.80078125,30528.841796875,30282.111328125,31131.6015625,31198.69140625,31193.58984375
2,ACT,209.0445556640625,207.91502380371094,201.34197998046875,208.7801055908203,202.80320739746094,212.00961303710938,212.19155883789062,211.55523681640625
2,NSW,10314.267578125,10435.4765625,10371.27734375,10211.55859375,10283.4248046875,10395.21875,10282.3896484375,10147.9326171875
2,NT,1223.2437744140625,1239.0179443359375,1200.5501708984375,1234.174560546875,1303.4046630859375,1308.8128662109375,1278.98486328125,1323.293212890625
2,QLD,5625.49755859375,5803.57421875,5684.4091796875,5661.2236328125,5625.796875,5815.24755859375,5690.09033203125,5661.03955078125
2,SA,1926.8641357421875,1991.7896728515625,1989.6217041015625,1978.63916015625,1935.8809814453125,2000.435546875,1994.8297119140625,1990.329833984375
2,TAS,420.307861328125,440.4989929199219,458.62249755859375,467.5594177246094,413.15460205078125,433.6996765136719,448.17742919921875,459.5892028808594
2,VIC,4514.8603515625,4631.59326171875,4727.01025390625,4823.22412109375,4696.3505859375,4786.177734375,4875.953125,4940.99560546875
2,WA,4963.06884765625,5171.94775390625,5350.4365234375,5504.72412109375,5335.6474609375,5243.19970703125,5148.13232421875,5058.67236328125
3,ACT-Female,15.361448287963867,12.55214786529541,11.637557983398438,11.819067001342773,13.03536319732666,13.550040245056152,10.524015426635742,8.815995216369629
3,ACT-Male,210.73731994628906,220.3169403076172,215.80960083007812,211.4078369140625,205.69390869140625,208.90257263183594,199.69827270507812,193.5464324951172
3,NSW-Female,773.5256958007812,811.6859741210938,804.10546875,790.0421752929688,781.902099609375,824.7188720703125,809.884521484375,782.1351318359375
3,NSW-Male,9565.3623046875,9650.4287109375,9579.2490234375,9426.1201171875,9536.1708984375,9595.328125,9498.3359375,9346.583984375
3,NT-Female,51.85921096801758,50.414764404296875,51.01088333129883,51.68182373046875,57.144012451171875,58.80528259277344,55.49518585205078,54.54825973510742
3,NT-Male,1169.8350830078125,1180.56494140625,1145.801025390625,1182.4222412109375,1246.0965576171875,1254.3770751953125,1226.396728515625,1258.679931640625
3,QLD-Female,448.5616455078125,465.7490234375,461.5776672363281,462.98284912109375,454.133544921875,471.4637756347656,463.46380615234375,467.8529968261719
3,QLD-Male,5199.35986328125,5376.32958984375,5271.2158203125,5243.70166015625,5218.18310546875,5389.19921875,5281.1181640625,5259.39453125
3,SA-Female,129.81492614746094,138.21722412109375,135.98094177246094,127.61381530761719,135.39134216308594,141.22254943847656,136.885986328125,132.50184631347656
3,SA-Male,1799.5614013671875,1861.0965576171875,1863.8873291015625,1854.5108642578125,1814.7293701171875,1872.0699462890625,1868.7886962890625,1866.6552734375
3,TAS-Female,38.11977005004883,38.68388748168945,40.093536376953125,39.138607025146484,32.1917839050293,37.37386703491211,41.25357437133789,43.15912628173828
3,TAS-Male,388.3965759277344,408.1900634765625,425.3735046386719,432.5227966308594,382.4810485839844,399.98431396484375,414.2825012207031,424.86773681640625
3,VIC-Female,318.6702575683594,330.45513916015625,344.6667785644531,358.74444580078125,364.1292419433594,376.8528137207031,394.997802734375,403.4058837890625
3,VIC-Male,4211.8310546875,4313.33447265625,4397.32470703125,4498.50830078125,4379.2998046875,4455.2177734375,4527.8779296875,4587.16650390625
3,WA-Female,382.737548828125,391.3988037109375,399.67144775390625,416.4001770019531,415.4239501953125,432.2699890136719,455.8731994628906,470.2834167480469
3,WA-Male,4552.8251953125,4720.45556640625,4871.27783203125,4976.12890625,4848.08447265625,4777.994140625,4699.1630859375,4597.32275390625
4,ACT-Female-Remanded,8.182491302490234,9.081366539001465,8.312211036682129,5.840356349945068,7.795726776123047,8.39283275604248,9.390986442565918,7.657433032989502
4,ACT-Female-Sentenced,5.066618919372559,7.063130855560303,5.4171061515808105,6.398595333099365,4.2916741371154785,5.79920768737793,4.807968616485596,3.5130794048309326
4,ACT-Male-Remanded,75.97193145751953,73.22608184814453,68.7918701171875,66.35977935791016,70.7270736694336,65.98343658447266,67.3487319946289,64.28878021240234
