Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
1,Aggregated,43957.9140625,18504.189453125,19257.75390625,24532.701171875,19425.2109375,19508.94140625,23276.763671875,21685.904296875,22690.658203125,25369.99609375,19508.94140625,19508.94140625,42702.77734375,18829.5703125,20847.025390625,25050.0546875,17820.841796875,17988.962890625,22696.357421875,19670.17578125,24377.568359375,25890.658203125,21687.62890625,21687.62890625,40904.72265625,20562.916015625,16804.103515625,25427.26171875,18130.7421875,20341.80859375,22995.087890625,22552.875,22331.76953125,26753.900390625,19015.16796875,21005.12890625,41928.4921875,18536.806640625,19419.513671875,24274.392578125,17874.779296875,19419.513671875,23833.037109375,22067.62890625,24053.716796875,28908.591796875,19198.837890625,22950.33203125,40947.265625,17485.58984375,20362.96484375,24125.689453125,20362.96484375,20584.302734375,24125.689453125,21469.6484375,22797.66796875,25232.37109375,20141.62890625,21248.3125,43102.9609375,18218.77734375,19996.21875,26883.8046875,19996.21875,18663.13671875,24884.18359375,21995.83984375,23551.1015625,25995.083984375,20884.939453125,19329.677734375,41641.34375,17686.376953125,21492.306640625,21940.0625,18358.01171875,17910.255859375,22387.818359375,20149.037109375,22611.697265625,20596.79296875,19925.158203125,21044.548828125,42930.66796875,16865.62109375,18179.82421875,25846.015625,19932.09765625,20589.19921875,22341.470703125,19494.029296875,22341.470703125,27598.2890625,19055.9609375,21027.267578125,41635.7421875,17131.37109375,21034.72265625,26672.896484375,18649.341796875,20601.017578125,24070.6640625,19950.458984375,22335.83984375,26456.044921875,19950.458984375,20817.87109375,40394.890625,18025.67578125,23455.095703125,21500.505859375,18460.029296875,18242.853515625,22803.56640625,21934.859375,19763.091796875,22586.390625,21283.328125,19111.560546875,40025.62109375,15444.6689453125,18055.03515625,22188.115234375,18272.56640625,16967.3828125,21317.994140625,19142.689453125,22405.646484375,23928.361328125,20230.341796875,20447.87109375
2,NSW,15809.171875,6708.68896484375,7292.05322265625,8371.27734375,7087.8759765625,6737.857421875,8108.76318359375,6971.20263671875,7175.380859375,7700.408203125,6825.36181640625,6358.6708984375,15181.62109375,6863.72119140625,6805.55419921875,8434.2333984375,6165.7158203125,5758.5458984375,6747.38720703125,6223.8828125,7852.56298828125,8376.06640625,7503.56005859375,8027.064453125,14957.9345703125,7105.01904296875,5833.59423828125,9573.078125,6132.7529296875,6880.6494140625,8077.2841796875,6581.4912109375,7553.7568359375,8451.2333984375,7105.01904296875,7030.2294921875,15736.0380859375,6131.8837890625,6722.90869140625,9456.3994140625,6353.51806640625,6870.6650390625,8274.349609375,6353.51806640625,7092.29931640625,9308.642578125,6353.51806640625,7313.93359375,14179.8095703125,6418.2294921875,7537.6884765625,8433.2548828125,6567.49072265625,6716.751953125,7761.580078125,6268.96826171875,6791.38232421875,9403.453125,6642.12158203125,7836.21044921875,14811.90234375,6146.939453125,7257.83203125,9035.2607421875,6146.939453125,6591.29638671875,7924.36767578125,6443.177734375,6961.59423828125,8887.140625,6517.2373046875,6961.59423828125,13852.4755859375,6743.00390625,7109.4716796875,7622.52587890625,6083.3623046875,6743.00390625,7769.11279296875,6156.65576171875,6596.4169921875,7842.40625,6229.94921875,6669.71044921875,14702.1123046875,6440.92529296875,6230.8955078125,8471.216796875,5880.84521484375,6790.97607421875,7281.04638671875,5810.8349609375,6580.94580078125,8471.216796875,6300.9052734375,7001.00634765625,13666.669921875,5758.03857421875,6659.89990234375,8949.240234375,5619.291015625,6104.90869140625,7145.517578125,6035.53466796875,5549.9169921875,7492.38720703125,6243.65625,6590.5263671875,14614.72265625,5514.990234375,7307.361328125,7445.236328125,5583.927734375,5997.5517578125,7445.236328125,6066.4892578125,6204.36376953125,8755.046875,5928.6142578125,6066.4892578125,14604.0322265625,5648.72998046875,6888.69482421875,7577.564453125,5993.16455078125,5579.8427734375,6475.373046875,5717.61669921875,6337.59912109375,7715.33837890625,6062.05126953125,6544.26025390625
2,NT,388.16802978515625,129.38934326171875,356.22003173828125,257.1812744140625,394.5576171875,597.4273071289062,597.4273071289062,798.6996459960938,576.6611328125,635.764892578125,188.49310302734375,210.856689453125,318.00640869140625,378.26025390625,374.9128112792969,405.03973388671875,251.0576934814453,575.7589721679688,826.8167114257812,1041.052490234375,903.8077392578125,696.2666625976562,555.6743774414062,311.3115539550781,222.220703125,237.7244873046875,408.2659606933594,439.27349853515625,542.6319580078125,604.6470336914062,666.6621704101562,1033.584716796875,568.4716186523438,692.501708984375,413.43389892578125,604.6470336914062,119.24122619628906,238.48245239257812,207.37606811523438,264.40447998046875,502.8869323730469,430.3052978515625,855.4262084960938,575.4685668945312,580.6529541015625,979.8518676757812,601.3905639648438,305.8796691894531,164.09634399414062,233.71298217773438,407.7545471191406,412.7271728515625,537.0425415039062,338.137939453125,870.2078857421875,522.1246948242188,716.0567626953125,656.3853759765625,477.3711853027344,686.2210693359375,233.7215118408203,182.3027801513672,271.116943359375,373.9544372558594,387.97772216796875,565.6060180664062,1065.7701416015625,766.6065673828125,556.2572021484375,430.0475769042969,317.86126708984375,191.65164184570312,349.9189758300781,93.31172943115234,200.62020874023438,331.2566223144531,592.5294799804688,541.2080078125,807.146484375,919.1204833984375,737.1626586914062,396.5748291015625,321.92547607421875,191.28904724121094,347.9695739746094,167.025390625,222.70053100585938,361.8883361816406,264.4568786621094,538.1929321289062,872.2437133789062,774.812255859375,955.7564086914062,733.0558471679688,528.9137573242188,213.42132568359375,284.3287658691406,186.28436279296875,382.3731384277344,313.7420654296875,823.5729370117188,745.137451171875,951.0306396484375,852.9862670898438,774.5507202148438,568.6575317382812,406.8842468261719,259.8176574707031,187.13043212890625,208.51675415039062,261.98260498046875,454.4595947265625,470.4993591308594,721.788818359375,1165.5552978515625,791.29443359375,641.5900268554688,502.578857421875,438.41986083984375,176.437255859375,336.2751159667969,224.18341064453125,459.042236328125,443.0291442871094,549.7831420898438,747.278076171875,752.6157836914062,976.7991333007812,789.9796752929688,453.70452880859375,368.30133056640625,304.2489318847656
2,QLD,13242.318359375,4211.6240234375,4393.857421875,5628.99755859375,4292.61669921875,4981.0556640625,5709.990234375,6155.45068359375,5041.80029296875,4981.0556640625,3543.433837890625,4049.638671875,7754.95556640625,4005.306884765625,5113.1572265625,6348.83740234375,4900.109375,4814.89013671875,6391.447265625,5411.42529296875,7627.12646484375,7030.591796875,4942.71875,4601.84130859375,9137.5498046875,4626.60791015625,5609.76171875,6014.58984375,4800.10546875,6130.2548828125,5436.26416015625,7807.400390625,7460.40478515625,7576.06982421875,5320.5986328125,5436.26416015625,8916.673828125,4047.70068359375,3578.40234375,5572.92138671875,4810.31103515625,4927.6357421875,6570.18115234375,9737.9462890625,8095.4013671875,8095.4013671875,5103.62255859375,5690.24560546875,9769.0390625,4012.283935546875,4303.029296875,5640.45703125,5291.5625,5582.30810546875,6745.28857421875,6745.28857421875,7326.779296875,6919.73583984375,5291.5625,5000.8173828125,9303.6455078125,4095.94482421875,4564.052734375,6494.99853515625,5324.72802734375,5558.7822265625,7431.2138671875,6787.5654296875,8367.4296875,7021.619140625,5558.7822265625,5149.18798828125,9826.181640625,4168.68310546875,5300.1826171875,5538.39306640625,5002.41943359375,5240.6298828125,6491.2353515625,6908.10302734375,7444.0771484375,6193.4716796875,5359.7353515625,5300.1826171875,9317.236328125,4094.83642578125,5222.39990234375,5934.54541015625,5400.4365234375,5697.16357421875,6409.30859375,6468.65478515625,7002.763671875,7002.763671875,5459.78173828125,5341.0908203125,8876.6572265625,4201.61767578125,4615.861328125,6923.7919921875,4970.927734375,5740.23779296875,6627.90380859375,6568.72607421875,8166.5244140625,7515.5693359375,5385.171875,5562.705078125,8728.685546875,4600.2529296875,6015.71533203125,5425.939453125,4954.11865234375,5720.8271484375,6487.53662109375,6782.42431640625,5543.89453125,6664.46923828125,5425.939453125,5249.0068359375,8769.1572265625,3555.063720703125,4384.57861328125,5510.34912109375,4858.58740234375,5036.34033203125,6813.8720703125,6043.6083984375,7287.880859375,6399.11474609375,5332.595703125,5154.8427734375
2,SA,2937.81005859375,1442.5174560546875,1419.061767578125,1911.62890625,1495.29248046875,1442.5174560546875,1688.8009033203125,1284.1923828125,1471.8369140625,1788.487060546875,1143.458984375,1243.14501953125,2996.621337890625,1463.734375,1336.9542236328125,1717.294677734375,1164.072265625,1279.326904296875,1613.5654296875,1152.5467529296875,1279.326904296875,1659.667236328125,1498.3106689453125,1325.4287109375,2978.672119140625,1459.2484130859375,1399.0733642578125,1850.3873291015625,1399.0733642578125,1399.0733642578125,1745.08056640625,1263.6790771484375,1218.5477294921875,1805.2557373046875,1414.1170654296875,1459.2484130859375,2612.7158203125,1177.9874267578125,1389.4210205078125,1706.571533203125,1238.3970947265625,1419.6258544921875,1600.8546142578125,1283.7042236328125,1480.0355224609375,1993.51708984375,1374.318603515625,1449.8306884765625,2250.701416015625,1214.1942138671875,1243.80859375,1628.797119140625,1391.881103515625,1258.6158447265625,1599.1824951171875,1362.2666015625,1451.110107421875,1850.90576171875,1406.6883544921875,1347.4593505859375,3313.275146484375,1289.3287353515625,1334.3052978515625,1963.9775390625,1424.258544921875,1274.3365478515625,1619.156982421875,1304.321044921875,1439.250732421875,1814.0555419921875,1484.227294921875,1364.2896728515625,2954.646484375,1376.7724609375,1577.8741455078125,1531.4659423828125,1253.0177001953125,1423.1805419921875,1454.1192626953125,1283.9564208984375,1237.54833984375,1639.75146484375,1423.1805419921875,1500.52734375,3042.819580078125,968.8579711914062,1347.318115234375,1967.9927978515625,1407.871826171875,1468.4254150390625,1256.4876708984375,1271.6260986328125,1256.4876708984375,1816.608642578125,1513.840576171875,1453.2869873046875,2622.6396484375,1253.0389404296875,2010.6904296875,1864.98828125,1121.906982421875,1427.881591796875,1704.7158203125,1151.04736328125,1442.4517822265625,1806.7073974609375,1296.7496337890625,1296.7496337890625,3092.0380859375,1093.8814697265625,1691.8699951171875,1575.189208984375,1268.902587890625,1166.806884765625,1385.583251953125,1093.8814697265625,1327.2427978515625,1764.79541015625,1414.7532958984375,1400.1683349609375,2786.4072265625,1173.22412109375,1422.5341796875,1715.840087890625,1305.2117919921875,1158.5587158203125,1583.8524169921875,1290.5465087890625,1363.873046875,1862.4931640625,1305.2117919921875,1334.5423583984375
2,TAS,1531.0523681640625,895.9856567382812,731.0652465820312,610.4517822265625,580.9137573242188,558.7603149414062,598.144287109375,408.6088562011719,543.9913330078125,612.9132690429688,524.2992553710938,504.6072998046875,1333.299072265625,669.1094970703125,851.1466064453125,737.9884033203125,467.39263916015625,418.19342041015625,516.5918579101562,452.63287353515625,619.9102172851562,762.5880126953125,674.0294189453125,664.1895751953125,1283.7044677734375,987.4650268554688,592.47900390625,709.7404174804688,499.9041442871094,567.7923583984375,407.32928466796875,327.0977478027344,450.5308837890625,641.8522338867188,728.25537109375,598.650634765625,1614.37060546875,600.837158203125,704.0112915039062,606.9063110351562,503.7322082519531,424.8343811035156,370.21282958984375,327.7293701171875,503.7322082519531,461.248779296875,606.9063110351562,637.2515869140625,1262.50390625,744.4009399414062,780.1321411132812,797.9977416992188,702.7144775390625,547.8790893554688,494.2821960449219,375.1780700683594,595.520751953125,696.75927734375,702.7144775390625,589.5654907226562,1518.863037109375,1162.8795166015625,913.6910400390625,1008.6199340820312,528.042236328125,545.8413696289062,385.6488037109375,320.3851623535156,367.8496398925781,587.372802734375,634.8372802734375,634.8372802734375,1738.95751953125,804.1044921875,941.3905639648438,692.968017578125,542.6070556640625,483.7701721191406,457.62042236328125,353.0214538574219,457.62042236328125,418.39581298828125,640.6685791015625,686.4306030273438,1489.20751953125,784.4931640625,890.8651123046875,897.513427734375,771.1967163085938,545.1563110351562,498.6185607910156,359.0053405761719,359.0053405761719,485.3220520019531,558.4527587890625,631.58349609375,1563.744384765625,880.0018920898438,1221.8731689453125,917.987548828125,620.4329833984375,614.10205078125,455.82830810546875,253.2379608154297,417.8426208496094,658.4186401367188,702.7353515625,734.3900756835938,1396.2469482421875,848.1873779296875,1207.035888671875,874.2854614257812,469.76531982421875,619.8292846679688,450.1918029785156,280.5542907714844,469.76531982421875,482.81439208984375,639.40283203125,724.2216186523438,1563.026611328125,952.2640991210938,794.64794921875,873.4559936523438,623.8971557617188,531.9544677734375,446.57904052734375,400.607666015625,387.47296142578125,623.8971557617188,728.974609375,663.3012084960938
2,VIC,9465.6435546875,3513.518798828125,3497.475341796875,4219.4306640625,3401.214111328125,3481.431396484375,4171.30029296875,3128.475341796875,3337.040283203125,3882.51806640625,3128.475341796875,3144.518798828125,7707.38525390625,3652.49560546875,3992.982666015625,4612.0498046875,2971.52197265625,3342.9619140625,3807.2626953125,3064.3818359375,3312.0087890625,4240.609375,4054.88916015625,4023.935791015625,9507.2255859375,4051.602783203125,3931.2578125,5054.474609375,3650.453857421875,4252.1767578125,4332.40673828125,3329.534912109375,3329.534912109375,4091.717529296875,3770.798583984375,4131.83251953125,8378.1259765625,3222.356201171875,4229.34228515625,4712.69580078125,3222.356201171875,3464.03271484375,3745.989013671875,3423.75341796875,3947.38623046875,4752.97509765625,3987.66552734375,4390.46044921875,8584.2685546875,3778.720947265625,4600.18212890625,4805.54736328125,3655.501953125,3943.01318359375,4271.59765625,3532.282470703125,3409.0634765625,3984.086181640625,4312.67041015625,4189.45166015625,9112.8759765625,3810.8388671875,4307.90478515625,5012.08154296875,3438.03955078125,3727.99462890625,3810.8388671875,3562.305908203125,3935.10546875,4183.638671875,4349.3271484375,4349.3271484375,8757.7333984375,3387.42529296875,4833.27734375,4420.1767578125,3346.115234375,3800.52587890625,3841.8359375,3304.80517578125,3759.2158203125,3800.52587890625,4007.076171875,4007.076171875,8221.369140625,3472.1318359375,4310.232421875,4110.6845703125,3152.855224609375,4150.59423828125,3591.8603515625,3073.0361328125,3871.227294921875,4469.87109375,3871.227294921875,3951.04638671875,8703.6474609375,3150.6416015625,4174.599609375,5080.4091796875,3150.6416015625,3623.237548828125,3820.15283203125,3268.79052734375,3702.00390625,4568.43017578125,3702.00390625,4135.216796875,8310.662109375,3442.989013671875,4551.0771484375,4392.77880859375,3403.4140625,3759.58544921875,4194.90576171875,3284.6904296875,3324.26513671875,4274.0546875,3720.010986328125,3759.58544921875,8628.5283203125,3181.0244140625,3737.70361328125,4294.3828125,3658.177978515625,3459.364013671875,3658.177978515625,2743.633544921875,3658.177978515625,3936.517578125,3896.754638671875,3737.70361328125
2,WA,3513.962646484375,1736.1146240234375,1861.3153076171875,2320.384033203125,1869.6619873046875,2537.3984375,2837.879638671875,2545.7451171875,2746.06591796875,2420.54443359375,1819.581787109375,1869.6619873046875,3751.1943359375,1593.4276123046875,2107.971923828125,2473.132568359375,1925.3917236328125,1958.588134765625,2572.7216796875,1842.4007568359375,2107.971923828125,2390.141357421875,1925.3917236328125,1858.9990234375,3078.05224609375,1670.942626953125,1517.0400390625,2638.330322265625,1758.8870849609375,1802.8592529296875,2440.455810546875,2176.62255859375,2572.372314453125,3122.0244140625,2000.73388671875,1868.8173828125,4042.095458984375,2408.056884765625,1978.046630859375,2537.059814453125,1956.546142578125,2300.55419921875,2408.056884765625,2021.0477294921875,2322.0546875,2859.5673828125,2064.048828125,1913.545166015625,4067.033935546875,1544.16796875,1935.6470947265625,2261.879638671875,1783.4052734375,2174.884521484375,2544.61474609375,2174.884521484375,2957.8427734375,2936.093994140625,2022.642578125,2022.642578125,4291.21484375,1603.5592041015625,2100.436767578125,2461.802490234375,1942.33935546875,1806.827392578125,3094.19189453125,2506.97314453125,2665.0703125,3049.021240234375,2055.26611328125,2010.095458984375,3526.589599609375,1567.3731689453125,1936.1668701171875,2397.158935546875,1913.1171875,2351.059814453125,2304.96044921875,2258.861328125,2904.250244140625,2074.46435546875,2304.96044921875,2051.414794921875,3314.6630859375,1680.6741943359375,2264.24169921875,2801.12353515625,1914.101318359375,2264.24169921875,2170.87109375,2380.955322265625,2497.668701171875,3221.29248046875,2287.58447265625,2124.185546875,3467.209716796875,1964.7520751953125,2311.47314453125,2889.34130859375,1849.1785888671875,2450.161376953125,2496.390869140625,2935.57080078125,2496.390869140625,3051.144287109375,2149.669921875,2103.4404296875,3484.661376953125,1672.637451171875,2508.9560546875,2160.490234375,2067.565673828125,1974.641357421875,2694.8046875,2462.493896484375,2741.266845703125,2578.6494140625,2137.259033203125,1835.2550048828125,3505.0283203125,1498.86083984375,1729.454833984375,2282.880126953125,2121.46435546875,1983.1080322265625,2767.12744140625,1452.7420654296875,2259.82080078125,2444.2958984375,2006.1676025390625,1913.929931640625
3,NSW-Blue Mountains,287.5330810546875,122.98101043701172,110.85612487792969,153.58192443847656,153.58192443847656,121.24888610839844,152.4271697998047,123.55838012695312,124.713134765625,173.2126922607422,119.51676177978516,100.46336364746094,287.24176025390625,136.25570678710938,152.2135772705078,187.81192016601562,139.93829345703125,160.8062744140625,157.12368774414062,136.25570678710938,159.57875061035156,191.49449157714844,128.89053344726562,136.25570678710938,219.00152587890625,90.84507751464844,152.4899444580078,163.8455810546875,150.8677215576172,152.4899444580078,168.7122802734375,162.2233428955078,168.7122802734375,207.64588928222656,115.17857360839844,111.93411254882812,187.7225799560547,84.40240478515625,142.6109619140625,149.88702392578125,119.3275375366211,154.25267028808594,160.0735321044922,136.79010009765625,164.4391632080078,155.70787048339844,96.04411315917969,90.22325897216797,106.87445831298828,64.12467193603516,101.53073120117188,133.59307861328125,114.8900375366211,150.96017456054688,162.98355102539062,128.2493438720703,153.6320343017578,150.96017456054688,72.14025115966797,93.51515197753906,129.52621459960938,61.84584426879883,77.01557922363281,117.857177734375,98.01982879638672,144.69595336914062,121.3578872680664,99.18672943115234,100.3536376953125,126.0254898071289,82.85009765625,95.68602752685547,144.8476104736328,66.9371566772461,86.68910217285156,109.73304748535156,83.3971176147461,93.27308654785156,103.14906311035156,86.68910217285156,72.4238052368164,109.73304748535156,81.20245361328125,92.1757583618164,151.23062133789062,78.4158706665039,106.42153930664062,151.23062133789062,101.94063568115234,100.82040405273438,104.18109130859375,79.53610229492188,82.89678192138672,123.22494506835938,87.377685546875,89.6181411743164,174.9451446533203,89.8366928100586,111.11380767822266,154.85008239746094,115.84204864501953,114.65998840332031,117.02410888671875,82.74432373046875,102.8393783569336,126.48060607910156,82.74432373046875,107.56761932373047,145.6465301513672,71.60954284667969,98.31140899658203,132.2956085205078,93.4565200805664,105.59373474121094,116.51721954345703,87.3879165649414,131.0818634033203,132.2956085205078,81.31930541992188,103.16629028320312,150.079833984375,65.03459930419922,112.55988311767578,138.82386779785156,120.06388092041016,127.56787109375,126.31720733642578,113.810546875,115.06121063232422,133.82119750976562,93.7999038696289,85.04524993896484
3,NSW-Canberra,984.58544921875,406.33685302734375,379.7687072753906,492.292724609375,350.0748596191406,368.8288269042969,386.0200500488281,395.39703369140625,479.7900695800781,568.87158203125,396.9598693847656,375.0801696777344,657.7772827148438,388.08856201171875,457.1551818847656,532.799560546875,378.221923828125,342.0441589355469,384.7996826171875,368.3552551269531,470.31072998046875,516.3551025390625,378.221923828125,374.93304443359375,656.7192993164062,393.1380920410156,446.74786376953125,518.2274780273438,437.8128662109375,424.41046142578125,442.28033447265625,411.00799560546875,442.28033447265625,562.9022827148438,433.34539794921875,415.4754943847656,595.3557739257812,395.35345458984375,437.21441650390625,600.0070190429688,418.60955810546875,437.21441650390625,441.8656311035156,423.2607727050781,479.07537841796875,539.5411987304688,423.2607727050781,409.30712890625,624.5358276367188,332.4866943359375,408.8687438964844,458.2924499511719,386.4034423828125,444.8132629394531,453.7994079589844,377.4173278808594,462.7855224609375,498.73004150390625,381.9103698730469,408.8687438964844,566.6029663085938,380.68634033203125,358.5534362792969,478.0711975097656,407.245849609375,442.6585693359375,433.80535888671875,380.68634033203125,504.6307373046875,482.4978332519531,407.245849609375,402.81927490234375,486.2729797363281,287.53533935546875,334.04840087890625,422.8460693359375,376.3330078125,363.6476135253906,405.9322204589844,346.7337951660156,401.7037658691406,477.8160705566406,372.10455322265625,397.4753112792969,646.3250732421875,310.23602294921875,370.5596923828125,465.3540344238281,366.2508544921875,374.8685607910156,413.6480407714844,383.4862060546875,426.57452392578125,465.3540344238281,353.3243713378906,353.3243713378906,577.1241455078125,286.424560546875,329.17449951171875,474.5243225097656,354.824462890625,406.1243896484375,483.07427978515625,384.7494201660156,444.5993347167969,461.69927978515625,359.0994567871094,359.0994567871094,620.8217163085938,305.9764099121094,390.23077392578125,523.2639770507812,376.9274597167969,376.9274597167969,399.09967041015625,314.84527587890625,407.9685363769531,447.8785095214844,376.9274597167969,403.5340881347656,669.2074584960938,312.29681396484375,405.98583984375,463.98382568359375,388.14031982421875,361.3720397949219,437.21551513671875,356.91064453125,432.754150390625,499.6748962402344,365.8334045410156,401.52447509765625
