Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
1,Aggregated,36757.19140625,17918.08203125,15908.5791015625,17666.89453125,17499.435546875,19508.94140625,22355.73828125,22355.73828125,23527.951171875,21267.2578125,14150.26171875,15992.3076171875,40517.19921875,16643.994140625,18493.328125,24881.93359375,18997.69140625,17988.962890625,22360.11328125,21183.267578125,25722.537109375,26226.900390625,22023.87109375,19838.296875,41125.83203125,19899.595703125,16582.99609375,24763.94140625,18351.849609375,20341.80859375,22331.76953125,21668.447265625,22110.662109375,26532.79296875,19678.48828125,21447.341796875,41487.140625,18316.130859375,18978.16015625,24053.716796875,18095.455078125,19640.189453125,23391.685546875,21626.275390625,22288.3046875,27143.18359375,20081.541015625,21405.599609375,40283.2578125,17264.25390625,20584.302734375,23019.00390625,18370.935546875,19698.955078125,23461.677734375,21026.974609375,22133.658203125,24347.025390625,20141.62890625,19698.955078125,40658.9765625,17996.59765625,18885.31640625,24217.64453125,18885.31640625,19329.677734375,23551.1015625,21773.66015625,22218.021484375,26661.623046875,21551.48046875,20218.3984375,40745.828125,17238.62109375,20820.671875,21492.306640625,18805.767578125,17686.376953125,22835.57421875,20149.037109375,22611.697265625,24626.6015625,20149.037109375,19701.28125,39864.1953125,17084.654296875,17741.7578125,23436.640625,19055.9609375,19932.09765625,21903.404296875,19494.029296875,22122.4375,25407.947265625,18398.859375,20370.166015625,40334.625,16697.666015625,20384.1640625,25371.779296875,18649.341796875,19950.458984375,23203.25,20384.1640625,21685.28125,24938.07421875,19733.60546875,19950.458984375,39960.53515625,17156.96875,22803.56640625,21066.15234375,17808.5,17591.32421875,22152.037109375,19763.091796875,20197.4453125,23237.919921875,19545.9140625,19111.560546875,39373.02734375,15662.19921875,18490.095703125,21535.5234375,18925.158203125,17402.4453125,21753.0546875,19142.689453125,21970.5859375,23710.830078125,19142.689453125,20012.810546875
2,NSW,15809.171875,6417.00732421875,7000.37109375,8721.2958984375,6387.8388671875,6125.32470703125,5775.30615234375,5512.79248046875,6358.6708984375,6096.15625,6825.36181640625,5746.1376953125,13203.939453125,7270.8916015625,6456.5517578125,8317.8994140625,6049.38134765625,5525.87744140625,6863.72119140625,6747.38720703125,8492.4013671875,8550.568359375,7503.56005859375,9074.072265625,14658.775390625,7105.01904296875,5908.3837890625,9124.3408203125,6132.7529296875,6805.85986328125,8152.07470703125,6207.54296875,6880.6494140625,8152.07470703125,6731.0703125,7179.80859375,14775.6240234375,6501.2744140625,6722.90869140625,8717.6181640625,6058.005859375,6501.2744140625,7757.2021484375,7018.42138671875,6575.15234375,8643.7392578125,6205.76171875,7240.05517578125,13881.2880859375,6119.70751953125,7089.90478515625,8433.2548828125,6418.2294921875,6343.59912109375,7388.4267578125,6492.8603515625,6940.64404296875,8209.3642578125,6194.337890625,7612.31884765625,14737.84375,6072.8798828125,6591.29638671875,9775.85546875,6072.8798828125,6813.47509765625,7480.0107421875,6072.8798828125,6665.35595703125,7850.30810546875,6369.11767578125,6739.41552734375,14512.1171875,6229.94921875,6962.884765625,7475.939453125,6083.3623046875,6962.884765625,7915.69970703125,6010.06884765625,6596.4169921875,7402.64599609375,6303.24267578125,6743.00390625,16032.3037109375,5740.8251953125,5810.8349609375,8821.267578125,5950.85498046875,6370.91552734375,6720.9658203125,6020.865234375,5180.74462890625,6790.97607421875,6020.865234375,7001.00634765625,13319.7998046875,5549.9169921875,6243.65625,7700.509765625,5758.03857421875,6104.90869140625,6868.02197265625,5688.66455078125,5896.78662109375,7631.1357421875,5966.16015625,6451.7783203125,15166.2236328125,5790.7392578125,7307.361328125,7445.236328125,5652.86474609375,6066.4892578125,6824.7998046875,6342.23828125,5652.86474609375,7583.11181640625,5721.80224609375,6686.92529296875,14397.3720703125,5028.7470703125,6199.8251953125,7439.7900390625,5510.9560546875,4822.08642578125,6682.03369140625,6544.26025390625,6130.9384765625,7921.9990234375,5855.390625,7233.12939453125
2,NT,351.4278564453125,175.71392822265625,327.4668273925781,359.4148254394531,428.10296630859375,552.7001342773438,744.3880004882812,870.5825805664062,741.1932373046875,603.81689453125,309.89544677734375,153.35032653808594,341.4384460449219,291.2269287109375,321.3538513183594,324.7012634277344,318.00640869140625,502.1153869628906,749.8256225585938,1034.357666015625,866.9859008789062,482.03076171875,495.4205322265625,227.62564086914062,315.24334716796875,222.220703125,294.5716552734375,397.93011474609375,614.98291015625,630.4866943359375,878.5469970703125,925.058349609375,826.8677978515625,770.0206298828125,465.1131286621094,351.4188232421875,186.63844299316406,222.9292449951172,228.11366271972656,331.80169677734375,508.0713195800781,451.0429382324219,907.270263671875,725.816162109375,839.873046875,850.2418212890625,409.56768798828125,279.9576721191406,298.3569641113281,218.79513549804688,377.9188537597656,422.6723937988281,487.31640625,422.6723937988281,924.9066772460938,452.5080871582031,880.1531372070312,626.5496826171875,372.9462585449219,278.4665222167969,215.02378845214844,224.37265014648438,280.4657897949219,378.62884521484375,425.3731384277344,598.3270874023438,780.6298217773438,789.9786987304688,841.3974609375,560.9315795898438,397.3265686035156,224.37265014648438,270.60400390625,177.2922821044922,209.95138549804688,373.2469177246094,471.2242431640625,569.2015380859375,755.8250122070312,858.4678955078125,779.1529541015625,531.8768310546875,317.2598876953125,195.95462036132812,255.1776885986328,194.8629608154297,222.70053100585938,361.8883361816406,408.2843017578125,528.9137573242188,858.3248901367188,867.6041259765625,784.0914306640625,649.543212890625,301.5736083984375,199.50254821777344,269.6221008300781,215.6976776123047,382.3731384277344,397.079833984375,779.4529418945312,701.0174560546875,926.5195922851562,906.91064453125,701.0174560546875,740.2352294921875,377.470947265625,230.4043426513672,272.6757507324219,224.55650329589844,267.3291931152344,411.68695068359375,529.311767578125,737.8285522460938,1160.2086181640625,999.8111572265625,743.1751098632812,700.4024658203125,422.3800964355469,256.6360168457031,325.5997314453125,229.5211181640625,373.6390380859375,421.6783142089844,645.8616943359375,773.966552734375,1051.5269775390625,1062.202392578125,822.005859375,555.120849609375,346.9505310058594,250.87191772460938
2,QLD,10326.578125,5952.96826171875,4434.3544921875,6884.38525390625,5709.990234375,5548.0048828125,7248.85302734375,7613.32080078125,7046.37109375,7066.61962890625,5163.2890625,5548.0048828125,9757.609375,4090.526123046875,4857.49951171875,5837.521484375,4090.526123046875,4985.32861328125,5880.13134765625,5709.6923828125,7115.81103515625,7201.0302734375,5155.76708984375,4431.4033203125,9195.3818359375,4337.44482421875,3701.2861328125,5667.59423828125,4857.93798828125,6014.58984375,5725.4267578125,7460.40478515625,7518.2373046875,7980.89794921875,4742.27294921875,5204.93359375,8858.01171875,4282.35009765625,4399.6748046875,5514.2587890625,4810.31103515625,4986.2978515625,6570.18115234375,7215.466796875,7860.751953125,7684.76513671875,4868.97314453125,5748.908203125,9652.7412109375,3954.135009765625,4419.3271484375,5233.41357421875,5407.86083984375,5524.1591796875,6919.73583984375,6512.69287109375,7617.5244140625,6977.884765625,5117.11572265625,5117.11572265625,9069.591796875,4154.4580078125,4154.4580078125,5558.7822265625,5090.67431640625,5383.24169921875,7080.1328125,6904.59228515625,7723.78125,7255.673828125,5734.32275390625,5090.67431640625,9349.759765625,4228.2353515625,4466.4462890625,5478.84033203125,5061.97216796875,5419.28759765625,6550.78759765625,6312.57666015625,7265.41943359375,6372.12939453125,5300.1826171875,5300.1826171875,9435.9267578125,4094.83642578125,4094.83642578125,5637.818359375,5163.0546875,4688.291015625,6409.30859375,7002.763671875,6349.96337890625,7655.5634765625,5281.74560546875,5400.4365234375,8817.4794921875,4556.68359375,4438.32861328125,6864.6142578125,5562.705078125,5621.8828125,7101.3251953125,6036.12646484375,7752.27978515625,7456.3916015625,5030.10546875,5799.41552734375,9495.39453125,4659.23046875,5897.76025390625,5307.984375,5013.09619140625,5013.09619140625,6487.53662109375,6959.35693359375,5897.76025390625,6192.64794921875,5897.76025390625,5249.0068359375,9302.4169921875,4206.82568359375,4443.830078125,5865.85498046875,5154.8427734375,5391.8466796875,6517.6171875,6221.361328125,7169.37841796875,7169.37841796875,5154.8427734375,5332.595703125
2,SA,2937.81005859375,1319.375732421875,1389.742431640625,1471.8369140625,1383.8785400390625,1319.375732421875,1325.2396240234375,1290.0562744140625,1290.0562744140625,1319.375732421875,1284.1923828125,1225.553466796875,3411.538330078125,1855.600341796875,1440.6834716796875,2086.109619140625,1221.699462890625,1290.8524169921875,1498.3106689453125,1267.8013916015625,1210.174072265625,1578.989013671875,1348.4796142578125,1498.3106689453125,2858.32177734375,1293.7666015625,1368.985595703125,1760.1243896484375,1399.0733642578125,1263.6790771484375,1654.81787109375,1263.6790771484375,1368.985595703125,1850.3873291015625,1504.3798828125,1549.51123046875,2733.534912109375,1344.1138916015625,1359.21630859375,1555.5474853515625,1298.806640625,1419.6258544921875,1555.5474853515625,1238.3970947265625,1389.4210205078125,1918.0052490234375,1480.0355224609375,1374.318603515625,2887.412841796875,1229.00146484375,1258.6158447265625,1702.833251953125,1421.49560546875,1303.03759765625,1599.1824951171875,1332.652099609375,1317.8448486328125,1821.291259765625,1480.724609375,1347.4593505859375,3253.30615234375,1349.2974853515625,1499.219482421875,1574.180419921875,1274.3365478515625,824.5707397460938,1574.180419921875,1319.313232421875,1379.2818603515625,1814.0555419921875,1424.258544921875,1499.219482421875,2970.115966796875,1283.9564208984375,1469.588623046875,1546.9354248046875,1345.8338623046875,1376.7724609375,1562.40478515625,1376.7724609375,1376.7724609375,1856.3223876953125,1407.711181640625,1407.711181640625,2891.435546875,999.134765625,1362.45654296875,1862.0240478515625,1332.1798095703125,1256.4876708984375,1559.255859375,1195.93408203125,1392.7332763671875,1922.57763671875,1377.594970703125,1423.01025390625,2651.780029296875,1121.906982421875,1413.3114013671875,1806.7073974609375,1398.7412109375,1296.7496337890625,1675.5753173828125,1194.758056640625,1398.7412109375,1704.7158203125,1340.460205078125,1355.030517578125,2844.091796875,1137.63671875,1473.09375,1575.189208984375,1370.9981689453125,1181.3919677734375,1370.9981689453125,1152.2218017578125,1327.2427978515625,1852.305908203125,1443.9234619140625,1458.5086669921875,2815.73779296875,1143.8934326171875,1495.8607177734375,1803.83203125,1305.2117919921875,1085.2322998046875,1510.5260009765625,1158.5587158203125,1349.2076416015625,1671.84423828125,1319.8770751953125,1334.5423583984375
2,TAS,1334.132568359375,657.22021484375,610.4517822265625,603.0673217773438,470.1463317871094,354.45587158203125,467.684814453125,268.30340576171875,307.6873779296875,519.3762817382812,497.2228088378906,349.5328674316406,1338.218994140625,757.6680908203125,777.3477172851562,816.7071533203125,383.7539367675781,432.95318603515625,452.63287353515625,329.6347961425781,491.9922790527344,570.7109985351562,624.8301391601562,531.3516235351562,1549.085693359375,789.9719848632812,654.1954956054688,796.1436157226562,518.4191284179688,524.5907592773438,543.105712890625,388.8143310546875,592.47900390625,691.2254638671875,617.1655883789062,666.538818359375,1511.1966552734375,588.6990966796875,716.1493530273438,655.458740234375,528.0084838867188,436.9725036621094,418.76531982421875,297.3840637207031,467.31781005859375,546.2156372070312,558.353759765625,631.1824951171875,1292.2799072265625,797.9977416992188,768.2217407226562,780.1321411132812,619.341552734375,464.50616455078125,434.7301330566406,345.40203857421875,381.1332702636719,535.9686889648438,530.013427734375,589.5654907226562,1483.2646484375,688.2348022460938,836.561279296875,878.0927124023438,557.70751953125,433.11328125,397.5149230957031,284.78680419921875,355.9835205078125,557.70751953125,533.9752807617188,581.4397583007812,1562.44677734375,889.0911254882812,993.6900634765625,804.1044921875,555.681884765625,549.1444702148438,542.6070556640625,353.0214538574219,385.7086181640625,477.2326965332031,588.3690795898438,575.2942504882812,1622.1724853515625,824.3826904296875,870.92041015625,897.513427734375,565.1010131835938,591.6940307617188,445.43255615234375,332.4123840332031,385.5983581542969,491.9703369140625,518.5632934570312,611.6387329101562,1361.1539306640625,715.397216796875,886.3328247070312,949.642333984375,462.15924072265625,436.8354797363281,468.490234375,272.2308044433594,322.8783874511719,455.82830810546875,544.4616088867188,614.10205078125,1605.0316162109375,841.6629028320312,939.5306396484375,874.2854614257812,515.4369506835938,619.8292846679688,567.6331176757812,411.044677734375,417.5691833496094,463.2408142089844,541.5350341796875,619.8292846679688,1615.5654296875,722.4072875976562,788.0806274414062,807.78271484375,440.01165771484375,499.11773681640625,426.87701416015625,348.0689392089844,433.4443359375,407.1750183105469,472.8483581542969,617.329833984375
2,VIC,9465.6435546875,4251.517578125,3850.43115234375,3914.605224609375,3786.25732421875,3673.953125,3208.69287109375,2903.866943359375,2438.6064453125,3369.127197265625,3866.474609375,3529.562255859375,8543.1259765625,3652.49560546875,4240.609375,4766.81640625,3188.1953125,3776.309326171875,3404.869140625,3621.542236328125,3621.542236328125,4116.7958984375,3776.309326171875,3900.12255859375,9507.2255859375,3489.994384765625,4171.947265625,4532.9814453125,3209.190185546875,3489.994384765625,3891.14306640625,3409.764404296875,3449.87939453125,4252.1767578125,3730.68359375,4171.947265625,9062.876953125,3464.03271484375,4068.224609375,4712.69580078125,3302.9150390625,3464.03271484375,3504.3125,3383.473876953125,3383.473876953125,4027.9453125,3907.106689453125,4189.06298828125,8748.560546875,3573.355712890625,4107.3056640625,4805.54736328125,3409.0634765625,3532.282470703125,3984.086181640625,3450.136474609375,3614.4287109375,4025.1591796875,3984.086181640625,4148.37841796875,9319.9873046875,3562.305908203125,4349.3271484375,4722.12646484375,3313.773193359375,3272.350830078125,3603.728271484375,3396.617431640625,3438.03955078125,4017.94970703125,4017.94970703125,4183.638671875,9418.6943359375,3511.35546875,4585.41748046875,4502.79736328125,3346.115234375,3511.35546875,3883.14599609375,3428.7353515625,3428.7353515625,4007.076171875,3883.14599609375,4131.00634765625,9458.5654296875,3432.22216796875,3871.227294921875,4429.96142578125,3192.764892578125,3512.04150390625,3751.498779296875,3432.22216796875,3312.49365234375,4030.86572265625,3711.58935546875,3871.227294921875,9294.392578125,3308.173583984375,3820.15283203125,4450.28125,3150.6416015625,3386.939453125,3465.705810546875,3268.79052734375,3268.79052734375,3938.302001953125,3544.4716796875,3977.68505859375,9141.728515625,3363.839599609375,3838.734619140625,4313.6298828125,3165.966796875,3363.839599609375,3720.010986328125,3284.6904296875,3482.5634765625,3957.45849609375,3561.712646484375,3878.30908203125,8668.2919921875,3459.364013671875,3777.46630859375,4413.67138671875,3220.787109375,3181.0244140625,3499.126708984375,3260.550048828125,3300.312744140625,3976.280517578125,3658.177978515625,3817.229248046875
2,WA,3513.962646484375,3772.710693359375,2261.95703125,2211.876708984375,1802.88818359375,2211.876708984375,2762.75927734375,2120.06298828125,2378.810791015625,2337.077392578125,1594.220703125,1652.6475830078125,3751.1943359375,1493.83837890625,2107.971923828125,2506.328857421875,2024.9810791015625,2024.9810791015625,2224.159423828125,1858.9990234375,2024.9810791015625,2107.971923828125,2024.9810791015625,1958.588134765625,3012.093994140625,1714.914794921875,1495.053955078125,2528.400146484375,1714.914794921875,1758.8870849609375,2330.525146484375,2198.60888671875,2462.44189453125,3078.05224609375,2110.664306640625,1846.831298828125,4042.095458984375,2451.057861328125,1870.544189453125,2365.055908203125,2021.0477294921875,2257.55322265625,2494.058837890625,1956.546142578125,2343.555419921875,2924.069091796875,1827.5430908203125,1806.0426025390625,4023.5361328125,1522.4190673828125,2022.642578125,2066.14013671875,1761.6563720703125,2283.628662109375,2479.3681640625,2327.126220703125,2783.85205078125,3023.08935546875,1892.1495361328125,2087.888916015625,4246.04443359375,1513.2178955078125,2281.11962890625,2529.558349609375,2100.436767578125,2168.19287109375,2981.26513671875,2303.704833984375,2823.167724609375,2823.167724609375,2326.290283203125,2055.26611328125,3549.63916015625,1567.3731689453125,2074.46435546875,2765.952392578125,1797.869140625,2258.861328125,2258.861328125,2097.51416015625,2858.151123046875,2304.96044921875,2166.662841796875,2074.46435546875,3244.635009765625,1657.33154296875,2124.185546875,2847.809326171875,1914.101318359375,2124.185546875,2357.612548828125,2147.528076171875,2707.7529296875,3361.348388671875,2147.528076171875,2077.500244140625,3559.66845703125,1987.8668212890625,2172.78466796875,2773.767578125,1826.063720703125,2565.735107421875,2427.046630859375,2819.997314453125,2288.3583984375,3120.48876953125,2311.47314453125,1918.522705078125,3461.430419921875,1649.4063720703125,2439.262939453125,2090.796875,1812.02392578125,1951.410400390625,2671.57373046875,2625.111572265625,2718.035888671875,2346.338623046875,2114.02783203125,2160.490234375,3343.612548828125,1544.9794921875,1729.454833984375,2282.880126953125,1844.7518310546875,1890.87060546875,2305.939697265625,2098.405029296875,2121.46435546875,2098.405029296875,2697.949462890625,2006.1676025390625
3,NSW-Blue Mountains,303.1222229003906,143.76654052734375,185.9149627685547,191.11134338378906,148.3855438232422,270.2117919921875,161.66517639160156,133.95115661621094,112.01087188720703,191.688720703125,155.31405639648438,138.5701446533203,195.1770782470703,128.89053344726562,154.66864013671875,213.59002685546875,89.60960388183594,195.1770782470703,212.3625030517578,192.72203063964844,216.0450897216797,131.3455810546875,68.74161529541016,108.02254486083984,181.69015502929688,131.40090942382812,120.04528045654297,124.91197967529297,116.8008041381836,173.5789794921875,180.0679168701172,152.4899444580078,116.8008041381836,146.00100708007812,66.5115737915039,73.00050354003906,93.1336898803711,68.39505004882812,158.61831665039062,141.15574645996094,155.70787048339844,187.7225799560547,176.08087158203125,104.77539825439453,120.78275299072266,186.2673797607422,132.42445373535156,93.1336898803711,66.79653930664062,96.18701171875,54.77315902709961,176.3428497314453,40.077919006347656,120.2337646484375,138.93679809570312,101.53073120117188,104.20259094238281,146.95237731933594,33.39826965332031,137.60086059570312,179.70301818847656,101.52054595947266,43.1754035949707,179.70301818847656,119.02408599853516,120.19098663330078,105.02124786376953,49.00991439819336,61.84584426879883,87.51770782470703,147.02975463867188,63.01274490356445,192.0328369140625,154.7235870361328,115.21969604492188,187.64349365234375,137.1663055419922,96.56507873535156,181.0595245361328,114.12236785888672,127.29032897949219,94.37041473388672,102.0517349243164,121.80368041992188,182.5969696044922,99.70018005371094,75.05519104003906,154.59129333496094,75.05519104003906,145.6294708251953,141.14857482910156,85.13723754882812,131.0665283203125,230.76670837402344,107.5417709350586,100.82040405273438,150.12184143066406,47.282470703125,152.4859619140625,173.76307678222656,156.0321502685547,115.84204864501953,148.93978881835938,141.847412109375,121.75236511230469,134.7550506591797,79.19813537597656,82.74432373046875,122.58583068847656,87.3879165649414,149.28770446777344,165.06607055664062,127.44071197509766,151.7151336669922,194.19537353515625,131.0818634033203,105.59373474121094,167.49351501464844,93.4565200805664,112.87606048583984,87.54657745361328,62.53327178955078,121.31454467773438,146.32785034179688,86.29591369628906,126.31720733642578,135.0718536376953,123.81587219238281,160.08517456054688,132.57052612304688,101.30390167236328,61.2826042175293
3,NSW-Canberra,811.1109008789062,534.4892578125,576.685791015625,507.9211120605469,498.5440673828125,446.9705505371094,587.6256103515625,403.2112121582031,417.2767028808594,537.6149291992188,525.1122436523438,496.9812316894531,891.2882080078125,480.1773681640625,460.444091796875,644.6217041015625,420.9774475097656,443.9996643066406,401.244140625,388.08856201171875,427.5552062988281,516.3551025390625,493.33294677734375,434.1329650878906,366.3332214355469,379.73565673828125,388.6706237792969,594.1746215820312,366.3332214355469,437.8128662109375,509.29254150390625,361.8657531738281,361.8657531738281,580.7721557617188,402.07305908203125,571.8372192382812,600.0070190429688,390.7022399902344,418.60955810546875,539.5411987304688,344.1900939941406,437.21441650390625,497.6802062988281,330.2364196777344,409.30712890625,511.6339111328125,362.794921875,451.1680603027344,732.3693237304688,368.43121337890625,404.3757019042969,426.8410339355469,386.4034423828125,413.36181640625,467.2785949707031,327.9936218261719,485.2508239746094,516.7022705078125,426.8410339355469,498.73004150390625,553.3231811523438,345.2736511230469,411.6724548339844,478.0711975097656,380.68634033203125,429.3787841796875,371.8331604003906,345.2736511230469,380.68634033203125,526.763671875,362.9800109863281,464.7914733886719,439.7599182128906,325.5914611816406,422.8460693359375,541.2429809570312,317.1345520019531,410.1606750488281,465.1307067871094,295.99224853515625,460.9022521972656,498.9583435058594,422.8460693359375,494.7298889160156,555.8395385742188,288.6918640136719,417.9568786621094,542.9130859375,349.01556396484375,387.7950439453125,413.6480407714844,331.78021240234375,366.2508544921875,478.28057861328125,340.3978576660156,392.1038818359375,551.4741821289062,290.6995849609375,389.0244140625,619.8740844726562,333.4494934082031,371.9244689941406,483.07427978515625,337.7244873046875,380.47442626953125,530.0992431640625,389.0244140625,384.7494201660156,567.6083984375,337.0174865722656,527.6984252929688,549.8706665039062,350.32080078125,310.4108581542969,425.706298828125,332.58306884765625,376.9274597167969,447.8785095214844,421.2718811035156,399.09967041015625,397.0630798339844,298.91265869140625,508.59765625,459.5224304199219,321.2195739746094,356.91064453125,486.290771484375,334.6037292480469,356.91064453125,486.290771484375,428.2927551269531,383.6789245605469
