"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
1,"Aggregated",7015.2775028851,7076.06917761619,7138.92830396263,7147.79146441935,7232.77368894212,7314.85739287482,7369.04221728127,7427.3075874852,7565.65016758869,7647.12186795848,7732.23132388262,7817.32571763903,7918.74292375618,7909.55120967362,7921.0359778605,7924.9962596071,7834.64035492431,7808.95616738824,7677.40319755504,7684.44160116626,7566.58959719077,7639.76396770409,7585.5607851594,7631.5855841995,7562.64019875276,7558.36112960327,7605.40069525201,7592.67064940986,7732.69937229735,7798.96175571469,7855.71485232076,7931.52753539362,8000.1861735582,8137.5037638228,8173.23433488652,8280.79081648346,8332.24374256281,8340.94361484985,8313.6642597881,8373.97336766578,8321.21935827282,8358.83621949211,8333.14847702259,8322.2542651151,8453.18068467173,8457.7149679758,8457.24491876264,8568.20495607435,8543.55753291849,8610.15520283418,8588.58544753102,8717.27244496132,8766.04751707641,8808.89992857471,8871.43300109566,9018.07265013448,8924.84020366404,8994.08350804567,9037.55373524102,9032.16237502103,9071.52833189297,9171.63639421707,9149.83740426705,9199.11709051815,9318.81628556071,9427.98363541768,9392.36158523698,9419.78246651548,9487.31651553721,9464.43760025605,9531.88929566945,9555.42302826701,9694.72847506521,9801.29009680777,9822.74287000859,9989.55167506413,9998.54549103119,10046.1664362789,10085.1418711234,10203.8771425978,10248.8266197604,10369.8766668822,10442.0997782579,10480.5510415277,10584.7691291295,10725.531427205,10709.8850892386,10803.5683404573,10828.4779620654,10856.3835304337,10808.4431510185,10776.9957687089,10876.6208403441,10927.1491505737,10946.5948258243,11050.6216358675,11188.9863982007,11191.3420251397,11195.7269196546,11244.3362265187,11230.9102606024,11291.8608924398,11385.4862737712,11355.2125683113,11409.6522947417,11516.2795571357,11436.3026151667,11441.8797489074,11490.7657367763,11549.4880767898,11480.7547032153,11653.4164295624,11617.4461711318,11793.1495796276,11768.0492012041,11744.949889732
2,"Clerical and Administrative Workers",929.480510106265,933.917140342852,938.553544354237,935.600809646216,933.197699163877,967.928174470655,990.823100125469,982.575163447702,1002.85749907323,1020.69816073398,1033.70238346788,1029.72691650348,1043.50699031291,1052.15098914625,1054.80097637153,1036.08590655908,1030.53215361687,1046.16270223113,1043.98441453721,1035.25187858212,1009.5963441031,1006.77168854207,1008.67135524257,1015.63064295877,996.049802107636,1011.86808569324,1026.96983625059,1024.7942542464,1038.94009502014,1053.69343146788,1066.78099099069,1067.80947226499,1069.6865436465,1082.46255102652,1082.00636821284,1099.7346041935,1093.99297987489,1106.83887897875,1108.71145694682,1106.26585474561,1109.35514646141,1111.80866307279,1107.53741920894,1098.30805284807,1113.4779487852,1129.28201156746,1120.23435041404,1121.08358815833,1106.68121254918,1108.56271148571,1124.43788642471,1134.39288160996,1153.2594657625,1168.24555265791,1195.65068284567,1210.44899627739,1212.88212349014,1225.90472570438,1213.71253106109,1211.00377067354,1200.86350343177,1214.42813642844,1196.28788027396,1190.41411713322,1211.48727887553,1228.23953889361,1233.77860008542,1232.63246043584,1227.50418427781,1206.88846837712,1214.72316544608,1202.26240213096,1215.16441882191,1231.20232515291,1242.80462663191,1252.9408280752,1241.86575215732,1253.93884815507,1264.3760649262,1268.60357929135,1270.09004471483,1282.68255599005,1298.02882506024,1294.83796039355,1297.28121661311,1313.94583315384,1306.24666153154,1302.74702923313,1296.86052134247,1314.92212110141,1320.35423141925,1294.45135623875,1288.93487608895,1297.65288558727,1306.66665326211,1281.37017665077,1295.55023301347,1291.09541517921,1317.32617697883,1322.75481885887,1349.11232035101,1356.29731743866,1350.21340875084,1352.38627404414,1350.91590688608,1361.74101340017,1349.11051406209,1353.91427349212,1335.9426814832,1316.16676032885,1349.47596869768,1339.09492500845,1321.2695619368,1335.35331549033,1314.62479411725,1308.04771946598
2,"Community and Personal Service Workers",375.772123892317,385.158802008553,397.172984347524,403.550200453332,409.714829118237,416.345984973089,430.128646317762,439.903291329748,442.938045804411,452.403967144364,461.52058462011,461.909889293682,466.362392147779,476.748729832229,492.688843047324,496.150426761166,495.056216499221,493.859416544045,502.065796500547,500.114545947461,500.076965632597,516.16478204808,518.104597086134,516.050858317744,518.150241111562,514.897313139491,518.574317663431,514.344444915155,521.923116575629,522.462531970985,532.077822731934,544.73534047462,545.559264197853,559.490437245412,564.215377660914,589.677623079658,592.17348575633,591.897763079243,605.489632983124,615.77081612669,618.320854223461,637.330567275346,659.706643538908,648.902840853335,663.155033131589,662.233025485295,666.942208630777,688.277594493401,690.009434444363,700.108317226126,693.466829385363,698.646245984971,699.469381256839,703.877738651385,714.872404772101,715.384706336604,720.580671213614,736.123399083545,738.243143753808,746.811989124451,751.764554181645,762.668250632057,771.236078230002,773.051481231965,788.456925863395,789.122864342504,797.602549431906,804.340036670894,803.507967366048,811.596457289138,816.057314642496,826.284010365141,831.221363354243,834.103809871523,838.805843903617,851.696436734816,861.987654576411,849.862274519446,882.217110672955,873.447031771796,868.031224934071,904.777245881826,915.680563057825,910.806705481334,907.85244427768,929.157825599641,923.520495083979,923.878950720942,962.947667854201,971.187177310821,977.27603703977,989.17898273638,1007.12261970163,1005.6267842569,1003.9691786332,1049.17436364045,1035.60853729138,1033.4513184122,1068.87515688591,1086.53216399499,1060.88706001864,1070.65079016579,1107.64823483864,1084.21951331566,1100.27968267915,1138.71481867274,1122.85216279824,1129.04151599072,1162.19144448076,1153.83879996254,1150.34685621175,1165.991211855,1172.78599274293,1196.46379315264,1180.69787830264,1212.76049805822
2,"Labourers",971.142658171026,972.678687383931,974.573435021228,966.234719324175,986.517203501554,996.687149948506,999.060187790732,1003.01287012189,1035.37744322865,1044.24254893731,1056.47447646611,1076.20655505007,1083.36999895381,1079.08041574392,1079.38914843222,1073.06620172945,1069.70526983761,1062.50584800786,1034.05261465428,1002.53812127803,987.620023259504,1002.60225941986,980.965947790392,982.123839880471,996.309298404298,977.042455410966,972.514593340656,986.929210650639,994.50374708137,1011.03824343762,1021.78908922365,1014.25408768876,1031.02269393293,1071.64241109917,1058.14017416673,1066.91371423582,1105.4372018317,1075.00247745859,1070.62022674217,1066.87098801966,1051.61030326455,1037.75338956089,1027.41578010062,1042.69240478024,1033.72344916233,1030.4113016416,1036.29990339354,1045.30655917281,1048.01953163031,1055.36459844872,1054.0490778238,1056.99061266059,1058.3677002879,1069.76264488032,1067.01805695704,1073.00672017773,1067.78130496601,1058.09900102011,1056.6514071835,1034.46919761768,1037.28371293245,1048.49055885303,1050.20745207109,1073.84662371089,1086.44484882906,1084.47404987138,1085.37381763695,1079.36326931154,1096.23558308717,1082.88495094668,1092.11302620138,1103.38759428741,1095.75615368239,1113.84329467974,1109.29857606998,1094.42140022797,1103.28080128794,1097.95293819587,1094.72811082429,1132.45906209419,1133.4967908215,1149.58082447622,1148.68367865402,1144.25613112269,1147.86688101031,1151.73352215792,1171.05336669908,1150.26560650299,1166.21169459501,1156.41533777862,1142.7958539364,1150.99540086006,1151.84725872729,1159.94881080651,1148.69420443683,1123.37950452889,1152.47905525445,1166.76695517155,1150.69818331301,1157.96433443879,1142.25315018892,1125.67832334476,1124.7494060389,1147.21153898949,1148.34633676239,1150.06258824024,1143.47710528415,1111.56736114614,1112.96479009235,1127.30792902708,1142.23717980317,1120.03838598297,1122.85471123515,1129.16222542477,1115.30092428124,1107.38769706089
2,"Machinery Operators and Drivers",585.285083269005,585.870953929985,589.29751787,585.19325952,609.63057099,596.00794233,607.27836852,603.11412262,607.82209443,609.10600033,611.49073881,624.46340502,624.26752124,609.69721109,601.55423322,597.39025505,587.36431081,586.69631945,583.06430373,571.87851306,567.95107242,557.36906117,552.34835248,562.02693446,544.28759857,554.35290846,557.21727643,548.74453303,579.7228109,579.62598887,577.48059183,588.63791868,585.50159499,590.83117356,599.24927992,612.54850326,612.80646866,590.36761985,587.51780531,631.06133254,640.1007725,627.77675053,614.149661,607.44954891,624.12436548,610.3677862,608.71806214,619.8059939,649.84124709,626.70899573,623.87635733,609.68439187,621.00462832,616.64031784,633.99036028,613.36465366,607.62510149,605.43377058,622.01010421,627.64675806,616.33931896,626.16607828,622.34246999,619.99822277,632.59661605,635.31066951,632.65696563,626.57417633,613.23985523,625.90767782,644.45433326,637.18897432,648.49109732,635.80573796,647.58541919,635.54155981,637.07460477,638.47986348,653.37719985,661.01149599,690.37759948,704.63270616,707.99339353,713.72006522,731.12680054,698.5034564,722.10273816,722.74711306,735.81508196,710.79587458,690.91747811,689.93363873,670.32570797,692.33162935,709.05065244,708.93920144,711.24877883,713.55797149,732.25868715,754.17449185,743.502541352168,740.32727814,729.51346699,726.39363238,778.19471544,789.04979985,765.30745565,760.60648043,776.53123132,748.74485249,739.16314184,741.77257796,757.67444922,742.50038429,771.14019152,728.6705996
2,"Managers",860.506325551603,868.131369843662,884.567767309802,893.69892190031,895.102455971866,905.839564009462,919.986837684618,926.391525336395,936.744782470213,941.589167775983,940.323425173661,938.438105058281,960.394098110642,976.18771614064,982.966658914599,979.173571833737,985.440819404071,978.948189906818,973.504814613768,956.866308679159,971.602642875032,953.289641659693,951.788713544333,962.100606703357,961.134167641801,965.128956826192,973.663925108905,983.713668217654,1000.398635199,987.610871419344,988.999741019934,1002.04007070466,1010.56541049573,981.796339378707,991.533892375634,979.644349598554,996.87417159839,1014.63061855088,1009.27256689681,993.450935033503,982.217802229007,982.189254698143,984.857879327403,974.969951489027,983.13299700493,967.79611107199,981.295607911422,985.783969068175,994.14979582715,998.950133064503,999.527450945729,1019.09016523669,1038.76830606525,1047.85082615211,1030.47349784333,1033.60853341284,1054.17524515512,1054.82222132213,1083.73196765476,1100.64426229479,1150.78201207179,1158.97369632392,1147.89928979096,1115.81261383746,1111.30054058916,1122.3144664486,1136.98400658661,1131.95744036169,1151.13723543831,1159.84091337032,1156.82966673622,1186.48006615842,1220.92422481865,1257.58652513122,1248.66396203734,1252.98426749749,1254.56874841056,1289.04394103908,1272.96892529017,1278.48547790629,1306.98906310364,1316.12113498735,1321.29730849871,1346.30537600417,1367.80322455991,1361.96357883395,1375.55341281247,1397.51625249311,1370.39679655441,1379.06359267689,1400.17872962601,1407.06198849041,1437.33010887315,1445.06097804614,1475.15713424429,1463.27020834079,1445.28940131889,1422.49420979986,1437.5372532095,1450.88695327429,1464.23980443972,1460.10512346845,1484.48857176119,1454.12100845832,1435.87868976176,1432.85837546311,1471.98096489949,1460.6225310273,1480.1841313577,1488.03788909046,1495.88610448584,1534.42175265859,1526.91489952455,1549.71189102098,1530.29897704145,1538.71728451344
2,"Professionals",1071.15959138659,1088.69416022876,1115.53222334131,1121.09936330221,1117.1971441876,1134.87704801602,1152.47797163959,1158.40906754338,1166.6329650439,1176.3272213106,1219.24738587227,1215.28738126109,1225.46811837537,1244.23361427249,1257.23029620828,1285.2886392669,1267.93426177428,1277.14372405538,1308.53933762175,1311.10129308189,1288.24771110223,1293.61032119544,1320.06713321232,1318.78612167506,1306.64568409519,1290.25728881818,1295.37649436977,1320.17414858862,1304.67011883754,1306.41298007394,1332.34513300982,1341.09780508688,1347.23690163606,1352.15617955634,1406.1574203337,1415.16620061038,1445.41057012993,1451.21146186526,1462.26229455327,1470.56255691214,1495.91290122064,1472.84907678419,1495.86353110221,1527.36904599125,1517.48132885135,1523.4425018447,1552.93556735138,1550.37511454189,1584.64159492059,1606.10404467958,1599.16159018476,1617.6293481874,1650.99897275622,1645.7150634146,1695.81338629465,1710.9646174574,1697.33576842357,1734.27936156843,1752.30819806082,1750.95869613311,1752.4552240952,1765.66749136051,1805.7401047726,1824.89111503208,1817.1196016638,1849.39177905016,1841.44012652655,1843.71024954421,1880.93316928162,1878.6962255902,1921.20995312046,1901.20370751579,1904.19200078842,1908.95367219329,1959.47393132143,1984.08545948363,1973.28716891026,2039.65481465481,2071.32982082999,2040.16402522487,2078.13367908668,2084.73324607836,2127.0224832894,2149.50538285188,2166.76423757856,2229.8179013297,2217.99713620395,2251.48201137822,2268.44323649141,2251.42084024737,2268.63165533044,2315.32524562639,2334.08663467501,2376.49667100204,2375.16739544485,2403.31420892612,2395.2179398085,2437.70050941312,2479.32639560876,2423.57143322735,2450.55259583041,2506.99488372156,2546.30604652697,2520.01807387745,2547.50874453674,2542.94349647531,2570.10159468591,2559.69852649491,2539.24342622514,2597.16415566844,2586.42837722156,2611.55266633154,2635.5013571152,2648.25896130789,2710.15082464534,2705.32149973381
2,"Sales Workers",970.831242121774,975.899587993274,974.956957603298,968.182030727001,996.162996489657,993.787888500739,981.436483259586,976.536963647903,989.292195092812,1004.52747706218,1024.03453694996,1057.25575721594,1081.47163737654,1077.2402313536,1086.37090166441,1071.39965441261,1092.00725385534,1070.40555905013,1043.39903643437,1053.93250416173,1057.984449966,1062.94179239873,1061.17148806299,1037.15574057521,1051.78007414728,1045.82992676162,1047.17159780757,1024.47016455659,1031.83725451939,1042.55353033151,1082.90969242367,1081.85986610575,1100.05211549685,1124.15217306047,1139.94858887906,1122.99287105176,1137.21518513223,1154.94406851583,1178.27880802657,1172.75434856629,1143.32197782791,1138.45611539832,1141.95055635227,1127.40016497843,1175.27539692337,1191.10643173629,1193.03424993994,1177.34525332796,1187.86507484547,1198.90184844703,1200.33318797078,1189.39319920086,1189.56718653941,1186.60596374519,1185.14045928076,1204.80660299822,1222.84522577621,1226.06959359035,1220.0047334668,1194.24706774166,1209.48215860717,1199.18284895519,1223.99240114086,1245.71986845344,1287.82073912035,1296.25830228563,1295.28988509031,1277.80964883811,1273.92352288918,1275.11090895702,1268.82521276399,1249.09375798658,1280.78629839626,1313.52568877294,1333.25714189335,1338.22447261387,1364.99735327966,1341.51293578576,1334.20888005042,1336.1387770942,1323.63130299179,1313.98804378953,1316.23111627145,1313.80060912037,1332.58833448854,1336.12292223806,1356.6270365075,1351.99230576417,1372.08300623262,1366.415046261,1371.8198543196,1367.20483960598,1369.95572629839,1353.14025621143,1361.66978115972,1395.42826532883,1453.16523493486,1445.72747992992,1405.61072325087,1402.47061019619,1385.28213769687,1370.41232522005,1366.79452234664,1376.84033153481,1397.36865246624,1397.0731243541,1403.45023723575,1409.79555737603,1416.74688216867,1414.11681138595,1401.32778809678,1416.84999189307,1422.5214054461,1409.02979241442,1438.71940289133,1427.09280765574
2,"Technicians and Trades Workers",1251.09318598739,1256.71728071205,1257.35641234476,1264.93850605934,1258.5798451919,1276.62301076817,1295.62799731733,1313.35566509783,1326.60477346958,1361.22703342858,1389.20209944798,1369.21947943497,1388.80151520929,1359.7701171157,1366.17274283572,1355.82516467596,1334.4504477416,1309.76988958648,1284.20332483812,1274.92141128902,1272.32561834938,1283.31055578508,1271.760317336,1263.81750297482,1234.83471930349,1244.74351192251,1265.32293770351,1263.58103206312,1281.51703367873,1275.95035226093,1260.03206573729,1274.17035828755,1310.89978168634,1324.11709071566,1329.25136371516,1326.0121683883,1312.53304804525,1334.17639110654,1331.57914617731,1327.40018355198,1320.45969257992,1344.57342028807,1340.42729459958,1304.08549286586,1327.18480474377,1353.31809532529,1332.19419186453,1310.10812188105,1318.67846101247,1302.16003961355,1329.26420918249,1351.2424437737,1396.15068035641,1369.56845668493,1377.34562741012,1377.16887830262,1352.54042940772,1339.57776842703,1347.32390175259,1350.04829071911,1349.37689468744,1368.04357358489,1359.63458325761,1344.34070334557,1362.47258523203,1407.80891848274,1404.21524924541,1412.48314315726,1427.17300661377,1445.44190749501,1436.31509485675,1414.86342446118,1470.99102229305,1494.73284813581,1492.77312534753,1498.04044252742,1515.44061726332,1503.41138313857,1528.90540773086,1550.38297702041,1573.14337289693,1566.01354738573,1591.71683572089,1595.38022439999,1611.27916141909,1660.98324423189,1613.22932096215,1652.40076954301,1651.63329780909,1670.4350840543,1633.08573135735,1554.90707364155,1573.81802134284,1588.50929159641,1608.97162022822,1628.22927405353,1652.5071939953,1672.33785319725,1625.19143715115,1583.39808121585,1671.19219925663,1671.334984949,1670.64677624075,1671.14188004471,1674.02860101472,1661.86316174865,1651.46690743286,1670.88108113209,1677.37296004527,1684.4513036884,1664.53726210788,1693.11327057225,1705.83481062331,1708.04972659842,1719.30282952181,1713.01916124307
3,"Clerical and Administrative Workers-Full time",680.637526467535,681.655523456938,685.423163694366,683.725227129468,676.804672462719,705.493094319345,714.396798406991,707.96480153943,720.511326887431,737.796551179185,746.528017862302,738.34098273427,746.952717392118,754.80971314327,748.663848755196,736.579487457102,738.405994793028,746.788036359855,738.720146894253,729.954895318875,705.971635361343,707.389760664019,702.132759178089,695.571610199153,690.919347384638,708.548664169305,710.945832674703,705.458903346128,709.668826606669,721.457497336219,737.989165211651,737.040957176305,730.785309890725,729.886874420542,726.050747641753,746.293061633086,738.98370907892,748.255032890132,745.287829029628,741.791694335196,740.496443866232,741.242409068442,728.391685848921,720.201134252786,740.344673796485,744.844743798298,726.015920369179,723.169490461342,716.345215248809,727.221156037151,731.009497275022,737.723640583677,744.319850343849,755.00450452131,775.47458205348,787.04739870207,799.969300380352,808.603875120832,784.599001251401,763.523475827242,755.309042577097,765.941392866268,738.296805615594,742.72435737229,750.327050684127,762.463842141589,757.104568898234,767.228907431583,768.043327824898,763.33469702986,764.496378688958,758.396553012452,767.718307484204,785.483548007915,784.050462334627,776.613805604561,763.578416016643,772.598689842463,772.686672704056,794.365286353011,809.62541431254,823.095675065614,819.103203455532,810.662080595013,809.727864521327,837.180080874421,831.288735874053,827.144414379103,815.786917608495,829.999396591023,821.84257314883,799.421848729049,792.226780232642,800.254030863013,804.314384601049,794.039003233803,811.756619590578,809.552591763498,817.520568681522,813.799340994393,824.170325842722,845.491238584892,852.797163955314,847.21631311734,847.665611794911,852.956546997132,838.42187620721,840.18814803132,841.113019703127,824.209836846833,852.89438890183,824.173979239839,813.105049657459,818.546381970611,802.366066427428,794.915375131861
