Level,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
1,Aggregated,7583.01318359375,7742.09814453125,7724.42236328125,7883.50634765625,7812.80224609375,7918.8583984375,7830.47802734375,7848.154296875,7724.42236328125,7724.42236328125,7636.041015625,7636.041015625,7643.0,7689.0419921875,7643.0,7643.0,7596.95751953125,7689.0419921875,7643.0,7781.12646484375,7781.12646484375,7919.25244140625,7919.25244140625,8057.37939453125,8094.43310546875,8242.9541015625,8242.9541015625,8391.4755859375,8317.21484375,8391.4755859375,8317.21484375,8391.4755859375,8391.4755859375,8391.4755859375,8391.4755859375,8539.9970703125,8518.4931640625,8595.9345703125,8518.4931640625,8595.9345703125,8595.9345703125,8673.375,8673.375,8828.2568359375,8828.2568359375,8905.697265625,8983.138671875,8983.138671875,8984.3505859375,9065.291015625,9065.291015625,9146.2314453125,9146.2314453125,9227.1708984375,9227.1708984375,9389.05078125,9469.9912109375,9469.9912109375,9389.05078125,9469.9912109375,9509.7822265625,9595.4560546875,9509.7822265625,9766.8037109375,9852.4775390625,9938.150390625,9938.150390625,10023.82421875,10023.82421875,10195.171875,10195.171875,10280.845703125,10375.572265625,10466.5859375,10466.5859375,10648.61328125,10739.626953125,10739.626953125,10830.640625,10830.640625,10830.640625,10921.654296875,10830.640625,10921.654296875
2,Clerical and Administrative Workers,1053.26025390625,1025.1107177734375,987.5780029296875,1027.45654296875,954.7369995117188,1022.7649536132812,1100.176025390625,1076.7181396484375,975.8490600585938,1022.7649536132812,1003.99853515625,1003.99853515625,1011.000244140625,1035.50927734375,1029.382080078125,1035.50927734375,1035.50927734375,1053.89111328125,1060.0184326171875,1084.5274658203125,1090.65478515625,1115.163818359375,1090.65478515625,1127.4183349609375,1069.3707275390625,1069.3707275390625,1079.2724609375,1099.07568359375,1099.07568359375,1099.07568359375,1099.07568359375,1108.9771728515625,1099.07568359375,1099.07568359375,1108.9771728515625,1108.9771728515625,1125.0540771484375,1135.3756103515625,1145.697265625,1156.018798828125,1156.018798828125,1166.34033203125,1156.018798828125,1156.018798828125,1166.34033203125,1166.34033203125,1166.34033203125,1166.34033203125,1207.9686279296875,1218.7540283203125,1218.7540283203125,1207.9686279296875,1207.9686279296875,1207.9686279296875,1207.9686279296875,1218.7540283203125,1218.7540283203125,1218.7540283203125,1218.7540283203125,1218.7540283203125,1247.8359375,1270.52392578125,1270.52392578125,1270.52392578125,1281.8677978515625,1281.8677978515625,1281.8677978515625,1281.8677978515625,1281.8677978515625,1293.2117919921875,1293.2117919921875,1304.5557861328125,1264.117431640625,1264.117431640625,1275.931640625,1287.745849609375,1287.745849609375,1287.745849609375,1287.745849609375,1299.56005859375,1299.56005859375,1299.56005859375,1311.374267578125,1323.1884765625
2,Community and Personal Service Workers,340.2194519042969,411.4748840332031,408.4640808105469,432.5503845214844,474.70147705078125,450.61517333984375,474.70147705078125,497.78424072265625,505.8130187988281,493.7698669433594,507.8202209472656,560.0072631835938,508.601318359375,533.2109985351562,519.5389404296875,533.2109985351562,535.9454345703125,544.1487426757812,549.6175537109375,546.8831176757812,552.3519287109375,552.3519287109375,552.3519287109375,552.3519287109375,548.541748046875,553.1513671875,553.1513671875,566.9801635742188,566.9801635742188,580.8089599609375,585.4185791015625,599.247314453125,599.247314453125,608.4664916992188,617.6856689453125,631.5145263671875,676.2698364257812,692.1199340820312,697.4032592773438,707.969970703125,713.25341796875,734.3867797851562,734.3867797851562,760.8035888671875,750.2368774414062,776.6536254882812,771.3703002929688,787.2203979492188,719.6321411132812,737.623046875,743.6199340820312,755.6138305664062,761.6107788085938,773.6046142578125,779.6015625,791.5953979492188,791.5953979492188,803.5892333984375,809.5862426757812,833.573974609375,813.0053100585938,819.8372802734375,826.6692504882812,833.5013427734375,840.3333129882812,853.9972534179688,860.8292236328125,874.4931640625,881.3251342773438,894.9890747070312,894.9890747070312,908.6530151367188,885.5182495117188,885.5182495117188,893.0867919921875,908.223876953125,908.223876953125,908.223876953125,915.7923583984375,938.498046875,938.498046875,961.20361328125,953.6350708007812,976.3406982421875
2,Labourers,1085.0509033203125,1080.1851806640625,1048.5579833984375,1160.4691162109375,1092.349365234375,1065.588134765625,1031.528076171875,1082.6180419921875,1082.6180419921875,965.8412475585938,1063.1552734375,1116.6778564453125,1004.594970703125,1004.594970703125,1004.594970703125,1010.8736572265625,1010.8736572265625,1023.4310913085938,1035.988525390625,1079.939453125,1061.1033935546875,1086.21826171875,1073.6607666015625,1098.7757568359375,1054.8890380859375,1064.8408203125,1064.8408203125,1074.7926025390625,1064.8408203125,1064.8408203125,1064.8408203125,1074.7926025390625,1074.7926025390625,1074.7926025390625,1074.7926025390625,1074.7926025390625,1049.613037109375,1049.613037109375,1059.7054443359375,1059.7054443359375,1069.7978515625,1079.890380859375,1079.890380859375,1089.9827880859375,1079.890380859375,1079.890380859375,1089.9827880859375,1089.9827880859375,1071.235107421875,1081.4373779296875,1081.4373779296875,1091.6395263671875,1081.4373779296875,1081.4373779296875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1091.6395263671875,1101.841796875,1096.246826171875,1106.5888671875,1106.5888671875,1106.5888671875,1116.9307861328125,1116.9307861328125,1116.9307861328125,1116.9307861328125,1106.5888671875,1116.9307861328125,1116.9307861328125,1137.61474609375,1129.6365966796875,1129.6365966796875,1129.6365966796875,1140.1939697265625,1150.75146484375,1150.75146484375,1150.75146484375,1150.75146484375,1150.75146484375,1161.3087158203125,1171.8660888671875,1182.4234619140625
2,Machinery Operators and Drivers,593.3502197265625,597.7345581054688,635.732421875,599.196044921875,577.274169921875,599.196044921875,645.9625854492188,632.8094482421875,632.8094482421875,600.657470703125,571.4284057617188,593.3502197265625,573.5535278320312,584.51318359375,584.51318359375,588.1663818359375,584.51318359375,610.0855712890625,617.3919677734375,642.9644775390625,642.9644775390625,672.1900634765625,664.8836669921875,686.8029174804688,595.561767578125,607.014892578125,612.741455078125,618.468017578125,601.288330078125,607.014892578125,618.468017578125,624.1946411132812,624.1946411132812,618.468017578125,624.1946411132812,635.647705078125,621.2538452148438,621.2538452148438,627.0062255859375,627.0062255859375,632.7586059570312,632.7586059570312,638.5109252929688,644.2632446289062,644.2632446289062,644.2632446289062,650.015625,650.015625,620.6756591796875,626.5868530273438,632.498046875,632.498046875,632.498046875,632.498046875,632.498046875,638.4092407226562,638.4092407226562,644.3204956054688,644.3204956054688,644.3204956054688,636.507568359375,642.569580078125,642.569580078125,648.6315307617188,642.569580078125,642.569580078125,642.569580078125,648.6315307617188,648.6315307617188,648.6315307617188,648.6315307617188,654.6934814453125,696.87841796875,690.7113647460938,690.7113647460938,690.7113647460938,690.7113647460938,690.7113647460938,690.7113647460938,696.87841796875,696.87841796875,703.0454711914062,703.0454711914062,703.0454711914062
2,Managers,936.5198364257812,932.1229858398438,932.1229858398438,1075.019287109375,962.9007568359375,984.884765625,883.7581787109375,1031.0511474609375,1009.067138671875,987.0831298828125,901.3453979492188,945.3134155273438,959.32080078125,959.32080078125,953.6105346679688,970.7412719726562,959.32080078125,987.8720092773438,982.1617431640625,1005.0027465820312,1005.0027465820312,1027.84375,1016.4232177734375,1039.26416015625,1019.7101440429688,1010.4400634765625,1010.4400634765625,1019.7101440429688,1019.7101440429688,1028.980224609375,1028.980224609375,1019.7101440429688,1038.250244140625,1038.250244140625,1038.250244140625,1047.5203857421875,1008.486572265625,1008.486572265625,1008.486572265625,1018.0006103515625,1018.0006103515625,1018.0006103515625,1018.0006103515625,1018.0006103515625,1027.5146484375,1027.5146484375,1027.5146484375,1037.02880859375,1065.2105712890625,1055.52685546875,1055.52685546875,1055.52685546875,1055.52685546875,1065.2105712890625,1074.894287109375,1084.5780029296875,1084.5780029296875,1084.5780029296875,1094.26171875,1084.5780029296875,1150.7578125,1150.7578125,1150.7578125,1150.7578125,1150.7578125,1160.9415283203125,1160.9415283203125,1160.9415283203125,1171.125244140625,1171.125244140625,1171.125244140625,1191.4925537109375,1325.104736328125,1325.104736328125,1347.3753662109375,1347.3753662109375,1358.5107421875,1391.916748046875,1391.916748046875,1403.0521240234375,1414.1873779296875,1447.5933837890625,1447.5933837890625,1469.864013671875
2,Professionals,1142.226806640625,1117.692138671875,1068.6226806640625,1038.6358642578125,989.56640625,997.74462890625,962.3056640625,1044.0880126953125,1057.7183837890625,1065.8966064453125,1065.8966064453125,877.7972412109375,1323.1727294921875,1337.7130126953125,1323.1727294921875,1323.1727294921875,1337.7130126953125,1381.3341064453125,1374.06396484375,1381.3341064453125,1381.3341064453125,1417.68505859375,1410.414794921875,1424.9552001953125,1347.411376953125,1347.411376953125,1347.411376953125,1359.44189453125,1359.44189453125,1359.44189453125,1359.44189453125,1359.44189453125,1359.44189453125,1359.44189453125,1371.4722900390625,1383.5028076171875,1549.17138671875,1562.2999267578125,1562.2999267578125,1575.428466796875,1588.55712890625,1614.8143310546875,1614.8143310546875,1627.94287109375,1641.0714111328125,1667.32861328125,1667.32861328125,1693.585693359375,1723.22509765625,1751.9456787109375,1751.9456787109375,1780.666015625,1795.0262451171875,1823.74658203125,1823.74658203125,1852.467041015625,1866.8272705078125,1895.547607421875,1895.547607421875,1909.9078369140625,1889.1219482421875,1921.140869140625,1921.140869140625,1937.150390625,1921.140869140625,1985.1790771484375,1985.1790771484375,2033.20751953125,2033.20751953125,2065.2265625,2049.217041015625,2081.236083984375,2038.8740234375,2074.332763671875,2092.06201171875,2127.520751953125,2145.25,2162.9794921875,2162.9794921875,2198.438232421875,2216.16748046875,2251.626220703125,2233.896728515625,2269.35546875
2,Sales Workers,1034.1357421875,1428.2060546875,1170.269287109375,1184.5989990234375,1170.269287109375,1170.269287109375,1129.66796875,1170.269287109375,1160.716064453125,952.9335327148438,1072.3487548828125,1072.3487548828125,1051.5030517578125,1064.0208740234375,1057.761962890625,1064.0208740234375,1051.5030517578125,1095.315673828125,1095.315673828125,1114.092529296875,1132.8692626953125,1151.6461181640625,1139.1282958984375,1157.905029296875,1092.2239990234375,1092.2239990234375,1092.2239990234375,1102.3372802734375,1092.2239990234375,1102.3372802734375,1102.3372802734375,1112.450439453125,1112.450439453125,1102.3372802734375,1112.450439453125,1122.5635986328125,1202.363037109375,1202.363037109375,1202.363037109375,1202.363037109375,1202.363037109375,1202.363037109375,1202.363037109375,1202.363037109375,1213.00341796875,1213.00341796875,1213.00341796875,1234.2841796875,1245.6568603515625,1256.77880859375,1245.6568603515625,1256.77880859375,1256.77880859375,1256.77880859375,1267.9007568359375,1279.0225830078125,1267.9007568359375,1267.9007568359375,1267.9007568359375,1290.14453125,1277.5362548828125,1265.815673828125,1289.2568359375,1300.977294921875,1312.6978759765625,1312.6978759765625,1312.6978759765625,1312.6978759765625,1324.4183349609375,1312.6978759765625,1324.4183349609375,1336.1387939453125,1312.162109375,1348.9517822265625,1361.2149658203125,1373.4781494140625,1385.7413330078125,1373.4781494140625,1373.4781494140625,1385.7413330078125,1385.7413330078125,1385.7413330078125,1398.0045166015625,1398.0045166015625
2,Technicians and Trades Workers,1360.121337890625,1353.882080078125,1419.392578125,1388.1971435546875,1332.0452880859375,1353.882080078125,1332.0452880859375,1282.1326904296875,1216.6221923828125,1213.502685546875,1279.0130615234375,1207.2635498046875,1281.4693603515625,1289.478515625,1281.4693603515625,1281.4693603515625,1289.478515625,1313.5059814453125,1313.5059814453125,1353.5518798828125,1337.5335693359375,1369.5701904296875,1353.5518798828125,1377.5794677734375,1341.704833984375,1341.704833984375,1341.704833984375,1341.704833984375,1341.704833984375,1341.704833984375,1354.3624267578125,1354.3624267578125,1354.3624267578125,1354.3624267578125,1354.3624267578125,1354.3624267578125,1334.353759765625,1347.0618896484375,1321.6456298828125,1321.6456298828125,1347.0618896484375,1347.0618896484375,1359.77001953125,1372.4781494140625,1359.77001953125,1359.77001953125,1372.4781494140625,1359.77001953125,1377.989990234375,1377.989990234375,1390.868408203125,1390.868408203125,1377.989990234375,1390.868408203125,1390.868408203125,1403.7469482421875,1403.7469482421875,1416.6253662109375,1416.6253662109375,1442.3822021484375,1423.4530029296875,1436.63330078125,1449.8133544921875,1449.8133544921875,1449.8133544921875,1462.9935302734375,1462.9935302734375,1476.173583984375,1476.173583984375,1476.173583984375,1489.353759765625,1476.173583984375,1584.5596923828125,1584.5596923828125,1584.5596923828125,1584.5596923828125,1598.3385009765625,1625.89599609375,1612.1173095703125,1653.45361328125,1639.6748046875,1653.45361328125,1653.45361328125,1694.7900390625
3,Clerical and Administrative Workers-Full time,741.9552001953125,743.6648559570312,740.24560546875,741.9552001953125,706.05419921875,741.9552001953125,726.5690307617188,731.69775390625,706.05419921875,735.1168823242188,694.087158203125,692.3776245117188,724.320068359375,741.9863891601562,733.1531982421875,755.2361450195312,741.9863891601562,764.0693359375,768.4859008789062,790.56884765625,786.1522216796875,808.2351684570312,803.818603515625,821.4849243164062,731.6287231445312,738.6636352539062,738.6636352539062,738.6636352539062,745.698486328125,745.698486328125,738.6636352539062,745.698486328125,745.698486328125,745.698486328125,745.698486328125,745.698486328125,747.3892822265625,754.5072631835938,754.5072631835938,754.5072631835938,761.625244140625,761.625244140625,754.5072631835938,761.625244140625,768.7432250976562,775.861328125,768.7432250976562,775.861328125,815.88330078125,815.88330078125,808.6630859375,815.88330078125,823.103515625,837.5438842773438,844.7640991210938,851.9843139648438,844.7640991210938,844.7640991210938,837.5438842773438,866.4246826171875,771.5264892578125,786.2222290039062,778.8743286132812,771.5264892578125,778.8743286132812,793.570068359375,786.2222290039062,786.2222290039062,793.570068359375,793.570068359375,808.2659301757812,822.9616088867188,811.0946655273438,796.0744018554688,796.0744018554688,811.0946655273438,803.5845336914062,803.5845336914062,803.5845336914062,818.6048583984375,826.114990234375,826.114990234375,826.114990234375,833.6251220703125
