,0,1,2,3,4,5,6,7
Aggregated,35230.12,35584.492,35656.117,35854.277,36113.98,36455.934,36512.61,36704.816
ACT,362.19852,360.76007,360.97644,361.891,363.17365,361.73413,361.94608,362.81488
NSW,10696.257,10800.565,10707.21,10712.8125,10805.9375,10910.479,10812.173,10818.12
NT,1613.9597,1619.7897,1627.1517,1647.3435,1688.4048,1694.1277,1701.4783,1721.6115
QLD,7384.924,7432.291,7444.9155,7476.043,7575.793,7622.1665,7634.004,7665.217
SA,2745.2031,2769.0447,2791.6042,2815.629,2841.1907,2865.1096,2887.7483,2911.9065
TAS,437.4922,450.12347,453.40982,455.7799,436.0984,448.6918,451.98843,454.35248
VIC,6510.321,6602.031,6714.799,6808.2563,6794.08,6885.53,6998.4766,7092.501
WA,5479.7656,5549.8853,5556.052,5576.5215,5609.301,5668.091,5664.7925,5678.2925
ACT-Female,19.157135,18.706797,18.551994,18.614176,19.124514,18.672913,18.523232,18.574753
ACT-Male,343.04138,342.05328,342.42444,343.27682,344.04913,343.06122,343.42285,344.2401
NSW-Female,722.23047,721.3259,718.4206,717.30646,719.93994,719.042,716.20056,715.1551
NSW-Male,9974.026,10079.24,9988.789,9995.506,10085.998,10191.4375,10095.973,10102.965
NT-Female,120.75854,121.7131,123.22044,125.136116,127.96028,128.89009,130.40993,132.32156
NT-Male,1493.2012,1498.0765,1503.9313,1522.2074,1560.4446,1565.2375,1571.0684,1589.2899
QLD-Female,707.5051,709.60535,710.11914,712.1997,717.6809,719.6636,720.23694,722.4269
QLD-Male,6677.419,6722.6855,6734.796,6763.8433,6858.1123,6902.5024,6913.767,6942.79
SA-Female,190.74425,190.43791,190.76958,191.45303,191.96597,191.71036,192.0369,192.6727
SA-Male,2554.459,2578.6067,2600.8347,2624.1758,2649.2246,2673.3992,2695.7114,2719.234
TAS-Female,33.772053,33.50098,33.533302,33.56302,33.620758,33.362885,33.390625,33.402058
TAS-Male,403.72015,416.6225,419.87653,422.2169,402.47766,415.32892,418.5978,420.9504
VIC-Female,455.93292,460.8499,469.97986,468.03265,458.2092,463.17728,472.3045,470.37152
VIC-Male,6054.3877,6141.18,6244.819,6340.2236,6335.871,6422.3525,6526.172,6622.129
WA-Female,545.7666,550.9143,551.3164,551.3826,550.03253,555.2178,555.58466,555.7386
WA-Male,4933.999,4998.971,5004.7354,5025.1387,5059.2686,5112.873,5109.208,5122.5537
ACT-Female-Remanded,5.165629,4.8025427,4.7059736,4.702241,5.023437,4.655492,4.5637703,4.555764
ACT-Female-Sentenced,13.991507,13.904253,13.846021,13.911934,14.101076,14.017421,13.959462,14.01899
ACT-Male-Remanded,88.3297,87.2733,87.53259,87.86578,88.19012,87.12866,87.384445,87.69039
ACT-Male-Sentenced,254.7117,254.77997,254.89185,255.41104,255.85902,255.93254,256.03842,256.54974
NSW-Female-Remanded,225.92422,224.51077,223.18835,222.88422,224.50633,223.09218,221.80194,221.50296
NSW-Female-Sentenced,496.30627,496.81512,495.23224,494.42224,495.4336,495.94983,494.39862,493.65213
NSW-Male-Remanded,2784.9482,2811.449,2708.2466,2727.6094,2896.4138,2922.8782,2814.5024,2833.836
NSW-Male-Sentenced,7189.078,7267.7905,7280.542,7267.897,7189.5845,7268.5586,7281.4697,7269.1284
NT-Female-Remanded,45.109264,45.064518,45.332474,45.850582,46.97893,46.90744,47.182373,47.703976
NT-Female-Sentenced,75.64928,76.648575,77.88797,79.28553,80.98135,81.98266,83.22756,84.61759
NT-Male-Remanded,449.00677,443.28043,439.24985,447.57785,475.2997,469.52148,465.51733,473.865
NT-Male-Sentenced,1044.1943,1054.7961,1064.6814,1074.6295,1085.1448,1095.7161,1105.551,1115.4249
QLD-Female-Remanded,170.01428,169.75645,168.90945,168.71248,170.01074,169.68466,168.86258,168.70224
