,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,50264.695,25532.492,28696.076,33813.91,26954.678,26986.367,32499.172,29145.275,30673.77,34672.746,29434.262,29269.861
NSW,17024.918,7983.9375,8940.798,11059.931,8334.537,7913.1226,9568.254,8242.72,8862.93,10579.293,9029.168,9411.154
NT,485.28894,407.17633,472.15448,589.51935,707.324,896.9227,1196.8015,1243.2325,916.43146,981.06335,618.8061,499.45816
QLD,10698.512,5843.83,6086.0864,7612.874,6593.477,6897.3115,8850.228,8620.578,9187.102,9172.251,7310.4585,7128.0264
SA,3333.0286,1644.2477,1904.1317,2241.853,1812.3086,1670.3246,2007.3318,1652.1075,1815.4606,2362.694,1924.5327,1870.369
TAS,1958.8737,1136.8025,1214.7803,1200.6351,816.701,788.8106,787.4362,595.95074,709.9104,897.5538,928.9555,908.4833
VIC,11255.27,5601.9517,6609.268,7049.321,5684.0405,5480.435,6223.675,5307.54,5417.254,6326.8867,6229.981,6133.0317
WA,5508.8057,2914.5469,3468.8582,4059.7778,3006.293,3339.4424,3865.4468,3483.146,3764.683,4353.0024,3392.361,3319.3389
NSW-Blue Mountains,316.36716,180.36101,214.6114,326.59097,248.74753,246.26431,296.34396,194.96515,202.64339,292.0317,219.2048,197.43427
NSW-Canberra,759.94495,532.70715,616.0202,676.323,580.98126,525.0628,712.79,546.64215,614.46533,737.1732,550.42535,579.0579
NSW-Capital Country,377.51584,208.85245,269.464,355.0354,257.60806,228.1186,255.40182,206.76598,245.80916,319.6142,308.85352,257.5216
NSW-Central Coast,883.58636,321.07306,308.11722,397.48267,254.64944,248.32802,267.14453,222.9174,250.85349,333.42325,278.70554,404.37387
NSW-Central NSW,913.1719,498.90366,566.3379,829.9328,545.705,572.8355,654.0538,512.35126,582.68207,861.476,696.73206,579.1315
NSW-Hunter,1622.6008,716.7081,842.4489,1092.8794,733.5293,680.33417,796.59424,719.50757,742.6641,872.0057,791.7959,882.74097
NSW-New England North West,576.9798,293.73373,378.4842,451.6932,348.14838,363.6963,391.2269,382.91162,356.23663,446.40118,363.2613,319.7682
