,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11927.573,11971.303,12001.377,12048.814,12094.866,12144.444,12173.708,12222.401,12256.7295,12307.815,12338.523,12373.951
Clerical and Administrative Workers,1336.4619,1341.0123,1339.4491,1344.138,1351.6653,1350.9635,1351.1681,1352.4033,1360.4692,1361.1925,1363.4121,1366.0515
Community and Personal Service Workers,1237.4519,1235.4218,1244.929,1256.7683,1264.8407,1268.6345,1279.0161,1288.5969,1293.0427,1299.1873,1306.1741,1313.7981
Labourers,1129.4017,1126.8411,1128.1119,1139.5922,1138.1981,1134.7924,1138.9358,1145.7059,1145.6748,1146.1632,1147.0369,1148.0697
Machinery Operators and Drivers,740.96155,746.8915,742.76276,739.40594,740.1429,743.9996,746.731,746.0395,744.87006,744.76843,746.55347,748.3481
Managers,1546.3602,1548.4418,1558.9487,1561.24,1567.617,1572.1461,1575.9205,1584.8362,1590.0735,1594.4481,1600.6466,1605.5281
Professionals,2742.2783,2771.9807,2783.1562,2795.0632,2812.3452,2849.5642,2853.0918,2869.5774,2878.6665,2915.001,2922.3206,2932.201
Sales Workers,1451.9587,1455.6743,1458.226,1463.0798,1466.5068,1470.9377,1474.2257,1478.5684,1482.2104,1485.9335,1489.6371,1493.8423
Technicians and Trades Workers,1742.699,1745.038,1745.7942,1749.5278,1753.5491,1753.4054,1754.6201,1756.6743,1761.7213,1761.1196,1762.7413,1766.1119
Clerical and Administrative Workers-Full time,828.33606,827.491,823.74304,825.3613,829.07715,827.96277,825.58777,826.36633,830.23334,829.6227,827.4993,828.4325
Clerical and Administrative Workers-Part time,508.12582,513.5213,515.706,518.7766,522.5881,523.0007,525.58044,526.03705,530.2358,531.5698,535.91284,537.619
Community and Personal Service Workers-Full time,560.3873,555.2866,556.1024,559.6731,564.80255,566.1545,568.6902,571.7926,574.9194,577.45605,579.9233,582.8288
Community and Personal Service Workers-Part time,677.0646,680.1352,688.8265,697.0953,700.0381,702.4801,710.326,716.8042,718.1235,721.7312,726.25085,730.9692
