,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,47817.723,25941.287,27867.707,33783.574,26738.676,27642.893,32251.625,28807.857,30586.037,34171.855,30505.848,30035.531
NSW,16046.028,8175.535,8826.602,10821.433,8371.805,8360.541,9594.241,8731.245,9417.04,10614.162,9332.404,9568.569
NT,671.48663,523.55634,547.9838,735.26404,772.73553,980.7672,1002.05536,1010.4278,950.67615,862.54004,648.0465,650.52057
QLD,10100.466,6091.9717,5887.2935,7843.0396,6618.854,7162.7983,8811.678,8291.21,8673.612,8864.913,7708.6504,7443.9976
SA,3174.8987,1700.6995,1970.5955,2212.3682,1823.7294,1895.9492,2056.5781,1800.8186,1945.8894,2295.533,2144.1743,2045.9132
TAS,1666.48,1084.4928,1064.0765,1235.5082,819.17163,808.4659,800.76514,663.136,788.3257,978.75574,908.93463,774.2143
VIC,11040.768,5266.1836,5998.3345,6941.212,5230.5713,5153.4707,6123.735,5208.754,5376.512,6628.768,6220.301,5961.2324
WA,5117.598,3098.8484,3572.8247,3994.7495,3101.8115,3280.9023,3862.5723,3102.2656,3433.9846,3927.1877,3543.3376,3591.085
NSW-Blue Mountains,283.01132,225.03264,242.45293,271.3598,248.21373,254.52774,254.73819,236.9241,262.84866,301.6995,263.8932,276.446
NSW-Canberra,648.7994,607.19696,537.3727,659.27057,611.88794,598.7365,637.90265,632.50684,614.7149,647.4829,623.2511,596.742
NSW-Capital Country,419.3048,221.83235,301.7633,288.49982,272.89877,253.79637,285.04498,260.0487,336.85883,369.40085,256.36127,320.44968
NSW-Central Coast,841.7906,296.89395,315.1113,368.90997,277.7967,251.98567,249.78249,230.34752,314.29788,383.3459,294.59192,390.31073
NSW-Central NSW,824.50977,600.8691,638.8781,953.3126,651.80444,818.976,615.2658,672.9833,707.265,851.7479,636.8002,725.47406
NSW-Hunter,1318.2716,767.16296,843.9251,1030.2029,780.52563,734.38666,910.09296,813.02435,813.213,928.29974,890.8105,918.25696
NSW-New England North West,507.7329,280.40607,339.15274,408.24747,385.30362,338.44592,410.03342,412.40366,382.01474,519.21875,356.21,409.08344
NSW-North Coast NSW,3658.0364,1237.878,1387.7369,1882.6558,1229.6654,1157.1924,1450.3834,1238.4055,1423.78,1760.777,1503.0933,1640.8787
NSW-Outback NSW,143.38751,80.18308,140.84868,209.38443,197.068,174.74191,176.35405,172.85623,337.76944,213.44281,166.72539,141.99707
NSW-Riverina,258.0013,225.6741,234.8211,276.15378,234.35591,235.28949,275.1074,230.9687,251.78806,260.4784,247.35916,241.28485
NSW-Snowy Mountains,375.94562,263.1826,179.1745,308.1311,153.7332,196.72281,610.5056,620.3515,484.6929,287.99176,221.65372,188.11046
NSW-South Coast,2848.3462,900.00287,961.4676,1341.5669,652.53625,698.60187,747.4095,594.62463,729.62854,998.0198,963.8152,976.7607
NSW-Sydney,3589.3215,2177.733,2444.1604,2542.1099,2436.0776,2382.4204,2674.0515,2363.6409,2471.7866,2752.991,2609.9402,2484.8567
NSW-The Murray,329.57025,291.48755,259.73624,281.6282,239.93799,264.71722,297.5694,252.15897,286.38214,339.26572,297.89835,257.91815
NT-Alice Springs,135.8587,79.962715,86.36875,129.15186,91.93052,141.32289,142.93369,101.47615,89.42018,116.54762,116.621475,96.817055
NT-Barkly,27.063566,28.467106,28.409746,32.32289,36.333805,33.33567,37.245583,47.340477,34.6441,39.2749,30.590277,28.374783
NT-Darwin,279.0429,263.06747,229.65851,268.99332,261.50897,434.24902,498.05963,487.02872,379.4009,398.37384,238.89723,292.24463
NT-Katherine Daly,80.032265,56.119137,64.13556,127.28045,141.57947,145.12064,122.71073,170.90842,177.51884,100.976166,79.169525,79.05961
NT-Lasseter,50.413345,33.184563,55.443695,69.63894,81.63087,93.48553,74.16435,71.91822,94.74469,84.767456,49.17242,39.261456
NT-Litchfield Kakadu Arnhem,78.09312,39.112328,53.718666,73.80573,120.95838,98.39668,93.248764,96.56854,135.99625,83.82553,98.9566,82.489624
NT-MacDonnell,20.982733,23.64298,30.248875,34.070835,38.793507,34.85681,33.692547,35.187244,38.95116,38.774517,34.638985,32.273434
QLD-Brisbane,2746.1233,1363.8452,1339.3604,1915.8752,1532.9701,1805.0468,2070.063,1755.2505,1956.8551,1930.9435,1934.5454,1844.5979
