,0,1,2,3,4,5,6,7
Aggregated,35558.832,35822.797,35768.383,35980.113,36181.066,36339.375,36349.152,36527.887
ACT,344.00385,344.95508,345.8964,346.7663,347.3354,348.0817,348.91495,349.71954
NSW,10940.152,11030.071,10863.65,10864.593,10952.223,10959.532,10843.597,10839.758
NT,1562.1893,1581.113,1598.5411,1615.6948,1633.3749,1650.5182,1668.2521,1685.3336
QLD,7429.915,7434.3916,7433.0723,7448.048,7454.3516,7444.5254,7433.8604,7435.6084
SA,2746.5493,2790.4912,2800.377,2835.9585,2859.777,2887.3933,2914.2876,2942.355
TAS,463.49255,460.78363,455.75037,459.5844,462.46988,461.06387,458.87363,460.1845
VIC,6519.98,6591.886,6679.3022,6794.9487,6825.194,6910.831,7003.946,7117.589
WA,5552.5474,5589.103,5591.7925,5614.521,5646.3413,5677.4297,5677.4204,5697.3394
ACT-Female,17.490417,17.63734,17.644836,17.628922,17.399923,17.299042,17.224163,17.1517
ACT-Male,326.51343,327.31775,328.2516,329.1374,329.93546,330.78265,331.6908,332.56784
NSW-Female,745.632,742.8915,740.9943,740.46173,738.9044,738.6879,738.2272,738.50635
NSW-Male,10194.5205,10287.18,10122.656,10124.131,10213.318,10220.845,10105.369,10101.252
NT-Female,110.910515,113.90191,115.32486,117.276215,118.95555,120.72207,122.60172,124.341545
NT-Male,1451.2788,1467.2112,1483.2163,1498.4185,1514.4193,1529.7961,1545.6504,1560.9921
QLD-Female,710.064,717.21967,723.5559,731.0218,737.2245,744.3331,751.017,758.2175
QLD-Male,6719.8506,6717.172,6709.5166,6717.0264,6717.127,6700.1924,6682.8438,6677.391
SA-Female,179.44904,177.57526,176.06052,174.86914,173.45547,172.45137,171.5221,170.79095
SA-Male,2567.1003,2612.916,2624.3164,2661.0894,2686.3215,2714.942,2742.7656,2771.564
TAS-Female,28.705635,30.340591,30.110403,29.513168,29.920399,29.855377,29.613743,29.238132
TAS-Male,434.78693,430.44305,425.63995,430.07123,432.54944,431.2085,429.2599,430.94635
VIC-Female,450.80023,452.9322,454.1374,458.94086,462.3247,465.19186,468.0542,471.47485
