,0,1,2,3,4,5,6,7
Aggregated,35273.555,35637.62,35715.17,35914.3,36162.926,36514.55,36580.035,36773.1
ACT,360.77606,360.3684,360.4841,361.3106,361.85165,361.42767,361.62537,362.3749
NSW,10738.416,10843.195,10750.744,10758.161,10850.474,10954.888,10857.93,10865.648
NT,1617.526,1622.9697,1630.6136,1650.9375,1691.6797,1697.0559,1704.6683,1724.9862
QLD,7384.927,7435.111,7451.4434,7483.916,7577.1606,7625.8296,7642.4536,7675.2485
SA,2747.6328,2772.038,2794.724,2818.4502,2843.688,2868.033,2890.8477,2914.8535
TAS,436.3407,448.30887,451.33896,453.92224,434.635,446.41226,449.4377,451.7444
VIC,6505.412,6599.9727,6713.838,6806.7373,6790.609,6885.7666,7000.222,7093.463
WA,5482.5215,5555.657,5561.9863,5580.865,5612.825,5675.135,5672.849,5684.787
ACT-Female,18.21035,18.468534,18.562225,18.680542,18.335987,18.608261,18.781118,18.857504
ACT-Male,342.5657,341.89987,341.92188,342.63007,343.5157,342.81943,342.84424,343.5174
NSW-Female,720.4707,720.59326,717.1334,716.1299,717.5649,717.421,714.32275,713.39307
NSW-Male,10017.945,10122.603,10033.61,10042.031,10132.908,10237.467,10143.605,10152.254
NT-Female,118.392204,118.838615,120.176414,121.951515,125.05145,125.453476,126.80512,128.59543
NT-Male,1499.1339,1504.1311,1510.4374,1528.986,1566.628,1571.6023,1577.8632,1596.3907
QLD-Female,705.1444,708.33093,708.8644,711.00793,715.5249,717.90564,718.8304,721.23987
QLD-Male,6679.782,6726.7803,6742.579,6772.908,6861.6357,6907.924,6923.623,6954.0093
SA-Female,191.74841,191.27823,191.59375,192.27667,192.93509,192.59557,192.86594,193.47122
SA-Male,2555.8845,2580.7598,2603.1304,2626.1736,2650.753,2675.4375,2697.982,2721.3823
TAS-Female,34.669174,34.127697,33.975803,34.15803,34.531693,33.938904,33.776283,33.72961
TAS-Male,401.6715,414.18118,417.36316,419.76422,400.10333,412.4734,415.66144,418.01477
VIC-Female,457.17258,462.9568,471.98193,469.7782,459.79938,465.685,474.68912,472.4905
VIC-Male,6048.2393,6137.015,6241.856,6336.959,6330.8096,6420.082,6525.5327,6620.9727
WA-Female,545.0612,550.42456,550.77155,549.7622,549.3574,554.7551,554.706,553.7986
WA-Male,4937.4604,5005.2324,5011.215,5031.103,5063.468,5120.38,5118.143,5130.989
ACT-Female-Remanded,6.593499,6.4498777,6.5025473,6.6366706,6.6404533,6.5078864,6.561144,6.6548977
ACT-Female-Sentenced,11.616851,12.018657,12.059677,12.043871,11.695533,12.100375,12.2199745,12.202606
ACT-Male-Remanded,88.078575,87.31823,87.54207,87.88863,88.060646,87.25669,87.4787,87.77519
ACT-Male-Sentenced,254.48712,254.58163,254.37982,254.74142,255.45502,255.56274,255.36552,255.74219
NSW-Female-Remanded,222.76126,221.87833,219.86122,219.58167,220.68626,219.6034,217.88512,217.55354
NSW-Female-Sentenced,497.7094,498.7149,497.27222,496.54825,496.8786,497.81763,496.43768,495.83954
NSW-Male-Remanded,2804.5962,2829.744,2727.9714,2748.7324,2919.3455,2944.4243,2837.368,2857.95
NSW-Male-Sentenced,7213.3486,7292.859,7305.6387,7293.2993,7213.5635,7293.043,7306.2383,7294.3047
NT-Female-Remanded,44.9798,44.48153,44.625366,45.16334,46.497654,46.061897,46.21151,46.752777
NT-Female-Sentenced,73.41241,74.357086,75.55105,76.78817,78.553795,79.39158,80.59361,81.84264
NT-Male-Remanded,446.24857,441.97272,438.10345,446.48874,472.98944,468.7374,464.87216,473.2809
NT-Male-Sentenced,1052.8853,1062.1584,1072.3339,1082.4972,1093.6387,1102.865,1112.991,1123.1099
QLD-Female-Remanded,170.35922,170.69142,169.83168,169.6643,170.63329,170.2456,169.45972,169.48094
QLD-Female-Sentenced,534.7852,537.6395,539.03265,541.3437,544.89166,547.66,549.37067,551.759
QLD-Male-Remanded,1563.8319,1568.2545,1546.1818,1535.7657,1578.7529,1582.7516,1560.0028,1549.1565
QLD-Male-Sentenced,5115.95,5158.5254,5196.3975,5237.1426,5282.883,5325.1724,5363.62,5404.8525
SA-Female-Remanded,82.32261,82.131935,82.276306,82.6254,82.94884,82.88426,82.94901,83.211044
SA-Female-Sentenced,109.4258,109.1463,109.317444,109.651276,109.986244,109.7113,109.916916,110.260185
SA-Male-Remanded,856.85876,863.3757,868.5398,874.4414,880.9273,887.3881,892.60913,898.7437
SA-Male-Sentenced,1699.0258,1717.384,1734.5905,1751.7322,1769.8257,1788.0494,1805.3726,1822.6387
TAS-Female-Remanded,5.591565,5.353823,5.2612724,5.3561435,5.2426977,5.145172,5.0435905,4.909938
TAS-Female-Sentenced,29.07761,28.773872,28.71453,28.801888,29.288994,28.79373,28.73269,28.819672
TAS-Male-Remanded,85.87535,95.184685,93.81263,88.15002,85.667175,94.87147,93.50636,87.85994
TAS-Male-Sentenced,315.79617,318.9965,323.55054,331.6142,314.43613,317.6019,322.1551,330.15482
VIC-Female-Remanded,131.28609,132.2553,132.73665,133.15346,132.88347,133.93959,134.40164,134.8108
VIC-Female-Sentenced,325.8865,330.70148,339.2453,336.62473,326.91592,331.74542,340.28748,337.6797
VIC-Male-Remanded,1315.7917,1337.6096,1355.9746,1373.9908,1393.6261,1416.0903,1434.6409,1452.6886
VIC-Male-Sentenced,4732.4478,4799.406,4885.8813,4962.9683,4937.1836,5003.991,5090.892,5168.284
WA-Female-Remanded,159.97624,161.47595,161.68289,161.49924,161.97438,163.38544,163.49258,163.15352
WA-Female-Sentenced,385.08496,388.9486,389.08865,388.263,387.38306,391.3697,391.2134,390.64502
WA-Male-Remanded,1099.2396,1130.7352,1119.4282,1128.0787,1158.3254,1189.8306,1179.6519,1188.3335
WA-Male-Sentenced,3838.2207,3874.497,3891.7864,3903.0244,3905.142,3930.5493,3938.4912,3942.6553
ACT-Female-Remanded-ATSI,1.221713,1.1358374,1.2527326,1.2379891,1.2778416,1.1848375,1.3035922,1.2857534
ACT-Female-Remanded-Non-ATSI,5.371786,5.31404,5.2498145,5.3986816,5.362612,5.323049,5.2575517,5.3691444
ACT-Female-Sentenced-ATSI,2.3378236,2.510291,2.537003,2.543898,2.3914623,2.5633633,2.5881078,2.5932112
ACT-Female-Sentenced-Non-ATSI,9.279027,9.508366,9.522674,9.499972,9.30407,9.537012,9.631866,9.609395
ACT-Male-Remanded-ATSI,15.679793,15.198882,15.20599,15.45102,15.669632,15.146155,15.14852,15.345287
ACT-Male-Remanded-Non-ATSI,72.39878,72.11935,72.336075,72.437614,72.391014,72.110535,72.33018,72.42991
ACT-Male-Sentenced-ATSI,52.992695,52.57511,52.649677,53.0615,53.495644,53.085033,53.167286,53.590168
ACT-Male-Sentenced-Non-ATSI,201.49443,202.00653,201.73015,201.67992,201.95938,202.4777,202.19824,202.15202
NSW-Female-Remanded-ATSI,74.07644,73.57011,72.76355,72.62722,73.355835,72.70037,72.164215,72.043884
NSW-Female-Remanded-Non-ATSI,148.68483,148.30823,147.09767,146.95444,147.33043,146.90303,145.7209,145.50966
NSW-Female-Sentenced-ATSI,166.60963,167.03822,166.43886,165.98935,166.12683,166.52266,165.95955,165.55739
NSW-Female-Sentenced-Non-ATSI,331.09976,331.67667,330.83337,330.5589,330.75177,331.29498,330.47812,330.28214
NSW-Male-Remanded-ATSI,635.04333,631.92847,583.0217,585.2809,661.9285,658.4369,607.19794,609.342
NSW-Male-Remanded-Non-ATSI,2169.553,2197.8154,2144.9497,2163.4514,2257.417,2285.9875,2230.17,2248.608
NSW-Male-Sentenced-ATSI,1698.933,1701.4784,1698.9435,1698.2314,1699.1615,1701.709,1699.3909,1698.8762
NSW-Male-Sentenced-Non-ATSI,5514.4155,5591.3804,5606.6953,5595.068,5514.402,5591.334,5606.847,5595.428
NT-Female-Remanded-ATSI,39.551533,39.785255,39.993317,40.469105,41.33574,41.630253,41.83895,42.31278
NT-Female-Remanded-Non-ATSI,5.4282675,4.6962748,4.6320477,4.694237,5.1619143,4.431646,4.372559,4.4399996
NT-Female-Sentenced-ATSI,66.08836,67.29995,68.454926,69.75076,71.53422,72.75344,73.908554,75.20884
NT-Female-Sentenced-Non-ATSI,7.324041,7.0571394,7.0961213,7.0374074,7.0195765,6.6381383,6.68506,6.6338058
NT-Male-Remanded-ATSI,371.2294,367.044,363.6078,371.98465,398.06082,393.8857,390.45282,398.84222
NT-Male-Remanded-Non-ATSI,75.01916,74.92872,74.49566,74.50408,74.92862,74.85168,74.41934,74.43868
NT-Male-Sentenced-ATSI,902.2984,911.6753,921.58813,931.5051,942.34296,951.7005,961.59033,971.4857
NT-Male-Sentenced-Non-ATSI,150.58687,150.48314,150.74571,150.99203,151.2957,151.16449,151.40062,151.62411
QLD-Female-Remanded-ATSI,56.154602,56.26144,56.108738,55.949272,56.20229,56.24894,56.16096,56.052097
QLD-Female-Remanded-Non-ATSI,114.20461,114.429985,113.72294,113.71504,114.43099,113.99666,113.29876,113.42885
QLD-Female-Sentenced-ATSI,194.06728,196.54057,198.16957,200.56532,203.87485,206.29308,208.14726,210.56877
QLD-Female-Sentenced-Non-ATSI,340.71793,341.09897,340.8631,340.77835,341.0168,341.3669,341.2234,341.1902
QLD-Male-Remanded-ATSI,450.4325,455.11917,434.2065,424.14624,465.2661,469.58963,447.79785,437.1634
QLD-Male-Remanded-Non-ATSI,1113.3994,1113.1354,1111.9752,1111.6195,1113.4868,1113.162,1112.205,1111.9932
QLD-Male-Sentenced-ATSI,1717.6831,1759.2722,1798.8114,1839.8447,1883.4082,1924.8654,1964.6829,2005.9531
QLD-Male-Sentenced-Non-ATSI,3398.2673,3399.2534,3397.5862,3397.2976,3399.4744,3400.307,3398.9373,3398.8997
SA-Female-Remanded-ATSI,25.043999,24.95253,25.01191,25.23362,25.438305,25.46025,25.458204,25.605751
SA-Female-Remanded-Non-ATSI,57.27861,57.179405,57.264397,57.39178,57.510536,57.42401,57.49081,57.605297
SA-Female-Sentenced-ATSI,27.769936,27.83046,27.881077,27.98338,28.014147,28.07919,28.133568,28.24114
SA-Female-Sentenced-Non-ATSI,81.65586,81.31584,81.43637,81.66789,81.9721,81.63211,81.78335,82.01904
SA-Male-Remanded-ATSI,226.86574,227.57326,227.10904,227.01715,227.64032,228.20638,227.77768,227.8546
SA-Male-Remanded-Non-ATSI,629.99304,635.8024,641.4307,647.42426,653.287,659.18176,664.8314,670.8891
SA-Male-Sentenced-ATSI,347.92404,353.03452,357.66263,362.1826,367.13947,372.18405,376.8681,381.44305
