,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,48675.438,25500.947,27848.229,34487.27,27176.809,27529.4,32326.424,29002.041,30539.662,35006.53,30524.69,30427.127
NSW,16252.102,8132.58,8870.102,11024.159,8500.845,8342.786,9586.257,8732.54,9360.128,10790.469,9368.111,9676.0625
NT,681.33716,476.9519,535.8438,762.8542,845.30646,1017.0164,1052.8196,1149.5625,1055.2628,973.9152,672.9513,702.90265
QLD,10188.799,5846.7764,5735.771,7830.3774,6633.8813,7154.216,8834.36,8467.688,8747.484,9051.556,7608.5283,7448.382
SA,3323.253,1623.372,1956.5194,2304.5188,1863.4929,1859.5707,2049.8726,1766.792,1929.9055,2416.2769,2155.9644,2083.4927
TAS,1748.4358,1101.458,1110.4285,1330.299,870.89825,831.05945,821.86,671.9061,797.65234,1050.11,943.8058,822.13477
VIC,11315.02,5293.243,6130.111,7238.9536,5360.647,5102.8,6122.224,5069.013,5219.894,6755.2305,6277.8555,6104.239
WA,5166.491,3026.5647,3509.447,3996.106,3101.7383,3221.9531,3859.0269,3144.5356,3429.3398,3968.9768,3497.468,3589.912
NSW-Blue Mountains,295.6939,219.97168,242.76576,282.52686,254.73337,250.57777,251.84514,234.73337,255.63142,311.06818,263.30765,281.83774
NSW-Canberra,665.30615,603.63916,540.2696,674.23254,621.19995,597.65076,638.0196,632.8792,611.61237,661.44244,625.9232,604.6416
NSW-Capital Country,432.94687,218.60103,304.60913,302.32883,281.35638,251.33357,283.8568,257.87216,331.58972,380.9234,258.1058,326.93976
NSW-Central Coast,854.04333,292.1809,316.13287,380.1536,284.27606,247.94827,246.44197,227.1397,306.9028,392.1234,294.79074,395.37845
NSW-Central NSW,841.08154,599.685,644.305,970.4401,662.81744,819.8856,615.84894,675.56335,705.7321,866.73645,641.03827,734.86664
NSW-Hunter,1332.5828,763.0978,846.388,1043.823,789.10315,733.0915,909.80414,813.8141,808.56323,940.45135,892.9966,926.30743
NSW-New England North West,524.18823,276.97446,342.5331,422.4712,394.14105,337.40067,409.6448,411.6266,377.41788,532.249,358.484,416.5219
NSW-North Coast NSW,3677.2288,1239.3785,1395.7128,1904.2583,1243.825,1161.0929,1454.3245,1244.3799,1424.8689,1778.6184,1510.5267,1653.5961
NSW-Outback NSW,155.03984,74.98432,141.63582,221.17863,204.1979,171.69803,174.52148,171.84909,331.50748,223.5526,167.30312,148.04314
NSW-Riverina,272.65393,222.10916,237.61832,289.90164,243.15945,232.63426,274.2919,230.22783,247.71533,272.98767,249.58409,248.34665
NSW-Snowy Mountains,389.33548,259.15833,181.24744,321.24963,161.8563,195.07309,608.5761,619.23865,479.44067,299.76184,223.77937,195.12277
NSW-South Coast,2859.331,894.37604,961.9514,1352.2645,659.9876,694.6446,745.1716,592.1594,723.5967,1008.2628,964.2653,982.0487
NSW-Sydney,3609.457,2181.2527,2453.2625,2564.826,2451.147,2387.7664,2677.484,2369.9448,2473.7297,2771.6062,2617.7917,2497.658
