,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,52260.51,25581.928,29336.18,35194.87,27539.533,27816.242,34301.484,29755.217,31749.256,36310.156,30569.334,30337.201
NSW,17456.506,7946.5825,9069.099,11349.243,8446.146,8106.3374,10009.492,8398.08,9046.714,10887.788,9244.315,9579.313
NT,556.21173,458.17355,553.32135,711.47925,794.71985,1005.42706,1367.731,1334.9141,1015.7605,1124.5789,733.99347,607.31384
QLD,11100.879,5831.3076,6212.693,7912.208,6741.0527,7097.0615,9275.696,8764.531,9390.581,9489.568,7572.0796,7338.28
SA,3502.8452,1674.8777,1988.7765,2419.218,1878.9624,1766.5417,2201.5532,1724.4734,1955.8604,2590.0945,2069.9946,2024.2395
TAS,2073.0457,1149.3523,1263.0354,1278.1465,855.1142,837.8567,882.91833,620.9023,780.35205,999.16907,999.0069,979.47766
VIC,11934.258,5579.591,6685.156,7339.7275,5741.8696,5565.3125,6542.6577,5378.483,5717.724,6735.594,6435.975,6392.5703
WA,5636.757,2942.041,3564.097,4184.8486,3081.667,3437.7039,4021.4316,3533.8335,3842.269,4483.3594,3513.968,3416.0073
NSW-Blue Mountains,345.1645,180.41754,227.29239,347.79175,257.79254,262.71298,329.00665,206.71298,217.14626,314.62228,235.26395,208.287
NSW-Canberra,793.02295,529.01953,622.9811,698.7809,589.78973,538.2605,745.4542,557.2082,626.0431,759.6896,566.0138,591.9006
NSW-Capital Country,412.7263,206.37614,275.74393,377.22882,264.16083,237.91055,288.17685,217.50797,260.6701,342.9767,326.13138,269.08142
NSW-Central Coast,908.664,317.88257,313.42322,414.3387,259.10764,260.44278,295.43646,233.76782,262.29126,351.159,288.50418,415.01282
NSW-Central NSW,941.6967,494.98508,577.01825,853.26044,554.0452,585.01135,687.5539,522.6589,595.0657,883.5698,713.4737,589.5676
NSW-Hunter,1654.1766,717.94763,852.42773,1113.9551,742.24115,696.43396,828.4202,732.00604,759.649,897.355,809.2068,896.8675
NSW-New England North West,611.29474,289.3734,389.60953,470.27426,356.07742,376.5072,423.9379,392.1723,370.3638,469.7049,379.85458,332.52008
NSW-North Coast NSW,3930.4092,1441.4957,1536.8018,1988.9021,1354.8678,1271.4065,1590.8529,1387.4083,1547.6462,1933.4158,1608.3074,1656.79
NSW-Outback NSW,150.21434,106.37149,128.31535,212.38855,195.88562,164.91167,248.59651,195.99445,304.73303,242.1657,197.40045,304.76175
NSW-Riverina,351.88516,197.7036,262.43225,401.90744,276.35083,242.10225,290.5661,216.4797,249.58888,338.84772,238.09035,272.62662
NSW-Snowy Mountains,350.68082,184.93869,203.53809,262.93634,151.28748,197.23584,591.8948,519.4346,377.38712,253.40482,204.47986,217.54523
NSW-South Coast,3024.7976,931.9617,1025.1096,1339.6119,840.7161,735.1836,827.85706,700.289,720.2374,1068.4397,892.52545,1034.2834
NSW-Sydney,3520.261,2143.9849,2390.3047,2523.2278,2350.1172,2300.7234,2607.4663,2300.9917,2451.4343,2745.9421,2500.8257,2458.971
NSW-The Murray,461.51077,204.1251,264.1002,344.6386,253.70619,237.49564,254.272,215.44827,304.45816,286.49524,284.23773,331.09833
NT-Alice Springs,74.8989,84.76059,59.273445,104.71264,84.41888,120.19649,158.12332,125.54633,134.37187,192.7698,125.35628,70.40101
NT-Barkly,25.61007,19.003832,23.792395,40.73236,32.42198,36.97837,57.341125,52.794968,49.901123,49.07367,37.818596,28.22836
NT-Darwin,196.62964,172.82005,231.59445,238.56465,309.98248,405.89468,567.7845,654.8944,406.30704,450.6265,246.33366,264.6494
NT-Katherine Daly,112.76418,55.02982,85.38603,112.578354,134.063,168.72563,211.5139,175.31125,156.12378,153.81807,122.38707,92.55376
NT-Lasseter,48.346943,36.297794,42.81344,72.729485,74.55462,92.206635,125.08573,86.0789,81.26088,101.282394,56.11807,37.06478
NT-Litchfield Kakadu Arnhem,55.26223,53.61133,73.270355,96.90341,109.92166,124.64988,169.40054,181.12572,127.27897,116.231575,105.102715,73.830444
NT-MacDonnell,42.699783,36.650135,37.1912,45.25832,49.35717,56.775352,78.48194,59.162437,60.516823,60.776886,40.877094,40.586082
QLD-Brisbane,2844.9536,1587.7089,1633.0262,2000.9962,1761.4165,1719.9818,2077.8896,1870.6676,2027.2793,2102.9482,1916.4706,1848.4432
QLD-Bundaberg,277.18765,114.82149,142.66089,213.53166,186.25018,164.72415,237.31401,235.862,263.34494,204.52306,223.95331,201.57397
QLD-Capricorn,352.27155,222.75833,243.15108,375.58838,291.14786,351.55475,441.91348,420.95175,431.89835,420.386,310.97043,297.84045
QLD-Fraser Coast,409.33887,118.69493,152.84886,260.6203,171.06587,205.48163,285.80954,309.6222,324.2611,314.60825,230.11417,239.73312
QLD-Gladstone,187.99104,174.61725,190.67365,202.6214,188.22809,192.77298,209.05437,180.70622,187.18538,205.11911,201.18579,192.11037
QLD-Gold Coast,2012.3572,962.5604,970.7481,1204.0797,883.63434,952.1613,1236.5212,1177.8723,1389.2797,1445.4221,1307.2894,1048.5599
QLD-Mackay,367.5151,256.9461,264.7892,311.98578,325.93057,361.19028,459.34943,393.76727,353.1408,409.02075,303.29935,294.3555
QLD-Outback Queensland,343.47202,354.18362,271.82117,395.6485,400.12543,389.37277,524.79016,504.82523,569.05164,440.8145,334.0566,353.42212
QLD-Southern Queensland Country,581.80804,354.79337,473.20978,555.42914,434.39487,507.30505,609.99506,495.99625,522.15955,575.5791,447.7423,530.85846
QLD-Sunshine Coast,2231.137,831.93665,849.8842,1075.6882,814.5714,811.68274,1131.5111,1103.8738,1286.3875,1377.0078,1009.1824,1075.9186
QLD-Townsville,401.52652,208.386,302.95914,364.28107,339.59955,352.32404,559.7005,561.7397,495.52716,423.05472,299.18726,301.2246
QLD-Tropical North Queensland,787.64655,488.92017,494.84586,654.1676,713.21985,849.4348,1172.0159,1195.9113,1174.7599,1166.5834,717.99384,567.86505
QLD-Whitsundays,303.67413,154.98027,222.07486,297.5696,231.46817,239.07521,329.83148,312.73578,366.3053,404.50162,270.634,386.37485
SA-Adelaide,1189.1556,646.721,782.4561,809.0034,706.13214,642.8359,774.1315,671.70624,717.4437,821.72205,740.78,888.8032
SA-Adelaide Hills,60.096703,52.615196,57.316956,65.28059,55.90643,59.730537,67.04819,54.857307,60.39524,69.020004,62.701286,61.985172
SA-Barossa,79.73219,32.452835,50.913933,75.53701,50.345276,54.623276,67.62589,37.186485,51.8291,76.55707,70.394,56.869904
