,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11915.115,11998.921,11973.024,12059.334,12064.14,12147.265,12124.348,12205.76,12211.932,12294.93,12274.234,12355.782
Clerical and Administrative Workers,1330.1807,1336.1106,1329.5311,1334.5243,1341.0916,1346.8817,1340.4594,1345.3706,1351.6069,1357.6156,1351.5115,1356.1066
Community and Personal Service Workers,1226.7916,1248.9697,1249.2207,1257.9785,1252.8405,1274.7849,1275.5743,1283.9291,1278.7131,1300.6975,1301.8845,1309.8806
Labourers,1123.2528,1126.122,1110.0627,1130.3395,1128.9438,1130.491,1115.1273,1134.4639,1134.315,1135.2009,1120.2078,1139.8042
Machinery Operators and Drivers,728.9805,731.4648,731.36096,734.7656,731.47516,734.28796,733.976,737.5574,733.81006,736.70074,736.8302,741.45514
Managers,1549.2119,1552.4153,1558.676,1571.6176,1572.7634,1575.7593,1582.0758,1595.1459,1596.3284,1599.0966,1605.6971,1619.3118
Professionals,2757.8167,2794.4387,2805.192,2802.6475,2817.278,2854.1284,2865.0706,2859.4568,2876.4473,2912.6548,2923.0015,2917.1826
Sales Workers,1453.4939,1466.6874,1458.588,1483.1018,1468.5818,1481.999,1474.8239,1498.3784,1483.6082,1497.1921,1490.7439,1513.4346
Technicians and Trades Workers,1745.3876,1742.7135,1730.3939,1744.3607,1751.1649,1748.9333,1737.2402,1751.4573,1757.102,1755.7722,1744.3558,1758.6082
Clerical and Administrative Workers-Full time,831.2335,825.5723,820.1372,824.65643,831.70105,825.97144,820.65094,825.0216,832.1447,826.29834,821.2765,825.36365
Clerical and Administrative Workers-Part time,498.94724,510.5383,509.39395,509.8678,509.39044,520.9102,519.8084,520.349,519.4623,531.3173,530.23486,530.74304
Community and Personal Service Workers-Full time,546.1118,548.3544,551.6242,555.0677,556.5166,558.7477,562.4198,565.716,566.91504,569.1417,573.16943,576.3183
Community and Personal Service Workers-Part time,680.6798,700.6154,697.59644,702.9108,696.3238,716.0373,713.15454,718.2131,711.79816,731.5557,728.7151,733.5624
Labourers-Full time,617.6607,611.2502,599.79297,611.4199,617.18536,609.85455,599.03033,609.64246,616.6522,608.79016,598.2882,609.0538
Labourers-Part time,505.59216,514.8717,510.26974,518.91956,511.75854,520.63635,516.097,524.8215,517.6627,526.41077,521.9195,530.7504
Machinery Operators and Drivers-Full time,618.5517,618.703,617.0775,620.0382,618.43994,618.8639,617.34076,620.2619,618.38196,618.986,617.91473,621.79474
Machinery Operators and Drivers-Part time,110.42885,112.76179,114.28348,114.72742,113.03521,115.4241,116.63524,117.2955,115.42806,117.71474,118.91547,119.66038
Managers-Full time,1340.2076,1343.5435,1349.9895,1363.1218,1361.9921,1365.1365,1371.6833,1385.1178,1383.7751,1386.8146,1393.6599,1407.1494
Managers-Part time,209.00433,208.87183,208.68652,208.49564,210.77133,210.62283,210.39252,210.0281,212.55318,212.28201,212.03726,212.1623
Professionals-Full time,2048.7751,2043.2695,2048.7612,2053.6577,2082.6687,2077.0627,2082.7092,2084.9263,2116.4517,2109.9653,2114.6514,2117.2866
Professionals-Part time,709.0415,751.1693,756.4308,748.9896,734.6094,777.06555,782.3612,774.5305,759.99567,802.6895,808.35034,799.89594
Sales Workers-Full time,736.51465,735.1092,728.4634,742.6725,735.75684,734.8999,728.70496,742.68365,735.0237,734.8324,728.8796,742.2063
Sales Workers-Part time,716.97925,731.57825,730.12463,740.42944,732.825,747.099,746.11896,755.6947,748.5845,762.3598,761.86444,771.2282
Technicians and Trades Workers-Full time,1503.8351,1495.0248,1483.3099,1495.9905,1504.0635,1495.5283,1484.3416,1497.2853,1504.33,1496.5809,1485.6185,1498.6769
Technicians and Trades Workers-Part time,241.55241,247.68881,247.0839,248.37024,247.10147,253.405,252.89862,254.172,252.77206,259.1913,258.73734,259.93127
Clerical and Administrative Workers-Full time-Females,620.60834,618.3936,616.4153,618.2754,620.76215,618.5394,616.7954,618.3988,620.9249,618.6853,617.1916,618.5377
Clerical and Administrative Workers-Full time-Males,210.62517,207.17871,203.72191,206.38106,210.93887,207.43202,203.85555,206.62283,211.21979,207.61307,204.08487,206.82596
Clerical and Administrative Workers-Part time-Females,461.48602,470.26303,469.83142,470.1521,470.98373,479.5056,479.07877,479.63022,480.11658,488.8759,488.41022,489.05487
Clerical and Administrative Workers-Part time-Males,37.461212,40.27527,39.56253,39.7157,38.40672,41.404606,40.72963,40.71877,39.345695,42.441433,41.824654,41.68816
Community and Personal Service Workers-Full time-Females,313.60687,316.71478,318.9933,321.37027,320.66556,323.77106,326.24677,328.46582,327.7068,330.8223,333.49445,335.52322
Community and Personal Service Workers-Full time-Males,232.50491,231.63962,232.63094,233.6974,235.85104,234.97665,236.173,237.25017,239.20827,238.31944,239.67499,240.79507
Community and Personal Service Workers-Part time-Females,524.629,540.49426,538.3901,543.00964,536.50653,552.2341,550.1859,554.6556,548.2749,563.9908,561.9747,566.33875
Community and Personal Service Workers-Part time-Males,156.0508,160.12114,159.20639,159.90117,159.81728,163.80324,162.96864,163.5575,163.52324,167.56493,166.74043,167.22366
Labourers-Full time-Females,125.69475,124.05938,123.130714,126.514626,125.41842,123.53234,122.6793,125.707756,125.01012,122.925865,122.36426,125.04796
Labourers-Full time-Males,491.96597,487.19083,476.66223,484.90527,491.76697,486.32224,476.351,483.93472,491.6421,485.8643,475.92392,484.0058
Labourers-Part time-Females,239.06868,240.86868,236.13272,240.62567,238.76869,240.63133,235.93178,240.48488,238.48137,240.39334,235.72066,240.36034
Labourers-Part time-Males,266.52347,274.00302,274.13702,278.2939,272.98987,280.005,280.16522,284.3366,279.18137,286.01743,286.19885,290.3901
Machinery Operators and Drivers-Full time-Females,53.236717,53.547985,52.99009,53.811504,53.261982,53.644722,53.168835,54.027847,53.31653,53.72686,53.34565,54.523315
Machinery Operators and Drivers-Full time-Males,565.315,565.155,564.0874,566.2267,565.178,565.2192,564.17194,566.2341,565.0654,565.25916,564.5691,567.2714
Machinery Operators and Drivers-Part time-Females,21.258724,21.425348,21.632328,21.888577,21.467447,21.7337,21.614874,22.014904,21.470697,21.685963,21.603949,21.956228
Machinery Operators and Drivers-Part time-Males,89.17012,91.33644,92.65115,92.838844,91.567764,93.6904,95.02036,95.2806,93.95737,96.02877,97.311516,97.70415
Managers-Full time-Females,434.10266,433.7633,436.12714,447.1549,444.99472,444.28418,446.68936,457.8552,455.8535,454.928,457.36,468.70068
Managers-Full time-Males,906.105,909.7802,913.86237,915.9669,916.9974,920.8523,924.994,927.26263,927.92163,931.8866,936.3,938.4487
Managers-Part time-Females,134.31511,134.09,133.7105,133.40608,134.35828,134.12975,133.68512,133.24696,134.40833,134.06163,133.58472,133.67444
Managers-Part time-Males,74.68922,74.78184,74.97602,75.08956,76.41305,76.493095,76.7074,76.78115,78.14485,78.22038,78.45254,78.487854
Professionals-Full time-Females,944.96185,943.2123,946.2191,948.92645,962.9909,961.02167,964.1181,965.5914,980.7821,978.4783,981.12585,982.83466
Professionals-Full time-Males,1103.8132,1100.0573,1102.542,1104.7313,1119.6777,1116.041,1118.5911,1119.335,1135.6694,1131.4869,1133.5256,1134.452
Professionals-Part time-Females,545.01965,567.6839,574.07056,572.7841,567.0025,589.44336,595.9194,594.4933,588.81165,611.13776,617.78723,616.1796
Professionals-Part time-Males,164.02182,183.4854,182.36023,176.20554,167.60686,187.62221,186.44183,180.03726,171.184,191.55176,190.5631,183.71631
Sales Workers-Full time-Females,330.24454,328.51178,324.0969,336.04623,329.8924,328.35745,324.3268,336.11758,329.58606,328.28204,324.5096,335.76245
Sales Workers-Full time-Males,406.27008,406.5974,404.36646,406.62625,405.86447,406.54248,404.3781,406.56607,405.4376,406.55038,404.36996,406.44385
Sales Workers-Part time-Females,518.9084,528.7571,528.0231,535.8532,529.53625,539.13885,538.49115,546.12805,540.1394,549.44165,548.83044,556.3744
Sales Workers-Part time-Males,198.07085,202.82118,202.10158,204.57623,203.28876,207.96017,207.62782,209.56662,208.44505,212.91815,213.034,214.85382
Technicians and Trades Workers-Full time-Females,148.99419,148.26665,146.36353,147.04584,148.8737,148.33087,146.5547,147.29398,148.74594,148.45354,146.71146,147.57523
Technicians and Trades Workers-Full time-Males,1354.841,1346.7582,1336.9464,1348.9446,1355.1898,1347.1974,1337.7869,1349.9913,1355.584,1348.1274,1338.9071,1351.1017
Technicians and Trades Workers-Part time-Females,106.67647,107.01263,107.477745,108.02161,109.150185,109.471504,109.9452,110.50035,111.63486,111.95315,112.4308,112.9985
Technicians and Trades Workers-Part time-Males,134.87595,140.67618,139.60616,140.34863,137.9513,143.9335,142.95343,143.67165,141.1372,147.23817,146.30653,146.93279
