,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11814.89,11898.203,11873.852,11959.239,11962.686,12045.836,12021.105,12106.606,12109.836,12193.02,12167.964,12253.598
Clerical and Administrative Workers,1327.7626,1330.9128,1324.876,1328.5316,1338.0392,1341.1221,1335.0366,1338.7339,1348.2561,1351.2628,1345.1385,1348.8799
Community and Personal Service Workers,1216.9863,1239.3702,1238.9746,1247.2216,1242.848,1265.1882,1264.7556,1273.0333,1268.6445,1290.9572,1290.4862,1298.7981
Labourers,1109.1163,1111.326,1096.3812,1117.081,1114.5194,1116.6625,1101.7186,1122.3983,1119.7747,1121.9176,1106.9994,1127.6405
Machinery Operators and Drivers,735.3448,736.25464,736.1303,737.8453,738.1366,739.0249,738.85565,740.60425,740.9441,741.7691,741.5607,743.34985
Managers,1528.194,1529.8374,1534.9014,1548.5834,1550.7722,1552.3975,1557.4424,1571.1537,1573.3656,1574.9436,1579.9553,1593.7139
Professionals,2722.6821,2770.2327,2780.9292,2786.0137,2782.9255,2830.7065,2841.2893,2846.3064,2843.001,2891.1147,2901.5898,2906.5483
Sales Workers,1435.1896,1444.6016,1438.6884,1458.9102,1450.1061,1459.364,1453.4097,1473.6526,1464.825,1474.0422,1468.052,1488.3188
Technicians and Trades Workers,1739.6143,1735.6665,1722.969,1735.052,1745.3383,1741.3699,1728.5962,1740.7247,1751.0237,1747.0128,1734.1821,1746.3486
Clerical and Administrative Workers-Full time,830.8487,824.5605,820.1343,823.4039,830.9321,824.61426,820.15234,823.45667,830.98816,824.62866,820.13416,823.4768
Clerical and Administrative Workers-Part time,496.91385,506.35245,504.74173,505.12772,507.10703,516.5078,514.8843,515.2773,517.26794,526.6342,525.0044,525.40314
Community and Personal Service Workers-Full time,544.6477,545.954,547.616,551.2188,555.0626,556.34576,557.9865,561.61383,565.45013,566.7109,568.3332,571.9831
Community and Personal Service Workers-Part time,672.3387,693.4163,691.3585,696.0027,687.7854,708.8424,706.7691,711.41956,703.1943,724.2462,722.153,726.8149
Labourers-Full time,610.48505,603.3234,592.1042,604.9194,609.99005,602.80426,591.57996,604.38696,609.4199,602.2441,591.0274,603.816
Labourers-Part time,498.63135,508.00262,504.27704,512.16174,504.5293,513.85815,510.13867,518.01135,510.3548,519.6736,515.97205,523.8245
Machinery Operators and Drivers-Full time,622.3807,622.35376,621.70374,622.7415,622.70264,622.6599,621.9812,623.0386,623.03986,622.95374,622.24835,623.33124
Machinery Operators and Drivers-Part time,112.96415,113.90088,114.42662,115.10375,115.433975,116.364944,116.874405,117.565674,117.90421,118.81537,119.312355,120.01864
Managers-Full time,1331.8387,1333.3169,1338.2556,1351.7096,1352.9988,1354.4832,1359.4161,1372.8853,1374.1814,1375.6461,1380.5641,1394.0575
Managers-Part time,196.3552,196.52054,196.64575,196.87383,197.77351,197.9143,198.02621,198.26842,199.18427,199.29752,199.39119,199.65643
Professionals-Full time,2023.9865,2027.8071,2033.2062,2044.7637,2059.0354,2062.7217,2068.059,2079.6848,2093.9863,2097.5977,2102.8765,2114.5781
Professionals-Part time,698.6956,742.42554,747.72296,741.25,723.89014,767.98486,773.2302,766.6216,749.01447,793.5169,798.71326,791.97034
Sales Workers-Full time,728.79663,724.28125,718.84033,729.25854,728.1627,723.5713,718.1137,728.54083,727.4269,722.81726,717.3406,727.78265
Sales Workers-Part time,706.39294,720.3203,719.848,729.6516,721.94336,735.7927,735.296,745.1117,737.3981,751.225,750.7114,760.5362
Technicians and Trades Workers-Full time,1503.8993,1494.1332,1481.7993,1493.1254,1504.1746,1494.4009,1482.024,1493.3752,1504.4362,1494.6344,1482.22,1493.5962
Technicians and Trades Workers-Part time,235.71494,241.5333,241.16974,241.92667,241.16376,246.96902,246.57217,247.34949,246.58746,252.3785,251.96222,252.75252
Clerical and Administrative Workers-Full time-Females,619.1109,618.45105,617.8042,618.46466,619.1721,618.494,617.8286,618.50793,619.2228,618.5196,617.83386,618.53754
Clerical and Administrative Workers-Full time-Males,211.73781,206.10942,202.3301,204.93921,211.75998,206.12024,202.32372,204.94872,211.76538,206.10905,202.30028,204.93929
Clerical and Administrative Workers-Part time-Females,461.0784,468.57028,468.02408,468.14645,470.39328,477.8811,477.3274,477.45233,479.6984,487.17557,486.61807,486.74368
