,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11885.805,11983.673,11969.756,12051.811,12036.87,12135.172,12121.226,12203.124,12187.934,12286.667,12272.69,12354.4375
Clerical and Administrative Workers,1334.2435,1339.4037,1335.0211,1337.2151,1344.7811,1349.9417,1345.5591,1347.7529,1355.3187,1360.4801,1356.0963,1358.2914
Community and Personal Service Workers,1219.9866,1243.8187,1244.7705,1252.0259,1246.1927,1270.0251,1270.977,1278.2324,1272.3989,1296.2318,1297.183,1304.4388
Labourers,1122.9945,1125.895,1110.2731,1133.3779,1129.337,1132.2366,1116.614,1139.7188,1135.6772,1138.5767,1122.9523,1146.0579
Machinery Operators and Drivers,735.9505,736.5735,737.1867,737.79205,738.3999,739.0238,739.63684,740.24207,740.8496,741.4742,742.08655,742.6923
Managers,1547.387,1549.3429,1554.9258,1568.8027,1570.4126,1572.3685,1577.9514,1591.8286,1593.4381,1595.3948,1600.9766,1614.8545
Professionals,2724.7896,2779.2427,2794.538,2796.498,2785.5288,2840.4111,2855.681,2857.4856,2846.2683,2901.5796,2916.8235,2918.4734
Sales Workers,1452.8224,1464.76,1460.9342,1481.7633,1469.0077,1480.9459,1477.1202,1497.949,1485.193,1497.1318,1493.3057,1514.135
Technicians and Trades Workers,1747.6315,1744.6377,1732.1083,1744.3365,1753.2101,1750.2172,1737.6876,1749.9158,1758.7891,1755.7968,1743.2667,1755.4952
Clerical and Administrative Workers-Full time,829.02637,823.88684,820.532,822.6683,829.02765,823.88806,820.5334,822.66943,829.02893,823.88934,820.5347,822.6708
Clerical and Administrative Workers-Part time,505.21713,515.5169,514.4892,514.5468,515.7534,526.0536,525.02576,525.08356,526.2898,536.5907,535.56165,535.6205
Community and Personal Service Workers-Full time,550.7715,553.4856,556.2003,558.9129,561.63196,564.3459,567.06055,569.77344,572.4923,575.20654,577.9205,580.6339
Community and Personal Service Workers-Part time,669.21515,690.3331,688.5703,693.11304,684.56085,705.6793,703.91644,708.459,699.9066,721.02527,719.2625,723.805
Labourers-Full time,617.3211,609.9583,597.8124,612.6425,617.3214,609.95856,597.8126,612.6428,617.32166,609.95905,597.8125,612.64325
Labourers-Part time,505.67343,515.93677,512.4607,520.7354,512.0156,522.27795,518.80133,527.07587,518.3556,528.6177,525.1398,533.4146
Machinery Operators and Drivers-Full time,621.4194,621.4252,621.4269,621.4254,621.4237,621.4299,621.4315,621.42993,621.4281,621.4345,621.4361,621.4346
Machinery Operators and Drivers-Part time,114.531075,115.14835,115.75983,116.36662,116.976234,117.59393,118.20532,118.81214,119.421486,120.03967,120.65043,121.257774
Managers-Full time,1343.5233,1345.0702,1350.2482,1363.7211,1364.9259,1366.4727,1371.6506,1385.1238,1386.3284,1387.8755,1393.0529,1406.5265
Managers-Part time,203.86365,204.27269,204.67764,205.08157,205.48663,205.89587,206.30081,206.70476,207.10965,207.51923,207.92369,208.32802
Professionals-Full time,2025.8734,2034.7347,2043.5933,2052.4502,2061.3071,2070.1692,2079.0273,2087.8843,2096.7412,2105.6033,2114.4614,2123.3184
Professionals-Part time,698.9161,744.50793,750.9448,744.04785,724.2217,770.2421,776.6535,769.6014,749.5272,795.9763,802.3621,795.155
Sales Workers-Full time,736.9408,733.47705,729.1319,740.0857,736.9487,733.48553,729.1404,740.0941,736.9568,733.4941,729.14856,740.10254
Sales Workers-Part time,715.88165,731.28296,731.8023,741.6775,732.05896,747.4604,747.97986,757.8549,748.2363,763.6379,764.1571,774.0324
Technicians and Trades Workers-Full time,1505.8744,1496.3224,1483.9326,1495.3887,1505.8773,1496.3253,1483.9357,1495.3916,1505.8804,1496.3286,1483.9386,1495.3949
Technicians and Trades Workers-Part time,241.757,248.31537,248.17564,248.94786,247.33278,253.89183,253.75197,254.5241,252.90874,259.4682,259.32812,260.1004
Clerical and Administrative Workers-Full time-Females,617.4119,617.4132,617.4132,617.4155,617.4139,617.4152,617.41534,617.4174,617.41583,617.4171,617.41754,617.4194
Clerical and Administrative Workers-Full time-Males,211.61443,206.47362,203.11877,205.25275,211.61377,206.47287,203.11803,205.25204,211.6131,206.47223,203.1172,205.2514
Clerical and Administrative Workers-Part time-Females,466.30832,474.16617,473.88077,473.86295,475.82205,483.6801,483.39465,483.37686,485.33585,493.19424,492.9082,492.89093
Clerical and Administrative Workers-Part time-Males,38.908806,41.35071,40.608402,40.68389,39.931374,42.373486,41.63112,41.706684,40.953976,43.39648,42.653473,42.72957
Community and Personal Service Workers-Full time-Females,317.95587,319.75296,321.5511,323.34915,325.14984,326.9468,328.7449,330.54306,332.34375,334.14075,335.9386,337.737
Community and Personal Service Workers-Full time-Males,232.81558,233.73264,234.64923,235.56377,236.4821,237.3991,238.31567,239.23035,240.14857,241.06578,241.98187,242.89693
Community and Personal Service Workers-Part time-Females,518.6656,535.45764,533.8859,538.05273,530.40674,547.1991,545.6274,549.794,542.14795,558.9403,557.36884,561.5353
