,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49820.945,24510.73,27357.908,32831.82,25534.22,25957.582,31539.135,27871.291,29796.395,33350.777,28348.033,28669.248
NSW,16894.615,7655.8887,8540.86,10710.717,7917.035,7574.71,9237.282,7887.8687,8581.46,10157.404,8663.265,9149.904
NT,481.8625,415.63693,473.44543,621.08,692.91425,911.5448,1219.4032,1212.4062,921.86194,989.39844,638.33563,547.05414
QLD,10595.616,5540.843,5721.3496,7311.222,6230.7637,6616.188,8567.569,8307.405,8924.727,8799.054,6980.099,6917.718
SA,3304.1829,1608.2301,1841.1398,2243.6775,1726.8475,1639.6364,1998.6604,1557.5918,1785.3424,2312.0144,1903.9138,1895.8533
TAS,1937.6395,1083.8971,1145.8168,1153.9967,741.34406,734.8338,738.28973,525.81354,663.75525,828.67694,878.1808,885.28546
VIC,11138.411,5351.996,6238.553,6776.9688,5298.547,5194.549,5959.968,4976.201,5207.3926,5983.8384,5952.3203,5978.781
WA,5468.6196,2854.235,3396.7417,4014.1577,2926.7637,3286.1206,3817.9624,3404.0063,3711.8582,4280.39,3331.9214,3294.6523
NSW-Blue Mountains,307.26462,158.40504,187.57481,300.9123,218.76837,221.94427,272.89374,170.25722,184.47061,262.51874,192.51353,179.08853
NSW-Canberra,750.05566,507.92368,585.1942,650.95593,550.73486,501.32132,688.6834,520.52124,593.8494,705.92505,522.8354,559.5799
NSW-Capital Country,367.63214,186.70198,239.70656,326.14,226.04666,202.96698,231.47081,181.18362,226.50375,289.7477,281.4917,236.7699
NSW-Central Coast,874.1175,298.90216,278.60846,373.9732,225.50462,225.7104,244.50967,198.35704,232.54276,304.18726,252.61801,386.6186
NSW-Central NSW,903.897,474.64285,541.0572,806.7682,516.4323,547.5805,630.96747,486.19067,560.76056,831.61505,672.9463,559.21295
NSW-Hunter,1612.6349,695.5067,813.4487,1067.9993,704.7058,656.2061,772.56415,696.178,724.35724,843.2792,768.02734,864.9212
NSW-New England North West,567.65906,269.0938,351.17548,425.7208,317.88565,339.5076,366.69278,356.38895,335.80322,414.66678,335.40106,301.2329
NSW-North Coast NSW,3892.625,1420.8615,1499.6073,1948.7146,1318.2308,1232.6232,1539.8298,1348.6368,1515.7775,1884.6719,1569.9148,1627.8596
NSW-Outback NSW,113.08309,85.11168,90.6042,168.86949,159.52122,126.46293,195.06091,161.05011,274.31192,192.1626,158.1861,278.5392
NSW-Riverina,307.5215,176.58327,225.12274,353.71075,239.26279,203.61433,235.53224,181.21861,215.81105,286.528,195.76068,240.12842
NSW-Snowy Mountains,312.74673,164.57465,165.38904,218.12125,115.32799,158.53813,538.8357,483.20374,345.95108,202.1544,165.95972,186.68402
NSW-South Coast,2986.8625,911.85583,987.3444,1295.0914,802.4439,694.88135,772.8729,663.7169,686.24963,1016.2563,851.5824,1003.52637
NSW-Sydney,3478.8967,2122.2869,2352.4373,2475.3804,2309.0308,2263.4111,2548.5188,2262.8699,2415.853,2690.4187,2454.1592,2425.6252
NSW-The Murray,419.6184,183.43857,223.5904,298.35925,213.13976,199.94206,198.8497,178.0963,269.2175,233.27382,241.86772,300.1185
NT-Alice Springs,66.563484,80.07439,48.059906,92.6082,70.03919,109.15082,139.84952,109.68645,121.35295,172.12982,112.71388,61.480732
NT-Barkly,16.320515,12.810357,12.483408,27.804588,17.40436,23.366652,35.6035,34.471745,35.946014,30.427937,21.927906,20.391733
NT-Darwin,183.97,165.95891,219.65395,225.10481,295.9202,392.85117,547.26086,637.16125,392.79947,431.89053,233.10228,254.24477
NT-Katherine Daly,102.433754,47.96218,71.22133,100.38853,117.65304,153.97719,187.37616,156.03116,140.79411,135.6598,106.49148,83.57796
NT-Lasseter,39.644875,31.378933,32.548706,59.76075,62.102177,79.84581,106.6447,71.64136,69.51334,81.960655,43.568886,30.796515
NT-Litchfield Kakadu Arnhem,44.0388,48.324352,63.099575,83.59868,95.9278,110.203156,146.32135,164.03975,112.99279,96.63435,93.11921,64.384476
NT-MacDonnell,28.891075,29.127813,26.378563,31.81446,33.867477,42.15001,56.346992,39.374573,48.463207,40.69536,27.411999,32.177963
QLD-Brisbane,2803.8528,1564.9642,1592.4647,1952.7424,1721.1387,1679.7281,2021.2533,1834.2916,1988.7603,2047.4545,1869.5543,1814.8873
QLD-Bundaberg,235.99973,91.234886,100.13065,163.99483,146.34355,125.153366,181.61049,199.69534,225.86577,149.79065,177.1594,166.50616
QLD-Capricorn,312.65457,201.95267,207.46806,328.33087,251.59296,315.45642,386.71503,385.25308,395.35052,365.06473,263.7401,266.4452
QLD-Fraser Coast,372.91388,98.147224,116.17974,219.41367,134.47145,171.17963,236.85059,275.9821,291.5904,265.42798,188.44063,210.80696
QLD-Gladstone,147.72858,151.78479,149.6786,155.94746,148.39738,153.94916,156.07736,147.26723,151.98721,153.22943,155.16995,157.15541
QLD-Gold Coast,1972.3477,940.9638,935.99725,1157.2731,845.4084,916.6663,1182.3766,1143.4236,1353.0905,1390.5529,1261.8108,1017.24994
QLD-Mackay,330.08105,234.20094,227.52332,262.8618,286.56927,325.18237,402.90442,356.66318,317.5538,353.33386,257.40662,260.93298
QLD-Outback Queensland,301.92438,330.57043,232.27805,352.25092,359.20734,350.98026,468.48434,468.5466,531.8044,386.91757,287.98157,320.24432
QLD-Southern Queensland Country,545.027,331.2422,437.51117,509.42633,395.51248,470.32767,554.0245,460.54538,486.62936,524.1441,403.5043,496.74683
QLD-Sunshine Coast,2192.6074,809.9816,815.7451,1028.8079,776.27386,775.94824,1075.6217,1068.9476,1251.308,1324.8143,965.2253,1044.6553
QLD-Townsville,362.8056,187.78412,265.44476,323.3933,301.27148,317.04517,509.8235,529.0043,461.2631,373.64383,255.08226,271.72302
QLD-Tropical North Queensland,748.7695,465.24274,455.94324,608.0787,673.71796,811.46783,1118.7267,1159.9412,1138.5643,1113.5248,672.07385,536.0158
QLD-Whitsundays,268.90424,132.77367,184.98466,248.70026,190.85904,203.10283,273.1007,277.8434,330.9589,351.15567,222.95033,354.3483
SA-Adelaide,1173.1069,640.4618,770.3875,793.578,695.39417,634.6371,759.79724,659.0867,704.4895,798.52167,729.1434,876.8978
SA-Adelaide Hills,44.35031,48.254425,46.602303,52.348427,44.548466,48.30922,51.39237,42.435265,48.2022,48.08563,50.26143,52.810417
SA-Barossa,58.954998,27.896408,38.169106,61.696526,38.54406,44.41305,52.808857,24.603283,40.80556,54.971935,58.657707,46.586338
SA-Clare Valley,42.95855,24.275778,47.07736,38.67708,39.256283,28.96136,42.141335,22.24863,30.895594,38.034687,46.00514,32.265812
SA-Eyre Peninsula,200.24384,105.986626,148.58054,170.87187,136.66624,97.14866,151.05157,134.39218,112.328,170.90695,121.63441,109.130455
SA-Fleurieu Peninsula,472.00998,166.61037,156.10777,205.18568,124.15351,124.02738,149.75502,86.1983,105.704285,174.44582,143.17445,161.9913
SA-Flinders Ranges and Outback,198.90186,210.28487,159.55147,287.18732,233.8122,260.22546,375.9074,299.76892,391.6762,494.34924,308.6538,163.58057
SA-Kangaroo Island,92.01347,38.471245,42.537266,59.269867,34.606346,24.678154,36.972443,22.583733,29.097319,48.477085,38.610565,45.184284
SA-Limestone Coast,309.9337,143.56268,151.01956,176.9571,129.54066,125.24418,116.35089,85.15385,94.690475,143.41176,130.09618,126.71352
"SA-Murray River, Lakes and Coorong",144.21176,45.175114,71.99119,78.572655,66.80178,54.8679,55.556797,49.987087,62.788258,83.950745,72.5675,60.539528
SA-Riverland,199.03473,54.37676,82.43906,136.93411,80.886566,88.11246,86.10896,64.61813,82.0808,112.31798,92.4167,76.28506
SA-Yorke Peninsula,368.46283,102.87402,126.67665,182.39877,102.637344,109.011475,120.81761,66.51584,82.58427,144.54102,112.69246,143.86821
TAS-East Coast,416.7305,158.98149,167.39247,222.68472,76.51534,111.05306,64.43037,53.478844,103.48561,91.5399,114.38468,134.96724
TAS-Hobart and the South,761.1595,464.3811,488.05716,461.83038,346.8516,328.6883,371.73416,256.46924,307.28375,387.6046,369.9737,370.94702
