,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11968.732,12026.988,12009.556,12093.566,12143.259,12189.022,12216.213,12256.842,12303.826,12355.981,12388.821,12430.422
Clerical and Administrative Workers,1334.1471,1340.6501,1333.9736,1341.9006,1349.3368,1348.4658,1348.7639,1348.8102,1357.6086,1358.3951,1361.1625,1364.219
Community and Personal Service Workers,1246.6802,1246.827,1254.119,1267.9032,1275.134,1280.7444,1290.5419,1300.1066,1304.6786,1311.939,1318.5309,1326.6683
Labourers,1129.0085,1127.1133,1123.5403,1137.6382,1136.8727,1131.6483,1135.4835,1139.9087,1140.8413,1139.4204,1140.6785,1142.7621
Machinery Operators and Drivers,742.44916,747.5646,740.4254,740.93787,740.4226,744.7378,747.9332,748.21265,746.4401,747.08,749.0994,751.0548
Managers,1541.3762,1552.8899,1557.9346,1564.201,1571.2123,1577.301,1580.5685,1585.913,1593.2817,1599.9861,1606.9191,1611.796
Professionals,2770.753,2798.5676,2800.2478,2822.7454,2843.028,2875.107,2878.9429,2895.487,2909.65,2943.687,2951.5083,2963.6707
Sales Workers,1466.5344,1470.5668,1464.2286,1475.533,1479.5042,1482.89,1485.4578,1489.661,1495.449,1498.9617,1502.3416,1507.924
Technicians and Trades Workers,1737.784,1742.8093,1735.0869,1742.7064,1747.7457,1748.1288,1748.5215,1748.741,1755.8789,1756.5125,1758.5809,1762.3274
Clerical and Administrative Workers-Full time,829.9539,830.6183,823.63196,827.7785,831.5792,830.33545,828.1424,828.1893,832.91315,831.9562,830.4153,831.97797
Clerical and Administrative Workers-Part time,504.1931,510.03186,510.34167,514.1222,517.75757,518.13043,520.62146,520.62085,524.6955,526.439,530.7472,532.2411
Community and Personal Service Workers-Full time,558.87585,555.32025,553.80963,558.1553,562.7968,564.6519,566.75586,569.25555,572.4479,575.04126,577.5048,580.5247
Community and Personal Service Workers-Part time,687.8043,691.5068,700.3094,709.74786,712.3373,716.09247,723.78613,730.851,732.2307,736.89764,741.026,746.14355
Labourers-Full time,617.9038,613.1724,609.3591,620.3217,617.7112,611.30786,613.70044,617.2171,616.0513,613.4426,613.37024,613.35974
Labourers-Part time,511.10477,513.9409,514.18115,517.31647,519.1615,520.3405,521.7831,522.69165,524.79,525.9778,527.3083,529.40234
Machinery Operators and Drivers-Full time,631.20905,632.38513,625.32306,624.6213,624.1956,627.33606,629.86127,629.5129,627.7094,627.3037,628.5389,630.09076
Machinery Operators and Drivers-Part time,111.24009,115.17943,115.102394,116.31665,116.22702,117.40178,118.07199,118.69979,118.73068,119.77632,120.560555,120.96405
Managers-Full time,1332.9006,1344.777,1346.2913,1353.4712,1358.8376,1364.8667,1369.4745,1372.3572,1378.5121,1384.9373,1390.3018,1395.254
Managers-Part time,208.47565,208.11293,211.64322,210.72983,212.37473,212.43433,211.09409,213.55577,214.76956,215.0488,216.6174,216.54202
Professionals-Full time,2046.0679,2043.447,2046.8733,2064.2979,2091.3145,2093.083,2093.4683,2111.4631,2131.066,2134.0762,2137.6836,2150.8594
Professionals-Part time,724.68494,755.1206,753.3745,758.44763,751.7136,782.0238,785.4747,784.02405,778.58386,809.6109,813.82446,812.8113
Sales Workers-Full time,733.96735,734.1789,727.5442,732.3445,732.50696,732.22876,731.15356,731.8471,733.2529,732.8716,732.2682,733.5232
Sales Workers-Part time,732.56714,736.3879,736.6846,743.1884,746.99713,750.6612,754.30426,757.81384,762.19604,766.09,770.07336,774.4007
Technicians and Trades Workers-Full time,1499.0228,1499.4062,1491.0782,1496.554,1499.7372,1498.1174,1496.8079,1496.9543,1501.3145,1500.2446,1500.594,1502.6621
Technicians and Trades Workers-Part time,238.76126,243.40309,244.00859,246.15256,248.00858,250.0114,251.71365,251.78662,254.56448,256.26788,257.987,259.66522
Clerical and Administrative Workers-Full time-Females,620.06824,620.75854,618.3271,620.2409,620.2529,619.9476,619.889,619.3953,620.1608,620.01263,620.4168,620.8154
Clerical and Administrative Workers-Full time-Males,209.88568,209.85971,205.30484,207.53761,211.32631,210.38791,208.2534,208.79396,212.75232,211.94351,209.99849,211.16254
Clerical and Administrative Workers-Part time-Females,465.41272,469.70566,471.83984,474.40784,476.3969,478.45132,480.41467,482.04358,483.9098,486.0495,488.15015,489.8951
Clerical and Administrative Workers-Part time-Males,38.780388,40.326206,38.50182,39.714367,41.36067,39.679085,40.206768,38.577267,40.785686,40.389534,42.597027,42.34596
Community and Personal Service Workers-Full time-Females,325.3503,320.56897,317.81784,324.07162,326.36307,327.29703,328.21954,330.97656,332.77454,334.5147,335.9483,338.13126
Community and Personal Service Workers-Full time-Males,233.52554,234.75127,235.9918,234.08362,236.43375,237.35487,238.53633,238.27899,239.67331,240.52655,241.55653,242.39345
Community and Personal Service Workers-Part time-Females,527.0911,528.51337,532.81244,541.03314,543.79333,544.99347,551.1639,557.017,557.2511,560.0648,563.18524,566.89874
Community and Personal Service Workers-Part time-Males,160.71317,162.99341,167.49693,168.71472,168.54398,171.099,172.62224,173.83397,174.97964,176.83282,177.84079,179.24484
Labourers-Full time-Females,123.41655,126.454025,129.41563,129.00793,128.92474,128.00992,127.89113,126.97137,126.87451,126.004715,126.10853,125.94851
Labourers-Full time-Males,494.48724,486.7184,479.94345,491.31378,488.7864,483.2979,485.80933,490.24573,489.1768,487.4379,487.26172,487.41122
Labourers-Part time-Females,241.97519,241.98233,240.78473,242.0796,242.2884,241.91743,241.93237,241.69789,242.13976,241.85811,241.77823,242.15536
Labourers-Part time-Males,269.12958,271.95856,273.39645,275.23685,276.87308,278.42307,279.8507,280.99377,282.6502,284.1197,285.53006,287.24698
Machinery Operators and Drivers-Full time-Females,55.006123,54.62228,53.21413,55.11573,55.030083,54.86258,55.099674,55.47183,55.75155,55.85317,55.965168,56.16993
Machinery Operators and Drivers-Full time-Males,576.20294,577.7629,572.10895,569.50555,569.1655,572.47345,574.7616,574.0411,571.9579,571.45056,572.5737,573.92084
Machinery Operators and Drivers-Part time-Females,21.54003,21.41698,21.078638,21.56033,21.256485,21.374111,21.483528,21.578875,21.321526,21.492825,21.6355,21.582523
Machinery Operators and Drivers-Part time-Males,89.70006,93.76244,94.02376,94.75632,94.970535,96.027664,96.58846,97.12092,97.40916,98.2835,98.92506,99.38153
Managers-Full time-Females,431.75525,437.07687,437.69644,441.11304,443.7787,446.68402,448.829,450.07434,453.11105,456.19055,458.7539,461.14517
Managers-Full time-Males,901.1453,907.7001,908.59485,912.35815,915.059,918.18274,920.64545,922.2829,925.40106,928.74664,931.5478,934.1088
Managers-Part time-Females,133.03766,134.77919,133.52695,134.532,134.77776,135.07518,135.05852,134.2203,134.86166,135.38461,135.59537,135.70787
Managers-Part time-Males,75.437996,73.33374,78.11627,76.19782,77.59698,77.359146,76.03557,79.335464,79.907906,79.66418,81.022026,80.834145
Professionals-Full time-Females,953.33246,952.8722,947.29156,959.58905,976.85693,976.5702,974.1055,983.2594,1000.2406,1001.3735,998.9195,1008.7073
Professionals-Full time-Males,1092.7354,1090.5748,1099.5817,1104.7087,1114.4576,1116.5127,1119.3628,1128.2037,1130.8254,1132.7028,1138.764,1142.1522
Professionals-Part time-Females,547.6457,578.3365,579.5603,576.7687,570.5807,600.21765,603.69257,598.5474,592.7973,622.9077,626.5619,622.28564
Professionals-Part time-Males,177.03928,176.78415,173.81418,181.67894,181.13297,181.80612,181.7821,185.47664,185.78659,186.70317,187.2626,190.52565
Sales Workers-Full time-Females,329.872,330.3747,327.74802,330.10016,330.68222,330.33832,330.09543,330.0073,331.12805,330.8951,330.7099,331.2438
Sales Workers-Full time-Males,404.09534,403.8042,399.79614,402.24432,401.82477,401.89047,401.05817,401.8398,402.12485,401.97647,401.55832,402.2794
Sales Workers-Part time-Females,528.93695,531.19366,532.0904,535.7401,538.1783,540.61176,542.938,545.3164,548.0149,550.51355,553.0889,555.79266
Sales Workers-Part time-Males,203.63016,205.1942,204.59416,207.4483,208.81886,210.04945,211.36626,212.49745,214.18115,215.57648,216.98444,218.60803
Technicians and Trades Workers-Full time-Females,149.01201,148.87885,145.3247,148.32185,150.98732,150.13173,148.67105,149.59448,152.66774,151.83917,151.3466,153.23257
Technicians and Trades Workers-Full time-Males,1350.0109,1350.5273,1345.7535,1348.232,1348.7499,1347.9857,1348.1368,1347.3599,1348.6467,1348.4055,1349.2474,1349.4296
Technicians and Trades Workers-Part time-Females,106.49662,106.829926,106.28819,108.903625,109.4168,110.04187,110.595146,110.65907,111.93344,112.63758,113.44316,114.131195
Technicians and Trades Workers-Part time-Males,132.26463,136.57317,137.7204,137.24893,138.59178,139.96953,141.11852,141.12755,142.63104,143.6303,144.54384,145.53403
