,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11931.208,11974.872,12008.837,12050.994,12095.542,12146.046,12173.775,12223.33,12254.355,12306.578,12335.503,12369.431
Clerical and Administrative Workers,1333.2516,1337.6895,1336.7812,1340.4758,1347.923,1347.4296,1347.393,1348.6628,1356.184,1356.84,1358.5918,1361.0446
Community and Personal Service Workers,1245.454,1243.435,1253.4429,1265.2352,1273.3298,1277.134,1287.4417,1297.3103,1301.8646,1307.9366,1315.2828,1322.8794
Labourers,1125.0889,1122.5693,1123.3796,1134.5027,1132.8765,1129.1404,1132.9517,1139.312,1138.9839,1139.1305,1139.7013,1140.4803
Machinery Operators and Drivers,739.3622,745.4898,741.83655,738.0051,738.6877,742.4647,745.12805,744.7216,743.1581,742.9309,744.5092,746.29785
Managers,1548.1477,1550.6715,1561.0223,1563.3552,1569.5017,1574.1509,1577.8899,1587.0737,1592.1279,1596.5675,1602.7566,1607.5168
Professionals,2744.9841,2774.0737,2786.287,2797.387,2814.471,2851.3625,2854.646,2871.1401,2879.5354,2915.8923,2923.2834,2932.7441
Sales Workers,1453.7725,1457.3497,1459.6377,1463.8496,1466.7219,1471.0175,1474.2399,1478.3884,1481.7318,1485.7727,1489.2423,1493.193
Technicians and Trades Workers,1741.1453,1743.5928,1746.4504,1748.1838,1752.0302,1753.3468,1754.084,1756.7211,1760.7705,1761.5073,1762.1367,1765.2745
Clerical and Administrative Workers-Full time,827.4414,826.7446,823.744,824.66895,828.31506,827.6583,825.2025,826.1204,829.61957,828.98535,826.6387,827.56415
Clerical and Administrative Workers-Part time,505.81018,510.94476,513.03723,515.80695,519.608,519.7713,522.1904,522.5424,526.5644,527.8547,531.9531,533.4805
Community and Personal Service Workers-Full time,563.2042,558.0973,559.1731,562.6218,567.56055,568.9088,571.2847,574.5099,577.68494,580.15247,582.8356,585.7763
Community and Personal Service Workers-Part time,682.2497,685.33777,694.2697,702.6134,705.76935,708.2252,716.1569,722.8005,724.17975,727.7842,732.44727,737.103
Labourers-Full time,614.2093,609.1529,608.3892,617.8394,614.7429,609.5387,611.8059,616.7239,614.87695,613.5591,612.6206,611.89557
Labourers-Part time,510.87958,513.4164,514.99036,516.6632,518.1336,519.6016,521.1457,522.5882,524.10693,525.5714,527.0807,528.5848
Machinery Operators and Drivers-Full time,628.9752,631.1403,626.7432,622.403,622.50214,625.68335,627.76245,626.7701,624.6445,623.82404,624.81696,626.0327
Machinery Operators and Drivers-Part time,110.38697,114.349464,115.09331,115.60207,116.1855,116.78137,117.365585,117.95155,118.51363,119.10686,119.692245,120.26519
Managers-Full time,1342.8911,1349.237,1353.6544,1358.9338,1363.9116,1368.9717,1374.0317,1379.087,1384.1538,1389.2153,1394.2836,1399.353
Managers-Part time,205.25664,201.43448,207.36795,204.42136,205.59001,205.17917,203.8581,207.98666,207.97409,207.35211,208.47308,208.16376
Professionals-Full time,2030.2054,2029.388,2039.419,2048.751,2073.991,2079.3984,2079.3938,2096.3765,2112.3474,2117.412,2120.9873,2132.0283
Professionals-Part time,714.7787,744.6859,746.8682,748.6359,740.48,771.96405,775.252,774.7638,767.188,798.48016,802.29626,800.71606
Sales Workers-Full time,731.61707,731.50244,729.9043,730.459,729.6223,730.18616,729.65173,730.1107,729.7487,730.0795,729.8279,730.0657
Sales Workers-Part time,722.1554,725.8473,729.73334,733.3906,737.0996,740.8313,744.58813,748.27765,751.98315,755.69324,759.41455,763.1272
Technicians and Trades Workers-Full time,1499.9099,1498.9055,1497.8116,1499.671,1502.2146,1501.2864,1500.251,1502.0741,1504.5221,1503.6573,1502.696,1504.4469
Technicians and Trades Workers-Part time,241.23544,244.68724,248.63876,248.51279,249.81555,252.06042,253.83298,254.64694,256.2485,257.85004,259.4407,260.82767
Clerical and Administrative Workers-Full time-Females,617.05774,617.0346,616.9932,616.98846,616.9677,616.9364,616.9275,616.88446,616.87683,616.8492,616.8343,616.8177
Clerical and Administrative Workers-Full time-Males,210.38364,209.71,206.75076,207.6805,211.34735,210.72192,208.275,209.23598,212.74275,212.13615,209.80435,210.74644
Clerical and Administrative Workers-Part time-Females,467.28662,471.3005,474.06152,476.48077,478.5683,480.55423,482.54062,484.44543,486.3868,488.2901,490.21893,492.1444
Clerical and Administrative Workers-Part time-Males,38.523563,39.644257,38.97569,39.326195,41.039658,39.217056,39.6498,38.096985,40.177555,39.56459,41.734184,41.33611
Community and Personal Service Workers-Full time-Females,328.92313,323.53482,321.674,327.67612,330.25336,330.7691,331.86792,334.7498,336.748,338.29648,339.98843,342.1073
Community and Personal Service Workers-Full time-Males,234.28111,234.56247,237.49907,234.94571,237.30719,238.13974,239.4168,239.76009,240.93698,241.85596,242.8471,243.66902
Community and Personal Service Workers-Part time-Females,523.4991,524.6263,528.93005,536.4984,539.5223,540.00085,546.31885,551.9497,552.1396,554.35815,557.7943,561.2361
Community and Personal Service Workers-Part time-Males,158.75063,160.71147,165.33968,166.11499,166.24707,168.22438,169.83809,170.85077,172.04016,173.42606,174.65294,175.86696
Labourers-Full time-Females,122.67678,125.72351,129.82808,128.58073,128.43405,128.05247,127.74436,127.38147,127.06432,126.72862,126.406,126.080666
Labourers-Full time-Males,491.5325,483.42938,478.56113,489.25867,486.3089,481.4862,484.06155,489.34238,487.81262,486.83044,486.21463,485.8149
Labourers-Part time-Females,240.07512,240.03687,239.91338,239.93146,239.86812,239.80812,239.78745,239.71646,239.68277,239.61957,239.57996,239.53688
Labourers-Part time-Males,270.80444,273.37955,275.077,276.73175,278.26547,279.79352,281.35825,282.87173,284.4242,285.95187,287.5007,289.04788
Machinery Operators and Drivers-Full time-Females,53.418148,53.45035,53.353874,53.376034,53.378395,53.35319,53.355915,53.332462,53.357952,53.335594,53.32794,53.337498
Machinery Operators and Drivers-Full time-Males,575.55707,577.68994,573.38934,569.027,569.1237,572.33014,574.40656,573.4376,571.2865,570.48846,571.489,572.6952
Machinery Operators and Drivers-Part time-Females,21.41047,21.537392,21.673403,21.602457,21.597506,21.604483,21.598429,21.600979,21.579313,21.582827,21.579716,21.567411
Machinery Operators and Drivers-Part time-Males,88.9765,92.81207,93.41991,93.99962,94.588,95.17689,95.76716,96.35057,96.93432,97.52403,98.112526,98.69778
Managers-Full time-Females,435.0559,437.4522,439.66202,442.09482,444.46033,446.82336,449.21478,451.59488,453.98596,456.37274,458.764,461.15558
Managers-Full time-Males,907.8352,911.7849,913.9924,916.839,919.45135,922.1483,924.81696,927.4922,930.16785,932.84265,935.5196,938.19745
Managers-Part time-Females,131.09479,131.09972,131.10828,131.11183,131.11836,131.12508,131.12828,131.13779,131.14114,131.14618,131.14919,131.15244
Managers-Part time-Males,74.16185,70.33477,76.259674,73.30953,74.47165,74.054085,72.72981,76.84887,76.832954,76.205925,77.323906,77.01132
Professionals-Full time-Females,945.42004,945.7426,943.36005,951.6786,968.028,969.5239,966.9317,975.6454,990.80927,992.9396,990.5111,999.2636
Professionals-Full time-Males,1084.7854,1083.6454,1096.059,1097.0723,1105.9629,1109.8745,1112.462,1120.731,1121.5381,1124.4724,1130.4761,1132.7648
Professionals-Part time-Females,542.1355,572.4573,575.8552,571.2191,564.3257,594.6687,598.04456,593.44495,586.5324,616.8718,620.25806,615.63635
Professionals-Part time-Males,172.64322,172.22864,171.01299,177.41681,176.15433,177.29536,177.20744,181.31883,180.65556,181.60835,182.0382,185.0797
Sales Workers-Full time-Females,329.7882,329.79895,329.81757,329.82532,329.83954,329.85416,329.86115,329.88187,329.88916,329.90085,329.90704,329.91287
Sales Workers-Full time-Males,401.82883,401.70352,400.08676,400.63367,399.78278,400.33203,399.7906,400.22882,399.85956,400.17868,399.9208,400.15283
Sales Workers-Part time-Females,524.22046,526.66077,529.0753,531.5348,533.9694,536.3862,538.8298,541.22546,543.67096,546.08563,548.5191,550.9511
Sales Workers-Part time-Males,197.9349,199.18651,200.65804,201.85583,203.13017,204.44508,205.75838,207.0522,208.31216,209.60757,210.89542,212.1761
Technicians and Trades Workers-Full time-Females,152.23647,151.22726,150.11821,151.97435,154.50148,153.56085,152.52019,154.32289,156.75998,155.88396,154.91339,156.6531
Technicians and Trades Workers-Full time-Males,1347.6735,1347.6782,1347.6935,1347.6967,1347.7131,1347.7256,1347.7308,1347.7512,1347.7621,1347.7734,1347.7827,1347.7938
Technicians and Trades Workers-Part time-Females,106.355995,106.0336,107.35482,108.69924,108.90909,109.65832,110.1569,110.64428,111.31533,111.8971,112.52139,113.145874
Technicians and Trades Workers-Part time-Males,134.87946,138.65364,141.28395,139.81355,140.90646,142.4021,143.67609,144.00266,144.93317,145.95294,146.91931,147.6818
