,0,1,2,3,4,5,6,7
Aggregated,29618.805,29753.768,29759.572,29912.303,29799.188,29993.56,30011.82,30127.516
ACT,271.245,271.48843,272.1965,271.02158,274.0197,275.40106,274.62585,273.81696
NSW,9541.419,9632.174,9615.748,9568.652,9420.254,9506.373,9503.271,9448.158
NT,1467.1716,1491.1552,1510.5459,1528.8767,1551.397,1573.0275,1592.0256,1610.8047
QLD,5769.131,5747.4023,5735.2695,5768.1377,5788.8477,5798.473,5785.752,5765.461
SA,2147.8115,2166.2878,2181.9434,2193.8428,2211.4106,2228.0728,2241.6924,2255.0122
TAS,460.61237,474.23724,496.9701,496.0639,465.0399,485.79605,491.036,485.31506
VIC,5029.3184,5046.625,5043.977,5190.721,5174.6865,5194.7383,5187.7144,5345.6396
WA,4932.0957,4924.395,4902.921,4894.9897,4913.537,4931.6743,4935.7017,4943.3076
ACT-Female,13.358183,14.426435,14.439746,13.818363,15.638823,15.94416,15.197917,14.492783
ACT-Male,257.88684,257.062,257.75674,257.20322,258.38086,259.4569,259.42795,259.32416
NSW-Female,615.11914,625.67633,633.978,626.9663,608.5288,615.22687,619.9337,613.4567
NSW-Male,8926.3,9006.498,8981.7705,8941.686,8811.726,8891.146,8883.338,8834.701
NT-Female,86.204704,90.82663,90.847275,91.32328,93.494576,95.460526,96.11992,96.81855
NT-Male,1380.9669,1400.3285,1419.6986,1437.5533,1457.9023,1477.5669,1495.9058,1513.9861
QLD-Female,458.60715,460.51028,462.45734,458.21936,456.84918,462.47144,464.45795,461.5125
QLD-Male,5310.524,5286.8926,5272.812,5309.918,5331.998,5336.0015,5321.294,5303.948
SA-Female,138.2107,139.8365,140.087,138.74594,139.82025,140.42323,139.78114,139.04633
SA-Male,2009.6006,2026.4513,2041.8563,2055.0972,2071.5903,2087.6494,2101.9114,2115.9658
TAS-Female,37.751053,39.54018,41.041916,41.542755,35.794415,39.23528,40.31743,41.55272
TAS-Male,422.86133,434.69708,455.92816,454.52112,429.24548,446.5608,450.71857,443.76233
VIC-Female,342.01703,345.63766,347.75226,348.29196,351.07718,353.50476,354.63132,355.6869
VIC-Male,4687.3013,4700.9873,4696.2246,4842.4297,4823.6094,4841.2334,4833.083,4989.953
WA-Female,435.83868,428.8026,423.88525,421.57257,428.52686,437.87097,445.00983,450.22717
WA-Male,4496.2573,4495.5923,4479.035,4473.417,4485.0107,4493.8037,4490.6914,4493.081
ACT-Female-Remanded,6.2659764,7.3706365,7.649411,7.032869,7.6714997,7.898691,7.557474,7.1341376
ACT-Female-Sentenced,7.092207,7.055799,6.7903347,6.785495,7.9673223,8.045469,7.640443,7.3586445
ACT-Male-Remanded,85.57138,83.85898,84.47245,84.39142,85.2057,85.92682,86.13324,86.28266
ACT-Male-Sentenced,172.31544,173.20303,173.2843,172.8118,173.17517,173.53008,173.2947,173.04149
NSW-Female-Remanded,198.9716,203.34222,205.7269,205.34674,207.92488,209.21207,208.98402,208.2829
NSW-Female-Sentenced,416.14752,422.3341,428.25113,421.61954,400.60394,406.0148,410.94965,405.17383
NSW-Male-Remanded,2506.645,2494.8784,2475.376,2498.587,2504.7998,2499.1548,2488.8557,2499.5403
NSW-Male-Sentenced,6419.6553,6511.619,6506.3945,6443.0986,6306.926,6391.992,6394.4824,6335.1606
NT-Female-Remanded,24.91962,25.291534,25.517517,24.737625,25.37606,25.60702,25.305098,24.930248
NT-Female-Sentenced,61.285088,65.535095,65.32975,66.585655,68.118515,69.85351,70.81483,71.888306
NT-Male-Remanded,283.8548,284.44824,284.47952,283.73566,284.5067,284.69156,284.30954,283.89883
NT-Male-Sentenced,1097.112,1115.8802,1135.2191,1153.8177,1173.3956,1192.8754,1211.5962,1230.0873
QLD-Female-Remanded,101.680016,101.74052,103.05452,99.95216,97.92067,102.67497,105.12331,102.79399
QLD-Female-Sentenced,356.92712,358.76978,359.4028,358.26718,358.92853,359.79645,359.33466,358.7185
QLD-Male-Remanded,1111.5946,1118.4504,1112.6526,1106.8433,1128.2285,1131.1353,1117.0593,1100.4529
QLD-Male-Sentenced,4198.929,4168.442,4160.159,4203.0747,4203.7695,4204.866,4204.235,4203.4956
SA-Female-Remanded,51.334175,52.216278,52.30985,51.635277,52.067963,52.291203,51.920948,51.529583
SA-Female-Sentenced,86.876526,87.620224,87.77716,87.11067,87.75228,88.13203,87.8602,87.51674
SA-Male-Remanded,607.05255,608.02356,608.222,607.3464,608.0817,608.58734,608.20654,607.7208
SA-Male-Sentenced,1402.5481,1418.4277,1433.6343,1447.7506,1463.5085,1479.062,1493.7048,1508.245
TAS-Female-Remanded,7.327401,8.282724,8.309196,7.642997,8.161752,8.375878,8.048992,7.6689787
TAS-Female-Sentenced,30.42365,31.257456,32.73272,33.899757,27.632662,30.859402,32.26844,33.88374
TAS-Male-Remanded,85.3711,85.598694,85.63709,84.8217,85.431,85.64351,85.19261,84.70596
TAS-Male-Sentenced,337.49023,349.0984,370.29108,369.69943,343.81448,360.91727,365.52597,359.0564
VIC-Female-Remanded,95.75391,98.40016,100.35801,101.52307,103.88719,105.94356,107.38527,108.784134
VIC-Female-Sentenced,246.26312,247.2375,247.39426,246.76889,247.18997,247.56122,247.24605,246.90276
VIC-Male-Remanded,919.24475,930.22205,948.93604,943.55414,959.87744,966.36444,976.4655,984.5978
VIC-Male-Sentenced,3768.0564,3770.7654,3747.2888,3898.8752,3863.7317,3874.869,3856.6174,4005.355
WA-Female-Remanded,93.721436,92.36699,92.57852,91.520935,92.42687,93.06584,92.57106,92.02379
WA-Female-Sentenced,342.11725,336.43564,331.30673,330.05164,336.09998,344.80515,352.43875,358.2034
WA-Male-Remanded,894.949,908.58215,901.2936,902.85657,917.1339,927.14026,925.9569,929.8469
WA-Male-Sentenced,3601.3083,3587.0103,3577.7417,3570.5605,3567.8765,3566.663,3564.7349,3563.234
ACT-Female-Remanded-ATSI,1.6452532,1.8174938,1.7882727,1.3479195,1.7722341,1.8156375,1.6115453,1.3486627
ACT-Female-Remanded-Non-ATSI,4.6207232,5.5531425,5.8611383,5.6849494,5.899266,6.0830536,5.945929,5.785475
ACT-Female-Sentenced-ATSI,0.8005755,0.5766436,0.83583945,0.93295765,1.2095133,1.1804821,0.9250604,0.75111467
ACT-Female-Sentenced-Non-ATSI,6.291631,6.4791555,5.9544954,5.852537,6.757809,6.864987,6.7153826,6.6075296
ACT-Male-Remanded-ATSI,18.68572,19.403172,19.947899,20.130512,20.724833,21.30325,21.656712,21.973465
ACT-Male-Remanded-Non-ATSI,66.88566,64.4558,64.52455,64.26091,64.48087,64.62357,64.47653,64.3092
ACT-Male-Sentenced-ATSI,29.926777,30.380812,30.452707,30.278986,30.316349,30.54758,30.478247,30.41399
ACT-Male-Sentenced-Non-ATSI,142.38867,142.82222,142.83159,142.5328,142.85883,142.9825,142.81645,142.6275
NSW-Female-Remanded-ATSI,59.888927,60.456337,60.5626,59.673172,60.38774,60.64625,60.30907,59.809578
NSW-Female-Remanded-Non-ATSI,139.08267,142.88588,145.1643,145.67357,147.53714,148.56581,148.67496,148.47333
NSW-Female-Sentenced-ATSI,124.8058,125.49319,125.606926,124.54471,125.3769,125.63305,125.23228,124.61064
NSW-Female-Sentenced-Non-ATSI,291.34174,296.8409,302.6442,297.07483,275.22705,280.38174,285.71738,280.56317
NSW-Male-Remanded-ATSI,520.1054,507.57303,487.89224,512.27905,517.50354,511.56543,501.73648,513.1473
NSW-Male-Remanded-Non-ATSI,1986.5396,1987.3054,1987.4836,1986.3079,1987.2963,1987.5894,1987.1191,1986.3931
NSW-Male-Sentenced-ATSI,1436.9929,1471.2625,1480.3062,1442.0455,1404.5833,1432.4331,1449.8563,1414.998
NSW-Male-Sentenced-Non-ATSI,4982.662,5040.357,5026.0884,5001.053,4902.3423,4959.559,4944.626,4920.1626
NT-Female-Remanded-ATSI,20.484718,20.745647,20.81156,20.44078,20.727747,20.872986,20.73801,20.531754
NT-Female-Remanded-Non-ATSI,4.434903,4.5458865,4.705957,4.2968435,4.6483145,4.7340336,4.5670877,4.398495
NT-Female-Sentenced-ATSI,53.022156,57.455536,57.49815,59.27182,60.611282,62.274857,63.434864,64.72068
NT-Female-Sentenced-Non-ATSI,8.262934,8.079559,7.831601,7.3138337,7.5072327,7.5786543,7.3799624,7.167622
NT-Male-Remanded-ATSI,238.75409,239.08095,239.09193,238.75037,239.11191,239.20006,239.02153,238.8323
NT-Male-Remanded-Non-ATSI,45.100697,45.367306,45.387596,44.9853,45.394814,45.4915,45.288013,45.06653
NT-Male-Sentenced-ATSI,912.4085,929.1837,945.49036,961.282,977.90393,994.37195,1010.39325,1026.4298
NT-Male-Sentenced-Non-ATSI,184.70361,186.69656,189.7288,192.53572,195.49173,198.50342,201.20294,203.65752
QLD-Female-Remanded-ATSI,39.014805,38.661144,41.94616,38.44519,36.074585,40.458214,43.15969,41.138397
QLD-Female-Remanded-Non-ATSI,62.66521,63.079372,61.108356,61.506973,61.846085,62.216755,61.96362,61.655594
QLD-Female-Sentenced-ATSI,119.76913,120.702705,121.01584,120.46974,120.76779,121.18949,120.96523,120.671486
QLD-Female-Sentenced-Non-ATSI,237.158,238.06706,238.38696,237.79744,238.16072,238.60695,238.36942,238.04703
QLD-Male-Remanded-ATSI,300.58084,299.45273,299.7084,299.03665,299.4044,299.81537,299.5296,299.15054
QLD-Male-Remanded-Non-ATSI,811.01373,818.99774,812.9442,807.8066,828.8241,831.3199,817.5297,801.30237
QLD-Male-Sentenced-ATSI,1300.7616,1268.9777,1260.3049,1303.871,1304.2576,1304.7804,1304.4183,1304.0017
QLD-Male-Sentenced-Non-ATSI,2898.1677,2899.464,2899.8545,2899.2039,2899.5122,2900.086,2899.8167,2899.494
SA-Female-Remanded-ATSI,19.101534,19.556433,19.593822,19.285337,19.47189,19.581795,19.40237,19.215443
SA-Female-Remanded-Non-ATSI,32.232643,32.659847,32.716026,32.349937,32.596073,32.709408,32.518578,32.31414
SA-Female-Sentenced-ATSI,26.469624,26.825722,26.934101,26.636778,26.874481,27.091175,26.986551,26.829334
SA-Female-Sentenced-Non-ATSI,60.4069,60.794502,60.843056,60.473892,60.8778,61.04085,60.873646,60.68741
SA-Male-Remanded-ATSI,168.63896,169.03842,169.1102,168.65639,169.03627,169.23564,169.04816,168.78418
SA-Male-Remanded-Non-ATSI,438.4136,438.98517,439.1118,438.68997,439.04547,439.3517,439.1584,438.9366
SA-Male-Sentenced-ATSI,279.02307,283.66434,287.99173,291.75772,296.38663,300.8711,304.88803,308.8549
SA-Male-Sentenced-Non-ATSI,1123.525,1134.7634,1145.6426,1155.9929,1167.122,1178.1909,1188.8168,1199.3901
TAS-Female-Remanded-ATSI,1.7203089,2.367248,2.3472571,1.9223192,2.2430534,2.3402865,2.1345768,1.8948176
TAS-Female-Remanded-Non-ATSI,5.6070924,5.915477,5.9619393,5.720678,5.9186983,6.035592,5.9144154,5.7741613
TAS-Female-Sentenced-ATSI,8.135218,6.3086967,6.354602,6.115748,6.262224,6.3871894,6.2733345,6.1595573
TAS-Female-Sentenced-Non-ATSI,22.288433,24.94876,26.378119,27.784008,21.370438,24.472212,25.995104,27.724182
