,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11883.521,11981.242,11967.258,12049.413,12034.507,12132.639,12118.644,12200.635,12185.483,12284.047,12270.029,12351.862
Clerical and Administrative Workers,1333.7485,1338.8933,1334.5052,1336.703,1344.2734,1349.4185,1345.0323,1347.2302,1354.7982,1359.9473,1355.56,1357.7594
Community and Personal Service Workers,1219.8269,1243.6473,1244.593,1251.8586,1246.0266,1269.8463,1270.7958,1278.0581,1272.2257,1296.048,1296.999,1304.2605
Labourers,1122.9984,1125.8909,1110.2708,1133.3872,1129.343,1132.2341,1116.6135,1139.7288,1135.6847,1138.5751,1122.9539,1146.0684
Machinery Operators and Drivers,735.51556,736.11615,736.7172,737.3367,737.95807,738.54944,739.1515,739.7706,740.3928,740.9826,741.5858,742.2035
Managers,1547.1002,1549.0328,1554.6016,1568.5021,1570.1138,1572.0431,1577.6129,1591.5127,1593.1255,1595.0544,1600.6255,1614.5243
Professionals,2724.6157,2779.0464,2794.334,2796.3074,2785.3438,2840.2026,2855.465,2857.2815,2846.0723,2901.3594,2916.595,2918.2551
Sales Workers,1452.502,1464.4141,1460.5752,1481.4218,1468.6729,1480.581,1476.7465,1497.5934,1484.8427,1496.7499,1492.9182,1513.7646
Technicians and Trades Workers,1747.2134,1744.2012,1731.6615,1743.8962,1752.7775,1749.7648,1737.2258,1749.46,1758.3419,1755.3295,1742.7909,1755.0248
Clerical and Administrative Workers-Full time,828.78516,823.6495,820.2959,822.4231,828.7836,823.6481,820.29486,822.4232,828.782,823.6484,820.29443,822.4238
Clerical and Administrative Workers-Part time,504.96335,515.24384,514.2094,514.27985,515.4898,525.77045,524.73755,524.807,526.01624,536.29877,535.26556,535.3356
Community and Personal Service Workers-Full time,550.8036,553.5145,556.22345,558.948,561.6643,564.37213,567.08276,569.80566,572.5234,575.23065,577.9424,580.6649
Community and Personal Service Workers-Part time,669.0234,690.1329,688.36957,692.91064,684.3624,705.47424,703.713,708.2523,699.7023,720.81726,719.05664,723.5956
Labourers-Full time,617.29346,609.9246,597.7795,612.6123,617.2937,609.9242,597.77924,612.6115,617.29333,609.9235,597.7787,612.6108
Labourers-Part time,505.705,515.9662,512.49133,520.77496,512.0494,522.30994,518.83435,527.1173,518.39136,528.6515,525.1752,533.4576
Machinery Operators and Drivers-Full time,621.2067,621.2076,621.2075,621.2062,621.20746,621.2075,621.20764,621.2046,621.20764,621.2072,621.2076,621.2038
Machinery Operators and Drivers-Part time,114.30884,114.908554,115.50968,116.13051,116.75061,117.341934,117.94388,118.56602,119.18514,119.775375,120.37821,120.99971
Managers-Full time,1343.4435,1344.9717,1350.1356,1363.6315,1364.8379,1366.3628,1371.5278,1385.0228,1386.2305,1387.755,1392.9213,1406.4154
Managers-Part time,203.6567,204.06113,204.46591,204.87064,205.27588,205.68027,206.08507,206.48978,206.89499,207.29942,207.70421,208.10892
Professionals-Full time,2025.8546,2034.7122,2043.57,2052.4277,2061.2852,2070.143,2079.0002,2087.8584,2096.716,2105.5737,2114.4292,2123.289
Professionals-Part time,698.76105,744.3342,750.76404,743.87964,724.0585,770.05963,776.4648,769.423,749.3561,795.7856,802.16583,794.96606
Sales Workers-Full time,736.722,733.24,728.8818,739.8507,736.7181,733.2322,728.8782,739.8478,736.7132,733.2263,728.8755,739.8445
Sales Workers-Part time,715.7799,731.1742,731.6935,741.571,731.95483,747.34894,747.8682,757.7457,748.1295,763.5235,764.0427,773.9202
Technicians and Trades Workers-Full time,1505.7455,1496.1808,1483.7837,1495.2456,1505.7411,1496.1757,1483.7793,1495.2406,1505.7368,1496.1715,1483.7756,1495.2366
Technicians and Trades Workers-Part time,241.46783,248.02039,247.87772,248.6506,247.03636,253.58911,253.44644,254.21939,252.60513,259.15796,259.01535,259.7883
Clerical and Administrative Workers-Full time-Females,617.24976,617.2473,617.248,617.245,617.2483,617.24585,617.2468,617.245,617.2466,617.24585,617.246,617.2451
Clerical and Administrative Workers-Full time-Males,211.5354,206.40215,203.0479,205.17812,211.53532,206.40219,203.04803,205.17824,211.5354,206.40253,203.04848,205.1787
Clerical and Administrative Workers-Part time-Females,466.2072,474.0571,473.76862,473.75854,475.71765,483.56714,483.27853,483.2689,485.22818,493.0774,492.78827,492.7793
Clerical and Administrative Workers-Part time-Males,38.756126,41.18675,40.440807,40.521328,39.772156,42.203304,41.459038,41.5381,40.788067,43.221375,42.477314,42.55628
Community and Personal Service Workers-Full time-Females,318.0105,319.8064,321.60077,323.40372,325.20547,326.9986,328.79498,330.59576,332.39908,334.192,335.98962,337.78964
Community and Personal Service Workers-Full time-Males,232.7931,233.70813,234.62268,235.5443,236.45885,237.37355,238.28778,239.20987,240.12428,241.03865,241.95276,242.87524
Community and Personal Service Workers-Part time-Females,518.55194,535.339,533.7677,537.9319,530.2891,547.0781,545.5089,549.6713,542.0268,558.8189,557.25024,561.4123
Community and Personal Service Workers-Part time-Males,150.47142,154.79387,154.60187,154.97878,154.0733,158.3961,158.2041,158.58101,157.67549,161.99838,161.80638,162.18329
Labourers-Full time-Females,126.29788,124.67257,123.23818,127.89493,126.297966,124.67218,123.23799,127.894226,126.29769,124.67173,123.23773,127.893814
Labourers-Full time-Males,490.9956,485.25204,474.54132,484.71738,490.99576,485.252,474.54123,484.7173,490.99567,485.25177,474.54092,484.71695
Labourers-Part time-Females,238.38843,241.07275,236.86311,241.26204,238.39775,241.08163,236.87135,241.26953,238.4049,241.08853,236.87766,241.27528
