,0,1,2,3,4,5,6,7
Aggregated,29532.271,29635.871,29636.799,29819.86,29683.219,29863.928,29893.52,30026.887
ACT,264.65268,262.167,262.75482,263.68228,265.28113,265.5191,265.62457,266.14096
NSW,9528.924,9615.084,9597.747,9558.716,9402.865,9486.921,9486.635,9436.633
NT,1458.239,1479.4675,1498.842,1520.1232,1540.0745,1560.8625,1580.9628,1601.3552
QLD,5753.947,5724.4297,5710.486,5748.091,5766.5356,5772.691,5761.556,5743.9385
SA,2135.6233,2151.4097,2166.523,2181.2134,2196.9248,2211.8154,2226.3015,2241.3086
TAS,456.16193,468.01373,490.7174,492.2669,459.02783,479.0761,485.42273,481.02737
VIC,5021.0483,5034.6978,5031.9146,5181.232,5163.2627,5182.254,5176.4634,5335.8545
WA,4913.674,4900.6006,4877.8145,4874.5317,4889.247,4904.791,4910.552,4920.6284
ACT-Female,10.439813,10.317731,10.259194,10.769205,11.851308,11.599255,11.342909,11.400079
ACT-Male,254.21288,251.84924,252.49562,252.91309,253.42981,253.91985,254.28168,254.74088
NSW-Female,608.32935,616.93964,624.91736,621.4004,599.474,605.373,611.2627,607.12036
NSW-Male,8920.595,8998.145,8972.83,8937.315,8803.391,8881.548,8875.372,8829.513
NT-Female,82.04767,85.51508,85.51911,87.264595,88.243034,89.89408,91.02965,92.486305
NT-Male,1376.1913,1393.9524,1413.323,1432.8585,1451.8314,1470.9685,1489.9331,1508.8689
QLD-Female,451.1737,449.76697,450.94135,448.97107,446.23752,450.41238,453.1624,451.60797
QLD-Male,5302.7734,5274.663,5259.545,5299.12,5320.298,5322.2783,5308.3936,5292.33
SA-Female,133.95929,134.34225,134.47131,134.31036,134.63657,134.6329,134.4425,134.29675
SA-Male,2001.664,2017.0674,2032.0515,2046.9032,2062.288,2077.1826,2091.859,2107.012
TAS-Female,34.954712,35.646107,37.131283,38.72587,32.1602,35.115765,36.53661,38.218777
TAS-Male,421.2072,432.36765,453.58612,453.54102,426.86765,443.96033,448.88614,442.8086
VIC-Female,338.6248,340.5548,342.60486,344.40768,346.15134,348.19406,349.9485,351.72827
VIC-Male,4682.424,4694.143,4689.3096,4836.824,4817.112,4834.0596,4826.515,4984.1265
WA-Female,428.21524,418.66174,413.35773,413.28973,418.35016,426.74353,434.9099,441.28522
WA-Male,4485.458,4481.939,4464.457,4461.242,4470.8975,4478.047,4475.6416,4479.3433
ACT-Female-Remanded,4.1058583,4.7627654,5.006753,5.0588565,5.157838,5.117202,5.0774393,5.1003942
ACT-Female-Sentenced,6.3339543,5.5549655,5.2524414,5.710349,6.69347,6.482053,6.2654686,6.2996845
ACT-Male-Remanded,83.7726,81.40233,82.007195,82.498055,82.88369,83.399055,83.85019,84.31071
ACT-Male-Sentenced,170.44028,170.44691,170.48843,170.41502,170.54611,170.52078,170.43149,170.43016
NSW-Female-Remanded,195.63103,199.1683,201.42715,202.73877,203.48453,204.36954,204.62225,205.11371
NSW-Female-Sentenced,412.6983,417.77133,423.49023,418.66162,395.98944,401.00345,406.64044,402.00665
NSW-Male-Remanded,2504.3538,2491.1174,2471.1038,2496.441,2500.837,2494.3784,2484.7065,2496.7278
NSW-Male-Sentenced,6416.241,6507.0273,6501.7256,6440.8745,6302.5537,6387.1694,6390.6655,6332.785
NT-Female-Remanded,22.628536,22.408468,22.603222,22.474026,22.524977,22.58653,22.448324,22.438269
NT-Female-Sentenced,59.41913,63.106617,62.915886,64.79057,65.71806,67.30755,68.581314,70.048035
NT-Male-Remanded,282.06372,282.12,282.1637,282.10696,282.1305,282.1629,282.12228,282.04288
NT-Male-Sentenced,1094.1277,1111.8324,1131.1593,1150.7516,1169.7009,1188.8055,1207.8108,1226.8262
