,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,50866.76,25898.043,28683.926,35699.29,26755.459,28055.117,34822.86,29193.5,31558.613,34863.062,30982.188,31689.691
NSW,17199.115,8099.1523,8959.698,11609.802,8286.274,8230.273,10247.201,8264.816,9127.957,10634.869,9482.16,10108.62
NT,507.21838,443.35587,503.39172,688.20636,726.54474,961.8197,1308.7982,1259.8408,965.13617,1021.0782,701.76355,612.8807
QLD,10864.333,5934.238,6093.948,8106.5693,6559.3164,7192.0415,9466.7295,8644.205,9409.004,9219.234,7708.1,7762.777
SA,3368.2292,1676.8087,1911.682,2399.0916,1801.6481,1756.2589,2191.1362,1654.7118,1883.0411,2388.918,2054.702,2060.4126
TAS,1984.8433,1142.5383,1199.2195,1275.3969,794.90247,825.65686,881.5699,588.2201,740.967,893.4155,988.7243,1008.78394
VIC,11386.739,5616.3955,6499.5684,7348.2593,5549.375,5612.631,6614.7793,5263.307,5560.903,6287.9893,6472.0957,6565.888
WA,5556.293,2985.5527,3516.4185,4271.96,3037.4028,3476.436,4112.6426,3518.3975,3871.606,4417.5664,3574.6396,3570.3276
NSW-Blue Mountains,330.04245,190.71729,217.92813,367.50787,245.83185,269.7965,346.70114,197.99246,223.86026,297.2848,253.27986,248.92404
NSW-Canberra,772.7894,539.6835,615.23303,715.0808,577.1368,547.4525,761.29254,547.44727,632.50226,740.40356,581.467,628.66797
NSW-Capital Country,389.6485,216.77956,269.82327,391.1668,252.22456,248.90385,301.45615,207.98735,264.58942,322.65167,339.3073,305.26035
NSW-Central Coast,895.113,329.59872,308.14307,435.38864,251.07248,270.43887,314.19742,224.62068,269.7692,336.9379,309.1755,452.83133
NSW-Central NSW,924.94556,506.9572,570.75757,870.7219,543.1601,596.04346,704.2986,513.2285,601.1479,865.9792,731.35956,628.90607
NSW-Hunter,1633.8839,727.43463,842.9295,1132.6404,730.2935,703.3309,845.63403,722.70715,763.5918,878.39557,826.05853,933.8545
NSW-New England North West,590.1221,301.99966,381.25238,492.22754,344.80795,387.02496,441.58603,383.81836,375.93332,449.91748,397.02866,371.6455
NSW-North Coast NSW,3914.341,1452.9846,1530.088,2013.1268,1345.8192,1281.5632,1612.8628,1376.3633,1555.5767,1918.9015,1630.0537,1697.8624
NSW-Outback NSW,135.57378,116.57211,119.27421,232.82484,184.96544,172.01546,266.7534,188.03392,312.48145,226.12146,216.49791,344.50717
NSW-Riverina,328.76965,209.61366,256.39508,420.9892,266.38977,252.50243,309.67603,208.23773,255.69865,321.23862,255.46867,310.5958
NSW-Snowy Mountains,333.68048,195.77682,194.58008,282.471,141.46838,205.26146,611.4803,509.99216,385.655,236.65111,223.20027,254.29625
NSW-South Coast,3008.3674,943.5894,1017.2976,1358.8716,828.3444,742.0469,845.42206,690.12933,725.21954,1051.6323,909.1168,1071.9852
NSW-Sydney,3500.9827,2152.9343,2381.658,2536.836,2335.1262,2308.0823,2618.185,2289.7986,2453.903,2723.1646,2511.5918,2492.221
NSW-The Murray,440.8547,214.51094,254.33757,359.9484,239.63501,245.8106,267.65625,204.45961,308.0283,265.5903,298.55502,367.06216
NT-Alice Springs,70.61117,83.90347,51.94066,102.91682,75.11908,115.66405,152.07542,116.68551,127.20291,176.4788,122.836,71.260254
NT-Barkly,17.633263,16.343163,16.200407,36.84506,22.007984,29.410664,46.577164,40.376247,40.976833,33.12765,30.957197,28.69502
NT-Darwin,187.13853,170.0744,224.57576,234.19754,300.61642,399.6973,559.43567,643.5138,398.5055,436.3102,241.44766,263.89493
NT-Katherine Daly,106.15345,51.905273,75.68572,109.04714,122.18039,161.2795,199.35606,162.80786,146.35219,140.14331,115.071884,92.78399
NT-Lasseter,44.913765,35.77394,37.438946,71.43779,67.89993,88.54061,122.786644,79.39456,77.68428,88.12688,53.75977,42.092236
NT-Litchfield Kakadu Arnhem,47.378967,51.42176,66.27086,90.671844,99.95651,116.95506,157.65434,170.3621,119.09369,100.67231,99.2969,71.68001
NT-MacDonnell,33.38925,33.933872,31.279354,43.090122,38.76444,50.272583,70.91293,46.700825,55.32081,46.218987,38.394184,42.47427
QLD-Brisbane,2824.6108,1595.0258,1622.2578,2015.5833,1746.9272,1725.1825,2092.0115,1860.7412,2026.6334,2080.3264,1926.5435,1880.7305
QLD-Bundaberg,257.12564,122.9277,130.69525,228.26057,172.97249,171.4725,253.45271,225.83565,265.15283,183.5558,236.26741,235.66748
QLD-Capricorn,333.8149,232.79971,236.1094,391.05176,276.77887,360.24994,457.12112,411.75327,432.52924,398.14844,321.3914,331.68463
QLD-Fraser Coast,392.34256,126.45553,144.19435,275.87958,158.31158,212.24594,301.97852,300.09457,326.33582,296.26514,241.16307,272.04636
QLD-Gladstone,168.09189,182.82649,179.41583,218.3544,174.46696,198.89543,224.51904,173.45874,189.88179,184.57707,211.6719,225.0494
QLD-Gold Coast,1993.773,971.58386,963.976,1218.474,870.3463,960.9797,1252.6761,1169.211,1390.492,1423.8259,1319.0815,1081.8804
QLD-Mackay,350.23135,263.05557,255.42624,321.41812,310.79315,367.39786,469.0569,381.84286,352.95966,384.6029,310.803,323.83356
QLD-Outback Queensland,322.8227,361.81836,260.19748,414.26514,385.0071,396.49118,538.9591,495.4345,569.6734,419.76624,344.16077,385.71536
QLD-Southern Queensland Country,565.29333,360.9256,465.06174,568.92633,419.9667,514.5448,622.36395,486.07852,523.583,555.7173,457.07632,560.6734
QLD-Sunshine Coast,2213.693,841.1664,845.2646,1092.1044,801.85065,822.2678,1147.2278,1095.5901,1289.8473,1358.0557,1021.54254,1111.3696
QLD-Townsville,383.00705,217.16049,294.5555,382.71454,327.0787,360.33194,578.2559,554.6911,498.93066,405.94226,311.13608,334.69263
QLD-Tropical North Queensland,769.8435,495.06055,483.08707,668.1633,698.2373,854.46344,1186.3293,1185.4653,1174.8124,1144.9833,727.44586,599.18976
QLD-Whitsundays,289.6828,163.43117,213.70686,311.37384,216.57901,247.51868,342.77875,304.0091,368.17258,383.46747,279.81683,420.2442
SA-Adelaide,1179.1487,645.8245,776.0404,806.19366,701.2682,642.9174,775.15643,667.0,712.2482,805.02216,741.1722,890.1896
SA-Adelaide Hills,49.549522,53.722683,53.00067,66.076225,50.594547,58.95571,67.72251,50.249565,55.854927,54.86226,62.991814,67.28446
SA-Barossa,65.255356,32.82748,44.537693,72.88495,44.449608,52.83749,67.768456,32.443806,48.28093,61.440914,70.45712,59.606125
SA-Clare Valley,46.76101,29.24097,53.203197,49.616646,45.66316,38.85313,55.9793,30.3097,38.154026,42.693264,57.65465,44.610203
SA-Eyre Peninsula,204.77052,112.54483,153.92378,184.85115,142.4039,107.213005,167.65059,141.87036,120.80589,177.42276,134.5657,122.743484
SA-Fleurieu Peninsula,477.14005,171.13037,160.45,216.49554,129.56299,132.42075,164.34352,94.338615,112.53098,179.8602,154.23352,171.85417
SA-Flinders Ranges and Outback,205.01518,215.99991,166.83453,301.1174,240.7384,269.9038,393.2068,308.00098,401.01624,501.8875,322.62244,179.27458
SA-Kangaroo Island,96.713295,43.34882,48.53038,72.25646,40.629845,33.12966,51.089485,31.1883,35.803246,53.487988,50.341015,57.67564
SA-Limestone Coast,316.05722,149.84233,155.93652,189.55809,136.25241,136.03767,133.32463,93.20045,104.18885,151.14236,142.46333,141.17107
"SA-Murray River, Lakes and Coorong",150.0809,52.018257,78.6523,93.18905,73.63278,65.42595,73.64333,58.540028,71.96209,91.260506,86.42343,75.81913
SA-Riverland,205.27264,61.979717,88.919754,152.3571,87.5711,100.51974,104.50696,73.02371,91.82316,119.44383,106.91907,93.44186
SA-Yorke Peninsula,372.4649,108.32887,131.65268,194.49518,108.88109,118.044525,136.74411,74.546234,90.37272,150.39421,124.85766,156.74231
TAS-East Coast,426.3797,169.9604,177.76665,247.12233,87.20263,129.36244,93.85013,66.15198,119.692566,104.210175,135.83615,159.15414
TAS-Hobart and the South,769.8384,475.721,498.779,484.80466,357.35217,346.5615,398.22467,268.11502,321.33344,399.2064,391.25458,395.2286
TAS-Launceston and the North,349.21277,227.45695,246.24394,224.2142,150.83244,154.08708,169.34271,132.94029,121.8241,169.89572,199.94394,187.06068
TAS-North West,371.83344,208.41725,209.13673,243.19667,154.14778,149.94661,164.68256,97.77515,139.11215,169.37451,195.41254,201.64735
TAS-West Coast,67.57914,60.982674,67.293076,76.05899,45.367435,45.699234,55.469875,23.23764,39.0047,50.72874,66.277115,65.693146
VIC-Ballarat,202.4288,126.00058,159.45256,184.43578,136.48294,157.84702,167.24908,127.31202,146.61424,166.0955,168.81505,163.9795
VIC-Bendigo Loddon,380.314,207.72102,244.84668,320.92276,180.88565,268.8815,248.62431,195.72112,208.59734,241.82043,235.72609,226.94493
VIC-Central Highlands,137.2556,65.045555,258.05768,157.37617,72.49113,80.84379,102.42726,68.194916,81.55785,99.27594,118.995705,101.615005
VIC-Central Murray,413.52365,171.99406,197.88733,263.77283,153.0328,167.81583,184.10909,126.05797,188.79066,189.01213,193.55507,199.91695
VIC-Geelong and the Bellarine,802.6333,290.23566,312.42728,346.00708,258.79425,248.22787,284.68893,219.90909,247.51526,275.41797,316.57928,322.5814
VIC-Gippsland,546.2509,253.16797,301.58167,332.1601,246.02501,221.12723,239.93149,173.69237,223.01859,281.7729,272.6221,298.61993
VIC-Goulburn,223.68044,154.52519,203.5544,223.01744,161.54034,172.22023,195.55234,140.6452,160.9632,167.13948,189.98141,200.65005
VIC-Great Ocean Road,1444.881,516.6766,598.5087,625.036,413.198,394.39252,445.25137,340.86145,404.52798,480.22272,487.9995,564.8235
VIC-High Country,691.02295,312.12878,391.47247,532.2451,416.68848,371.69122,595.37195,555.431,473.5783,391.0978,455.1839,405.5645
VIC-Lakes,493.95554,184.9159,228.7164,274.8864,164.46318,141.07011,160.03503,114.7659,156.38942,183.27399,207.35066,161.7653
VIC-Macedon,106.789665,70.465935,76.87017,97.789276,75.437325,78.93631,93.49947,63.139458,77.056435,77.38444,101.88717,102.28889
VIC-Mallee,285.2202,123.85302,160.81134,262.81415,189.71129,175.3423,206.61754,180.10997,190.4206,248.16855,196.76784,201.46353
VIC-Melbourne,3086.415,2049.964,2228.0825,2350.567,2178.1716,2179.4216,2474.3328,2197.5737,2115.8545,2441.9338,2367.9387,2316.323
VIC-Melbourne East,203.22278,174.5182,173.24255,193.03195,158.96626,146.92665,164.61493,105.80821,159.27513,177.88779,144.74257,197.0522
VIC-Murray East,44.471184,49.975063,48.26353,69.43277,45.176914,58.090572,72.20973,44.554363,53.865154,52.086884,64.73463,71.601456
VIC-Peninsula,1309.6221,404.94327,378.3448,407.45215,280.8268,293.4829,283.756,240.26303,253.50981,303.33075,342.43866,412.2233
VIC-Phillip Island,594.9408,175.23648,185.14893,215.48886,115.84434,116.59077,288.5009,92.0557,120.071144,175.15065,183.95595,186.66371
VIC-Spa Country,111.28679,72.99069,105.20428,144.14465,80.3939,94.66299,122.06558,71.82599,75.68875,89.15362,114.332664,114.53977
