,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11872.653,11969.189,11952.745,12037.258,12025.133,12122.342,12106.624,12190.42,12177.435,12275.783,12260.107,12343.557
Clerical and Administrative Workers,1333.303,1338.2955,1333.7062,1336.081,1343.8754,1348.9036,1344.3286,1346.7225,1354.4702,1359.543,1354.9414,1357.3452
Community and Personal Service Workers,1219.5675,1243.1842,1243.7395,1251.3435,1245.9755,1269.6866,1270.3026,1277.9331,1272.4404,1296.1216,1296.807,1304.3448
Labourers,1119.9465,1122.6919,1107.0092,1130.1942,1126.3198,1129.1868,1113.5752,1136.653,1132.6644,1135.6417,1120.0188,1143.105
Machinery Operators and Drivers,736.14496,736.6986,737.3384,737.8755,738.4728,739.0902,739.7059,740.3131,740.94354,741.56287,742.153,742.7884
Managers,1546.6307,1548.5453,1554.0422,1568.0151,1569.7032,1571.6394,1577.1678,1591.0417,1592.7942,1594.7189,1600.285,1614.0522
Professionals,2722.5698,2777.079,2791.57,2794.5344,2784.2903,2839.048,2853.7065,2856.2234,2845.6968,2900.914,2915.5261,2917.9214
Sales Workers,1447.4585,1458.6686,1454.1877,1475.4254,1463.4852,1474.8058,1470.6862,1491.8098,1479.4843,1491.3779,1487.302,1508.4329
Technicians and Trades Workers,1747.0309,1744.0266,1731.1512,1743.7897,1753.0096,1749.9806,1737.1517,1749.7227,1758.9417,1755.9031,1743.0751,1755.5657
Clerical and Administrative Workers-Full time,829.0214,823.78516,820.26855,822.54065,829.06915,823.86707,820.36664,822.6577,829.13855,823.984,820.46185,822.76245
Clerical and Administrative Workers-Part time,504.28162,514.5104,513.4376,513.54034,514.8063,525.03644,523.9619,524.0649,525.33167,535.559,534.47955,534.5828
Community and Personal Service Workers-Full time,549.44525,551.9794,554.47546,557.3775,560.3038,563.01105,565.5813,568.4757,571.3403,574.0833,576.65704,579.54663
Community and Personal Service Workers-Part time,670.12225,691.2048,689.264,693.96594,685.6717,706.67554,704.7213,709.4574,701.10016,722.03827,720.1499,724.7982
Labourers-Full time,614.88165,607.2944,595.0097,610.0122,614.9034,607.47485,595.2607,610.1579,614.9038,607.60126,595.39264,610.28455
Labourers-Part time,505.06482,515.3975,511.99945,520.182,511.41644,521.7119,518.3145,526.49506,517.7606,528.04047,524.6261,532.8205
Machinery Operators and Drivers-Full time,621.49084,621.41736,621.3459,621.39764,621.4998,621.48303,621.39246,621.50073,621.6008,621.58923,621.4996,621.5898
Machinery Operators and Drivers-Part time,114.6541,115.28123,115.992485,116.47783,116.9729,117.60722,118.3134,118.81241,119.34271,119.97365,120.65342,121.19865
Managers-Full time,1343.059,1344.6287,1349.7598,1363.2897,1364.5092,1366.0852,1371.2361,1384.6846,1385.9668,1387.5195,1392.7028,1406.0753
Managers-Part time,203.57184,203.91656,204.28247,204.72552,205.19403,205.55426,205.93178,206.35715,206.8274,207.19931,207.58229,207.97693
Professionals-Full time,2022.6727,2031.592,2039.7795,2049.5034,2058.994,2067.8264,2076.1567,2085.6377,2095.0806,2103.8977,2112.235,2121.703
Professionals-Part time,699.897,745.4869,751.79065,745.031,725.2964,771.22156,777.54974,770.5856,750.61633,797.0165,803.29083,796.21844
Sales Workers-Full time,733.7608,729.5536,724.52246,735.9373,733.65686,729.56055,724.8818,736.1917,733.5254,729.98413,725.35583,736.6538
Sales Workers-Part time,713.6977,729.11505,729.6653,739.48804,729.8283,745.2451,745.8043,755.6181,745.9588,761.3937,761.94617,771.77893
Technicians and Trades Workers-Full time,1505.3977,1495.8545,1483.1389,1495.0027,1505.813,1496.258,1483.574,1495.3875,1506.1925,1496.6316,1483.9518,1495.6846
Technicians and Trades Workers-Part time,241.63315,248.17218,248.01237,248.78702,247.1966,253.72253,253.57776,254.3352,252.74905,259.27148,259.1233,259.88104
Clerical and Administrative Workers-Full time-Females,617.49457,617.4994,617.45496,617.5067,617.5519,617.5511,617.4776,617.5514,617.5933,617.56866,617.47156,617.55743
Clerical and Administrative Workers-Full time-Males,211.52687,206.28574,202.81363,205.03394,211.51727,206.31595,202.88904,205.10634,211.54526,206.41537,202.9903,205.20505
Clerical and Administrative Workers-Part time-Females,465.85876,473.68933,473.3828,473.39648,475.3711,483.2024,482.89493,482.90726,484.8839,492.71048,492.3968,492.41043
Clerical and Administrative Workers-Part time-Males,38.422855,40.821022,40.05478,40.143867,39.435204,41.834057,41.067017,41.157616,40.447773,42.848537,42.08279,42.17239
Community and Personal Service Workers-Full time-Females,317.2484,318.95447,320.63876,322.53156,324.44397,326.24335,327.95444,329.85602,331.75085,333.55542,335.26846,337.16718
Community and Personal Service Workers-Full time-Males,232.19682,233.02487,233.83672,234.84595,235.85979,236.7677,237.62683,238.61966,239.58943,240.52788,241.38857,242.37943
Community and Personal Service Workers-Part time-Females,519.0927,535.9076,534.2312,538.47516,530.9656,547.63513,545.984,550.19934,542.68646,559.36115,557.7128,561.92993
Community and Personal Service Workers-Part time-Males,151.02953,155.2972,155.03279,155.4908,154.70613,159.04042,158.73729,159.25806,158.41368,162.67712,162.43709,162.86829
Labourers-Full time-Females,125.008736,123.41378,121.90687,126.65569,125.09792,123.50372,122.04159,126.72381,125.152,123.55943,122.10011,126.77974
Labourers-Full time-Males,489.8729,483.8806,473.1028,483.3565,489.80545,483.97113,473.21912,483.4341,489.75183,484.04184,473.2925,483.5048
Labourers-Part time-Females,238.20924,240.94017,236.7765,241.10712,238.21101,240.94003,236.77649,241.10533,238.20984,240.93683,236.77261,241.0992
Labourers-Part time-Males,266.8556,274.45737,275.22293,279.0749,273.20544,280.77185,281.53802,285.38974,279.55075,287.10364,287.85352,291.72128
Machinery Operators and Drivers-Full time-Females,53.708145,53.645355,53.605602,53.619972,53.680252,53.671688,53.620537,53.681873,53.737682,53.735703,53.68536,53.74535
Machinery Operators and Drivers-Full time-Males,567.7827,567.772,567.7403,567.77765,567.8196,567.81134,567.7719,567.81885,567.86316,567.8535,567.8142,567.8444
Machinery Operators and Drivers-Part time-Females,21.881157,21.888975,21.960093,21.874014,21.792757,21.808552,21.873018,21.802761,21.757896,21.769156,21.807053,21.782728
Machinery Operators and Drivers-Part time-Males,92.77294,93.39225,94.032394,94.60381,95.180145,95.79867,96.440384,97.00964,97.584816,98.20449,98.84637,99.41592
