,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11388.186,11466.552,11493.7,11550.899,11551.443,11643.5205,11661.065,11696.57,11708.423,11804.302,11826.523,11855.039
Clerical and Administrative Workers,1359.777,1355.439,1363.3237,1361.6193,1360.5375,1359.9703,1363.5863,1366.7938,1366.1326,1370.0662,1371.1622,1375.1332
Community and Personal Service Workers,1098.1472,1120.0592,1121.2385,1127.6403,1134.9418,1146.4926,1152.1345,1159.0049,1166.755,1175.9668,1183.0693,1190.2983
Labourers,1147.4395,1150.1108,1151.03,1152.8862,1154.54,1155.5277,1156.7717,1157.8477,1159.1534,1160.347,1161.5918,1162.5013
Machinery Operators and Drivers,759.95123,759.70886,759.4324,763.6702,764.8349,765.18414,765.3727,765.8948,766.297,766.57214,766.77246,767.3364
Managers,1431.8087,1438.0493,1445.4309,1452.3193,1454.1516,1466.2607,1472.6069,1473.973,1479.1216,1489.6858,1497.4486,1499.373
Professionals,2537.6162,2586.1448,2594.9805,2615.8474,2606.0469,2670.9683,2668.3792,2676.325,2674.3367,2741.7915,2743.2344,2743.7327
Sales Workers,1384.0502,1384.7091,1385.9365,1399.6127,1397.6481,1399.0416,1400.6002,1413.408,1411.4348,1413.0312,1414.8481,1427.0692
Technicians and Trades Workers,1669.3947,1672.3315,1672.3263,1677.3033,1678.7423,1680.0752,1681.6143,1683.325,1685.1895,1686.8412,1688.3959,1689.5947
Clerical and Administrative Workers-Full time,857.0143,847.9868,852.2704,847.4519,844.022,841.0424,842.443,843.3276,840.55133,842.2343,841.282,843.0056
Clerical and Administrative Workers-Part time,502.76266,507.4522,511.05328,514.1673,516.51556,518.92786,521.14325,523.46625,525.5812,527.8319,529.88025,532.12756
Community and Personal Service Workers-Full time,517.1663,522.1284,525.12256,528.1825,531.17236,534.07025,537.1231,539.77094,542.6066,545.7497,548.7453,551.4541
Community and Personal Service Workers-Part time,580.98096,597.9308,596.11597,599.45776,603.7694,612.42236,615.0114,619.23395,624.14844,630.2171,634.32404,638.84424
Labourers-Full time,647.4712,648.633,648.1825,648.52167,648.83765,648.71545,648.66864,648.4087,648.43494,648.42346,648.42993,648.07776
Labourers-Part time,499.9682,501.47784,502.84747,504.36462,505.7024,506.81232,508.1031,509.43893,510.71844,511.92352,513.1619,514.4236
Machinery Operators and Drivers-Full time,660.42706,659.7239,659.14496,662.7341,663.52856,663.5934,663.4643,663.50555,663.4536,663.5813,663.49774,663.51874
Machinery Operators and Drivers-Part time,99.524185,99.98497,100.28743,100.936165,101.306366,101.59076,101.9084,102.38921,102.84339,102.99086,103.274765,103.8177
Managers-Full time,1257.3969,1262.8483,1268.1191,1274.5574,1280.6014,1285.7517,1291.3687,1297.0433,1303.1003,1308.3527,1313.8553,1319.5863
Managers-Part time,174.41187,175.20108,177.31186,177.76189,173.55022,180.50899,181.23819,176.92966,176.02124,181.33319,183.59329,179.78668
Professionals-Full time,1968.6359,1962.5815,1971.2769,2002.5703,2012.239,2021.616,2034.4188,2048.638,2062.388,2075.0715,2087.0205,2098.2969
Professionals-Part time,568.98047,623.56323,623.7036,613.2771,593.80786,649.35236,633.9604,627.6871,611.94885,666.7201,656.21387,645.4359
Sales Workers-Full time,700.2182,697.9839,695.98267,706.2649,701.004,698.5394,696.6859,706.2832,701.19006,698.88086,697.1853,706.22675
Sales Workers-Part time,683.832,686.72516,689.95386,693.3478,696.6439,700.5022,703.91425,707.12463,710.24475,714.1504,717.66284,720.84247
Technicians and Trades Workers-Full time,1432.0024,1433.6108,1432.044,1434.2594,1433.5394,1433.4845,1433.0107,1432.78,1432.5973,1432.6855,1432.2389,1431.6206
Technicians and Trades Workers-Part time,237.39223,238.72064,240.2823,243.04393,245.20297,246.59071,248.60359,250.54492,252.59225,254.15558,256.15704,257.97412
Clerical and Administrative Workers-Full time-Females,657.6387,648.6804,653.2077,648.15686,644.6796,641.7352,643.0396,644.02167,641.1828,642.85297,641.8417,643.6999
Clerical and Administrative Workers-Full time-Males,199.37564,199.3064,199.06265,199.29503,199.34236,199.30717,199.40338,199.30592,199.36853,199.38133,199.44034,199.30573
Clerical and Administrative Workers-Part time-Females,466.74536,471.34503,474.64557,477.414,479.51227,481.7215,483.6819,485.61493,487.50137,489.43015,491.26978,493.1305
Clerical and Administrative Workers-Part time-Males,36.017315,36.10718,36.4077,36.753284,37.003292,37.206387,37.461376,37.851307,38.07982,38.40174,38.61046,38.997066
Community and Personal Service Workers-Full time-Females,290.57614,294.69315,296.44888,298.3499,300.1743,302.04492,303.9257,305.70013,307.5255,309.31824,311.1773,312.9965
Community and Personal Service Workers-Full time-Males,226.59016,227.43527,228.67365,229.83258,230.99806,232.02533,233.19742,234.07082,235.08113,236.43144,237.56801,238.4576
Community and Personal Service Workers-Part time-Females,457.14343,468.18683,469.45685,473.69974,475.19348,480.75925,483.9803,487.7971,490.97076,495.1453,498.75397,502.36816
Community and Personal Service Workers-Part time-Males,123.83751,129.74397,126.6591,125.758026,128.57591,131.66313,131.03113,131.43687,133.17764,135.07181,135.57008,136.47604
Labourers-Full time-Females,150.71555,149.6581,148.2908,148.44438,148.50885,148.08902,148.05373,147.97725,148.05225,147.82436,147.85974,147.74509
Labourers-Full time-Males,496.7556,498.9749,499.89166,500.0773,500.32877,500.62646,500.6149,500.43143,500.38266,500.59912,500.57016,500.33264
Labourers-Part time-Females,254.72658,254.96375,255.00645,255.05635,254.97653,255.03047,255.0495,255.04173,254.9526,255.06517,255.06145,254.99026
Labourers-Part time-Males,245.24164,246.5141,247.84103,249.30826,250.72588,251.78185,253.05359,254.3972,255.76585,256.85837,258.10046,259.43332
Machinery Operators and Drivers-Full time-Females,46.125626,47.24283,48.50799,45.435017,46.40886,46.393707,46.25343,46.36238,46.3328,46.3758,46.25341,46.305374
Machinery Operators and Drivers-Full time-Males,614.30145,612.4811,610.63696,617.2991,617.1197,617.1997,617.2109,617.1432,617.1208,617.2055,617.2443,617.2134
Machinery Operators and Drivers-Part time-Females,22.386969,22.469273,22.447638,22.580648,22.492268,22.483479,22.43063,22.435194,22.449018,22.360373,22.300133,22.332394
Machinery Operators and Drivers-Part time-Males,77.137215,77.5157,77.83979,78.355515,78.8141,79.10728,79.47777,79.95402,80.39437,80.630486,80.97463,81.485306
Managers-Full time-Females,387.4302,390.1928,392.7096,395.5348,398.24222,400.8757,403.49866,406.18808,408.8889,411.52585,414.1182,416.77765
Managers-Full time-Males,869.9667,872.65546,875.40955,879.0225,882.3592,884.876,887.87006,890.8553,894.2114,896.8268,899.7372,902.80865
Managers-Part time-Females,109.39698,109.55191,109.58098,109.66647,109.54901,109.56855,109.42062,109.46652,109.185265,109.34586,109.23155,109.227875
Managers-Part time-Males,65.014885,65.64916,67.73088,68.09541,64.001205,70.94044,71.817566,67.463135,66.83598,71.98732,74.36175,70.558815
Professionals-Full time-Females,883.41455,885.28357,889.38654,898.1727,904.68207,909.2955,915.5148,922.28754,928.2985,933.94867,940.05444,946.5398
Professionals-Full time-Males,1085.2213,1077.298,1081.8904,1104.3976,1107.5569,1112.3206,1118.904,1126.3503,1134.0894,1141.1228,1146.9661,1151.7572
Professionals-Part time-Females,434.59174,465.7317,468.09256,463.53568,453.32104,490.0116,481.61172,476.5188,465.05084,499.02304,496.1167,491.19656
Professionals-Part time-Males,134.38873,157.83154,155.61102,149.74146,140.48682,159.34076,152.34865,151.16826,146.898,167.69702,160.09717,154.23932
Sales Workers-Full time-Females,315.0553,312.86996,310.99893,321.19998,315.9209,313.60233,311.77267,321.38663,316.27643,314.09195,312.4285,321.47742
Sales Workers-Full time-Males,385.1629,385.1139,384.9837,385.06494,385.08316,384.9371,384.91324,384.89655,384.91367,384.7889,384.7568,384.74933
Sales Workers-Part time-Females,508.8511,510.5901,512.4592,514.7091,516.64655,519.25916,521.47003,523.5649,525.4794,528.1066,530.37885,532.4064
Sales Workers-Part time-Males,174.98085,176.13509,177.49464,178.6387,179.9974,181.24301,182.44423,183.55977,184.7654,186.04373,187.28397,188.43611
Technicians and Trades Workers-Full time-Females,128.66626,129.98682,129.35443,130.38095,130.1295,129.98094,129.7873,129.87599,129.61438,129.86029,129.60374,129.51404
Technicians and Trades Workers-Full time-Males,1303.3362,1303.624,1302.6895,1303.8784,1303.4099,1303.5035,1303.2234,1302.904,1302.9829,1302.8252,1302.6351,1302.1066
Technicians and Trades Workers-Part time-Females,100.84067,101.3296,102.00702,103.254364,104.10418,104.500046,105.400925,106.126396,107.0125,107.402306,108.221466,108.98873
Technicians and Trades Workers-Part time-Males,136.55156,137.39105,138.27528,139.78957,141.0988,142.09067,143.20267,144.41852,145.57976,146.75327,147.9356,148.9854
