,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,10209.581,10279.882,10276.319,10353.995,10337.921,10409.123,10405.52,10482.234,10465.897,10538.336,10534.652,10610.528
Clerical and Administrative Workers,1283.5436,1282.0337,1282.6068,1288.4397,1294.1388,1292.6592,1293.2355,1298.9199,1304.6794,1303.2875,1303.8617,1309.4004
Community and Personal Service Workers,867.7276,885.558,887.4393,896.8509,887.6783,905.52026,907.4041,916.74506,907.5932,925.4815,927.36505,936.68195
Labourers,1134.193,1135.3135,1122.2117,1137.9016,1141.1956,1142.3141,1129.2161,1144.9086,1148.1892,1149.3127,1136.2087,1151.8998
Machinery Operators and Drivers,698.63324,698.089,698.19806,698.7864,699.1548,698.661,698.76746,699.2736,699.63495,699.2105,699.3118,699.7365
Managers,1308.8312,1300.9484,1307.5365,1324.4194,1323.059,1314.752,1321.4702,1338.7532,1337.2584,1328.5594,1335.407,1353.0862
Professionals,2029.4991,2074.8435,2087.0137,2090.557,2078.2456,2124.1797,2136.3052,2139.3977,2126.9392,2173.5137,2185.5889,2188.2444
Sales Workers,1322.3356,1330.5664,1318.3599,1342.2722,1338.5637,1346.7772,1334.571,1358.4229,1354.7725,1362.9849,1350.7771,1374.6036
Technicians and Trades Workers,1564.8174,1572.5299,1572.9535,1574.7682,1575.8838,1584.2588,1584.5487,1585.8134,1586.8322,1595.9846,1596.1327,1596.8759
Clerical and Administrative Workers-Full time,820.1462,814.20966,812.9503,816.7256,820.15027,814.24176,812.9836,816.6189,820.1105,814.2734,813.01495,816.5134
Clerical and Administrative Workers-Part time,463.39746,467.8241,469.6565,471.71414,473.98853,478.41742,480.25195,482.30096,484.5689,489.01413,490.84677,492.88696
Community and Personal Service Workers-Full time,431.39343,432.15408,433.61523,435.59564,437.35144,438.15967,439.62347,441.52252,443.27954,444.16412,445.62738,447.4922
Community and Personal Service Workers-Part time,436.33417,453.40387,453.82407,461.25528,450.32684,467.36063,467.78064,475.22256,464.31366,481.31735,481.73767,489.18976
Labourers-Full time,651.7848,647.46216,637.20386,644.38055,651.73865,647.43036,637.17737,644.3549,651.6989,647.3965,637.1382,644.3136
Labourers-Part time,482.4082,487.8514,485.0078,493.52097,489.45685,494.88373,492.0387,500.55368,496.4903,501.91632,499.0705,507.58618
Machinery Operators and Drivers-Full time,605.19495,604.39545,604.25146,604.5471,604.6967,603.98553,603.859,604.08813,604.2444,603.63214,603.5184,603.6815
Machinery Operators and Drivers-Part time,93.43827,93.69359,93.94658,94.239235,94.45807,94.67549,94.90846,95.18552,95.39055,95.57837,95.79343,96.055
Managers-Full time,1161.6503,1153.8672,1160.488,1177.2415,1175.8701,1167.69,1174.4396,1191.566,1190.0596,1181.5121,1188.3887,1205.8922
Managers-Part time,147.18092,147.08127,147.04842,147.17798,147.18883,147.06204,147.03073,147.18704,147.19879,147.04736,147.0183,147.19402
Professionals-Full time,1570.686,1576.8059,1584.5399,1593.2953,1601.8123,1607.947,1615.6846,1624.2382,1632.8906,1639.0867,1646.8235,1655.1824
Professionals-Part time,458.81317,498.03766,502.47385,497.26166,476.43323,516.2326,520.62054,515.1594,494.04843,534.4271,538.7654,533.0619
Sales Workers-Full time,705.1017,695.7601,686.5891,701.944,705.0875,695.7733,686.60284,701.87915,705.0375,695.7864,686.61584,701.8502
Sales Workers-Part time,617.2339,634.80634,631.7706,640.3281,633.4762,651.0039,647.9683,656.5437,649.7349,667.1985,664.16125,672.7534
Technicians and Trades Workers-Full time,1378.4553,1375.3037,1375.251,1377.05,1378.4536,1375.4767,1375.4303,1376.8495,1378.3309,1375.6469,1375.5992,1376.6516
Technicians and Trades Workers-Part time,186.36206,197.22618,197.70251,197.71808,197.43024,208.78206,209.11844,208.96378,208.5013,220.33786,220.53339,220.22421
Clerical and Administrative Workers-Full time-Females,623.383,622.45685,622.44934,622.9797,623.36743,622.4817,622.47504,622.91254,623.3152,622.5061,622.49927,622.84625
