,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,10210.413,10285.311,10280.135,10358.529,10340.872,10415.414,10410.908,10488.265,10470.477,10544.35,10540.259,10617.152
Clerical and Administrative Workers,1280.4963,1280.454,1281.0638,1285.9684,1291.0793,1290.9481,1291.6442,1296.3917,1301.5997,1301.304,1302.0587,1306.7527
Community and Personal Service Workers,866.23016,884.5974,886.4501,895.6829,886.2955,904.7394,906.59515,915.74817,906.36084,924.8457,926.739,935.8132
Labourers,1129.726,1131.464,1118.5801,1133.5963,1136.5972,1138.3538,1125.4823,1140.4751,1143.4727,1144.7714,1132.3872,1146.733
Machinery Operators and Drivers,697.9267,697.6113,697.5497,698.37146,698.7293,698.3898,698.31976,699.15753,699.5132,699.15485,699.0635,699.92084
Managers,1314.6525,1306.6968,1312.8104,1330.6686,1329.4554,1321.042,1327.2898,1345.6458,1344.1903,1335.328,1341.757,1360.3099
Professionals,2030.2008,2075.418,2087.0586,2091.5142,2079.2708,2124.9038,2136.4724,2140.8257,2128.3264,2174.445,2185.8079,2190.1294
Sales Workers,1321.7211,1330.4944,1318.2671,1341.8132,1337.9441,1346.208,1334.4669,1357.4927,1353.9624,1361.8245,1349.9985,1373.4148
Technicians and Trades Workers,1569.4589,1578.5751,1578.3556,1580.914,1581.5004,1590.8307,1590.639,1592.5305,1593.0519,1602.6772,1602.4467,1604.0778
Clerical and Administrative Workers-Full time,818.672,813.89294,812.60767,815.7219,818.68225,813.8102,812.6166,815.5707,818.6292,813.59045,812.4592,815.3561
Clerical and Administrative Workers-Part time,461.82428,466.56104,468.4562,470.24646,472.3971,477.13785,479.02756,480.8211,482.97052,487.7135,489.59955,491.3966
Community and Personal Service Workers-Full time,431.89893,432.92596,434.24564,436.33746,437.97217,439.07007,440.3935,442.40778,444.04443,445.17752,446.53943,448.47687
Community and Personal Service Workers-Part time,434.33124,451.67148,452.20444,459.34546,448.3233,465.6693,466.20166,473.34036,462.31644,479.66818,480.19962,487.3363
Labourers-Full time,650.7251,646.8374,636.6558,643.4778,650.68616,646.8046,636.6344,643.4418,650.6483,646.3019,636.613,642.78357
Labourers-Part time,479.00085,484.62656,481.9243,490.11853,485.91095,491.54913,488.84787,497.03326,492.8243,498.46942,495.77417,503.94946
Machinery Operators and Drivers-Full time,605.16095,604.5115,604.1643,604.8045,604.9452,604.2909,603.9556,604.63196,604.79016,604.13477,603.7969,604.5114
Machinery Operators and Drivers-Part time,92.76572,93.099815,93.38533,93.566925,93.7841,94.09887,94.36414,94.52554,94.72303,95.02006,95.2666,95.40942
Managers-Full time,1165.182,1157.5568,1163.7938,1181.296,1179.9327,1171.8556,1178.2247,1196.2236,1194.6165,1186.0956,1192.6443,1210.8394
Managers-Part time,149.47046,149.14001,149.0166,149.37262,149.52267,149.18642,149.06502,149.42209,149.57388,149.23245,149.11269,149.47049
Professionals-Full time,1571.1779,1577.6711,1585.0132,1594.135,1602.4746,1608.9143,1616.2439,1625.4121,1633.763,1640.1661,1647.4696,1656.6848
Professionals-Part time,459.02295,497.74677,502.04547,497.37924,476.79602,515.9894,520.2285,515.41345,494.56335,534.27893,538.3382,533.44476
Sales Workers-Full time,705.07104,696.1041,686.93726,702.12573,705.09735,695.7292,686.93726,701.75256,704.99164,695.254,686.4503,701.461
Sales Workers-Part time,616.65,634.39026,631.3299,639.68756,632.8468,650.4788,647.52966,655.7402,648.9708,666.57043,663.5482,671.9538
Technicians and Trades Workers-Full time,1382.9581,1381.3857,1380.8107,1383.0254,1383.7933,1382.051,1381.5531,1383.4246,1384.2018,1382.4424,1381.972,1383.8179
Technicians and Trades Workers-Part time,186.5007,197.18933,197.54498,197.88861,197.70705,208.77966,209.08597,209.10594,208.85013,220.23486,220.47467,220.25989
Clerical and Administrative Workers-Full time-Females,622.3442,622.25037,622.2147,622.31195,622.35443,622.25903,622.2236,622.3214,622.36444,622.26746,622.23224,622.3306
Clerical and Administrative Workers-Full time-Males,196.32782,191.64255,190.39297,193.40997,196.32782,191.55112,190.39297,193.2493,196.26476,191.32297,190.22702,193.02548
Clerical and Administrative Workers-Part time-Females,435.87253,438.33722,440.723,442.99365,445.31967,447.7862,450.16678,452.4416,454.7671,457.23367,459.6109,461.88998
