,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11847.112,11917.431,11916.356,11986.749,12025.119,12095.135,12093.415,12164.837,12203.627,12273.339,12270.877,12343.021
Clerical and Administrative Workers,1318.2529,1318.255,1318.573,1319.4801,1320.5424,1320.5203,1320.8163,1321.7849,1322.8174,1322.775,1323.0397,1324.0382
Community and Personal Service Workers,1231.5922,1256.8248,1257.5918,1269.5332,1266.0055,1291.2405,1292.0067,1304.0488,1300.5116,1325.747,1326.4993,1338.6019
Labourers,1120.4263,1111.3928,1106.3804,1113.993,1125.0819,1116.0492,1111.0392,1118.7356,1129.8151,1120.7842,1115.765,1123.5107
Machinery Operators and Drivers,732.6713,732.98755,733.39484,734.09955,734.9287,735.2445,735.6516,736.3319,737.1638,737.47943,737.8898,738.55554
Managers,1540.9122,1548.8553,1556.8727,1564.5369,1572.0793,1579.9949,1587.9818,1595.4254,1602.9572,1610.8425,1618.8269,1626.1278
Professionals,2718.38,2764.119,2769.132,2774.3936,2788.7861,2834.3706,2838.915,2844.6892,2859.5493,2904.9817,2909.003,2915.131
Sales Workers,1447.4932,1447.8966,1448.2192,1463.3656,1459.9976,1460.4104,1460.7344,1476.1062,1472.7139,1473.1287,1473.4229,1488.9292
Technicians and Trades Workers,1737.3843,1737.0996,1726.1921,1747.3467,1757.6969,1757.303,1746.271,1767.716,1778.0997,1777.6003,1766.4299,1788.1257
Clerical and Administrative Workers-Full time,814.8064,814.4477,814.40063,814.9756,815.6631,815.27795,815.2089,815.8982,816.5502,816.14496,816.03705,816.78784
Clerical and Administrative Workers-Part time,503.44656,503.80734,504.17233,504.50455,504.87924,505.24228,505.60742,505.88675,506.26715,506.63007,507.00262,507.2503
Community and Personal Service Workers-Full time,558.19116,554.15955,557.5357,569.68195,570.708,566.6753,570.0512,582.13306,583.1666,579.1336,582.51825,594.56177
Community and Personal Service Workers-Part time,673.40106,702.66534,700.0561,699.8513,695.2975,724.5652,721.95544,721.9158,717.345,746.61334,743.98096,744.04016
Labourers-Full time,611.287,600.96313,594.5709,600.91376,610.6257,600.3003,593.90985,600.37396,610.07263,599.7488,593.3434,599.87964
Labourers-Part time,509.13922,510.42963,511.80942,513.0793,514.45624,515.7489,517.1294,518.3616,519.7424,521.03534,522.42163,523.6311
Machinery Operators and Drivers-Full time,616.62134,616.2081,616.0094,616.0915,616.33093,615.91425,615.71606,615.79224,616.0325,615.616,615.4192,615.49176
Machinery Operators and Drivers-Part time,116.04999,116.77942,117.38541,118.00806,118.59774,119.33025,119.935555,120.53966,121.13136,121.86339,122.47061,123.06378
Managers-Full time,1347.1096,1354.0929,1361.0599,1367.7875,1374.4241,1381.4086,1388.3762,1394.9143,1401.5708,1408.5548,1415.5487,1421.9731
Managers-Part time,193.80258,194.76242,195.8128,196.74936,197.65532,198.5863,199.60553,200.51102,201.38629,202.28772,203.27815,204.1547
Professionals-Full time,2031.1948,2036.5425,2031.6433,2047.8525,2078.2393,2083.4253,2078.0566,2094.5664,2125.4438,2130.476,2124.6125,2141.3499
Professionals-Part time,687.1852,727.5765,737.48883,726.54114,710.5467,750.9453,760.8584,750.12286,734.1056,774.5055,784.39026,773.7813
Sales Workers-Full time,729.1243,726.3794,723.4531,735.4647,728.8513,726.1096,723.184,735.2909,728.66736,725.92664,722.98865,735.15234
Sales Workers-Part time,718.36884,721.5172,724.76624,727.9009,731.14624,734.3008,737.55035,740.8153,744.0465,747.2019,750.4341,753.77686
Technicians and Trades Workers-Full time,1497.1964,1488.9226,1478.5873,1502.1295,1512.7206,1504.3364,1493.8754,1517.7446,1528.3651,1519.875,1509.2697,1533.4116
Technicians and Trades Workers-Part time,240.18796,248.1771,247.60486,245.21713,244.97635,252.96658,252.39551,249.97131,249.73454,257.72537,257.16034,254.71414
Clerical and Administrative Workers-Full time-Females,613.40656,613.0651,612.88873,613.06647,613.28827,612.9448,612.7684,613.00543,613.221,612.8778,612.69324,612.9658
