,0,1,2,3,4,5,6,7
Aggregated,35173.9,35512.23,35606.23,35812.465,36070.21,36396.984,36475.92,36674.695
ACT,346.0885,346.17227,346.02252,345.914,346.25476,346.34302,346.19128,346.0846
NSW,10776.386,10880.179,10798.055,10809.205,10901.162,11004.859,10917.455,10928.436
NT,1603.2296,1611.0222,1619.7843,1639.9014,1677.5022,1685.2975,1694.0516,1714.1968
QLD,7365.1523,7417.4214,7440.05,7473.957,7564.108,7616.1934,7638.1934,7671.9033
SA,2720.7307,2744.5776,2766.516,2789.1123,2815.9004,2839.8389,2861.8467,2884.6094
TAS,435.011,448.91962,452.88766,455.77505,434.76727,448.6832,452.64084,455.53732
VIC,6464.924,6556.2183,6669.533,6762.507,6749.6245,6841.2383,6954.6973,7047.855
WA,5462.3745,5507.717,5513.3857,5536.0957,5580.89,5614.5303,5610.8447,5626.08
ACT-Female,15.741103,15.743727,15.721718,15.7022915,15.732924,15.735654,15.713766,15.695164
ACT-Male,330.34738,330.42856,330.3008,330.21173,330.52185,330.60736,330.47754,330.38947
NSW-Female,736.62585,736.9745,736.7369,736.57874,737.5411,737.89484,737.6563,737.50366
NSW-Male,10039.76,10143.204,10061.317,10072.627,10163.621,10266.965,10179.799,10190.932
NT-Female,117.56775,119.447014,121.25725,123.08295,125.07355,126.954445,128.76823,130.61462
NT-Male,1485.662,1491.5752,1498.5271,1516.8184,1552.4286,1558.343,1565.2833,1583.5822
QLD-Female,701.4813,704.4933,706.48096,708.835,713.2615,716.2562,718.24133,720.60486
QLD-Male,6663.671,6712.928,6733.5684,6765.122,6850.846,6899.9375,6919.952,6951.299
SA-Female,179.16788,179.28967,179.26172,179.22305,179.42732,179.53238,179.49034,179.45332
SA-Male,2541.563,2565.2878,2587.2544,2609.8892,2636.4731,2660.3062,2682.3564,2705.1562
TAS-Female,31.627657,31.601986,31.787674,31.89848,31.612137,31.594072,31.768152,31.878338
TAS-Male,403.38333,417.31763,421.09998,423.8766,403.15515,417.0891,420.87268,423.659
VIC-Female,437.0863,441.34647,449.86038,447.17032,438.02307,442.28928,450.7928,448.10016
VIC-Male,6027.8374,6114.872,6219.673,6315.3364,6311.6016,6398.949,6503.905,6599.755
WA-Female,527.0705,527.1783,527.1117,527.1052,527.3998,527.519,527.4488,527.4297
WA-Male,4935.3037,4980.538,4986.2744,5008.99,5053.49,5087.0117,5083.3955,5098.6504
ACT-Female-Remanded,4.462555,4.4513073,4.4426317,4.4289083,4.4179897,4.4066863,4.3985453,4.385358
ACT-Female-Sentenced,11.278548,11.292419,11.279087,11.273382,11.314935,11.328967,11.315221,11.309806
ACT-Male-Remanded,86.01493,86.004364,85.98662,85.96678,85.944916,85.93446,85.91719,85.89841
ACT-Male-Sentenced,244.33246,244.4242,244.3142,244.24493,244.57692,244.67291,244.56033,244.49106
NSW-Female-Remanded,230.83234,230.94138,230.84798,230.77795,231.08994,231.20346,231.10895,231.04028
NSW-Female-Sentenced,505.79355,506.03314,505.88892,505.80084,506.4511,506.69138,506.54736,506.46338
NSW-Male-Remanded,2829.6892,2857.1428,2758.1072,2780.0042,2948.2124,2975.6055,2871.292,2893.0122
NSW-Male-Sentenced,7210.0713,7286.0615,7303.2104,7292.623,7215.408,7291.3584,7308.5073,7297.919
NT-Female-Remanded,42.63853,43.140472,43.564747,44.003166,44.597412,45.10105,45.524273,45.96281
NT-Female-Sentenced,74.929214,76.30654,77.69249,79.07978,80.476135,81.85339,83.24396,84.65182
NT-Male-Remanded,446.32593,442.40512,439.32477,447.71686,473.55737,469.63947,466.558,474.95062
NT-Male-Sentenced,1039.336,1049.1702,1059.2023,1069.1016,1078.8712,1088.7036,1098.7253,1108.6315
QLD-Female-Remanded,168.82895,169.03445,168.97282,169.00584,169.49521,169.69748,169.63371,169.66815
QLD-Female-Sentenced,532.6524,535.4588,537.50806,539.82916,543.7663,546.5587,548.6076,550.9367
QLD-Male-Remanded,1558.1548,1564.498,1543.8335,1533.8411,1576.0774,1582.2717,1560.6261,1549.9973
QLD-Male-Sentenced,5105.516,5148.43,5189.735,5231.281,5274.7686,5317.6655,5359.3257,5401.3013
SA-Female-Remanded,77.02591,77.07941,77.062965,77.04605,77.13308,77.18797,77.171326,77.15527
SA-Female-Sentenced,102.14195,102.210266,102.198746,102.176994,102.29424,102.3444,102.319016,102.29805
SA-Male-Remanded,850.04004,856.11176,861.2683,866.7858,874.4383,880.6052,885.85474,891.46814
SA-Male-Sentenced,1691.5228,1709.1761,1725.986,1743.1033,1762.0347,1779.701,1796.5017,1813.688
TAS-Female-Remanded,3.797513,3.7124307,3.7529356,3.7522056,3.5297832,3.453237,3.4810598,3.4795086
TAS-Female-Sentenced,27.830143,27.889555,28.034739,28.146275,28.082355,28.140835,28.287092,28.398829
TAS-Male-Remanded,85.25109,95.203064,94.00136,88.42309,85.2338,95.18669,93.9843,88.40548
TAS-Male-Sentenced,318.13226,322.11456,327.09863,335.4535,317.92133,321.90244,326.88837,335.2535
